timestamp,beats per minute
2025-07-04T07:43:06Z,79.0
2025-07-04T07:43:08Z,81.0
2025-07-04T07:43:10Z,79.0
2025-07-04T07:43:12Z,80.0
2025-07-04T07:43:14Z,78.0
2025-07-04T07:43:16Z,80.0
2025-07-04T07:43:19Z,80.0
2025-07-04T07:43:22Z,78.0
2025-07-04T07:43:24Z,80.0
2025-07-04T07:43:26Z,79.0
2025-07-04T07:43:27Z,81.0
2025-07-04T07:43:29Z,80.0
2025-07-04T07:43:31Z,82.0
2025-07-04T07:43:33Z,85.0
2025-07-04T07:43:35Z,83.0
2025-07-04T07:43:37Z,85.0
2025-07-04T07:43:39Z,84.0
2025-07-04T07:43:41Z,86.0
2025-07-04T07:43:43Z,87.0
2025-07-04T07:43:45Z,83.0
2025-07-04T07:43:47Z,84.0
2025-07-04T07:43:49Z,82.0
2025-07-04T07:43:51Z,87.0
2025-07-04T07:43:52Z,86.0
2025-07-04T07:43:55Z,86.0
2025-07-04T07:43:56Z,87.0
2025-07-04T07:43:58Z,88.0
2025-07-04T07:44:00Z,86.0
2025-07-04T07:44:02Z,83.0
2025-07-04T07:44:04Z,84.0
2025-07-04T07:44:05Z,83.0
2025-07-04T07:44:08Z,83.0
2025-07-04T07:44:09Z,82.0
2025-07-04T07:44:11Z,80.0
2025-07-04T07:44:14Z,80.0
2025-07-04T07:44:15Z,76.0
2025-07-04T07:44:17Z,77.0
2025-07-04T07:44:18Z,77.0
2025-07-04T07:44:21Z,79.0
2025-07-04T07:44:22Z,81.0
2025-07-04T07:44:24Z,82.0
2025-07-04T07:44:26Z,84.0
2025-07-04T07:44:28Z,83.0
2025-07-04T07:44:30Z,82.0
2025-07-04T07:44:33Z,82.0
2025-07-04T07:44:34Z,86.0
2025-07-04T07:44:36Z,84.0
2025-07-04T07:44:38Z,85.0
2025-07-04T07:44:40Z,88.0
2025-07-04T07:44:42Z,84.0
2025-07-04T07:44:44Z,87.0
2025-07-04T07:44:45Z,85.0
2025-07-04T07:44:47Z,87.0
2025-07-04T07:44:49Z,86.0
2025-07-04T07:44:51Z,85.0
2025-07-04T07:44:53Z,86.0
2025-07-04T07:44:55Z,88.0
2025-07-04T07:44:57Z,88.0
2025-07-04T07:44:59Z,87.0
2025-07-04T07:45:01Z,82.0
2025-07-04T07:45:03Z,83.0
2025-07-04T07:45:05Z,82.0
2025-07-04T07:45:07Z,83.0
2025-07-04T07:45:09Z,84.0
2025-07-04T07:45:10Z,84.0
2025-07-04T07:45:11Z,90.0
2025-07-04T07:45:12Z,86.0
2025-07-04T07:45:15Z,86.0
2025-07-04T07:45:16Z,82.0
2025-07-04T07:45:18Z,83.0
2025-07-04T07:45:20Z,82.0
2025-07-04T07:45:23Z,82.0
2025-07-04T07:45:26Z,83.0
2025-07-04T07:45:28Z,84.0
2025-07-04T07:45:30Z,85.0
2025-07-04T07:45:32Z,86.0
2025-07-04T07:45:34Z,87.0
2025-07-04T07:45:37Z,87.0
2025-07-04T07:45:39Z,86.0
2025-07-04T07:45:41Z,85.0
2025-07-04T07:45:43Z,84.0
2025-07-04T07:45:45Z,83.0
2025-07-04T07:45:47Z,82.0
2025-07-04T07:45:50Z,82.0
2025-07-04T07:45:53Z,82.0
2025-07-04T07:45:55Z,84.0
2025-07-04T07:45:58Z,84.0
2025-07-04T07:45:59Z,82.0
2025-07-04T07:46:01Z,84.0
2025-07-04T07:46:02Z,83.0
2025-07-04T07:46:04Z,85.0
2025-07-04T07:46:05Z,85.0
2025-07-04T07:46:08Z,84.0
2025-07-04T07:46:10Z,83.0
2025-07-04T07:46:12Z,80.0
2025-07-04T07:46:14Z,78.0
2025-07-04T07:46:16Z,76.0
2025-07-04T07:46:18Z,74.0
2025-07-04T07:46:19Z,74.0
2025-07-04T07:46:22Z,74.0
2025-07-04T07:46:24Z,73.0
2025-07-04T07:46:25Z,72.0
2025-07-04T07:46:28Z,72.0
2025-07-04T07:46:31Z,72.0
2025-07-04T07:46:33Z,71.0
2025-07-04T07:46:35Z,72.0
