timestamp,vertical ratio
2025-07-17T09:00:58Z,915.4
2025-07-17T09:01:03Z,863.8
2025-07-17T09:01:08Z,863.8
2025-07-17T09:01:13Z,829.4
2025-07-17T09:01:18Z,897.4
2025-07-17T09:01:23Z,885.1
2025-07-17T09:01:28Z,883.9
2025-07-17T09:01:33Z,831.8
2025-07-17T09:01:38Z,895.8
2025-07-17T09:01:43Z,1025.3
2025-07-17T09:01:48Z,1041.4
2025-07-17T09:01:53Z,981.1
2025-07-17T09:01:58Z,855.2
2025-07-17T09:02:03Z,812.7
2025-07-17T09:02:08Z,797.1
2025-07-17T09:02:13Z,797.1
2025-07-17T09:02:18Z,814.9
2025-07-17T09:02:23Z,829.4
2025-07-17T09:02:28Z,837.9
2025-07-17T09:02:33Z,840.4
2025-07-17T09:02:38Z,855.2
2025-07-17T09:02:43Z,839.7
2025-07-17T09:02:48Z,822.1
2025-07-17T09:02:53Z,806.1
2025-07-17T09:02:58Z,798.5
2025-07-17T09:03:03Z,808.9
2025-07-17T09:03:08Z,819.8
2025-07-17T09:03:13Z,837.8
2025-07-17T09:03:18Z,843.6
2025-07-17T09:03:23Z,834.0
2025-07-17T09:03:28Z,832.9
2025-07-17T09:03:33Z,851.5
2025-07-17T09:03:38Z,863.9
2025-07-17T09:03:43Z,867.4
2025-07-17T09:03:48Z,847.7
2025-07-17T09:03:53Z,845.3
2025-07-17T09:03:58Z,851.5
2025-07-17T09:04:03Z,856.5
2025-07-17T09:04:08Z,852.7
2025-07-17T09:04:13Z,842.8
2025-07-17T09:04:18Z,842.8
2025-07-17T09:04:22Z,849.1
2025-07-17T09:04:27Z,861.4
2025-07-17T09:04:32Z,873.7
2025-07-17T09:04:37Z,856.5
2025-07-17T09:04:42Z,839.2
2025-07-17T09:04:47Z,822.0
2025-07-17T09:04:52Z,841.7
2025-07-17T09:04:57Z,843.1
2025-07-17T09:05:02Z,838.2
2025-07-17T09:05:07Z,815.1
2025-07-17T09:05:12Z,821.0
2025-07-17T09:05:17Z,794.0
2025-07-17T09:05:22Z,767.4
2025-07-17T09:05:27Z,757.8
2025-07-17T09:05:32Z,779.9
2025-07-17T09:05:37Z,809.9
2025-07-17T09:05:42Z,812.8
2025-07-17T09:05:47Z,825.1
2025-07-17T09:05:52Z,832.5
2025-07-17T09:05:57Z,847.7
2025-07-17T09:06:02Z,830.8
2025-07-17T09:06:08Z,847.5
2025-07-17T09:06:13Z,831.6
2025-07-17T09:06:18Z,785.0
2025-07-17T09:06:23Z,716.2
2025-07-17T09:06:28Z,695.4
2025-07-17T09:06:33Z,754.2
2025-07-17T09:06:38Z,801.6
2025-07-17T09:06:43Z,818.2
2025-07-17T09:06:48Z,813.3
2025-07-17T09:06:53Z,810.7
2025-07-17T09:06:58Z,814.8
2025-07-17T09:07:03Z,822.0
2025-07-17T09:07:08Z,828.1
2025-07-17T09:07:13Z,838.0
2025-07-17T09:07:18Z,850.3
2025-07-17T09:07:23Z,851.5
2025-07-17T09:07:28Z,849.1
2025-07-17T09:07:33Z,831.9
2025-07-17T09:07:38Z,815.4
2025-07-17T09:07:43Z,808.1
2025-07-17T09:07:48Z,822.8
2025-07-17T09:07:53Z,829.4
2025-07-17T09:07:58Z,831.9
2025-07-17T09:08:03Z,819.6
2025-07-17T09:08:08Z,812.2
2025-07-17T09:08:13Z,831.9
2025-07-17T09:08:18Z,839.2
2025-07-17T09:08:23Z,849.1
2025-07-17T09:08:28Z,836.8
2025-07-17T09:08:33Z,836.8
2025-07-17T09:08:38Z,856.5
2025-07-17T09:08:43Z,858.9
2025-07-17T09:08:48Z,849.1
2025-07-17T09:08:53Z,846.6
2025-07-17T09:08:58Z,839.2
2025-07-17T09:09:03Z,841.7
2025-07-17T09:09:08Z,826.9
2025-07-17T09:09:13Z,822.0
2025-07-17T09:09:18Z,817.1
2025-07-17T09:09:23Z,812.4
2025-07-17T09:09:28Z,809.9
2025-07-17T09:09:33Z,807.5
2025-07-17T09:09:38Z,809.7
2025-07-17T09:09:42Z,814.6
2025-07-17T09:09:47Z,822.0
2025-07-17T09:09:52Z,819.6
2025-07-17T09:09:57Z,817.1
2025-07-17T09:10:02Z,814.6
2025-07-17T09:10:07Z,819.6
2025-07-17T09:10:12Z,834.3
2025-07-17T09:10:17Z,849.1
2025-07-17T09:10:22Z,849.1
2025-07-17T09:10:27Z,841.7
2025-07-17T09:10:32Z,851.5
2025-07-17T09:10:37Z,854.0
2025-07-17T09:10:42Z,851.5
2025-07-17T09:10:47Z,849.1
2025-07-17T09:10:52Z,820.3
2025-07-17T09:10:57Z,797.2
2025-07-17T09:11:02Z,791.9
2025-07-17T09:11:07Z,809.8
2025-07-17T09:11:13Z,823.0
2025-07-17T09:11:18Z,790.2
2025-07-17T09:11:23Z,825.8
2025-07-17T09:11:28Z,830.7
2025-07-17T09:11:33Z,851.5
2025-07-17T09:11:38Z,834.3
2025-07-17T09:11:43Z,866.3
2025-07-17T09:11:48Z,871.2
2025-07-17T09:11:53Z,858.9
2025-07-17T09:11:58Z,831.9
2025-07-17T09:12:03Z,814.9
2025-07-17T09:12:08Z,810.0
2025-07-17T09:12:13Z,810.0
2025-07-17T09:12:18Z,814.6
2025-07-17T09:12:23Z,822.0
2025-07-17T09:12:28Z,831.9
2025-07-17T09:12:33Z,839.2
2025-07-17T09:12:38Z,844.2
2025-07-17T09:12:43Z,866.3
2025-07-17T09:12:48Z,871.2
2025-07-17T09:12:53Z,883.5
2025-07-17T09:12:58Z,871.2
2025-07-17T09:13:03Z,876.2
2025-07-17T09:13:08Z,883.6
2025-07-17T09:13:13Z,878.6
2025-07-17T09:13:18Z,873.7
2025-07-17T09:13:23Z,849.1
2025-07-17T09:13:35Z,833.1
2025-07-17T09:13:40Z,836.6
2025-07-17T09:13:45Z,858.8
2025-07-17T09:13:50Z,887.1
2025-07-17T09:13:55Z,890.9
2025-07-17T09:14:00Z,878.6
2025-07-17T09:14:05Z,856.5
2025-07-17T09:14:10Z,826.9
2025-07-17T09:14:15Z,819.7
2025-07-17T09:14:20Z,829.5
2025-07-17T09:14:25Z,839.6
2025-07-17T09:14:30Z,827.4
2025-07-17T09:14:35Z,796.3
2025-07-17T09:14:40Z,793.7
2025-07-17T09:14:45Z,798.3
2025-07-17T09:14:50Z,804.8
2025-07-17T09:14:54Z,809.7
2025-07-17T09:14:59Z,795.3
2025-07-17T09:15:04Z,814.9
2025-07-17T09:15:09Z,805.6
2025-07-17T09:15:14Z,820.1
2025-07-17T09:15:19Z,802.9
2025-07-17T09:15:25Z,812.2
2025-07-17T09:15:29Z,824.5
2025-07-17T09:15:34Z,834.3
2025-07-17T09:15:39Z,831.9
2025-07-17T09:15:44Z,817.6
2025-07-17T09:15:49Z,820.0
2025-07-17T09:15:54Z,820.0
2025-07-17T09:16:00Z,884.7
2025-07-17T09:16:05Z,870.4
2025-07-17T09:16:10Z,870.4
2025-07-17T09:16:15Z,805.3
2025-07-17T09:16:20Z,804.8
2025-07-17T09:16:25Z,802.3
2025-07-17T09:16:30Z,846.6
2025-07-17T09:16:35Z,860.1
2025-07-17T09:16:40Z,862.6
2025-07-17T09:16:45Z,815.8
2025-07-17T09:16:50Z,831.9
2025-07-17T09:16:55Z,871.2
2025-07-17T09:17:00Z,893.4
2025-07-17T09:17:05Z,873.7
2025-07-17T09:17:10Z,839.2
2025-07-17T09:17:15Z,822.0
2025-07-17T09:17:20Z,841.7
2025-07-17T09:17:25Z,851.5
2025-07-17T09:17:30Z,849.1
2025-07-17T09:17:35Z,836.8
2025-07-17T09:17:40Z,829.4
2025-07-17T09:17:45Z,841.7
2025-07-17T09:17:50Z,836.8
2025-07-17T09:17:55Z,846.6
2025-07-17T09:18:00Z,844.2
2025-07-17T09:18:05Z,851.5
2025-07-17T09:18:10Z,844.2
2025-07-17T09:18:15Z,849.1
2025-07-17T09:18:20Z,844.2
