timestamp,ground contact time
2025-07-12T23:33:08Z,303
2025-07-12T23:33:13Z,300
2025-07-12T23:33:53Z,339
2025-07-12T23:33:57Z,322
2025-07-12T23:34:03Z,320
2025-07-12T23:34:14Z,344
2025-07-12T23:34:19Z,331
2025-07-12T23:34:24Z,338
2025-07-12T23:34:29Z,331
2025-07-12T23:34:35Z,334
2025-07-12T23:34:40Z,319
2025-07-12T23:37:35Z,289
2025-07-12T23:38:15Z,265
2025-07-12T23:38:20Z,265
2025-07-12T23:38:25Z,264
2025-07-12T23:38:30Z,265
2025-07-12T23:38:36Z,261
2025-07-12T23:38:40Z,257
2025-07-12T23:38:45Z,252
2025-07-12T23:38:50Z,251
2025-07-12T23:38:55Z,256
2025-07-12T23:39:00Z,259
2025-07-12T23:39:05Z,264
2025-07-12T23:39:10Z,262
2025-07-12T23:39:15Z,259
2025-07-12T23:39:20Z,255
2025-07-12T23:39:25Z,253
2025-07-12T23:39:30Z,255
2025-07-12T23:39:35Z,258
2025-07-12T23:39:40Z,259
2025-07-12T23:39:45Z,259
2025-07-12T23:39:50Z,255
2025-07-12T23:39:55Z,250
2025-07-12T23:40:00Z,252
2025-07-12T23:40:05Z,256
2025-07-12T23:40:10Z,259
2025-07-12T23:40:15Z,256
2025-07-12T23:40:21Z,255
2025-07-12T23:40:26Z,256
2025-07-12T23:40:31Z,258
2025-07-12T23:40:36Z,259
2025-07-12T23:40:41Z,259
2025-07-12T23:40:45Z,261
2025-07-12T23:40:50Z,262
2025-07-12T23:40:55Z,267
2025-07-12T23:41:00Z,267
2025-07-12T23:41:05Z,266
2025-07-12T23:41:10Z,267
2025-07-12T23:41:15Z,270
2025-07-12T23:41:20Z,270
2025-07-12T23:41:26Z,270
2025-07-12T23:41:31Z,282
2025-07-12T23:41:36Z,279
2025-07-12T23:41:41Z,262
2025-07-12T23:41:54Z,332
2025-07-12T23:41:58Z,295
2025-07-12T23:42:03Z,283
2025-07-12T23:42:08Z,258
2025-07-12T23:42:13Z,259
2025-07-12T23:42:18Z,264
2025-07-12T23:42:24Z,267
2025-07-12T23:42:29Z,270
2025-07-12T23:42:34Z,266
2025-07-12T23:42:39Z,265
2025-07-12T23:42:44Z,262
2025-07-12T23:42:49Z,260
