timestamp,vertical oscillation
2025-06-15T00:00:00Z,9.4
2025-06-15T00:00:04Z,9.5
2025-06-15T00:00:09Z,9.4
2025-06-15T00:00:14Z,9.2
2025-06-15T00:00:19Z,8.4
2025-06-15T00:00:24Z,8.0
2025-06-15T00:00:29Z,7.7
2025-06-15T00:00:34Z,7.6
2025-06-15T00:00:39Z,7.7
2025-06-15T00:00:44Z,7.7
2025-06-15T00:00:49Z,7.7
2025-06-15T00:00:54Z,8.1
2025-06-15T00:00:59Z,8.8
2025-06-15T00:01:04Z,9.5
2025-06-15T00:01:10Z,9.7
2025-06-15T00:01:14Z,9.7
2025-06-15T00:01:19Z,9.8
2025-06-15T00:01:24Z,9.4
2025-06-15T00:01:29Z,9.3
2025-06-15T00:01:35Z,9.4
2025-06-15T00:01:40Z,9.6
2025-06-15T00:01:45Z,9.6
2025-06-15T00:01:50Z,9.4
2025-06-15T00:01:55Z,9.5
2025-06-15T00:02:00Z,9.4
2025-06-15T00:02:05Z,9.7
2025-06-15T00:02:10Z,9.7
2025-06-15T00:02:15Z,9.9
2025-06-15T00:02:20Z,9.8
2025-06-15T00:02:25Z,9.8
2025-06-15T00:02:30Z,9.7
2025-06-15T00:02:35Z,9.3
2025-06-15T00:02:40Z,9.2
2025-06-15T00:02:45Z,9.2
2025-06-15T00:02:50Z,9.4
2025-06-15T00:02:55Z,9.5
2025-06-15T00:03:00Z,9.5
2025-06-15T00:03:04Z,9.5
2025-06-15T00:03:09Z,9.4
2025-06-15T00:03:14Z,9.5
2025-06-15T00:03:19Z,9.7
2025-06-15T00:03:24Z,9.7
2025-06-15T00:03:29Z,9.7
2025-06-15T00:03:34Z,9.6
2025-06-15T00:03:40Z,9.9
2025-06-15T00:03:45Z,9.9
2025-06-15T00:03:50Z,9.9
2025-06-15T00:03:55Z,9.6
2025-06-15T00:04:00Z,9.4
2025-06-15T00:04:05Z,9.4
2025-06-15T00:04:10Z,9.7
2025-06-15T00:04:15Z,9.6
2025-06-15T00:04:20Z,9.5
2025-06-15T00:04:25Z,9.1
2025-06-15T00:04:30Z,9.2
2025-06-15T00:04:35Z,9.4
2025-06-15T00:04:40Z,9.5
2025-06-15T00:04:45Z,9.6
2025-06-15T00:04:50Z,9.5
2025-06-15T00:04:55Z,9.9
2025-06-15T00:05:00Z,9.8
2025-06-15T00:05:05Z,9.6
2025-06-15T00:05:10Z,9.3
2025-06-15T00:05:15Z,8.9
2025-06-15T00:05:20Z,9.0
2025-06-15T00:05:25Z,8.9
2025-06-15T00:05:30Z,8.9
2025-06-15T00:05:35Z,8.7
2025-06-15T00:05:40Z,9.1
2025-06-15T00:05:53Z,8.5
2025-06-15T00:05:58Z,9.0
2025-06-15T00:06:03Z,8.9
2025-06-15T00:06:08Z,9.1
2025-06-15T00:06:13Z,8.7
2025-06-15T00:06:18Z,8.4
2025-06-15T00:06:23Z,7.9
2025-06-15T00:06:28Z,7.5
2025-06-15T00:06:33Z,7.4
2025-06-15T00:06:38Z,7.2
2025-06-15T00:06:43Z,7.2
2025-06-15T00:06:48Z,7.2
2025-06-15T00:06:53Z,7.1
2025-06-15T00:06:57Z,7.2
2025-06-15T00:07:02Z,7.1
2025-06-15T00:07:07Z,7.2
2025-06-15T00:07:13Z,7.0
2025-06-15T00:07:17Z,7.0
2025-06-15T00:07:22Z,7.1
2025-06-15T00:07:27Z,7.3
2025-06-15T00:07:33Z,7.4
2025-06-15T00:07:38Z,7.4
2025-06-15T00:07:43Z,7.4
2025-06-15T00:07:48Z,7.5
2025-06-15T00:07:53Z,7.6
2025-06-15T00:07:58Z,7.5
2025-06-15T00:08:03Z,7.3
2025-06-15T00:08:07Z,7.3
2025-06-15T00:08:12Z,7.7
2025-06-15T00:08:17Z,8.1
2025-06-15T00:08:22Z,8.6
2025-06-15T00:08:27Z,8.8
2025-06-15T00:08:32Z,9.1
2025-06-15T00:08:37Z,9.4
2025-06-15T00:08:42Z,9.4
2025-06-15T00:08:47Z,9.1
2025-06-15T00:08:52Z,8.8
2025-06-15T00:08:57Z,8.4
2025-06-15T00:09:02Z,8.3
2025-06-15T00:09:08Z,8.7
