timestamp,temperature celsius
2024-02-10T00:00:00Z,25.52
2024-02-10T00:01:00Z,25.52
2024-02-10T00:02:00Z,25.53
2024-02-10T00:03:00Z,25.53
2024-02-10T00:04:00Z,25.52
2024-02-10T00:05:00Z,25.51
2024-02-10T00:06:00Z,25.52
2024-02-10T00:07:00Z,25.51
2024-02-10T00:08:00Z,25.52
2024-02-10T00:09:00Z,25.490000000000002
2024-02-10T00:10:00Z,25.51
2024-02-10T00:11:00Z,25.5
2024-02-10T00:12:00Z,25.52
2024-02-10T00:13:00Z,25.540000000000003
2024-02-10T00:14:00Z,25.53
2024-02-10T00:15:00Z,25.52
2024-02-10T00:16:00Z,25.52
2024-02-10T00:17:00Z,25.52
2024-02-10T00:18:00Z,25.53
2024-02-10T00:19:00Z,25.52
2024-02-10T00:20:00Z,25.52
2024-02-10T00:21:00Z,25.53
2024-02-10T00:22:00Z,25.53
2024-02-10T00:23:00Z,25.52
2024-02-10T00:24:00Z,25.53
2024-02-10T00:25:00Z,25.52
2024-02-10T00:26:00Z,25.52
2024-02-10T00:27:00Z,25.540000000000003
2024-02-10T00:28:00Z,25.53
2024-02-10T00:29:00Z,25.52
2024-02-10T00:30:00Z,25.53
2024-02-10T00:31:00Z,25.52
2024-02-10T00:32:00Z,25.5
2024-02-10T00:33:00Z,25.53
2024-02-10T00:34:00Z,25.51
2024-02-10T00:35:00Z,25.5
2024-02-10T00:36:00Z,25.540000000000003
2024-02-10T00:37:00Z,25.5
2024-02-10T00:38:00Z,25.5
2024-02-10T00:39:00Z,25.51
2024-02-10T00:40:00Z,25.5
2024-02-10T00:41:00Z,25.51
2024-02-10T00:42:00Z,25.52
2024-02-10T00:43:00Z,25.52
2024-02-10T00:44:00Z,25.53
2024-02-10T00:45:00Z,25.53
2024-02-10T00:46:00Z,25.53
2024-02-10T00:47:00Z,25.52
2024-02-10T00:48:00Z,25.5
2024-02-10T00:49:00Z,25.52
2024-02-10T00:50:00Z,25.52
2024-02-10T00:51:00Z,25.53
2024-02-10T00:52:00Z,25.52
2024-02-10T00:53:00Z,25.53
2024-02-10T00:54:00Z,25.52
2024-02-10T00:55:00Z,25.53
2024-02-10T00:56:00Z,25.53
2024-02-10T00:57:00Z,25.51
2024-02-10T00:58:00Z,25.51
2024-02-10T00:59:00Z,25.52
2024-02-10T01:00:00Z,25.51
2024-02-10T01:01:00Z,25.53
2024-02-10T01:02:00Z,25.52
2024-02-10T01:03:00Z,25.5
2024-02-10T01:04:00Z,25.5
2024-02-10T01:05:00Z,25.5
2024-02-10T01:06:00Z,25.53
2024-02-10T01:07:00Z,25.53
2024-02-10T01:08:00Z,25.52
2024-02-10T01:09:00Z,25.5
2024-02-10T01:10:00Z,25.53
2024-02-10T01:11:00Z,25.53
2024-02-10T01:12:00Z,25.51
2024-02-10T01:13:00Z,25.51
2024-02-10T01:14:00Z,25.540000000000003
2024-02-10T01:15:00Z,25.53
2024-02-10T01:16:00Z,25.52
2024-02-10T01:17:00Z,25.53
2024-02-10T01:18:00Z,25.5
2024-02-10T01:19:00Z,25.52
2024-02-10T01:20:00Z,25.5
2024-02-10T01:21:00Z,25.5
2024-02-10T01:22:00Z,25.53
2024-02-10T01:23:00Z,25.52
2024-02-10T01:24:00Z,25.53
2024-02-10T01:25:00Z,25.52
2024-02-10T01:26:00Z,25.53
2024-02-10T01:27:00Z,25.52
2024-02-10T01:28:00Z,25.5
2024-02-10T01:29:00Z,25.52
