timestamp,steps
2023-07-03T06:53:00Z,47
2023-07-03T06:54:00Z,30
2023-07-03T06:55:00Z,14
2023-07-03T06:57:00Z,41
2023-07-03T07:01:00Z,14
2023-07-03T07:02:00Z,77
2023-07-03T07:03:00Z,148
2023-07-03T07:04:00Z,172
2023-07-03T07:05:00Z,173
2023-07-03T07:06:00Z,173
2023-07-03T07:07:00Z,123
2023-07-03T07:08:00Z,90
2023-07-03T07:09:00Z,110
2023-07-03T07:10:00Z,119
2023-07-03T07:11:00Z,34
2023-07-03T07:16:00Z,16
2023-07-03T07:17:00Z,4
2023-07-03T07:18:00Z,6
2023-07-03T07:22:00Z,14
2023-07-03T07:24:00Z,23
2023-07-03T07:25:00Z,23
2023-07-03T07:26:00Z,99
2023-07-03T07:27:00Z,43
2023-07-03T07:28:00Z,4
2023-07-03T07:29:00Z,3
2023-07-03T07:30:00Z,24
2023-07-03T07:31:00Z,32
2023-07-03T07:32:00Z,45
2023-07-03T07:33:00Z,61
2023-07-03T07:34:00Z,58
2023-07-03T07:35:00Z,54
2023-07-03T07:36:00Z,20
2023-07-03T07:37:00Z,58
2023-07-03T07:39:00Z,43
2023-07-03T07:40:00Z,48
2023-07-03T07:41:00Z,23
2023-07-03T07:42:00Z,34
2023-07-03T07:43:00Z,15
2023-07-03T07:44:00Z,43
2023-07-03T07:45:00Z,26
2023-07-03T07:46:00Z,52
2023-07-03T07:48:00Z,6
2023-07-03T07:49:00Z,7
2023-07-03T07:50:00Z,11
2023-07-03T07:52:00Z,16
2023-07-03T07:54:00Z,63
2023-07-03T07:55:00Z,54
2023-07-03T07:56:00Z,13
2023-07-03T07:57:00Z,39
2023-07-03T07:58:00Z,35
2023-07-03T07:59:00Z,23
2023-07-03T08:00:00Z,36
2023-07-03T08:01:00Z,15
2023-07-03T08:02:00Z,46
2023-07-03T08:03:00Z,24
2023-07-03T08:04:00Z,80
2023-07-03T08:05:00Z,22
2023-07-03T08:06:00Z,17
2023-07-03T08:07:00Z,37
2023-07-03T08:08:00Z,6
2023-07-03T08:09:00Z,17
2023-07-03T08:11:00Z,15
2023-07-03T08:12:00Z,7
2023-07-03T08:14:00Z,43
2023-07-03T08:15:00Z,50
