timestamp,steps per minute
2025-06-14T00:23:46Z,125
2025-06-14T00:23:47Z,125
2025-06-14T00:23:48Z,126
2025-06-14T00:23:49Z,137
2025-06-14T00:23:50Z,153
2025-06-14T00:23:51Z,165
2025-06-14T00:23:52Z,172
2025-06-14T00:23:53Z,174
2025-06-14T00:23:54Z,176
2025-06-14T00:23:55Z,178
2025-06-14T00:23:56Z,178
2025-06-14T00:23:57Z,178
2025-06-14T00:23:58Z,180
2025-06-14T00:23:59Z,178
2025-06-14T00:24:00Z,177
2025-06-14T00:24:01Z,177
2025-06-14T00:24:02Z,179
2025-06-14T00:24:03Z,179
2025-06-14T00:24:04Z,181
2025-06-14T00:24:05Z,181
2025-06-14T00:24:06Z,182
2025-06-14T00:24:07Z,181
2025-06-14T00:24:08Z,180
2025-06-14T00:24:09Z,180
2025-06-14T00:24:10Z,180
2025-06-14T00:24:11Z,180
2025-06-14T00:24:12Z,180
2025-06-14T00:24:13Z,181
2025-06-14T00:24:14Z,181
2025-06-14T00:24:15Z,181
2025-06-14T00:24:16Z,182
2025-06-14T00:24:17Z,181
2025-06-14T00:24:18Z,180
2025-06-14T00:24:19Z,181
2025-06-14T00:24:20Z,182
2025-06-14T00:24:21Z,183
2025-06-14T00:24:22Z,182
2025-06-14T00:24:23Z,181
2025-06-14T00:24:24Z,180
2025-06-14T00:24:25Z,179
2025-06-14T00:24:26Z,179
2025-06-14T00:24:27Z,180
2025-06-14T00:24:28Z,179
2025-06-14T00:24:29Z,180
2025-06-14T00:24:30Z,180
2025-06-14T00:24:31Z,180
2025-06-14T00:24:32Z,180
2025-06-14T00:24:33Z,180
2025-06-14T00:24:34Z,179
2025-06-14T00:24:35Z,179
2025-06-14T00:24:36Z,180
2025-06-14T00:24:37Z,180
2025-06-14T00:24:38Z,181
2025-06-14T00:24:39Z,181
2025-06-14T00:24:40Z,181
2025-06-14T00:24:41Z,181
2025-06-14T00:24:42Z,181
2025-06-14T00:24:43Z,181
2025-06-14T00:24:44Z,182
2025-06-14T00:24:45Z,183
2025-06-14T00:24:46Z,184
2025-06-14T00:24:47Z,183
2025-06-14T00:24:48Z,182
2025-06-14T00:24:49Z,183
2025-06-14T00:24:50Z,183
2025-06-14T00:24:51Z,183
2025-06-14T00:24:52Z,182
2025-06-14T00:24:53Z,182
2025-06-14T00:24:54Z,181
2025-06-14T00:24:55Z,181
2025-06-14T00:24:56Z,181
2025-06-14T00:24:57Z,182
2025-06-14T00:24:58Z,182
2025-06-14T00:24:59Z,180
2025-06-14T00:25:00Z,181
2025-06-14T00:25:01Z,180
2025-06-14T00:25:02Z,181
2025-06-14T00:25:03Z,182
2025-06-14T00:25:04Z,179
2025-06-14T00:25:05Z,178
2025-06-14T00:25:06Z,180
2025-06-14T00:25:07Z,181
2025-06-14T00:25:08Z,180
2025-06-14T00:25:09Z,180
2025-06-14T00:25:10Z,178
2025-06-14T00:25:11Z,179
2025-06-14T00:25:12Z,180
2025-06-14T00:25:13Z,179
2025-06-14T00:25:14Z,179
2025-06-14T00:25:15Z,181
2025-06-14T00:25:16Z,182
2025-06-14T00:25:17Z,183
2025-06-14T00:25:18Z,182
2025-06-14T00:25:19Z,182
2025-06-14T00:25:20Z,183
2025-06-14T00:25:21Z,183
2025-06-14T00:25:22Z,183
2025-06-14T00:25:23Z,183
2025-06-14T00:25:24Z,183
2025-06-14T00:25:25Z,183
2025-06-14T00:25:26Z,184
2025-06-14T00:25:27Z,183
2025-06-14T00:25:28Z,183
2025-06-14T00:25:29Z,183
2025-06-14T00:25:30Z,183
2025-06-14T00:25:31Z,183
2025-06-14T00:25:32Z,183
2025-06-14T00:25:33Z,183
2025-06-14T00:25:34Z,184
2025-06-14T00:25:35Z,187
2025-06-14T00:25:36Z,186
2025-06-14T00:25:37Z,185
2025-06-14T00:25:38Z,183
2025-06-14T00:25:39Z,184
2025-06-14T00:25:40Z,185
2025-06-14T00:25:41Z,185
2025-06-14T00:25:42Z,186
2025-06-14T00:25:43Z,184
2025-06-14T00:25:44Z,183
2025-06-14T00:25:45Z,180
2025-06-14T00:25:46Z,180
2025-06-14T00:25:47Z,177
2025-06-14T00:25:48Z,177
2025-06-14T00:25:49Z,177
2025-06-14T00:25:50Z,176
2025-06-14T00:25:51Z,176
2025-06-14T00:25:52Z,178
2025-06-14T00:25:53Z,180
2025-06-14T00:25:54Z,181
2025-06-14T00:25:55Z,181
2025-06-14T00:25:56Z,182
2025-06-14T00:25:57Z,181
2025-06-14T00:25:58Z,182
2025-06-14T00:25:59Z,183
2025-06-14T00:26:00Z,183
2025-06-14T00:26:01Z,182
2025-06-14T00:26:02Z,182
2025-06-14T00:26:03Z,182
2025-06-14T00:26:04Z,182
2025-06-14T00:26:05Z,182
2025-06-14T00:26:06Z,182
