timestamp,steps per minute
2025-08-05T00:00:00Z,93
2025-08-05T00:00:01Z,93
2025-08-05T00:00:03Z,0
2025-08-05T00:38:02Z,114
2025-08-05T00:38:03Z,118
2025-08-05T00:38:04Z,132
2025-08-05T00:38:05Z,152
2025-08-05T00:38:06Z,167
2025-08-05T00:38:07Z,176
2025-08-05T00:38:08Z,181
2025-08-05T00:38:09Z,181
2025-08-05T00:38:10Z,181
2025-08-05T00:38:11Z,182
2025-08-05T00:38:12Z,182
2025-08-05T00:38:13Z,183
2025-08-05T00:38:14Z,180
2025-08-05T00:38:15Z,179
2025-08-05T00:38:16Z,175
2025-08-05T00:38:17Z,174
2025-08-05T00:38:18Z,176
2025-08-05T00:38:19Z,178
2025-08-05T00:38:20Z,180
2025-08-05T00:38:21Z,180
2025-08-05T00:38:22Z,180
2025-08-05T00:38:23Z,181
2025-08-05T00:38:24Z,183
2025-08-05T00:38:25Z,184
2025-08-05T00:38:26Z,184
2025-08-05T00:38:27Z,181
2025-08-05T00:38:28Z,181
2025-08-05T00:38:29Z,181
2025-08-05T00:38:30Z,180
2025-08-05T00:38:31Z,182
2025-08-05T00:38:32Z,183
2025-08-05T00:38:33Z,183
2025-08-05T00:38:34Z,184
2025-08-05T00:38:35Z,183
2025-08-05T00:38:36Z,184
2025-08-05T00:38:37Z,185
2025-08-05T00:38:38Z,184
2025-08-05T00:38:39Z,182
2025-08-05T00:38:40Z,183
2025-08-05T00:38:41Z,183
2025-08-05T00:38:42Z,183
2025-08-05T00:38:43Z,184
2025-08-05T00:38:44Z,184
2025-08-05T00:38:45Z,183
2025-08-05T00:38:46Z,184
2025-08-05T00:38:47Z,183
2025-08-05T00:38:48Z,183
2025-08-05T00:38:49Z,183
2025-08-05T00:38:50Z,184
2025-08-05T00:38:51Z,183
2025-08-05T00:38:52Z,184
2025-08-05T00:38:53Z,185
2025-08-05T00:38:54Z,183
2025-08-05T00:38:55Z,181
2025-08-05T00:38:56Z,182
2025-08-05T00:38:57Z,183
2025-08-05T00:38:58Z,185
2025-08-05T00:38:59Z,185
2025-08-05T00:39:00Z,186
2025-08-05T00:39:01Z,187
2025-08-05T00:39:02Z,185
2025-08-05T00:39:03Z,185
2025-08-05T00:39:04Z,184
2025-08-05T00:39:05Z,184
2025-08-05T00:39:06Z,182
2025-08-05T00:39:07Z,179
2025-08-05T00:39:08Z,180
2025-08-05T00:39:09Z,180
2025-08-05T00:39:10Z,180
2025-08-05T00:39:11Z,178
2025-08-05T00:39:12Z,179
2025-08-05T00:39:13Z,181
2025-08-05T00:39:14Z,182
2025-08-05T00:39:15Z,183
2025-08-05T00:39:16Z,185
2025-08-05T00:39:17Z,185
2025-08-05T00:39:18Z,185
2025-08-05T00:39:19Z,185
2025-08-05T00:39:20Z,185
2025-08-05T00:39:21Z,185
2025-08-05T00:39:22Z,185
2025-08-05T00:39:23Z,186
2025-08-05T00:39:24Z,187
2025-08-05T00:39:25Z,188
2025-08-05T00:39:26Z,188
2025-08-05T00:39:27Z,188
2025-08-05T00:39:28Z,188
2025-08-05T00:39:29Z,189
2025-08-05T00:39:30Z,188
2025-08-05T00:39:31Z,188
2025-08-05T00:39:32Z,188
2025-08-05T00:39:33Z,188
2025-08-05T00:39:34Z,189
2025-08-05T00:39:35Z,188
2025-08-05T00:39:36Z,188
2025-08-05T00:39:37Z,188
2025-08-05T00:39:38Z,189
2025-08-05T00:39:39Z,188
2025-08-05T00:39:40Z,189
2025-08-05T00:39:41Z,190
2025-08-05T00:39:42Z,190
2025-08-05T00:39:43Z,190
2025-08-05T00:39:44Z,191
2025-08-05T00:39:45Z,191
2025-08-05T00:39:46Z,190
2025-08-05T00:39:47Z,190
2025-08-05T00:39:48Z,190
2025-08-05T00:39:49Z,190
2025-08-05T00:39:50Z,189
2025-08-05T00:39:51Z,189
2025-08-05T00:39:52Z,190
2025-08-05T00:39:53Z,190
2025-08-05T00:39:54Z,190
2025-08-05T00:39:55Z,191
2025-08-05T00:39:56Z,192
2025-08-05T00:39:57Z,192
2025-08-05T00:39:58Z,192
2025-08-05T00:39:59Z,192
2025-08-05T00:40:00Z,193
2025-08-05T00:40:01Z,194
2025-08-05T00:40:02Z,193
2025-08-05T00:40:03Z,193
2025-08-05T00:40:04Z,193
2025-08-05T00:40:05Z,193
2025-08-05T00:40:06Z,192
2025-08-05T00:40:07Z,191
2025-08-05T00:40:08Z,192
2025-08-05T00:40:09Z,191
2025-08-05T00:40:10Z,191
2025-08-05T00:40:11Z,191
2025-08-05T00:40:12Z,192
2025-08-05T00:40:13Z,192
2025-08-05T00:40:14Z,192
2025-08-05T00:40:15Z,192
2025-08-05T00:40:16Z,191
2025-08-05T00:40:17Z,191
2025-08-05T00:40:18Z,191
2025-08-05T00:40:19Z,190
2025-08-05T00:40:20Z,190
2025-08-05T00:40:21Z,190
2025-08-05T00:40:22Z,191
2025-08-05T00:40:23Z,190
2025-08-05T00:40:24Z,191
2025-08-05T00:40:25Z,191
2025-08-05T00:40:26Z,189
2025-08-05T00:40:27Z,188
2025-08-05T00:40:28Z,189
2025-08-05T00:40:29Z,190
2025-08-05T00:40:30Z,188
2025-08-05T00:40:31Z,188
2025-08-05T00:40:32Z,188
2025-08-05T00:40:33Z,188
2025-08-05T00:40:34Z,188
2025-08-05T00:40:35Z,189
2025-08-05T00:40:36Z,190
2025-08-05T00:40:37Z,191
2025-08-05T00:40:38Z,191
2025-08-05T00:40:39Z,189
2025-08-05T00:40:40Z,190
2025-08-05T00:40:41Z,190
2025-08-05T00:40:42Z,192
2025-08-05T00:40:43Z,193
2025-08-05T00:40:44Z,194
2025-08-05T00:40:45Z,194
2025-08-05T00:40:46Z,193
2025-08-05T00:40:47Z,193
2025-08-05T00:40:48Z,194
2025-08-05T00:40:49Z,194
2025-08-05T00:40:50Z,193
2025-08-05T00:40:51Z,193
2025-08-05T00:40:52Z,193
2025-08-05T00:40:53Z,192
2025-08-05T00:40:54Z,194
2025-08-05T00:40:55Z,194
2025-08-05T00:40:56Z,193
2025-08-05T00:40:57Z,192
2025-08-05T00:40:58Z,192
2025-08-05T00:40:59Z,193
2025-08-05T00:41:00Z,193
2025-08-05T00:41:01Z,192
2025-08-05T00:41:02Z,192
2025-08-05T00:41:03Z,192
2025-08-05T00:41:04Z,192
2025-08-05T00:41:05Z,192
2025-08-05T00:41:06Z,193
2025-08-05T00:41:07Z,193
2025-08-05T00:41:08Z,193
2025-08-05T00:41:09Z,193
2025-08-05T00:41:10Z,192
2025-08-05T00:41:11Z,193
2025-08-05T00:41:12Z,193
2025-08-05T00:41:13Z,194
2025-08-05T00:41:14Z,193
2025-08-05T00:41:15Z,193
2025-08-05T00:41:16Z,193
2025-08-05T00:41:17Z,193
2025-08-05T00:41:18Z,194
2025-08-05T00:41:19Z,193
2025-08-05T00:41:20Z,193
2025-08-05T00:41:21Z,193
2025-08-05T00:41:22Z,194
2025-08-05T00:41:23Z,193
2025-08-05T00:41:24Z,193
2025-08-05T00:41:25Z,193
2025-08-05T00:41:26Z,193
2025-08-05T00:41:27Z,193
2025-08-05T00:41:28Z,193
2025-08-05T00:41:29Z,193
2025-08-05T00:41:30Z,194
2025-08-05T00:41:31Z,193
2025-08-05T00:41:32Z,192
2025-08-05T00:41:33Z,193
2025-08-05T00:41:34Z,194
2025-08-05T00:41:35Z,195
2025-08-05T00:41:36Z,194
2025-08-05T00:41:37Z,193
2025-08-05T00:41:38Z,194
2025-08-05T00:41:39Z,194
2025-08-05T00:41:40Z,194
2025-08-05T00:41:41Z,195
2025-08-05T00:41:42Z,195
2025-08-05T00:41:43Z,195
2025-08-05T00:41:44Z,194
2025-08-05T00:41:45Z,195
2025-08-05T00:41:46Z,194
2025-08-05T00:41:47Z,195
2025-08-05T00:41:48Z,196
2025-08-05T00:41:49Z,195
2025-08-05T00:41:50Z,193
2025-08-05T00:41:51Z,193
2025-08-05T00:41:52Z,193
2025-08-05T00:41:53Z,193
2025-08-05T00:41:54Z,194
2025-08-05T00:41:55Z,194
2025-08-05T00:41:56Z,195
2025-08-05T00:41:57Z,194
2025-08-05T00:41:58Z,194
2025-08-05T00:41:59Z,194
2025-08-05T00:42:00Z,194
2025-08-05T00:42:01Z,194
2025-08-05T00:42:02Z,193
2025-08-05T00:42:03Z,193
2025-08-05T00:42:04Z,192
2025-08-05T00:42:05Z,192
2025-08-05T00:42:06Z,191
2025-08-05T00:42:07Z,190
2025-08-05T00:42:08Z,191
2025-08-05T00:42:09Z,190
2025-08-05T00:42:10Z,189
2025-08-05T00:42:11Z,190
2025-08-05T00:42:12Z,191
2025-08-05T00:42:13Z,190
2025-08-05T00:42:14Z,190
2025-08-05T00:42:15Z,191
2025-08-05T00:42:16Z,193
2025-08-05T00:42:17Z,194
2025-08-05T00:42:18Z,194
2025-08-05T00:42:19Z,193
2025-08-05T00:42:20Z,193
2025-08-05T00:42:21Z,193
2025-08-05T00:42:22Z,194
2025-08-05T00:42:23Z,194
2025-08-05T00:42:24Z,193
2025-08-05T00:42:25Z,193
2025-08-05T00:42:26Z,193
2025-08-05T00:42:27Z,193
2025-08-05T00:42:28Z,194
2025-08-05T00:42:29Z,193
2025-08-05T00:42:30Z,191
