timestamp,speed
2025-07-09T08:50:11Z,4.57
2025-07-09T08:50:12Z,4.57
2025-07-09T08:50:13Z,4.46
2025-07-09T08:50:14Z,4.54
2025-07-09T08:50:15Z,4.66
2025-07-09T08:50:16Z,4.68
2025-07-09T08:50:17Z,4.71
2025-07-09T08:50:18Z,4.71
2025-07-09T08:50:19Z,4.73
2025-07-09T08:50:20Z,4.58
2025-07-09T08:50:21Z,4.45
2025-07-09T08:50:22Z,4.43
2025-07-09T08:50:23Z,4.55
2025-07-09T08:50:24Z,4.58
2025-07-09T08:50:26Z,4.58
2025-07-09T08:50:27Z,4.71
2025-07-09T08:50:28Z,4.80
2025-07-09T08:50:29Z,4.50
2025-07-09T08:50:30Z,4.46
2025-07-09T08:50:31Z,4.42
2025-07-09T08:50:32Z,4.39
2025-07-09T08:50:33Z,4.53
2025-07-09T08:50:35Z,4.52
2025-07-09T08:50:36Z,4.56
2025-07-09T08:50:37Z,4.48
2025-07-09T08:50:38Z,4.44
2025-07-09T08:50:39Z,4.82
2025-07-09T08:50:40Z,4.89
2025-07-09T08:50:41Z,4.96
2025-07-09T08:50:42Z,4.87
2025-07-09T08:50:43Z,4.89
2025-07-09T08:50:44Z,4.89
2025-07-09T08:50:45Z,4.72
2025-07-09T08:50:46Z,4.69
2025-07-09T08:50:47Z,4.56
2025-07-09T08:50:48Z,4.56
2025-07-09T08:50:49Z,4.63
2025-07-09T08:50:50Z,4.80
2025-07-09T08:50:51Z,4.83
2025-07-09T08:50:52Z,5.11
2025-07-09T08:50:54Z,5.16
2025-07-09T08:50:55Z,5.22
2025-07-09T08:50:56Z,5.22
2025-07-09T08:50:57Z,5.18
2025-07-09T08:50:59Z,4.78
2025-07-09T08:51:00Z,4.76
2025-07-09T08:51:01Z,4.81
2025-07-09T08:51:02Z,4.85
2025-07-09T08:51:03Z,4.89
2025-07-09T08:51:04Z,4.94
2025-07-09T08:51:05Z,5.00
2025-07-09T08:51:06Z,5.09
2025-07-09T08:51:07Z,5.19
2025-07-09T08:51:08Z,5.25
2025-07-09T08:51:09Z,5.26
2025-07-09T08:51:10Z,5.23
2025-07-09T08:51:11Z,5.23
2025-07-09T08:51:12Z,5.19
2025-07-09T08:51:13Z,5.15
2025-07-09T08:51:14Z,5.15
2025-07-09T08:51:15Z,5.16
2025-07-09T08:51:16Z,5.23
2025-07-09T08:51:17Z,5.31
2025-07-09T08:51:18Z,5.34
2025-07-09T08:51:19Z,5.31
2025-07-09T08:51:20Z,5.34
2025-07-09T08:51:21Z,5.36
2025-07-09T08:51:23Z,5.40
2025-07-09T08:51:24Z,5.44
2025-07-09T08:51:25Z,5.42
2025-07-09T08:51:26Z,5.42
2025-07-09T08:51:27Z,5.37
2025-07-09T08:51:28Z,5.32
2025-07-09T08:51:29Z,5.32
2025-07-09T08:51:30Z,5.20
2025-07-09T08:51:31Z,5.17
2025-07-09T08:51:32Z,5.15
2025-07-09T08:51:33Z,5.09
2025-07-09T08:51:34Z,5.07
2025-07-09T08:51:37Z,4.92
2025-07-09T08:51:39Z,4.61
2025-07-09T08:51:40Z,4.59
2025-07-09T08:51:41Z,4.61
2025-07-09T08:51:42Z,4.53
2025-07-09T08:51:43Z,4.75
2025-07-09T08:51:45Z,5.03
2025-07-09T08:51:46Z,5.08
2025-07-09T08:51:47Z,5.10
2025-07-09T08:51:48Z,5.15
2025-07-09T08:51:49Z,5.15
2025-07-09T08:51:50Z,5.13
2025-07-09T08:51:51Z,5.18
2025-07-09T08:51:52Z,5.26
2025-07-09T08:51:53Z,5.28
2025-07-09T08:51:54Z,5.38
2025-07-09T08:51:55Z,5.42
2025-07-09T08:51:56Z,5.42
2025-07-09T08:51:57Z,5.44
2025-07-09T08:51:58Z,5.36
2025-07-09T08:51:59Z,5.33
2025-07-09T08:52:00Z,5.34
2025-07-09T08:52:01Z,5.35
2025-07-09T08:52:02Z,5.36
2025-07-09T08:52:03Z,5.36
2025-07-09T08:52:04Z,5.23
2025-07-09T08:52:06Z,5.40
2025-07-09T08:52:07Z,5.44
2025-07-09T08:52:08Z,5.44
2025-07-09T08:52:09Z,5.48
2025-07-09T08:52:10Z,5.45
2025-07-09T08:52:11Z,5.45
2025-07-09T08:52:12Z,5.53
2025-07-09T08:52:13Z,5.55
2025-07-09T08:52:14Z,5.52
2025-07-09T08:52:15Z,5.49
2025-07-09T08:52:16Z,5.53
2025-07-09T08:52:17Z,5.54
2025-07-09T08:52:18Z,5.51
2025-07-09T08:52:19Z,5.51
