timestamp,ground contact time
2025-08-06T00:00:04Z,262
2025-08-06T00:00:09Z,264
2025-08-06T00:00:14Z,266
2025-08-06T00:00:19Z,266
2025-08-06T00:00:24Z,267
2025-08-06T00:00:29Z,267
2025-08-06T00:00:35Z,267
2025-08-06T00:00:40Z,271
2025-08-06T00:00:45Z,271
2025-08-06T00:00:49Z,277
2025-08-06T00:00:54Z,274
2025-08-06T00:00:59Z,274
2025-08-06T00:01:04Z,270
2025-08-06T00:01:09Z,268
2025-08-06T00:01:15Z,280
2025-08-06T00:01:20Z,301
2025-08-06T00:01:25Z,300
2025-08-06T00:01:30Z,290
2025-08-06T00:01:34Z,269
2025-08-06T00:01:39Z,268
2025-08-06T00:01:45Z,266
2025-08-06T00:01:50Z,268
2025-08-06T00:01:55Z,271
2025-08-06T00:02:00Z,272
2025-08-06T00:02:05Z,271
2025-08-06T00:02:10Z,270
2025-08-06T00:02:15Z,268
2025-08-06T00:02:20Z,267
2025-08-06T00:02:25Z,266
2025-08-06T00:02:29Z,265
2025-08-06T00:02:34Z,264
2025-08-06T00:02:39Z,264
2025-08-06T00:02:45Z,266
2025-08-06T00:02:50Z,271
2025-08-06T00:02:55Z,286
2025-08-06T00:03:00Z,292
2025-08-06T00:03:05Z,301
2025-08-06T00:03:10Z,301
2025-08-06T00:03:23Z,264
2025-08-06T00:03:28Z,265
2025-08-06T00:03:33Z,267
2025-08-06T00:03:38Z,270
2025-08-06T00:03:43Z,273
2025-08-06T00:03:48Z,270
2025-08-06T00:03:53Z,276
2025-08-06T00:03:58Z,269
2025-08-06T00:04:03Z,265
2025-08-06T00:04:08Z,258
2025-08-06T00:04:13Z,256
2025-08-06T00:04:18Z,258
2025-08-06T00:04:23Z,256
2025-08-06T00:04:28Z,280
2025-08-06T00:04:33Z,281
2025-08-06T00:04:38Z,280
2025-08-06T00:04:43Z,257
2025-08-06T00:04:48Z,258
2025-08-06T00:04:53Z,260
2025-08-06T00:04:58Z,264
2025-08-06T00:05:03Z,262
2025-08-06T00:05:08Z,265
2025-08-06T00:05:13Z,269
2025-08-06T00:05:18Z,270
2025-08-06T00:05:23Z,267
2025-08-06T00:05:28Z,264
2025-08-06T00:05:33Z,264
2025-08-06T00:05:38Z,256
2025-08-06T00:05:52Z,282
2025-08-06T00:05:57Z,280
2025-08-06T00:06:03Z,275
2025-08-06T00:06:08Z,270
2025-08-06T00:06:13Z,267
2025-08-06T00:06:18Z,268
2025-08-06T00:06:23Z,268
2025-08-06T00:06:28Z,273
2025-08-06T00:06:32Z,276
2025-08-06T00:06:37Z,273
2025-08-06T00:06:43Z,251
2025-08-06T00:37:48Z,300
2025-08-06T00:37:57Z,273
2025-08-06T00:38:02Z,279
2025-08-06T00:38:06Z,279
2025-08-06T00:38:12Z,281
2025-08-06T00:38:16Z,279
2025-08-06T00:38:21Z,284
2025-08-06T00:38:26Z,284
2025-08-06T00:38:31Z,280
2025-08-06T00:38:36Z,275
2025-08-06T00:38:41Z,276
2025-08-06T00:38:46Z,280
2025-08-06T00:38:51Z,284
2025-08-06T00:38:56Z,282
2025-08-06T00:39:01Z,282
2025-08-06T00:39:06Z,277
2025-08-06T00:39:11Z,277
2025-08-06T00:39:16Z,277
2025-08-06T00:39:21Z,278
2025-08-06T00:39:26Z,280
2025-08-06T00:39:31Z,278
2025-08-06T00:39:36Z,277
2025-08-06T00:39:41Z,273
2025-08-06T00:39:46Z,271
2025-08-06T00:39:51Z,271
2025-08-06T00:39:56Z,273
2025-08-06T00:40:01Z,276
2025-08-06T00:40:06Z,276
2025-08-06T00:40:11Z,281
2025-08-06T00:40:16Z,284
2025-08-06T00:40:21Z,289
2025-08-06T00:40:26Z,288
2025-08-06T00:40:31Z,286
2025-08-06T00:40:37Z,284
2025-08-06T00:40:42Z,282
2025-08-06T00:40:47Z,282
2025-08-06T00:40:52Z,281
2025-08-06T00:40:57Z,282
2025-08-06T00:41:02Z,281
2025-08-06T00:41:07Z,282
2025-08-06T00:41:12Z,280
2025-08-06T00:41:17Z,278
2025-08-06T00:41:22Z,279
2025-08-06T00:41:27Z,278
2025-08-06T00:41:32Z,278
2025-08-06T00:41:37Z,274
2025-08-06T00:41:42Z,273
2025-08-06T00:41:47Z,274
2025-08-06T00:41:52Z,276
2025-08-06T00:41:57Z,297
2025-08-06T00:42:02Z,295
2025-08-06T00:42:07Z,295
2025-08-06T00:42:12Z,276
2025-08-06T00:42:17Z,276
2025-08-06T00:42:22Z,277
2025-08-06T00:42:27Z,276
2025-08-06T00:42:32Z,276
2025-08-06T00:42:37Z,276
2025-08-06T00:42:42Z,276
2025-08-06T00:42:47Z,276
2025-08-06T00:42:52Z,277
2025-08-06T00:42:57Z,276
2025-08-06T00:43:02Z,273
2025-08-06T00:43:07Z,268
2025-08-06T00:43:12Z,267
2025-08-06T00:43:18Z,267
2025-08-06T00:43:23Z,267
2025-08-06T00:43:27Z,269
2025-08-06T00:43:33Z,268
2025-08-06T00:43:37Z,271
2025-08-06T00:43:42Z,268
2025-08-06T00:43:47Z,270
2025-08-06T00:43:52Z,267
2025-08-06T00:43:57Z,270
2025-08-06T00:44:02Z,270
2025-08-06T00:44:07Z,273
2025-08-06T00:44:12Z,273
2025-08-06T00:44:17Z,272
2025-08-06T00:44:22Z,270
2025-08-06T00:44:27Z,268
2025-08-06T00:44:32Z,271
2025-08-06T00:44:37Z,271
2025-08-06T00:44:42Z,271
2025-08-06T00:44:47Z,271
2025-08-06T00:44:52Z,273
2025-08-06T00:44:57Z,275
2025-08-06T00:45:02Z,286
2025-08-06T00:45:07Z,286
2025-08-06T00:45:12Z,283
2025-08-06T00:45:17Z,270
2025-08-06T00:45:22Z,270
2025-08-06T00:45:27Z,272
2025-08-06T00:45:32Z,271
2025-08-06T00:45:37Z,270
2025-08-06T00:45:42Z,294
2025-08-06T00:45:47Z,304
2025-08-06T23:43:13Z,258
2025-08-06T23:43:18Z,261
2025-08-06T23:43:23Z,266
2025-08-06T23:43:28Z,270
2025-08-06T23:43:33Z,274
2025-08-06T23:43:38Z,272
2025-08-06T23:43:43Z,271
2025-08-06T23:43:48Z,268
2025-08-06T23:43:53Z,269
2025-08-06T23:43:58Z,268
2025-08-06T23:44:03Z,267
2025-08-06T23:44:08Z,264
2025-08-06T23:44:13Z,262
2025-08-06T23:44:18Z,260
2025-08-06T23:44:23Z,258
2025-08-06T23:44:28Z,256
2025-08-06T23:44:33Z,259
2025-08-06T23:44:38Z,262
2025-08-06T23:44:43Z,265
2025-08-06T23:44:48Z,282
2025-08-06T23:44:53Z,280
2025-08-06T23:44:58Z,280
2025-08-06T23:45:03Z,264
2025-08-06T23:45:08Z,264
2025-08-06T23:45:13Z,262
2025-08-06T23:45:18Z,262
2025-08-06T23:45:23Z,265
2025-08-06T23:45:28Z,268
2025-08-06T23:45:33Z,267
2025-08-06T23:45:38Z,265
2025-08-06T23:45:43Z,265
2025-08-06T23:45:48Z,266
2025-08-06T23:45:53Z,267
2025-08-06T23:45:58Z,268
2025-08-06T23:46:04Z,269
2025-08-06T23:46:09Z,269
2025-08-06T23:46:14Z,267
2025-08-06T23:46:19Z,266
2025-08-06T23:46:24Z,267
2025-08-06T23:46:29Z,283
2025-08-06T23:46:34Z,300
2025-08-06T23:46:39Z,322
2025-08-06T23:46:44Z,307
2025-08-06T23:46:49Z,293
2025-08-06T23:46:54Z,271
2025-08-06T23:46:59Z,275
2025-08-06T23:47:04Z,278
2025-08-06T23:47:09Z,279
2025-08-06T23:47:14Z,277
2025-08-06T23:47:19Z,273
2025-08-06T23:47:24Z,270
2025-08-06T23:47:29Z,266
2025-08-06T23:47:34Z,266
2025-08-06T23:47:39Z,266
2025-08-06T23:47:44Z,266
2025-08-06T23:47:49Z,262
2025-08-06T23:47:54Z,271
2025-08-06T23:47:59Z,269
2025-08-06T23:48:04Z,268
2025-08-06T23:48:09Z,262
2025-08-06T23:48:14Z,265
2025-08-06T23:48:19Z,268
2025-08-06T23:48:23Z,267
2025-08-06T23:48:28Z,267
2025-08-06T23:48:34Z,268
2025-08-06T23:48:39Z,268
2025-08-06T23:48:44Z,267
2025-08-06T23:48:49Z,264
2025-08-06T23:48:54Z,265
2025-08-06T23:48:59Z,265
2025-08-06T23:49:04Z,268
2025-08-06T23:49:09Z,289
2025-08-06T23:49:14Z,312
2025-08-06T23:49:19Z,332
2025-08-06T23:50:24Z,283
2025-08-06T23:50:29Z,286
2025-08-06T23:50:35Z,298
2025-08-06T23:50:40Z,294
2025-08-06T23:50:45Z,289
2025-08-06T23:50:50Z,270
2025-08-06T23:50:55Z,268
2025-08-06T23:51:00Z,268
2025-08-06T23:51:05Z,269
2025-08-06T23:51:10Z,270
2025-08-06T23:51:15Z,270
2025-08-06T23:51:20Z,271
2025-08-06T23:51:25Z,270
2025-08-06T23:51:30Z,269
2025-08-06T23:51:35Z,274
2025-08-06T23:51:40Z,274
2025-08-06T23:51:45Z,273
2025-08-06T23:51:50Z,265
2025-08-06T23:51:55Z,267
2025-08-06T23:52:00Z,280
2025-08-06T23:52:05Z,301
2025-08-06T23:52:10Z,318
2025-08-06T23:53:37Z,289
