timestamp,steps
2023-12-15T00:51:00Z,1
2023-12-15T00:54:00Z,29
2023-12-15T00:56:00Z,24
2023-12-15T00:57:00Z,39
2023-12-15T00:58:00Z,28
2023-12-15T00:59:00Z,25
2023-12-15T01:00:00Z,17
2023-12-15T01:04:00Z,8
2023-12-15T01:05:00Z,1
2023-12-15T01:11:00Z,16
2023-12-15T01:12:00Z,38
2023-12-15T01:14:00Z,10
2023-12-15T01:15:00Z,21
2023-12-15T01:16:00Z,48
2023-12-15T01:21:00Z,13
2023-12-15T01:23:00Z,9
2023-12-15T01:41:00Z,19
2023-12-15T01:43:00Z,13
2023-12-15T01:44:00Z,56
2023-12-15T01:53:00Z,21
2023-12-15T01:54:00Z,51
2023-12-15T01:55:00Z,78
2023-12-15T01:56:00Z,49
2023-12-15T01:57:00Z,8
2023-12-15T02:20:00Z,6
2023-12-15T02:52:00Z,6
2023-12-15T03:06:00Z,7
2023-12-15T03:12:00Z,12
2023-12-15T03:13:00Z,81
2023-12-15T03:14:00Z,37
2023-12-15T03:15:00Z,3
2023-12-15T07:50:00Z,39
2023-12-15T07:51:00Z,59
2023-12-15T07:52:00Z,39
2023-12-15T07:53:00Z,31
2023-12-15T07:54:00Z,44
2023-12-15T07:55:00Z,38
2023-12-15T07:56:00Z,46
2023-12-15T07:57:00Z,50
2023-12-15T07:58:00Z,11
2023-12-15T08:00:00Z,13
2023-12-15T08:01:00Z,15
2023-12-15T08:02:00Z,67
2023-12-15T08:03:00Z,91
2023-12-15T08:04:00Z,77
2023-12-15T08:05:00Z,29
2023-12-15T08:06:00Z,127
2023-12-15T08:07:00Z,94
2023-12-15T08:08:00Z,47
2023-12-15T08:11:00Z,71
2023-12-15T08:12:00Z,47
2023-12-15T08:13:00Z,93
2023-12-15T08:14:00Z,46
2023-12-15T08:15:00Z,53
2023-12-15T08:16:00Z,61
2023-12-15T08:17:00Z,34
2023-12-15T08:18:00Z,55
2023-12-15T08:19:00Z,19
2023-12-15T08:20:00Z,24
2023-12-15T08:24:00Z,29
2023-12-15T08:25:00Z,65
