timestamp,floors
2023-12-15T03:14:00Z,1
2023-12-15T11:17:00Z,1
2023-12-15T13:27:00Z,1
2023-12-16T04:30:00Z,1
2023-12-16T05:16:00Z,1
2023-12-16T06:48:00Z,1
2023-12-17T04:51:00Z,1
2023-12-17T08:01:00Z,1
2023-12-17T08:46:00Z,1
2023-12-17T09:44:00Z,1
2023-12-17T12:17:00Z,1
2023-12-17T12:41:00Z,1
2023-12-18T01:51:00Z,1
2023-12-18T05:40:00Z,1
2023-12-18T10:02:00Z,1
2023-12-18T17:19:00Z,1
2023-12-19T03:07:00Z,1
2023-12-19T05:18:00Z,1
2023-12-19T08:30:00Z,3
2023-12-19T08:40:00Z,1
2023-12-19T08:44:00Z,1
2023-12-19T08:50:00Z,2
2023-12-19T08:55:00Z,1
2023-12-19T08:56:00Z,1
2023-12-19T09:08:00Z,1
2023-12-19T09:26:00Z,1
2023-12-19T09:31:00Z,1
2023-12-19T10:17:00Z,1
2023-12-19T14:40:00Z,1
2023-12-20T01:28:00Z,1
2023-12-20T09:11:00Z,1
2023-12-20T10:20:00Z,1
2023-12-21T01:50:00Z,1
2023-12-21T10:12:00Z,1
2023-12-21T12:52:00Z,1
2023-12-22T01:48:00Z,1
2023-12-22T02:15:00Z,2
2023-12-22T07:00:00Z,1
2023-12-22T10:36:00Z,1
2023-12-22T11:07:00Z,1
2023-12-22T15:15:00Z,1
2023-12-23T05:44:00Z,1
2023-12-24T10:41:00Z,1
2023-12-24T15:45:00Z,1
2023-12-25T01:45:00Z,1
2023-12-25T10:19:00Z,1
2023-12-25T11:03:00Z,1
2023-12-25T12:01:00Z,1
2023-12-25T14:16:00Z,1
2023-12-25T14:27:00Z,1
2023-12-26T01:39:00Z,1
2023-12-26T02:12:00Z,1
2023-12-26T07:24:00Z,1
2023-12-26T08:24:00Z,1
2023-12-26T14:58:00Z,1
2023-12-26T16:06:00Z,1
2023-12-27T14:15:00Z,1
2023-12-27T14:24:00Z,1
2023-12-27T16:53:00Z,1
2023-12-28T01:54:00Z,1
2023-12-28T11:15:00Z,1
2023-12-28T13:11:00Z,1
2023-12-28T13:17:00Z,1
2023-12-28T14:36:00Z,1
2023-12-28T17:03:00Z,1
2023-12-29T01:51:00Z,1
2023-12-29T02:30:00Z,1
2023-12-29T11:18:00Z,1
2023-12-29T12:14:00Z,1
2023-12-29T12:15:00Z,1
2023-12-29T15:23:00Z,2
2023-12-30T13:05:00Z,1
