timestamp,vertical oscillation
2025-08-04T23:51:20Z,7.6
2025-08-04T23:51:25Z,7.5
2025-08-04T23:51:30Z,7.4
2025-08-04T23:51:35Z,7.3
2025-08-04T23:51:40Z,6.9
2025-08-04T23:51:45Z,6.9
2025-08-04T23:51:50Z,6.6
2025-08-04T23:51:55Z,6.9
2025-08-04T23:52:00Z,6.8
2025-08-04T23:52:05Z,7.1
2025-08-04T23:52:10Z,7.1
2025-08-04T23:52:15Z,7.1
2025-08-04T23:52:20Z,6.8
2025-08-04T23:52:25Z,6.7
2025-08-04T23:52:30Z,6.8
2025-08-04T23:52:35Z,7.0
2025-08-04T23:52:40Z,7.0
2025-08-04T23:52:45Z,7.1
2025-08-04T23:52:50Z,7.2
2025-08-04T23:52:55Z,7.1
2025-08-04T23:53:00Z,6.9
2025-08-04T23:53:05Z,6.9
2025-08-04T23:53:10Z,6.9
2025-08-04T23:53:15Z,6.9
2025-08-04T23:53:20Z,6.9
2025-08-04T23:53:25Z,6.9
2025-08-04T23:53:31Z,6.9
2025-08-04T23:53:35Z,6.9
2025-08-04T23:53:40Z,6.9
2025-08-04T23:53:46Z,6.7
2025-08-04T23:53:51Z,6.6
2025-08-04T23:53:56Z,6.4
2025-08-04T23:54:01Z,6.4
2025-08-04T23:54:06Z,6.5
2025-08-04T23:54:10Z,6.7
2025-08-04T23:54:15Z,6.8
2025-08-04T23:54:21Z,6.7
2025-08-04T23:54:26Z,6.5
2025-08-04T23:54:31Z,6.4
2025-08-04T23:54:36Z,6.4
2025-08-04T23:54:41Z,6.4
2025-08-04T23:54:46Z,6.5
2025-08-04T23:54:51Z,6.6
2025-08-04T23:54:56Z,6.5
2025-08-04T23:55:01Z,6.3
2025-08-04T23:55:06Z,6.3
2025-08-04T23:55:11Z,6.5
2025-08-04T23:55:16Z,6.6
2025-08-04T23:55:21Z,6.6
2025-08-04T23:55:26Z,6.5
2025-08-04T23:55:30Z,6.4
2025-08-04T23:55:36Z,6.5
2025-08-04T23:55:41Z,6.9
2025-08-04T23:55:46Z,7.0
2025-08-04T23:55:51Z,6.9
2025-08-04T23:55:56Z,6.7
2025-08-04T23:56:01Z,6.7
2025-08-04T23:56:06Z,6.7
2025-08-04T23:56:10Z,6.9
2025-08-04T23:56:16Z,7.0
2025-08-04T23:56:21Z,7.1
2025-08-04T23:56:26Z,6.5
2025-08-04T23:56:30Z,6.4
2025-08-04T23:56:35Z,6.2
2025-08-04T23:56:41Z,6.3
2025-08-04T23:56:45Z,6.6
2025-08-04T23:56:51Z,6.6
2025-08-04T23:56:56Z,6.7
2025-08-04T23:57:00Z,6.6
2025-08-04T23:57:05Z,6.8
2025-08-04T23:57:11Z,6.9
2025-08-04T23:57:16Z,6.7
2025-08-04T23:57:21Z,6.7
2025-08-04T23:57:26Z,6.4
2025-08-04T23:57:31Z,6.3
2025-08-04T23:57:36Z,6.1
2025-08-04T23:57:41Z,6.3
2025-08-04T23:57:46Z,6.2
2025-08-04T23:57:51Z,6.3
2025-08-04T23:57:56Z,6.3
2025-08-04T23:58:01Z,6.5
2025-08-04T23:58:06Z,6.4
2025-08-04T23:58:11Z,6.3
2025-08-04T23:58:16Z,6.4
2025-08-04T23:58:22Z,6.8
2025-08-04T23:58:26Z,7.3
2025-08-04T23:58:31Z,7.0
2025-08-04T23:58:36Z,6.5
2025-08-04T23:58:41Z,6.2
2025-08-04T23:58:46Z,7.2
2025-08-04T23:58:51Z,8.3
