timestamp,steps per minute
2025-07-12T23:32:42Z,117
2025-07-12T23:32:43Z,117
2025-07-12T23:32:44Z,118
2025-07-12T23:32:45Z,118
2025-07-12T23:32:46Z,119
2025-07-12T23:32:47Z,118
2025-07-12T23:32:48Z,117
2025-07-12T23:32:49Z,116
2025-07-12T23:32:50Z,113
2025-07-12T23:32:51Z,111
2025-07-12T23:32:52Z,111
2025-07-12T23:32:53Z,112
2025-07-12T23:32:54Z,112
2025-07-12T23:32:55Z,114
2025-07-12T23:32:56Z,116
2025-07-12T23:32:57Z,117
2025-07-12T23:32:58Z,116
2025-07-12T23:32:59Z,117
2025-07-12T23:33:00Z,119
2025-07-12T23:33:01Z,122
2025-07-12T23:33:02Z,125
2025-07-12T23:33:03Z,124
2025-07-12T23:33:04Z,123
2025-07-12T23:33:05Z,122
2025-07-12T23:33:06Z,121
2025-07-12T23:33:07Z,120
2025-07-12T23:33:08Z,120
2025-07-12T23:33:09Z,120
2025-07-12T23:33:10Z,119
2025-07-12T23:33:11Z,119
2025-07-12T23:33:12Z,119
2025-07-12T23:33:13Z,119
2025-07-12T23:33:14Z,119
2025-07-12T23:33:15Z,119
2025-07-12T23:33:16Z,119
2025-07-12T23:33:17Z,119
2025-07-12T23:33:18Z,119
2025-07-12T23:33:19Z,119
2025-07-12T23:33:20Z,118
2025-07-12T23:33:21Z,118
2025-07-12T23:33:22Z,118
2025-07-12T23:33:23Z,119
2025-07-12T23:33:24Z,118
2025-07-12T23:33:25Z,118
2025-07-12T23:33:26Z,120
2025-07-12T23:33:27Z,119
2025-07-12T23:33:28Z,119
2025-07-12T23:33:29Z,119
2025-07-12T23:33:30Z,119
2025-07-12T23:33:31Z,119
2025-07-12T23:33:32Z,119
2025-07-12T23:33:33Z,119
2025-07-12T23:33:34Z,119
2025-07-12T23:33:35Z,119
2025-07-12T23:33:36Z,118
2025-07-12T23:33:37Z,118
2025-07-12T23:33:38Z,118
2025-07-12T23:33:39Z,119
2025-07-12T23:33:40Z,119
2025-07-12T23:33:41Z,119
2025-07-12T23:33:42Z,118
2025-07-12T23:33:43Z,118
2025-07-12T23:33:44Z,117
2025-07-12T23:33:45Z,118
2025-07-12T23:33:46Z,126
2025-07-12T23:33:47Z,134
2025-07-12T23:33:48Z,143
2025-07-12T23:33:49Z,150
2025-07-12T23:33:50Z,155
2025-07-12T23:33:51Z,158
2025-07-12T23:33:52Z,158
2025-07-12T23:33:53Z,156
2025-07-12T23:33:54Z,153
2025-07-12T23:33:55Z,146
2025-07-12T23:33:56Z,140
2025-07-12T23:33:57Z,135
2025-07-12T23:33:58Z,129
2025-07-12T23:33:59Z,125
2025-07-12T23:34:00Z,123
2025-07-12T23:34:01Z,120
