timestamp,floors
2025-05-01T05:28:00Z,1
2025-05-01T13:22:00Z,1
2025-05-01T14:41:00Z,1
2025-05-01T18:53:00Z,1
2025-05-02T05:16:00Z,1
2025-05-05T14:25:00Z,1
2025-05-05T14:32:00Z,1
2025-05-08T05:37:00Z,1
2025-05-08T10:14:00Z,1
2025-05-08T13:39:00Z,1
2025-05-08T13:42:00Z,1
2025-05-08T17:32:00Z,1
2025-05-09T03:35:00Z,1
2025-05-09T03:51:00Z,1
2025-05-09T05:39:00Z,1
2025-05-09T11:46:00Z,1
2025-05-12T05:35:00Z,1
2025-05-12T08:52:00Z,1
2025-05-12T10:19:00Z,1
2025-05-13T06:54:00Z,1
2025-05-14T05:55:00Z,1
2025-05-14T10:06:00Z,1
2025-05-15T06:37:00Z,1
2025-05-15T14:33:00Z,1
2025-05-15T23:36:00Z,1
2025-05-16T05:34:00Z,1
2025-05-16T08:53:00Z,1
2025-05-16T10:22:00Z,1
2025-05-17T01:03:00Z,1
2025-05-17T02:25:00Z,1
2025-05-17T03:09:00Z,1
2025-05-17T05:43:00Z,1
2025-05-17T09:02:00Z,1
2025-05-17T10:00:00Z,1
2025-05-17T10:46:00Z,1
2025-05-17T10:51:00Z,1
2025-05-17T14:58:00Z,1
2025-05-18T08:52:00Z,1
2025-05-18T09:04:00Z,1
2025-05-18T13:03:00Z,1
2025-05-18T13:06:00Z,1
2025-05-18T13:13:00Z,1
2025-05-18T14:28:00Z,1
2025-05-19T06:22:00Z,1
2025-05-19T07:56:00Z,1
2025-05-19T10:37:00Z,1
2025-05-19T16:44:00Z,1
2025-05-20T06:11:00Z,1
2025-05-20T08:54:00Z,1
2025-05-20T14:57:00Z,1
2025-05-21T16:18:00Z,1
2025-05-21T23:22:00Z,1
2025-05-22T00:21:00Z,1
2025-05-22T04:50:00Z,1
2025-05-22T06:23:00Z,1
2025-05-22T08:18:00Z,1
2025-05-22T11:42:00Z,1
2025-05-22T14:00:00Z,1
2025-05-22T15:22:00Z,1
2025-05-22T15:25:00Z,1
2025-05-23T05:32:00Z,1
2025-05-23T16:20:00Z,1
2025-05-23T16:22:00Z,1
2025-05-24T01:10:00Z,1
2025-05-24T09:42:00Z,1
2025-05-25T00:23:00Z,1
2025-05-25T02:36:00Z,1
2025-05-25T07:31:00Z,1
2025-05-25T10:27:00Z,1
2025-05-25T17:54:00Z,1
2025-05-26T00:54:00Z,1
2025-05-26T01:54:00Z,1
2025-05-26T11:20:00Z,1
2025-05-26T12:55:00Z,1
2025-05-26T14:25:00Z,1
2025-05-26T15:19:00Z,1
2025-05-27T01:34:00Z,1
2025-05-27T05:24:00Z,1
2025-05-27T08:11:00Z,1
2025-05-27T08:15:00Z,1
2025-05-27T09:33:00Z,1
2025-05-27T10:42:00Z,1
2025-05-27T14:37:00Z,1
2025-05-27T14:59:00Z,1
2025-05-28T05:27:00Z,1
2025-05-28T06:58:00Z,1
2025-05-28T14:00:00Z,1
2025-05-28T16:41:00Z,1
2025-05-29T01:44:00Z,1
2025-05-29T02:02:00Z,1
2025-05-29T02:03:00Z,1
2025-05-29T02:05:00Z,1
2025-05-29T02:27:00Z,1
2025-05-29T04:56:00Z,1
2025-05-29T05:48:00Z,1
2025-05-29T05:58:00Z,1
2025-05-29T06:07:00Z,1
2025-05-29T09:26:00Z,1
2025-05-29T11:01:00Z,1
2025-05-29T11:37:00Z,1
2025-05-29T11:50:00Z,1
2025-05-29T17:27:00Z,1
2025-05-30T00:15:00Z,1
2025-05-30T00:27:00Z,1
2025-05-30T00:46:00Z,1
2025-05-30T03:24:00Z,1
2025-05-30T03:30:00Z,1
2025-05-30T03:35:00Z,1
2025-05-30T05:55:00Z,1
2025-05-30T17:18:00Z,1
2025-05-31T10:20:00Z,1
2025-05-31T11:21:00Z,1
2025-05-31T15:52:00Z,1
2025-05-31T23:28:00Z,1
2025-05-31T23:30:00Z,1
