timestamp,vertical ratio
2025-07-09T08:51:29Z,1296.9
2025-07-09T08:52:12Z,1308.3
2025-07-09T08:52:17Z,1288.4
2025-07-09T08:52:22Z,1224.6
2025-07-09T08:52:27Z,1123.2
2025-07-09T08:52:32Z,1034.8
2025-07-09T08:52:37Z,938.7
2025-07-09T08:52:42Z,892.0
2025-07-09T08:52:47Z,865.2
2025-07-09T08:52:52Z,900.8
2025-07-09T08:52:57Z,910.6
2025-07-09T08:53:02Z,886.0
2025-07-09T08:53:07Z,863.7
2025-07-09T08:53:12Z,834.2
2025-07-09T08:53:17Z,834.2
2025-07-09T08:53:22Z,834.3
2025-07-09T08:53:27Z,873.7
2025-07-09T08:53:32Z,866.1
2025-07-09T08:53:37Z,880.6
2025-07-09T08:53:42Z,860.6
2025-07-09T08:53:47Z,855.8
2025-07-09T08:53:52Z,799.6
2025-07-09T08:53:57Z,763.5
2025-07-09T08:54:02Z,851.1
2025-07-09T08:54:07Z,848.5
2025-07-09T08:54:13Z,850.9
2025-07-09T08:54:17Z,754.0
2025-07-09T08:54:22Z,756.3
2025-07-09T08:54:27Z,756.9
2025-07-09T08:54:32Z,745.8
2025-07-09T08:54:37Z,759.6
2025-07-09T08:54:42Z,750.8
2025-07-09T08:54:47Z,752.8
2025-07-09T08:54:52Z,741.5
2025-07-09T08:54:57Z,739.0
2025-07-09T08:55:02Z,899.7
2025-07-09T08:55:17Z,743.0
2025-07-09T08:55:22Z,743.5
2025-07-09T08:55:27Z,773.6
2025-07-09T08:55:32Z,787.3
2025-07-09T08:55:37Z,787.3
2025-07-09T08:55:42Z,757.2
2025-07-09T08:55:47Z,820.8
2025-07-09T08:55:52Z,834.3
2025-07-09T08:55:57Z,830.0
2025-07-09T08:56:02Z,757.2
2025-07-09T08:56:07Z,737.0
2025-07-09T08:56:12Z,734.0
2025-07-09T08:56:17Z,768.6
2025-07-09T08:56:22Z,770.8
2025-07-09T08:56:27Z,774.5
2025-07-09T08:56:31Z,737.6
2025-07-09T08:56:36Z,739.1
2025-07-09T08:56:41Z,706.8
2025-07-09T08:56:46Z,693.7
2025-07-09T08:56:52Z,658.4
2025-07-09T08:56:56Z,678.6
2025-07-09T08:57:01Z,676.4
2025-07-09T08:57:06Z,723.2
2025-07-09T08:57:11Z,728.7
2025-07-09T08:57:17Z,738.4
2025-07-09T08:57:22Z,733.5
2025-07-09T08:57:27Z,728.9
2025-07-09T08:57:32Z,720.1
2025-07-09T08:57:37Z,705.2
2025-07-09T08:57:42Z,742.3
2025-07-09T08:57:47Z,777.6
2025-07-09T08:57:52Z,769.6
2025-07-09T08:57:57Z,827.8
2025-07-09T08:58:02Z,873.9
2025-07-09T08:58:07Z,860.5
2025-07-09T08:58:12Z,773.3
2025-07-09T08:58:17Z,688.6
2025-07-09T08:58:22Z,696.5
2025-07-09T08:58:27Z,689.5
2025-07-09T08:58:32Z,730.2
2025-07-09T08:58:37Z,753.5
2025-07-09T08:58:42Z,746.2
2025-07-09T08:58:47Z,691.4
2025-07-09T08:58:52Z,683.8
2025-07-09T08:58:57Z,696.1
2025-07-09T08:59:02Z,713.6
2025-07-09T08:59:07Z,717.6
2025-07-09T08:59:12Z,722.1
2025-07-09T08:59:17Z,723.3
2025-07-09T08:59:22Z,730.5
2025-07-09T08:59:27Z,728.3
2025-07-09T08:59:32Z,735.0
2025-07-09T08:59:37Z,764.3
2025-07-09T08:59:42Z,764.3
2025-07-09T08:59:47Z,764.3
2025-07-09T08:59:51Z,719.2
2025-07-09T08:59:57Z,717.0
2025-07-09T09:00:02Z,708.0
2025-07-09T09:00:07Z,714.7
2025-07-09T09:00:12Z,721.5
2025-07-09T09:00:17Z,737.1
2025-07-09T09:00:22Z,734.8
2025-07-09T09:00:27Z,734.8
2025-07-09T09:00:32Z,732.8
2025-07-09T09:00:37Z,739.5
2025-07-09T09:00:42Z,728.3
2025-07-09T09:00:47Z,771.1
2025-07-09T09:00:52Z,757.5
2025-07-09T09:00:57Z,766.5
2025-07-09T09:01:02Z,717.0
2025-07-09T09:01:07Z,728.3
2025-07-09T09:01:12Z,723.7
2025-07-09T09:01:17Z,718.8
2025-07-09T09:01:22Z,713.0
2025-07-09T09:01:27Z,703.0
2025-07-09T09:01:32Z,717.2
2025-07-09T09:01:37Z,720.4
2025-07-09T09:01:42Z,722.7
2025-07-09T09:01:47Z,724.0
2025-07-09T09:01:52Z,726.7
2025-07-09T09:01:57Z,738.5
2025-07-09T09:02:02Z,717.9
2025-07-09T09:02:07Z,714.8
2025-07-09T09:02:12Z,715.2
2025-07-09T09:02:17Z,720.2
2025-07-09T09:02:22Z,716.5
2025-07-09T09:02:27Z,718.4
2025-07-09T09:02:32Z,725.6
2025-07-09T09:02:37Z,727.4
2025-07-09T09:02:42Z,730.3
2025-07-09T09:02:47Z,723.5
2025-07-09T09:02:52Z,728.4
2025-07-09T09:02:57Z,723.7
2025-07-09T09:03:02Z,735.0
