timestamp,vertical oscillation
2025-08-07T00:40:58Z,6.3
2025-08-07T00:41:03Z,6.1
2025-08-07T00:41:08Z,6.1
2025-08-07T00:41:13Z,6.1
2025-08-07T00:41:18Z,6.1
2025-08-07T00:41:23Z,6.0
2025-08-07T00:41:28Z,5.8
2025-08-07T00:41:33Z,5.9
2025-08-07T00:41:38Z,5.8
2025-08-07T00:41:43Z,5.8
2025-08-07T00:41:47Z,6.0
2025-08-07T00:41:53Z,6.0
2025-08-07T00:41:57Z,6.2
2025-08-07T00:42:02Z,5.9
2025-08-07T00:42:07Z,6.0
2025-08-07T00:42:12Z,5.9
2025-08-07T00:42:17Z,5.9
2025-08-07T00:42:22Z,5.9
2025-08-07T00:42:27Z,5.8
2025-08-07T00:42:32Z,5.8
2025-08-07T00:42:37Z,5.9
2025-08-07T00:42:42Z,5.9
2025-08-07T00:42:47Z,5.9
2025-08-07T00:42:52Z,5.9
2025-08-07T00:42:57Z,5.9
2025-08-07T00:43:02Z,5.9
2025-08-07T00:43:07Z,6.0
2025-08-07T00:43:12Z,6.0
2025-08-07T00:43:17Z,6.0
2025-08-07T00:43:22Z,6.0
2025-08-07T00:43:27Z,6.0
2025-08-07T00:43:32Z,5.9
2025-08-07T00:43:37Z,5.9
2025-08-07T00:43:42Z,5.8
2025-08-07T00:43:47Z,5.8
2025-08-07T00:43:52Z,6.0
2025-08-07T00:43:57Z,6.0
2025-08-07T00:44:02Z,6.2
2025-08-07T00:44:07Z,6.0
2025-08-07T00:44:12Z,6.0
2025-08-07T00:44:17Z,6.0
2025-08-07T00:44:22Z,5.9
2025-08-07T00:44:27Z,6.0
2025-08-07T00:44:33Z,6.0
2025-08-07T00:44:38Z,6.2
2025-08-07T00:44:43Z,6.1
2025-08-07T00:44:48Z,6.1
2025-08-07T00:44:53Z,6.1
2025-08-07T00:44:58Z,6.1
2025-08-07T00:45:03Z,5.9
2025-08-07T00:45:08Z,6.1
2025-08-07T00:45:13Z,6.2
2025-08-07T00:45:18Z,6.6
2025-08-07T00:45:23Z,6.5
2025-08-07T00:45:28Z,6.4
2025-08-07T00:45:33Z,6.1
2025-08-07T00:45:38Z,6.2
2025-08-07T00:45:43Z,6.3
2025-08-07T00:45:48Z,6.2
2025-08-07T00:45:53Z,5.9
