timestamp,ground contact time
2025-07-28T00:34:19Z,294
2025-07-28T00:34:24Z,298
2025-07-28T00:34:29Z,301
2025-07-28T00:34:34Z,301
2025-07-28T00:34:39Z,295
2025-07-28T00:34:44Z,292
2025-07-28T00:34:49Z,292
2025-07-28T00:34:54Z,299
2025-07-28T00:34:59Z,298
2025-07-28T00:35:04Z,295
2025-07-28T00:35:09Z,285
2025-07-28T00:35:14Z,288
2025-07-28T00:35:19Z,286
2025-07-28T00:35:24Z,294
2025-07-28T00:35:29Z,284
2025-07-28T00:35:34Z,283
2025-07-28T00:35:39Z,280
2025-07-28T00:35:44Z,283
2025-07-28T00:35:49Z,287
2025-07-28T00:35:54Z,282
2025-07-28T00:35:59Z,280
2025-07-28T00:36:04Z,276
2025-07-28T00:36:09Z,280
2025-07-28T00:36:14Z,280
2025-07-28T00:36:19Z,285
2025-07-28T00:36:24Z,282
2025-07-28T00:36:29Z,279
2025-07-28T00:36:34Z,277
2025-07-28T00:36:39Z,286
2025-07-28T00:36:44Z,289
2025-07-28T00:36:49Z,288
2025-07-28T00:36:54Z,285
2025-07-28T00:36:59Z,282
2025-07-28T00:37:04Z,280
2025-07-28T00:37:09Z,276
2025-07-28T00:37:14Z,276
2025-07-28T00:37:19Z,274
2025-07-28T00:37:24Z,276
2025-07-28T00:37:29Z,276
2025-07-28T00:37:34Z,274
2025-07-28T00:37:39Z,272
2025-07-28T00:37:44Z,273
2025-07-28T00:37:49Z,279
2025-07-28T00:37:54Z,276
2025-07-28T00:37:59Z,276
2025-07-28T00:38:04Z,268
2025-07-28T00:38:09Z,267
2025-07-28T00:38:14Z,265
2025-07-28T00:38:19Z,268
2025-07-28T00:38:24Z,273
2025-07-28T00:38:29Z,277
2025-07-28T00:38:34Z,273
2025-07-28T00:38:39Z,268
2025-07-28T00:38:44Z,265
2025-07-28T00:38:49Z,269
2025-07-28T00:38:54Z,271
2025-07-28T00:38:59Z,273
2025-07-28T00:39:04Z,270
2025-07-28T00:39:09Z,271
2025-07-28T00:39:14Z,271
2025-07-28T00:39:19Z,271
2025-07-28T00:39:24Z,270
2025-07-28T00:39:29Z,271
2025-07-28T00:39:34Z,273
2025-07-28T00:39:39Z,271
2025-07-28T00:39:44Z,270
2025-07-28T00:39:49Z,281
2025-07-28T00:39:54Z,284
2025-07-28T00:39:59Z,285
2025-07-28T00:40:03Z,273
2025-07-28T00:40:08Z,273
2025-07-28T00:40:13Z,274
2025-07-28T00:40:18Z,274
2025-07-28T00:40:24Z,273
2025-07-28T00:40:29Z,270
2025-07-28T00:40:34Z,268
2025-07-28T00:40:39Z,268
2025-07-28T00:40:44Z,266
2025-07-28T00:40:49Z,267
2025-07-28T00:40:54Z,267
2025-07-28T00:40:59Z,265
2025-07-28T00:41:04Z,264
2025-07-28T00:41:09Z,262
2025-07-28T00:41:14Z,265
2025-07-28T00:41:19Z,264
2025-07-28T00:41:24Z,270
2025-07-28T00:41:29Z,273
2025-07-28T00:41:34Z,278
2025-07-28T00:41:39Z,288
2025-07-28T00:41:44Z,291
2025-07-28T00:41:49Z,288
2025-07-28T00:41:54Z,276
2025-07-28T00:41:59Z,273
2025-07-28T00:42:04Z,275
2025-07-28T00:42:09Z,270
2025-07-28T00:42:14Z,268
2025-07-28T00:42:19Z,288
2025-07-28T00:42:24Z,288
2025-07-28T23:39:11Z,321
2025-07-28T23:39:16Z,300
2025-07-28T23:39:21Z,295
2025-07-28T23:39:26Z,282
2025-07-28T23:39:31Z,283
2025-07-28T23:39:36Z,279
2025-07-28T23:39:41Z,279
2025-07-28T23:39:46Z,285
2025-07-28T23:39:51Z,282
2025-07-28T23:39:56Z,284
2025-07-28T23:40:01Z,279
2025-07-28T23:40:06Z,282
2025-07-28T23:40:11Z,276
2025-07-28T23:40:16Z,270
2025-07-28T23:40:21Z,272
2025-07-28T23:40:26Z,278
2025-07-28T23:40:31Z,279
2025-07-28T23:40:36Z,281
2025-07-28T23:40:41Z,283
2025-07-28T23:40:46Z,284
2025-07-28T23:40:51Z,280
2025-07-28T23:40:56Z,274
2025-07-28T23:41:01Z,277
2025-07-28T23:41:06Z,277
2025-07-28T23:41:11Z,277
2025-07-28T23:41:16Z,275
2025-07-28T23:41:21Z,275
2025-07-28T23:41:26Z,279
2025-07-28T23:41:32Z,277
2025-07-28T23:41:37Z,276
2025-07-28T23:41:42Z,276
2025-07-28T23:41:47Z,277
2025-07-28T23:41:52Z,279
2025-07-28T23:41:57Z,275
2025-07-28T23:42:02Z,275
2025-07-28T23:42:07Z,274
2025-07-28T23:42:12Z,274
2025-07-28T23:42:17Z,273
2025-07-28T23:42:22Z,276
2025-07-28T23:42:27Z,277
2025-07-28T23:42:32Z,283
2025-07-28T23:42:36Z,286
2025-07-28T23:42:42Z,288
2025-07-28T23:42:47Z,287
2025-07-28T23:42:51Z,285
2025-07-28T23:42:56Z,286
2025-07-28T23:43:01Z,285
2025-07-28T23:43:06Z,280
2025-07-28T23:43:11Z,273
2025-07-28T23:43:16Z,273
2025-07-28T23:43:21Z,277
2025-07-28T23:43:26Z,276
2025-07-28T23:43:31Z,273
2025-07-28T23:43:36Z,269
2025-07-28T23:43:41Z,270
2025-07-28T23:43:46Z,270
2025-07-28T23:43:51Z,270
2025-07-28T23:43:56Z,271
2025-07-28T23:44:01Z,270
2025-07-28T23:44:06Z,273
2025-07-28T23:44:11Z,275
2025-07-28T23:44:16Z,283
2025-07-28T23:44:21Z,280
2025-07-28T23:44:26Z,281
2025-07-28T23:44:31Z,273
2025-07-28T23:44:36Z,276
2025-07-28T23:44:41Z,275
2025-07-28T23:44:46Z,277
2025-07-28T23:44:51Z,280
2025-07-28T23:44:56Z,282
2025-07-28T23:45:01Z,283
2025-07-28T23:45:06Z,280
2025-07-28T23:45:11Z,279
2025-07-28T23:45:16Z,283
2025-07-28T23:45:21Z,286
2025-07-28T23:45:26Z,289
2025-07-28T23:45:31Z,289
2025-07-28T23:45:36Z,288
2025-07-28T23:45:41Z,286
2025-07-28T23:45:46Z,286
2025-07-28T23:45:51Z,291
2025-07-28T23:45:56Z,291
2025-07-28T23:46:01Z,291
2025-07-28T23:46:06Z,285
2025-07-28T23:46:11Z,278
2025-07-28T23:46:16Z,273
2025-07-28T23:46:21Z,274
2025-07-28T23:46:26Z,281
2025-07-28T23:46:31Z,284
2025-07-28T23:46:36Z,282
2025-07-28T23:46:41Z,282
2025-07-28T23:46:46Z,280
2025-07-28T23:46:51Z,283
2025-07-28T23:46:57Z,286
2025-07-28T23:47:02Z,288
2025-07-28T23:47:07Z,289
2025-07-28T23:47:12Z,288
2025-07-28T23:47:17Z,285
2025-07-28T23:47:22Z,284
2025-07-28T23:47:27Z,287
2025-07-28T23:47:32Z,298
2025-07-28T23:47:37Z,308
2025-07-28T23:47:42Z,307
2025-07-28T23:47:47Z,300
2025-07-28T23:47:52Z,288
2025-07-28T23:47:56Z,286
2025-07-28T23:48:02Z,288
2025-07-28T23:48:06Z,306
2025-07-28T23:48:12Z,315
