timestamp,ground contact time
2025-07-15T07:10:07Z,305
2025-07-15T07:10:12Z,294
2025-07-15T07:10:17Z,292
2025-07-15T07:10:22Z,292
2025-07-15T07:10:27Z,291
2025-07-15T07:10:32Z,295
2025-07-15T07:10:37Z,289
2025-07-15T07:10:42Z,293
2025-07-15T07:10:47Z,295
2025-07-15T07:10:52Z,301
2025-07-15T07:10:57Z,306
2025-07-15T07:11:02Z,300
2025-07-15T07:11:07Z,298
2025-07-15T07:11:12Z,293
2025-07-15T07:11:17Z,294
2025-07-15T07:11:22Z,291
2025-07-15T07:11:27Z,291
2025-07-15T07:11:39Z,262
2025-07-15T07:11:45Z,240
2025-07-15T07:12:23Z,294
2025-07-15T07:12:29Z,300
2025-07-15T07:12:33Z,298
2025-07-15T07:12:38Z,297
2025-07-15T07:12:44Z,295
2025-07-15T07:12:48Z,289
2025-07-15T07:12:53Z,285
2025-07-15T07:12:58Z,285
2025-07-15T07:13:03Z,300
2025-07-15T07:13:14Z,312
2025-07-15T07:13:19Z,318
2025-07-15T07:13:24Z,316
2025-07-15T07:13:29Z,315
2025-07-15T07:13:34Z,316
2025-07-15T07:13:39Z,315
2025-07-15T07:13:44Z,313
2025-07-15T07:13:49Z,313
2025-07-15T07:13:54Z,313
2025-07-15T07:13:59Z,312
2025-07-15T07:14:04Z,306
2025-07-15T07:14:12Z,305
2025-07-15T07:14:17Z,312
2025-07-15T07:14:22Z,313
2025-07-15T07:14:27Z,311
2025-07-15T07:14:32Z,308
2025-07-15T07:14:37Z,305
2025-07-15T07:14:42Z,305
2025-07-15T07:14:47Z,300
2025-07-15T07:14:52Z,297
2025-07-15T07:14:57Z,294
2025-07-15T07:15:02Z,294
2025-07-15T07:15:07Z,295
2025-07-15T07:15:12Z,299
2025-07-15T07:15:17Z,297
2025-07-15T07:15:22Z,295
2025-07-15T07:15:27Z,294
2025-07-15T07:15:32Z,302
2025-07-15T07:15:37Z,306
2025-07-15T07:15:42Z,302
2025-07-15T07:15:47Z,293
2025-07-15T07:15:52Z,306
2025-07-15T07:15:57Z,296
2025-07-15T07:17:11Z,307
2025-07-15T07:18:33Z,298
2025-07-15T07:18:38Z,268
2025-07-15T07:20:18Z,285
2025-07-15T07:20:23Z,282
2025-07-15T07:20:28Z,284
2025-07-15T07:20:33Z,285
2025-07-15T07:20:38Z,288
2025-07-15T07:20:43Z,289
2025-07-15T07:20:48Z,287
2025-07-15T07:20:53Z,291
2025-07-15T07:20:58Z,293
2025-07-15T07:21:03Z,294
2025-07-15T07:21:08Z,283
2025-07-15T07:21:13Z,276
2025-07-15T07:21:18Z,269
2025-07-15T07:21:23Z,268
2025-07-15T07:21:28Z,266
2025-07-15T07:21:33Z,267
2025-07-15T07:21:38Z,270
2025-07-15T07:21:43Z,270
2025-07-15T07:21:48Z,267
2025-07-15T07:21:53Z,265
2025-07-15T07:21:58Z,267
2025-07-15T07:22:03Z,268
2025-07-15T07:22:08Z,265
2025-07-15T07:22:13Z,264
2025-07-15T07:22:18Z,268
2025-07-15T07:22:23Z,270
2025-07-15T07:22:28Z,270
2025-07-15T07:22:33Z,265
2025-07-15T07:22:38Z,264
2025-07-15T07:22:43Z,264
2025-07-15T07:22:48Z,264
2025-07-15T07:22:53Z,264
2025-07-15T07:22:58Z,262
2025-07-15T07:23:03Z,261
2025-07-15T07:23:08Z,261
2025-07-15T07:23:13Z,262
2025-07-15T07:23:18Z,265
2025-07-15T07:23:23Z,265
2025-07-15T07:23:28Z,266
2025-07-15T07:23:33Z,267
2025-07-15T07:23:38Z,267
2025-07-15T07:23:43Z,267
2025-07-15T07:23:48Z,262
2025-07-15T07:23:52Z,265
2025-07-15T07:23:57Z,264
2025-07-15T07:24:03Z,264
2025-07-15T07:24:08Z,260
2025-07-15T07:24:13Z,266
2025-07-15T07:24:18Z,268
2025-07-15T07:24:23Z,270
2025-07-15T07:24:28Z,264
2025-07-15T07:24:33Z,265
2025-07-15T07:24:38Z,263
2025-07-15T07:24:43Z,265
2025-07-15T07:24:48Z,264
2025-07-15T07:24:53Z,263
2025-07-15T07:24:58Z,261
2025-07-15T07:25:03Z,277
2025-07-15T07:25:07Z,304
2025-07-15T07:28:18Z,309
2025-07-15T07:28:23Z,294
2025-07-15T07:28:28Z,291
2025-07-15T07:28:33Z,283
2025-07-15T07:28:38Z,284
2025-07-15T07:28:43Z,288
2025-07-15T07:28:48Z,283
2025-07-15T07:28:53Z,293
2025-07-15T07:28:58Z,283
2025-07-15T07:29:03Z,283
2025-07-15T07:29:08Z,267
2025-07-15T07:29:13Z,267
2025-07-15T07:29:17Z,267
2025-07-15T07:29:22Z,269
2025-07-15T07:29:28Z,268
2025-07-15T07:29:33Z,268
2025-07-15T07:29:37Z,273
2025-07-15T07:29:42Z,274
2025-07-15T07:29:48Z,273
2025-07-15T07:29:53Z,268
2025-07-15T07:29:58Z,268
2025-07-15T07:30:03Z,271
2025-07-15T07:30:08Z,270
2025-07-15T07:30:13Z,272
2025-07-15T07:30:18Z,270
2025-07-15T07:30:23Z,271
2025-07-15T07:30:28Z,270
2025-07-15T07:30:33Z,271
2025-07-15T07:30:38Z,271
2025-07-15T07:30:43Z,269
2025-07-15T07:30:48Z,280
2025-07-15T07:30:53Z,289
2025-07-15T07:30:57Z,302
2025-07-15T07:31:02Z,304
2025-07-15T07:31:07Z,294
2025-07-15T07:31:12Z,281
2025-07-15T07:31:17Z,267
2025-07-15T07:31:22Z,268
2025-07-15T07:31:28Z,266
2025-07-15T07:31:33Z,264
2025-07-15T07:31:38Z,266
2025-07-15T07:31:43Z,268
2025-07-15T07:31:47Z,268
2025-07-15T07:31:52Z,265
2025-07-15T07:31:57Z,262
2025-07-15T07:32:02Z,261
2025-07-15T07:32:07Z,264
2025-07-15T07:32:12Z,265
2025-07-15T07:32:17Z,264
2025-07-15T07:32:22Z,263
2025-07-15T07:32:27Z,268
2025-07-15T07:32:32Z,269
2025-07-15T07:32:37Z,268
2025-07-15T07:32:43Z,261
2025-07-15T07:32:48Z,261
2025-07-15T07:32:53Z,262
2025-07-15T07:32:57Z,264
2025-07-15T07:33:02Z,269
2025-07-15T07:33:07Z,271
2025-07-15T07:33:12Z,273
2025-07-15T07:33:17Z,267
2025-07-15T07:33:22Z,265
2025-07-15T07:33:27Z,268
2025-07-15T07:33:32Z,268
2025-07-15T07:33:37Z,265
2025-07-15T07:33:42Z,268
2025-07-15T07:33:47Z,272
2025-07-15T07:33:52Z,276
2025-07-15T07:33:57Z,282
2025-07-15T07:37:09Z,321
2025-07-15T07:37:14Z,313
2025-07-15T07:37:19Z,308
2025-07-15T07:37:24Z,300
2025-07-15T07:37:29Z,300
2025-07-15T07:37:34Z,300
2025-07-15T07:37:39Z,295
2025-07-15T07:37:44Z,289
2025-07-15T07:37:49Z,278
2025-07-15T07:37:53Z,273
2025-07-15T07:37:58Z,268
2025-07-15T07:38:03Z,275
2025-07-15T07:38:08Z,276
2025-07-15T07:38:13Z,278
2025-07-15T07:38:19Z,272
2025-07-15T07:38:24Z,271
2025-07-15T07:38:28Z,267
2025-07-15T07:38:33Z,267
2025-07-15T07:38:38Z,267
2025-07-15T07:38:43Z,269
2025-07-15T07:38:48Z,269
2025-07-15T07:38:54Z,271
2025-07-15T07:38:59Z,269
2025-07-15T07:39:04Z,269
2025-07-15T07:39:09Z,269
2025-07-15T07:39:14Z,270
2025-07-15T07:39:19Z,269
2025-07-15T07:39:24Z,270
2025-07-15T07:39:29Z,268
2025-07-15T07:39:34Z,269
2025-07-15T07:39:39Z,266
2025-07-15T07:39:44Z,269
2025-07-15T07:39:49Z,271
2025-07-15T07:39:54Z,270
2025-07-15T07:39:59Z,267
2025-07-15T07:40:04Z,266
2025-07-15T07:40:09Z,267
2025-07-15T07:40:14Z,267
2025-07-15T07:40:19Z,265
2025-07-15T07:40:24Z,268
2025-07-15T07:40:29Z,267
2025-07-15T07:40:34Z,268
2025-07-15T07:40:39Z,265
2025-07-15T07:40:44Z,265
2025-07-15T07:40:49Z,263
2025-07-15T07:40:54Z,262
2025-07-15T07:40:58Z,266
2025-07-15T07:41:03Z,270
2025-07-15T07:41:08Z,285
2025-07-15T07:41:13Z,283
2025-07-15T07:41:18Z,280
2025-07-15T07:41:24Z,265
2025-07-15T07:41:29Z,265
2025-07-15T07:41:34Z,268
2025-07-15T07:41:39Z,267
2025-07-15T07:41:44Z,270
2025-07-15T07:41:49Z,272
2025-07-15T07:41:54Z,292
2025-07-15T07:41:59Z,312
2025-07-15T07:42:04Z,332
2025-07-15T07:42:09Z,324
2025-07-15T07:42:14Z,309
2025-07-15T07:42:19Z,288
2025-07-15T07:42:24Z,276
2025-07-15T07:42:28Z,270
2025-07-15T07:42:33Z,265
2025-07-15T07:42:38Z,272
2025-07-15T07:42:43Z,271
