timestamp,ground contact time
2025-05-21T23:13:33Z,282
2025-05-21T23:14:08Z,310
2025-05-21T23:14:14Z,310
2025-05-21T23:14:19Z,309
2025-05-21T23:14:24Z,310
2025-05-21T23:14:29Z,316
2025-05-21T23:14:41Z,346
2025-05-21T23:14:56Z,307
2025-05-21T23:15:01Z,308
2025-05-21T23:15:06Z,313
2025-05-21T23:15:11Z,322
2025-05-21T23:15:15Z,327
2025-05-21T23:15:20Z,326
2025-05-21T23:15:25Z,317
2025-05-21T23:17:06Z,267
2025-05-21T23:17:11Z,266
2025-05-21T23:17:16Z,266
2025-05-21T23:17:21Z,271
2025-05-21T23:17:26Z,275
2025-05-21T23:17:31Z,277
2025-05-21T23:17:36Z,271
2025-05-21T23:17:41Z,270
2025-05-21T23:17:46Z,266
2025-05-21T23:17:51Z,267
2025-05-21T23:17:56Z,264
2025-05-21T23:18:01Z,265
2025-05-21T23:18:06Z,265
2025-05-21T23:18:11Z,270
2025-05-21T23:18:16Z,273
2025-05-21T23:18:21Z,273
2025-05-21T23:18:26Z,267
2025-05-21T23:18:32Z,260
2025-05-21T23:18:37Z,257
2025-05-21T23:18:42Z,261
2025-05-21T23:18:47Z,264
2025-05-21T23:18:52Z,265
2025-05-21T23:18:57Z,266
2025-05-21T23:19:02Z,261
2025-05-21T23:19:07Z,264
2025-05-21T23:19:12Z,262
2025-05-21T23:19:17Z,265
2025-05-21T23:19:22Z,263
2025-05-21T23:19:27Z,261
2025-05-21T23:19:32Z,262
2025-05-21T23:19:37Z,259
2025-05-21T23:19:42Z,260
2025-05-21T23:19:47Z,259
2025-05-21T23:19:52Z,260
2025-05-21T23:19:57Z,261
2025-05-21T23:20:02Z,265
2025-05-21T23:20:07Z,267
2025-05-21T23:20:12Z,265
2025-05-21T23:20:17Z,259
2025-05-21T23:20:22Z,257
2025-05-21T23:20:27Z,253
2025-05-21T23:20:32Z,254
2025-05-21T23:20:36Z,253
2025-05-21T23:20:42Z,259
2025-05-21T23:20:47Z,260
2025-05-21T23:20:52Z,258
2025-05-21T23:20:57Z,257
2025-05-21T23:21:02Z,255
2025-05-21T23:21:07Z,257
2025-05-21T23:21:12Z,261
2025-05-21T23:21:17Z,261
2025-05-21T23:21:22Z,260
2025-05-21T23:21:27Z,253
2025-05-21T23:21:32Z,254
2025-05-21T23:21:37Z,253
2025-05-21T23:21:42Z,256
2025-05-21T23:21:47Z,256
2025-05-21T23:21:52Z,256
2025-05-21T23:21:57Z,255
2025-05-21T23:22:02Z,261
2025-05-21T23:22:07Z,270
2025-05-21T23:22:12Z,279
2025-05-21T23:22:17Z,273
2025-05-21T23:22:22Z,269
2025-05-21T23:22:27Z,261
2025-05-21T23:22:32Z,264
2025-05-21T23:22:37Z,264
2025-05-21T23:22:42Z,267
2025-05-21T23:22:47Z,266
2025-05-21T23:22:52Z,267
2025-05-21T23:22:57Z,264
2025-05-21T23:23:02Z,261
2025-05-21T23:23:07Z,259
2025-05-21T23:23:12Z,259
2025-05-21T23:23:17Z,258
2025-05-21T23:23:22Z,260
2025-05-21T23:23:27Z,261
2025-05-21T23:23:32Z,264
2025-05-21T23:23:37Z,267
2025-05-21T23:23:43Z,271
2025-05-21T23:23:48Z,268
2025-05-21T23:23:53Z,262
2025-05-21T23:23:58Z,258
2025-05-21T23:24:03Z,259
2025-05-21T23:24:08Z,257
2025-05-21T23:24:13Z,261
2025-05-21T23:24:18Z,261
2025-05-21T23:24:23Z,267
2025-05-21T23:24:28Z,264
2025-05-21T23:24:33Z,265
2025-05-21T23:24:38Z,261
2025-05-21T23:24:43Z,260
2025-05-21T23:24:48Z,257
2025-05-21T23:24:53Z,256
2025-05-21T23:24:58Z,259
2025-05-21T23:25:03Z,267
2025-05-21T23:25:08Z,268
2025-05-21T23:25:13Z,265
2025-05-21T23:25:18Z,262
2025-05-21T23:25:23Z,264
2025-05-21T23:25:28Z,278
2025-05-21T23:25:33Z,303
2025-05-21T23:25:37Z,320
2025-05-21T23:25:41Z,328
2025-05-21T23:25:46Z,327
2025-05-21T23:25:51Z,329
2025-05-21T23:25:56Z,331
2025-05-21T23:26:12Z,318
2025-05-21T23:26:17Z,323
2025-05-21T23:26:22Z,321
2025-05-21T23:26:27Z,322
2025-05-21T23:26:32Z,321
2025-05-21T23:26:37Z,322
2025-05-21T23:26:42Z,315
2025-05-21T23:26:53Z,341
2025-05-21T23:26:58Z,333
2025-05-21T23:28:25Z,260
2025-05-21T23:28:30Z,263
2025-05-21T23:28:35Z,265
2025-05-21T23:28:40Z,266
2025-05-21T23:28:45Z,267
2025-05-21T23:28:50Z,263
2025-05-21T23:28:55Z,261
2025-05-21T23:29:00Z,260
2025-05-21T23:29:05Z,262
2025-05-21T23:29:10Z,265
2025-05-21T23:29:15Z,263
2025-05-21T23:29:20Z,262
2025-05-21T23:29:25Z,261
2025-05-21T23:29:30Z,259
2025-05-21T23:29:35Z,259
2025-05-21T23:29:39Z,259
2025-05-21T23:29:44Z,263
2025-05-21T23:29:49Z,265
2025-05-21T23:29:54Z,267
2025-05-21T23:29:59Z,268
2025-05-21T23:30:04Z,272
2025-05-21T23:30:09Z,274
2025-05-21T23:30:14Z,274
2025-05-21T23:30:19Z,273
2025-05-21T23:30:24Z,272
2025-05-21T23:30:29Z,272
2025-05-21T23:30:34Z,271
2025-05-21T23:30:39Z,274
2025-05-21T23:30:44Z,276
2025-05-21T23:30:50Z,279
2025-05-21T23:30:55Z,277
2025-05-21T23:31:00Z,277
2025-05-21T23:31:05Z,274
2025-05-21T23:31:10Z,274
2025-05-21T23:31:15Z,271
2025-05-21T23:31:20Z,270
2025-05-21T23:31:25Z,269
2025-05-21T23:31:30Z,271
2025-05-21T23:31:35Z,273
2025-05-21T23:31:40Z,272
2025-05-21T23:31:45Z,271
2025-05-21T23:31:50Z,270
2025-05-21T23:31:55Z,269
2025-05-21T23:32:00Z,273
2025-05-21T23:32:05Z,272
2025-05-21T23:32:10Z,274
2025-05-21T23:32:15Z,270
2025-05-21T23:32:20Z,267
2025-05-21T23:32:25Z,265
2025-05-21T23:32:30Z,266
2025-05-21T23:32:35Z,269
2025-05-21T23:32:40Z,276
2025-05-21T23:32:45Z,273
2025-05-21T23:32:50Z,270
2025-05-21T23:32:55Z,262
2025-05-21T23:33:00Z,262
2025-05-21T23:33:05Z,262
2025-05-21T23:33:10Z,262
2025-05-21T23:33:15Z,263
2025-05-21T23:33:20Z,262
2025-05-21T23:33:26Z,262
2025-05-21T23:33:31Z,261
2025-05-21T23:33:36Z,262
2025-05-21T23:33:41Z,262
2025-05-21T23:33:46Z,265
2025-05-21T23:33:51Z,267
2025-05-21T23:33:56Z,267
2025-05-21T23:34:01Z,265
2025-05-21T23:34:06Z,264
2025-05-21T23:34:11Z,261
2025-05-21T23:34:16Z,261
2025-05-21T23:34:21Z,257
2025-05-21T23:34:26Z,259
2025-05-21T23:34:31Z,260
2025-05-21T23:34:36Z,262
2025-05-21T23:34:40Z,264
2025-05-21T23:34:46Z,266
2025-05-21T23:34:50Z,264
2025-05-21T23:34:55Z,262
2025-05-21T23:35:00Z,264
2025-05-21T23:35:05Z,266
2025-05-21T23:35:10Z,266
2025-05-21T23:35:15Z,262
2025-05-21T23:35:20Z,259
2025-05-21T23:35:25Z,261
2025-05-21T23:35:30Z,263
2025-05-21T23:35:35Z,267
2025-05-21T23:35:40Z,269
2025-05-21T23:35:45Z,269
2025-05-21T23:35:50Z,269
2025-05-21T23:35:55Z,269
2025-05-21T23:36:01Z,269
2025-05-21T23:36:06Z,270
2025-05-21T23:36:11Z,271
2025-05-21T23:36:16Z,270
2025-05-21T23:36:21Z,269
2025-05-21T23:36:26Z,266
2025-05-21T23:36:31Z,268
2025-05-21T23:36:36Z,268
2025-05-21T23:36:41Z,273
2025-05-21T23:36:46Z,271
2025-05-21T23:36:51Z,273
2025-05-21T23:36:56Z,276
2025-05-21T23:37:01Z,276
2025-05-21T23:37:06Z,272
2025-05-21T23:37:11Z,264
2025-05-21T23:37:16Z,265
2025-05-21T23:37:21Z,270
2025-05-21T23:37:26Z,280
2025-05-21T23:37:31Z,277
2025-05-21T23:37:36Z,274
2025-05-21T23:37:41Z,265
2025-05-21T23:37:46Z,266
2025-05-21T23:37:51Z,265
2025-05-21T23:37:56Z,267
2025-05-21T23:38:01Z,270
2025-05-21T23:38:06Z,271
2025-05-21T23:38:11Z,272
2025-05-21T23:38:16Z,270
2025-05-21T23:38:21Z,269
2025-05-21T23:38:26Z,266
2025-05-21T23:38:31Z,265
2025-05-21T23:38:37Z,265
2025-05-21T23:38:42Z,265
