timestamp,heart rate zone,total minutes
2022-11-01T16:22:00Z,fat burn,1
2022-11-10T00:22:00Z,fat burn,1
2022-11-12T17:30:00Z,fat burn,1
2022-11-12T17:31:00Z,fat burn,1
2022-11-12T17:47:00Z,fat burn,1
2022-11-12T17:48:00Z,fat burn,1
2022-11-12T17:53:00Z,fat burn,1
2022-11-12T17:54:00Z,fat burn,1
2022-11-12T17:55:00Z,fat burn,1
2022-11-12T17:57:00Z,fat burn,1
2022-11-12T17:58:00Z,fat burn,1
2022-11-12T18:09:00Z,fat burn,1
2022-11-12T18:12:00Z,fat burn,1
2022-11-12T18:40:00Z,fat burn,1
2022-11-12T18:41:00Z,fat burn,1
2022-11-12T18:42:00Z,fat burn,1
2022-11-12T19:12:00Z,fat burn,1
2022-11-12T19:14:00Z,fat burn,1
2022-11-12T19:15:00Z,fat burn,1
2022-11-12T19:16:00Z,fat burn,1
2022-11-12T21:36:00Z,fat burn,1
2022-11-12T23:34:00Z,fat burn,1
2022-11-13T00:00:00Z,fat burn,1
2022-11-13T00:14:00Z,fat burn,1
2022-11-13T00:15:00Z,fat burn,1
2022-11-13T00:22:00Z,fat burn,1
2022-11-13T00:23:00Z,fat burn,1
2022-11-13T00:24:00Z,fat burn,1
2022-11-13T00:25:00Z,fat burn,1
2022-11-13T00:26:00Z,fat burn,1
2022-11-13T00:27:00Z,fat burn,1
2022-11-13T00:31:00Z,fat burn,1
2022-11-13T00:32:00Z,fat burn,1
2022-11-13T00:33:00Z,fat burn,1
2022-11-13T00:34:00Z,fat burn,1
2022-11-13T00:35:00Z,fat burn,1
2022-11-13T00:36:00Z,fat burn,1
2022-11-13T00:37:00Z,fat burn,1
2022-11-13T00:42:00Z,fat burn,1
2022-11-13T00:53:00Z,fat burn,1
2022-11-13T00:54:00Z,fat burn,1
2022-11-13T00:58:00Z,fat burn,1
2022-11-13T00:59:00Z,fat burn,1
2022-11-13T01:00:00Z,fat burn,1
2022-11-13T01:01:00Z,fat burn,1
2022-11-13T01:02:00Z,fat burn,1
2022-11-13T01:03:00Z,fat burn,1
2022-11-13T01:04:00Z,fat burn,1
2022-11-13T01:05:00Z,fat burn,1
2022-11-13T01:06:00Z,fat burn,1
2022-11-13T01:09:00Z,fat burn,1
2022-11-13T01:10:00Z,fat burn,1
2022-11-13T01:11:00Z,fat burn,1
2022-11-13T01:35:00Z,fat burn,1
2022-11-13T01:36:00Z,fat burn,1
2022-11-13T01:37:00Z,fat burn,1
2022-11-13T01:38:00Z,fat burn,1
2022-11-13T01:39:00Z,fat burn,1
2022-11-13T01:40:00Z,fat burn,1
2022-11-13T01:41:00Z,fat burn,1
2022-11-13T01:42:00Z,fat burn,1
2022-11-13T01:43:00Z,fat burn,1
2022-11-13T01:44:00Z,fat burn,1
2022-11-13T01:45:00Z,fat burn,1
2022-11-13T01:46:00Z,fat burn,1
2022-11-13T01:47:00Z,fat burn,1
2022-11-13T01:48:00Z,fat burn,1
2022-11-13T01:49:00Z,fat burn,1
2022-11-13T01:50:00Z,fat burn,1
2022-11-13T01:51:00Z,fat burn,1
2022-11-13T01:52:00Z,fat burn,1
2022-11-13T01:53:00Z,fat burn,1
2022-11-13T01:55:00Z,fat burn,1
2022-11-13T01:56:00Z,fat burn,1
2022-11-13T01:57:00Z,fat burn,1
2022-11-13T01:58:00Z,fat burn,1
2022-11-13T02:00:00Z,fat burn,1
2022-11-13T02:01:00Z,fat burn,1
2022-11-13T02:03:00Z,fat burn,1
2022-11-13T02:04:00Z,fat burn,1
2022-11-13T02:05:00Z,fat burn,1
2022-11-13T02:08:00Z,fat burn,1
2022-11-13T02:09:00Z,fat burn,1
2022-11-13T02:10:00Z,fat burn,1
2022-11-13T02:11:00Z,fat burn,1
2022-11-13T02:12:00Z,fat burn,1
2022-11-13T02:13:00Z,fat burn,1
2022-11-13T02:15:00Z,fat burn,1
2022-11-13T02:16:00Z,fat burn,1
2022-11-13T02:17:00Z,fat burn,1
2022-11-13T02:18:00Z,fat burn,1
2022-11-13T02:19:00Z,fat burn,1
2022-11-13T02:20:00Z,fat burn,1
2022-11-13T02:21:00Z,fat burn,1
2022-11-13T02:22:00Z,fat burn,1
2022-11-13T02:23:00Z,fat burn,1
2022-11-13T02:24:00Z,fat burn,1
2022-11-13T02:25:00Z,fat burn,1
2022-11-13T02:26:00Z,fat burn,1
2022-11-13T02:27:00Z,fat burn,1
2022-11-13T02:28:00Z,fat burn,1
2022-11-13T02:29:00Z,fat burn,1
2022-11-13T02:30:00Z,fat burn,1
2022-11-13T02:31:00Z,fat burn,1
2022-11-13T02:32:00Z,fat burn,1
2022-11-13T02:33:00Z,fat burn,1
2022-11-13T02:34:00Z,fat burn,1
2022-11-13T02:35:00Z,fat burn,1
2022-11-13T02:36:00Z,fat burn,1
2022-11-13T02:37:00Z,fat burn,1
2022-11-13T02:38:00Z,fat burn,1
2022-11-13T02:39:00Z,fat burn,1
2022-11-13T02:40:00Z,fat burn,1
2022-11-13T02:41:00Z,fat burn,1
2022-11-13T02:42:00Z,fat burn,1
2022-11-13T02:43:00Z,fat burn,1
2022-11-13T02:44:00Z,fat burn,1
2022-11-13T02:45:00Z,fat burn,1
2022-11-13T02:46:00Z,fat burn,1
2022-11-13T02:49:00Z,fat burn,1
2022-11-13T02:50:00Z,fat burn,1
2022-11-13T02:52:00Z,fat burn,1
2022-11-13T02:53:00Z,fat burn,1
2022-11-13T02:54:00Z,fat burn,1
2022-11-13T02:55:00Z,fat burn,1
2022-11-13T02:56:00Z,fat burn,1
2022-11-13T02:57:00Z,fat burn,1
2022-11-13T02:58:00Z,fat burn,1
2022-11-13T02:59:00Z,fat burn,1
2022-11-13T03:00:00Z,fat burn,1
2022-11-13T03:01:00Z,fat burn,1
2022-11-13T03:02:00Z,fat burn,1
2022-11-13T03:03:00Z,fat burn,1
2022-11-13T03:04:00Z,fat burn,1
2022-11-13T03:05:00Z,fat burn,1
2022-11-13T03:06:00Z,fat burn,1
2022-11-13T03:07:00Z,fat burn,1
2022-11-13T03:08:00Z,fat burn,1
2022-11-13T03:09:00Z,fat burn,1
2022-11-13T03:10:00Z,fat burn,1
2022-11-13T03:11:00Z,fat burn,1
2022-11-13T03:12:00Z,fat burn,1
2022-11-13T03:13:00Z,fat burn,1
2022-11-13T03:14:00Z,fat burn,1
2022-11-13T03:15:00Z,fat burn,1
2022-11-13T03:16:00Z,fat burn,1
2022-11-13T03:17:00Z,fat burn,1
2022-11-13T03:18:00Z,fat burn,1
2022-11-13T03:20:00Z,fat burn,1
2022-11-13T03:24:00Z,fat burn,1
2022-11-13T03:25:00Z,fat burn,1
2022-11-13T03:26:00Z,fat burn,1
2022-11-13T03:27:00Z,fat burn,1
2022-11-13T03:28:00Z,fat burn,1
2022-11-13T03:29:00Z,fat burn,1
2022-11-13T03:30:00Z,fat burn,1
2022-11-13T03:31:00Z,fat burn,1
2022-11-13T03:32:00Z,fat burn,1
2022-11-13T03:33:00Z,fat burn,1
2022-11-13T03:34:00Z,fat burn,1
2022-11-13T03:35:00Z,fat burn,1
2022-11-13T03:36:00Z,fat burn,1
2022-11-13T03:37:00Z,fat burn,1
2022-11-13T03:38:00Z,fat burn,1
2022-11-13T03:39:00Z,fat burn,1
2022-11-13T03:40:00Z,fat burn,1
2022-11-13T03:41:00Z,fat burn,1
2022-11-13T03:42:00Z,fat burn,1
2022-11-13T03:43:00Z,fat burn,1
2022-11-13T03:44:00Z,fat burn,1
2022-11-13T03:45:00Z,fat burn,1
2022-11-13T03:46:00Z,fat burn,1
2022-11-13T03:47:00Z,fat burn,1
2022-11-13T03:48:00Z,fat burn,1
2022-11-13T03:49:00Z,fat burn,1
2022-11-13T03:50:00Z,fat burn,1
2022-11-13T03:51:00Z,fat burn,1
2022-11-13T03:52:00Z,fat burn,1
2022-11-13T03:53:00Z,fat burn,1
2022-11-13T03:54:00Z,fat burn,1
2022-11-13T03:55:00Z,fat burn,1
2022-11-13T03:56:00Z,fat burn,1
2022-11-13T03:57:00Z,fat burn,1
2022-11-13T03:58:00Z,fat burn,1
2022-11-13T03:59:00Z,fat burn,1
2022-11-13T04:00:00Z,fat burn,1
2022-11-13T04:01:00Z,fat burn,1
2022-11-13T04:02:00Z,fat burn,1
2022-11-13T04:03:00Z,fat burn,1
2022-11-13T04:04:00Z,fat burn,1
2022-11-13T04:05:00Z,fat burn,1
2022-11-13T04:06:00Z,fat burn,1
2022-11-13T04:07:00Z,fat burn,1
2022-11-13T04:08:00Z,fat burn,1
2022-11-13T04:09:00Z,cardio,2
2022-11-13T04:10:00Z,fat burn,1
2022-11-13T04:11:00Z,fat burn,1
2022-11-13T04:12:00Z,fat burn,1
2022-11-13T04:13:00Z,fat burn,1
2022-11-13T04:14:00Z,fat burn,1
2022-11-13T04:15:00Z,fat burn,1
2022-11-13T04:16:00Z,fat burn,1
2022-11-13T04:17:00Z,fat burn,1
2022-11-13T04:18:00Z,fat burn,1
2022-11-13T04:19:00Z,fat burn,1
2022-11-13T04:20:00Z,fat burn,1
2022-11-13T04:21:00Z,fat burn,1
2022-11-13T04:22:00Z,fat burn,1
2022-11-13T04:23:00Z,fat burn,1
2022-11-13T04:24:00Z,fat burn,1
2022-11-13T04:25:00Z,fat burn,1
2022-11-13T04:26:00Z,cardio,2
2022-11-13T04:27:00Z,cardio,2
2022-11-13T04:28:00Z,fat burn,1
2022-11-13T04:29:00Z,fat burn,1
2022-11-13T04:30:00Z,fat burn,1
2022-11-13T04:31:00Z,fat burn,1
2022-11-13T04:32:00Z,fat burn,1
2022-11-13T04:33:00Z,fat burn,1
2022-11-13T04:34:00Z,fat burn,1
2022-11-13T04:35:00Z,fat burn,1
2022-11-13T04:36:00Z,fat burn,1
2022-11-13T04:37:00Z,fat burn,1
2022-11-13T04:38:00Z,fat burn,1
2022-11-13T04:39:00Z,fat burn,1
2022-11-13T04:40:00Z,fat burn,1
2022-11-13T04:41:00Z,fat burn,1
2022-11-13T04:43:00Z,fat burn,1
2022-11-13T04:44:00Z,fat burn,1
2022-11-13T04:45:00Z,fat burn,1
2022-11-13T04:46:00Z,fat burn,1
2022-11-13T04:47:00Z,fat burn,1
2022-11-13T04:48:00Z,fat burn,1
2022-11-13T04:49:00Z,fat burn,1
2022-11-13T04:50:00Z,fat burn,1
2022-11-13T04:51:00Z,fat burn,1
2022-11-13T04:52:00Z,fat burn,1
2022-11-13T04:53:00Z,fat burn,1
2022-11-13T04:54:00Z,fat burn,1
2022-11-13T04:55:00Z,fat burn,1
2022-11-13T04:56:00Z,fat burn,1
2022-11-13T04:57:00Z,fat burn,1
2022-11-13T04:58:00Z,fat burn,1
2022-11-13T04:59:00Z,fat burn,1
2022-11-13T05:00:00Z,fat burn,1
2022-11-13T05:01:00Z,fat burn,1
2022-11-13T05:02:00Z,fat burn,1
2022-11-13T05:03:00Z,fat burn,1
2022-11-13T05:04:00Z,fat burn,1
2022-11-13T05:05:00Z,fat burn,1
2022-11-13T05:06:00Z,fat burn,1
2022-11-13T05:09:00Z,fat burn,1
2022-11-13T05:10:00Z,fat burn,1
2022-11-13T05:11:00Z,fat burn,1
2022-11-13T05:12:00Z,fat burn,1
2022-11-13T05:15:00Z,fat burn,1
2022-11-13T05:16:00Z,fat burn,1
2022-11-13T05:31:00Z,fat burn,1
2022-11-13T05:32:00Z,fat burn,1
2022-11-13T05:33:00Z,fat burn,1
