timestamp,steps per minute
2025-08-04T23:51:15Z,183
2025-08-04T23:51:16Z,183
2025-08-04T23:51:17Z,183
2025-08-04T23:51:18Z,183
2025-08-04T23:51:19Z,183
2025-08-04T23:51:20Z,184
2025-08-04T23:51:21Z,184
2025-08-04T23:51:22Z,184
2025-08-04T23:51:23Z,184
2025-08-04T23:51:24Z,184
2025-08-04T23:51:25Z,185
2025-08-04T23:51:26Z,186
2025-08-04T23:51:27Z,187
2025-08-04T23:51:28Z,187
2025-08-04T23:51:29Z,187
2025-08-04T23:51:30Z,186
2025-08-04T23:51:31Z,186
2025-08-04T23:51:32Z,186
2025-08-04T23:51:33Z,187
2025-08-04T23:51:34Z,187
2025-08-04T23:51:35Z,186
2025-08-04T23:51:36Z,185
2025-08-04T23:51:37Z,187
2025-08-04T23:51:38Z,187
2025-08-04T23:51:39Z,189
2025-08-04T23:51:40Z,190
2025-08-04T23:51:41Z,190
2025-08-04T23:51:42Z,189
2025-08-04T23:51:43Z,189
2025-08-04T23:51:44Z,189
2025-08-04T23:51:45Z,187
2025-08-04T23:51:46Z,187
2025-08-04T23:51:47Z,188
2025-08-04T23:51:48Z,188
2025-08-04T23:51:49Z,189
2025-08-04T23:51:50Z,188
2025-08-04T23:51:51Z,188
2025-08-04T23:51:52Z,187
2025-08-04T23:51:53Z,188
2025-08-04T23:51:54Z,187
2025-08-04T23:51:55Z,187
2025-08-04T23:51:56Z,188
2025-08-04T23:51:57Z,188
2025-08-04T23:51:58Z,188
2025-08-04T23:51:59Z,188
2025-08-04T23:52:00Z,187
2025-08-04T23:52:01Z,187
2025-08-04T23:52:02Z,187
2025-08-04T23:52:03Z,187
2025-08-04T23:52:04Z,188
2025-08-04T23:52:05Z,188
2025-08-04T23:52:06Z,187
2025-08-04T23:52:07Z,187
2025-08-04T23:52:08Z,186
2025-08-04T23:52:09Z,187
2025-08-04T23:52:10Z,189
2025-08-04T23:52:11Z,189
2025-08-04T23:52:12Z,189
2025-08-04T23:52:13Z,188
2025-08-04T23:52:14Z,188
2025-08-04T23:52:15Z,187
2025-08-04T23:52:16Z,186
2025-08-04T23:52:17Z,186
2025-08-04T23:52:18Z,187
2025-08-04T23:52:19Z,185
2025-08-04T23:52:20Z,185
2025-08-04T23:52:21Z,184
2025-08-04T23:52:22Z,184
2025-08-04T23:52:23Z,184
2025-08-04T23:52:24Z,184
2025-08-04T23:52:25Z,184
2025-08-04T23:52:26Z,183
2025-08-04T23:52:27Z,183
2025-08-04T23:52:28Z,184
2025-08-04T23:52:29Z,186
2025-08-04T23:52:30Z,186
2025-08-04T23:52:31Z,185
2025-08-04T23:52:32Z,185
2025-08-04T23:52:33Z,184
2025-08-04T23:52:34Z,185
2025-08-04T23:52:35Z,185
2025-08-04T23:52:36Z,185
2025-08-04T23:52:37Z,186
2025-08-04T23:52:38Z,186
2025-08-04T23:52:39Z,187
2025-08-04T23:52:40Z,187
2025-08-04T23:52:41Z,187
2025-08-04T23:52:42Z,186
2025-08-04T23:52:43Z,185
2025-08-04T23:52:44Z,185
2025-08-04T23:52:45Z,187
2025-08-04T23:52:46Z,189
2025-08-04T23:52:47Z,189
2025-08-04T23:52:48Z,188
2025-08-04T23:52:49Z,187
2025-08-04T23:52:50Z,188
2025-08-04T23:52:51Z,188
2025-08-04T23:52:52Z,188
2025-08-04T23:52:53Z,187
2025-08-04T23:52:54Z,186
2025-08-04T23:52:55Z,186
2025-08-04T23:52:56Z,186
2025-08-04T23:52:57Z,186
2025-08-04T23:52:58Z,185
2025-08-04T23:52:59Z,185
2025-08-04T23:53:00Z,186
2025-08-04T23:53:01Z,187
2025-08-04T23:53:02Z,188
2025-08-04T23:53:03Z,188
2025-08-04T23:53:04Z,188
2025-08-04T23:53:05Z,187
2025-08-04T23:53:06Z,188
2025-08-04T23:53:07Z,188
2025-08-04T23:53:08Z,186
2025-08-04T23:53:09Z,186
2025-08-04T23:53:10Z,186
2025-08-04T23:53:11Z,185
2025-08-04T23:53:12Z,186
2025-08-04T23:53:13Z,187
2025-08-04T23:53:14Z,186
2025-08-04T23:53:15Z,187
2025-08-04T23:53:16Z,189
2025-08-04T23:53:17Z,187
2025-08-04T23:53:18Z,187
2025-08-04T23:53:19Z,188
2025-08-04T23:53:20Z,189
2025-08-04T23:53:21Z,188
2025-08-04T23:53:22Z,188
2025-08-04T23:53:23Z,189
2025-08-04T23:53:24Z,189
2025-08-04T23:53:25Z,188
2025-08-04T23:53:26Z,189
2025-08-04T23:53:27Z,191
2025-08-04T23:53:28Z,191
2025-08-04T23:53:29Z,190
2025-08-04T23:53:30Z,190
2025-08-04T23:53:31Z,189
2025-08-04T23:53:32Z,189
2025-08-04T23:53:33Z,190
2025-08-04T23:53:34Z,191
2025-08-04T23:53:35Z,190
2025-08-04T23:53:36Z,190
2025-08-04T23:53:37Z,191
2025-08-04T23:53:38Z,190
2025-08-04T23:53:39Z,190
2025-08-04T23:53:40Z,191
2025-08-04T23:53:41Z,190
2025-08-04T23:53:42Z,190
2025-08-04T23:53:43Z,191
2025-08-04T23:53:44Z,192
2025-08-04T23:53:45Z,192
2025-08-04T23:53:46Z,190
2025-08-04T23:53:47Z,188
2025-08-04T23:53:48Z,187
2025-08-04T23:53:49Z,187
2025-08-04T23:53:50Z,187
2025-08-04T23:53:51Z,188
2025-08-04T23:53:52Z,190
2025-08-04T23:53:53Z,191
2025-08-04T23:53:54Z,190
2025-08-04T23:53:55Z,189
2025-08-04T23:53:56Z,190
2025-08-04T23:53:57Z,190
2025-08-04T23:53:58Z,190
2025-08-04T23:53:59Z,190
2025-08-04T23:54:00Z,190
2025-08-04T23:54:01Z,191
2025-08-04T23:54:02Z,189
2025-08-04T23:54:03Z,189
2025-08-04T23:54:04Z,190
2025-08-04T23:54:05Z,189
2025-08-04T23:54:06Z,189
2025-08-04T23:54:07Z,189
2025-08-04T23:54:08Z,189
2025-08-04T23:54:09Z,189
2025-08-04T23:54:10Z,190
2025-08-04T23:54:11Z,190
2025-08-04T23:54:12Z,190
2025-08-04T23:54:13Z,191
2025-08-04T23:54:14Z,191
2025-08-04T23:54:15Z,193
2025-08-04T23:54:16Z,193
2025-08-04T23:54:17Z,192
2025-08-04T23:54:18Z,192
2025-08-04T23:54:19Z,193
2025-08-04T23:54:20Z,192
2025-08-04T23:54:21Z,193
2025-08-04T23:54:22Z,191
2025-08-04T23:54:23Z,190
2025-08-04T23:54:24Z,190
2025-08-04T23:54:25Z,190
2025-08-04T23:54:26Z,191
2025-08-04T23:54:27Z,191
2025-08-04T23:54:28Z,191
2025-08-04T23:54:29Z,191
2025-08-04T23:54:30Z,190
2025-08-04T23:54:31Z,192
2025-08-04T23:54:32Z,193
2025-08-04T23:54:33Z,192
2025-08-04T23:54:34Z,193
2025-08-04T23:54:35Z,194
2025-08-04T23:54:36Z,194
2025-08-04T23:54:37Z,194
2025-08-04T23:54:38Z,193
2025-08-04T23:54:39Z,194
2025-08-04T23:54:40Z,193
2025-08-04T23:54:41Z,193
2025-08-04T23:54:42Z,192
2025-08-04T23:54:43Z,192
2025-08-04T23:54:44Z,193
2025-08-04T23:54:45Z,192
2025-08-04T23:54:46Z,191
2025-08-04T23:54:47Z,192
2025-08-04T23:54:48Z,194
2025-08-04T23:54:49Z,194
2025-08-04T23:54:50Z,193
2025-08-04T23:54:51Z,193
2025-08-04T23:54:52Z,193
2025-08-04T23:54:53Z,192
2025-08-04T23:54:54Z,192
2025-08-04T23:54:55Z,190
2025-08-04T23:54:56Z,191
2025-08-04T23:54:57Z,192
2025-08-04T23:54:58Z,193
2025-08-04T23:54:59Z,194
2025-08-04T23:55:00Z,194
2025-08-04T23:55:01Z,196
2025-08-04T23:55:02Z,197
2025-08-04T23:55:03Z,197
2025-08-04T23:55:04Z,196
2025-08-04T23:55:05Z,195
2025-08-04T23:55:06Z,195
2025-08-04T23:55:07Z,194
2025-08-04T23:55:08Z,195
2025-08-04T23:55:09Z,195
2025-08-04T23:55:10Z,196
2025-08-04T23:55:11Z,195
2025-08-04T23:55:12Z,196
2025-08-04T23:55:13Z,197
2025-08-04T23:55:14Z,196
2025-08-04T23:55:15Z,196
2025-08-04T23:55:16Z,195
2025-08-04T23:55:17Z,195
2025-08-04T23:55:18Z,195
2025-08-04T23:55:19Z,194
2025-08-04T23:55:20Z,194
2025-08-04T23:55:21Z,196
2025-08-04T23:55:22Z,195
2025-08-04T23:55:23Z,196
2025-08-04T23:55:24Z,195
2025-08-04T23:55:25Z,194
2025-08-04T23:55:26Z,194
2025-08-04T23:55:27Z,194
2025-08-04T23:55:28Z,193
2025-08-04T23:55:29Z,193
2025-08-04T23:55:30Z,194
2025-08-04T23:55:31Z,194
2025-08-04T23:55:32Z,193
2025-08-04T23:55:33Z,191
2025-08-04T23:55:34Z,187
2025-08-04T23:55:35Z,188
2025-08-04T23:55:36Z,188
2025-08-04T23:55:37Z,186
2025-08-04T23:55:38Z,186
2025-08-04T23:55:39Z,184
2025-08-04T23:55:40Z,186
2025-08-04T23:55:41Z,187
2025-08-04T23:55:42Z,187
2025-08-04T23:55:43Z,188
2025-08-04T23:55:44Z,188
2025-08-04T23:55:45Z,187
2025-08-04T23:55:46Z,187
2025-08-04T23:55:47Z,186
2025-08-04T23:55:48Z,188
2025-08-04T23:55:49Z,188
2025-08-04T23:55:50Z,189
2025-08-04T23:55:51Z,190
2025-08-04T23:55:52Z,190
2025-08-04T23:55:53Z,188
2025-08-04T23:55:54Z,185
2025-08-04T23:55:55Z,182
2025-08-04T23:55:56Z,184
2025-08-04T23:55:57Z,187
2025-08-04T23:55:58Z,188
2025-08-04T23:55:59Z,190
2025-08-04T23:56:00Z,191
2025-08-04T23:56:01Z,191
2025-08-04T23:56:02Z,191
2025-08-04T23:56:03Z,191
2025-08-04T23:56:04Z,190
2025-08-04T23:56:05Z,190
2025-08-04T23:56:06Z,190
2025-08-04T23:56:07Z,192
2025-08-04T23:56:08Z,192
2025-08-04T23:56:09Z,193
2025-08-04T23:56:10Z,193
2025-08-04T23:56:11Z,193
2025-08-04T23:56:12Z,193
2025-08-04T23:56:13Z,192
2025-08-04T23:56:14Z,193
2025-08-04T23:56:15Z,193
2025-08-04T23:56:16Z,192
2025-08-04T23:56:17Z,191
2025-08-04T23:56:18Z,192
2025-08-04T23:56:19Z,192
2025-08-04T23:56:20Z,192
2025-08-04T23:56:21Z,193
2025-08-04T23:56:22Z,193
2025-08-04T23:56:23Z,193
2025-08-04T23:56:24Z,193
2025-08-04T23:56:25Z,193
2025-08-04T23:56:26Z,192
2025-08-04T23:56:27Z,191
2025-08-04T23:56:28Z,191
2025-08-04T23:56:29Z,191
2025-08-04T23:56:30Z,192
2025-08-04T23:56:31Z,192
2025-08-04T23:56:32Z,192
2025-08-04T23:56:33Z,193
2025-08-04T23:56:34Z,194
2025-08-04T23:56:35Z,193
2025-08-04T23:56:36Z,191
2025-08-04T23:56:37Z,191
2025-08-04T23:56:38Z,191
2025-08-04T23:56:39Z,189
2025-08-04T23:56:40Z,188
2025-08-04T23:56:41Z,188
2025-08-04T23:56:42Z,186
2025-08-04T23:56:43Z,187
2025-08-04T23:56:44Z,187
2025-08-04T23:56:45Z,189
2025-08-04T23:56:46Z,190
2025-08-04T23:56:47Z,191
2025-08-04T23:56:48Z,192
2025-08-04T23:56:49Z,193
2025-08-04T23:56:50Z,193
2025-08-04T23:56:51Z,193
2025-08-04T23:56:52Z,193
2025-08-04T23:56:53Z,192
2025-08-04T23:56:54Z,191
2025-08-04T23:56:55Z,193
2025-08-04T23:56:56Z,194
2025-08-04T23:56:57Z,194
2025-08-04T23:56:58Z,193
2025-08-04T23:56:59Z,192
2025-08-04T23:57:00Z,190
2025-08-04T23:57:01Z,186
2025-08-04T23:57:02Z,186
2025-08-04T23:57:03Z,189
2025-08-04T23:57:04Z,191
2025-08-04T23:57:05Z,190
2025-08-04T23:57:06Z,189
2025-08-04T23:57:07Z,189
2025-08-04T23:57:08Z,189
2025-08-04T23:57:09Z,189
2025-08-04T23:57:10Z,190
2025-08-04T23:57:11Z,191
2025-08-04T23:57:12Z,191
2025-08-04T23:57:13Z,192
2025-08-04T23:57:14Z,192
2025-08-04T23:57:15Z,192
2025-08-04T23:57:16Z,191
2025-08-04T23:57:17Z,191
2025-08-04T23:57:18Z,191
2025-08-04T23:57:19Z,191
2025-08-04T23:57:20Z,193
2025-08-04T23:57:21Z,193
2025-08-04T23:57:22Z,193
2025-08-04T23:57:23Z,194
2025-08-04T23:57:24Z,194
2025-08-04T23:57:25Z,194
2025-08-04T23:57:26Z,193
2025-08-04T23:57:27Z,193
2025-08-04T23:57:28Z,193
2025-08-04T23:57:29Z,193
2025-08-04T23:57:30Z,193
2025-08-04T23:57:31Z,193
2025-08-04T23:57:32Z,193
2025-08-04T23:57:33Z,193
2025-08-04T23:57:34Z,194
2025-08-04T23:57:35Z,195
2025-08-04T23:57:36Z,195
2025-08-04T23:57:37Z,195
2025-08-04T23:57:38Z,194
2025-08-04T23:57:39Z,193
2025-08-04T23:57:40Z,194
2025-08-04T23:57:41Z,195
2025-08-04T23:57:42Z,194
2025-08-04T23:57:43Z,194
2025-08-04T23:57:44Z,194
2025-08-04T23:57:45Z,193
2025-08-04T23:57:46Z,193
2025-08-04T23:57:47Z,193
2025-08-04T23:57:48Z,192
2025-08-04T23:57:49Z,193
2025-08-04T23:57:50Z,192
2025-08-04T23:57:51Z,193
2025-08-04T23:57:52Z,190
2025-08-04T23:57:53Z,189
2025-08-04T23:57:54Z,189
2025-08-04T23:57:55Z,190
2025-08-04T23:57:56Z,192
2025-08-04T23:57:57Z,194
2025-08-04T23:57:58Z,193
2025-08-04T23:57:59Z,193
2025-08-04T23:58:00Z,194
2025-08-04T23:58:01Z,193
2025-08-04T23:58:02Z,193
2025-08-04T23:58:03Z,192
2025-08-04T23:58:04Z,193
2025-08-04T23:58:05Z,194
2025-08-04T23:58:06Z,194
2025-08-04T23:58:07Z,195
2025-08-04T23:58:08Z,196
2025-08-04T23:58:09Z,193
2025-08-04T23:58:10Z,191
2025-08-04T23:58:11Z,191
2025-08-04T23:58:12Z,192
2025-08-04T23:58:13Z,192
2025-08-04T23:58:14Z,191
2025-08-04T23:58:15Z,189
2025-08-04T23:58:16Z,190
2025-08-04T23:58:17Z,190
2025-08-04T23:58:18Z,186
2025-08-04T23:58:19Z,183
2025-08-04T23:58:20Z,181
2025-08-04T23:58:21Z,170
2025-08-04T23:58:22Z,162
2025-08-04T23:58:23Z,152
2025-08-04T23:58:24Z,145
2025-08-04T23:58:25Z,141
2025-08-04T23:58:26Z,133
2025-08-04T23:58:27Z,131
2025-08-04T23:58:28Z,130
2025-08-04T23:58:29Z,132
2025-08-04T23:58:30Z,131
2025-08-04T23:58:31Z,131
2025-08-04T23:58:32Z,137
2025-08-04T23:58:33Z,148
2025-08-04T23:58:34Z,177
2025-08-04T23:58:35Z,211
2025-08-04T23:58:36Z,216
2025-08-04T23:58:37Z,213
2025-08-04T23:58:38Z,209
2025-08-04T23:58:39Z,205
2025-08-04T23:58:41Z,188
2025-08-04T23:58:42Z,174
