timestamp,heart rate zone,total minutes
2023-11-09T09:53:00Z,fat burn,1
2023-11-09T10:09:00Z,fat burn,1
2023-11-10T06:41:00Z,fat burn,1
2023-11-10T06:42:00Z,cardio,2
2023-11-10T06:43:00Z,cardio,2
2023-11-10T06:44:00Z,cardio,2
2023-11-10T06:45:00Z,cardio,2
2023-11-10T06:46:00Z,fat burn,1
2023-11-10T06:47:00Z,cardio,2
2023-11-10T06:48:00Z,fat burn,1
2023-11-10T06:49:00Z,fat burn,1
2023-11-10T06:50:00Z,fat burn,1
2023-11-10T06:51:00Z,fat burn,1
2023-11-10T06:52:00Z,fat burn,1
2023-11-10T06:54:00Z,fat burn,1
2023-11-10T06:55:00Z,cardio,2
2023-11-10T06:56:00Z,fat burn,1
2023-11-10T06:57:00Z,fat burn,1
2023-11-10T06:58:00Z,fat burn,1
2023-11-10T06:59:00Z,fat burn,1
2023-11-10T07:00:00Z,cardio,2
2023-11-10T07:01:00Z,fat burn,1
2023-11-10T07:02:00Z,fat burn,1
2023-11-10T07:03:00Z,fat burn,1
2023-11-10T07:04:00Z,cardio,2
2023-11-10T07:05:00Z,cardio,2
2023-11-10T07:06:00Z,cardio,2
2023-11-10T07:07:00Z,cardio,2
2023-11-10T07:08:00Z,cardio,2
2023-11-10T07:09:00Z,cardio,2
2023-11-10T07:10:00Z,cardio,2
2023-11-10T07:11:00Z,cardio,2
2023-11-10T07:12:00Z,cardio,2
2023-11-10T07:13:00Z,cardio,2
2023-11-10T07:14:00Z,fat burn,1
2023-11-10T07:15:00Z,fat burn,1
2023-11-10T07:16:00Z,cardio,2
2023-11-10T07:17:00Z,cardio,2
2023-11-10T07:18:00Z,fat burn,1
2023-11-10T07:19:00Z,fat burn,1
2023-11-10T07:20:00Z,fat burn,1
2023-11-10T07:21:00Z,fat burn,1
2023-11-10T07:22:00Z,cardio,2
2023-11-10T07:23:00Z,fat burn,1
2023-11-10T07:24:00Z,fat burn,1
2023-11-10T07:25:00Z,fat burn,1
2023-11-10T07:26:00Z,fat burn,1
2023-11-10T07:27:00Z,fat burn,1
2023-11-10T07:28:00Z,cardio,2
2023-11-10T07:29:00Z,fat burn,1
2023-11-10T07:30:00Z,fat burn,1
2023-11-10T07:31:00Z,cardio,2
2023-11-10T07:32:00Z,fat burn,1
2023-11-10T07:33:00Z,fat burn,1
2023-11-10T07:34:00Z,fat burn,1
2023-11-10T07:35:00Z,fat burn,1
2023-11-10T07:36:00Z,fat burn,1
2023-11-10T07:37:00Z,fat burn,1
2023-11-10T07:38:00Z,fat burn,1
2023-11-10T07:39:00Z,fat burn,1
2023-11-10T07:40:00Z,fat burn,1
2023-11-10T07:41:00Z,cardio,2
2023-11-10T07:42:00Z,fat burn,1
2023-11-10T07:43:00Z,fat burn,1
2023-11-10T07:44:00Z,cardio,2
2023-11-10T07:45:00Z,fat burn,1
2023-11-10T07:46:00Z,cardio,2
2023-11-10T07:47:00Z,cardio,2
2023-11-10T07:48:00Z,fat burn,1
2023-11-10T07:49:00Z,fat burn,1
2023-11-10T07:50:00Z,fat burn,1
2023-11-10T07:51:00Z,fat burn,1
2023-11-10T07:52:00Z,fat burn,1
2023-11-10T07:53:00Z,fat burn,1
2023-11-10T07:54:00Z,fat burn,1
2023-11-10T07:57:00Z,fat burn,1
2023-11-10T07:58:00Z,fat burn,1
2023-11-10T07:59:00Z,fat burn,1
2023-11-13T08:03:00Z,fat burn,1
2023-11-13T08:05:00Z,cardio,2
2023-11-13T08:06:00Z,fat burn,1
2023-11-13T08:07:00Z,fat burn,1
2023-11-13T08:11:00Z,fat burn,1
2023-11-13T08:12:00Z,fat burn,1
2023-11-13T08:16:00Z,fat burn,1
2023-11-13T08:17:00Z,fat burn,1
2023-11-13T08:18:00Z,fat burn,1
2023-11-13T08:29:00Z,fat burn,1
2023-11-13T08:35:00Z,fat burn,1
2023-11-13T08:38:00Z,fat burn,1
2023-11-13T08:39:00Z,fat burn,1
2023-11-13T08:42:00Z,fat burn,1
2023-11-13T08:45:00Z,fat burn,1
2023-11-13T08:47:00Z,fat burn,1
2023-11-13T08:48:00Z,fat burn,1
2023-11-13T08:51:00Z,fat burn,1
2023-11-13T08:52:00Z,fat burn,1
2023-11-13T08:54:00Z,fat burn,1
2023-11-13T08:55:00Z,fat burn,1
2023-11-13T08:56:00Z,fat burn,1
2023-11-13T08:57:00Z,fat burn,1
2023-11-13T09:02:00Z,fat burn,1
2023-11-13T09:06:00Z,fat burn,1
2023-11-13T09:13:00Z,cardio,2
2023-11-13T09:14:00Z,cardio,2
2023-11-13T09:15:00Z,cardio,2
2023-11-13T09:16:00Z,cardio,2
2023-11-13T09:17:00Z,cardio,2
2023-11-13T09:18:00Z,cardio,2
2023-11-13T09:19:00Z,cardio,2
2023-11-13T09:20:00Z,cardio,2
2023-11-13T09:21:00Z,fat burn,1
2023-11-15T08:06:00Z,fat burn,1
2023-11-15T08:09:00Z,fat burn,1
2023-11-15T08:10:00Z,fat burn,1
2023-11-15T08:11:00Z,fat burn,1
2023-11-15T08:12:00Z,fat burn,1
2023-11-15T08:13:00Z,cardio,2
2023-11-15T08:14:00Z,fat burn,1
2023-11-15T08:15:00Z,fat burn,1
2023-11-15T08:16:00Z,cardio,2
2023-11-15T08:17:00Z,fat burn,1
2023-11-15T08:19:00Z,fat burn,1
2023-11-15T08:20:00Z,cardio,2
2023-11-15T08:21:00Z,fat burn,1
2023-11-15T08:22:00Z,fat burn,1
2023-11-15T08:23:00Z,cardio,2
2023-11-15T08:24:00Z,cardio,2
2023-11-15T08:25:00Z,cardio,2
2023-11-15T08:26:00Z,cardio,2
2023-11-15T08:27:00Z,cardio,2
2023-11-15T08:28:00Z,cardio,2
2023-11-15T08:29:00Z,fat burn,1
2023-11-15T08:30:00Z,cardio,2
2023-11-15T08:31:00Z,cardio,2
2023-11-15T08:32:00Z,cardio,2
2023-11-15T08:33:00Z,fat burn,1
2023-11-15T08:34:00Z,fat burn,1
2023-11-15T08:35:00Z,fat burn,1
2023-11-15T08:36:00Z,cardio,2
2023-11-15T08:37:00Z,cardio,2
2023-11-15T08:38:00Z,cardio,2
2023-11-15T08:39:00Z,fat burn,1
2023-11-15T08:40:00Z,cardio,2
2023-11-15T08:41:00Z,cardio,2
2023-11-15T08:42:00Z,cardio,2
2023-11-15T08:43:00Z,fat burn,1
2023-11-15T08:44:00Z,cardio,2
2023-11-15T08:45:00Z,peak,2
2023-11-15T08:46:00Z,cardio,2
2023-11-15T08:47:00Z,fat burn,1
2023-11-15T08:48:00Z,cardio,2
2023-11-15T08:49:00Z,cardio,2
2023-11-15T08:50:00Z,cardio,2
2023-11-15T08:51:00Z,cardio,2
2023-11-15T08:52:00Z,cardio,2
2023-11-15T08:53:00Z,cardio,2
2023-11-15T08:54:00Z,cardio,2
2023-11-15T08:55:00Z,cardio,2
2023-11-15T08:56:00Z,fat burn,1
2023-11-15T08:57:00Z,fat burn,1
2023-11-15T08:58:00Z,cardio,2
2023-11-15T08:59:00Z,cardio,2
2023-11-15T09:00:00Z,cardio,2
2023-11-15T09:01:00Z,cardio,2
2023-11-15T09:02:00Z,cardio,2
2023-11-15T09:03:00Z,fat burn,1
2023-11-15T09:04:00Z,fat burn,1
2023-11-15T09:05:00Z,cardio,2
2023-11-15T09:06:00Z,fat burn,1
2023-11-15T09:07:00Z,fat burn,1
2023-11-15T09:08:00Z,cardio,2
2023-11-15T09:09:00Z,fat burn,1
2023-11-15T09:10:00Z,fat burn,1
2023-11-15T09:11:00Z,fat burn,1
2023-11-15T09:12:00Z,fat burn,1
2023-11-15T09:13:00Z,fat burn,1
2023-11-15T09:14:00Z,fat burn,1
2023-11-15T09:15:00Z,fat burn,1
2023-11-15T09:16:00Z,fat burn,1
2023-11-15T09:17:00Z,fat burn,1
2023-11-15T09:18:00Z,fat burn,1
2023-11-17T03:37:00Z,fat burn,1
2023-11-17T08:11:00Z,fat burn,1
2023-11-17T08:12:00Z,cardio,2
2023-11-17T08:13:00Z,fat burn,1
2023-11-17T08:15:00Z,fat burn,1
2023-11-17T08:16:00Z,fat burn,1
2023-11-17T08:17:00Z,fat burn,1
2023-11-17T08:18:00Z,fat burn,1
2023-11-17T08:19:00Z,cardio,2
2023-11-17T08:20:00Z,fat burn,1
2023-11-17T08:21:00Z,fat burn,1
2023-11-17T08:22:00Z,cardio,2
2023-11-17T08:23:00Z,fat burn,1
2023-11-17T08:24:00Z,fat burn,1
2023-11-17T08:25:00Z,cardio,2
2023-11-17T08:26:00Z,fat burn,1
2023-11-17T08:27:00Z,cardio,2
2023-11-17T08:28:00Z,cardio,2
2023-11-17T08:29:00Z,cardio,2
2023-11-17T08:30:00Z,cardio,2
2023-11-17T08:31:00Z,fat burn,1
2023-11-17T08:32:00Z,fat burn,1
2023-11-17T08:33:00Z,fat burn,1
2023-11-17T08:34:00Z,fat burn,1
2023-11-17T08:35:00Z,fat burn,1
2023-11-17T08:36:00Z,fat burn,1
2023-11-17T08:37:00Z,fat burn,1
2023-11-17T08:38:00Z,fat burn,1
2023-11-17T08:39:00Z,fat burn,1
2023-11-17T08:40:00Z,fat burn,1
2023-11-17T08:41:00Z,fat burn,1
2023-11-17T08:42:00Z,fat burn,1
2023-11-17T08:43:00Z,fat burn,1
2023-11-17T08:44:00Z,fat burn,1
2023-11-17T08:45:00Z,fat burn,1
2023-11-17T08:46:00Z,fat burn,1
2023-11-17T08:47:00Z,fat burn,1
2023-11-17T08:48:00Z,fat burn,1
2023-11-17T08:49:00Z,fat burn,1
2023-11-17T08:54:00Z,fat burn,1
2023-11-17T08:55:00Z,fat burn,1
2023-11-17T08:56:00Z,fat burn,1
2023-11-17T08:57:00Z,fat burn,1
2023-11-17T08:58:00Z,fat burn,1
2023-11-17T08:59:00Z,cardio,2
2023-11-17T09:00:00Z,fat burn,1
2023-11-17T09:01:00Z,fat burn,1
2023-11-17T09:02:00Z,cardio,2
2023-11-17T09:03:00Z,cardio,2
2023-11-17T09:04:00Z,fat burn,1
2023-11-17T09:05:00Z,fat burn,1
2023-11-17T09:06:00Z,fat burn,1
2023-11-17T09:07:00Z,fat burn,1
2023-11-17T09:08:00Z,fat burn,1
2023-11-17T09:09:00Z,fat burn,1
2023-11-17T09:11:00Z,fat burn,1
2023-11-17T09:12:00Z,fat burn,1
2023-11-17T09:13:00Z,fat burn,1
2023-11-17T09:14:00Z,cardio,2
2023-11-17T09:15:00Z,cardio,2
2023-11-17T09:16:00Z,fat burn,1
2023-11-17T09:17:00Z,fat burn,1
2023-11-17T09:18:00Z,fat burn,1
2023-11-17T09:19:00Z,fat burn,1
2023-11-17T09:20:00Z,fat burn,1
2023-11-17T09:21:00Z,fat burn,1
2023-11-17T09:22:00Z,fat burn,1
2023-11-17T09:23:00Z,fat burn,1
2023-11-17T09:30:00Z,fat burn,1
2023-11-19T03:46:00Z,fat burn,1
2023-11-19T03:47:00Z,fat burn,1
2023-11-19T03:52:00Z,fat burn,1
2023-11-19T03:53:00Z,fat burn,1
2023-11-19T03:54:00Z,fat burn,1
2023-11-21T05:07:00Z,fat burn,1
2023-11-22T08:11:00Z,fat burn,1
2023-11-22T08:12:00Z,fat burn,1
2023-11-22T08:13:00Z,fat burn,1
2023-11-22T08:14:00Z,fat burn,1
2023-11-22T08:15:00Z,fat burn,1
2023-11-22T08:16:00Z,fat burn,1
2023-11-22T08:17:00Z,fat burn,1
2023-11-22T08:19:00Z,fat burn,1
2023-11-22T08:20:00Z,fat burn,1
2023-11-22T08:22:00Z,fat burn,1
2023-11-22T08:23:00Z,fat burn,1
2023-11-22T08:24:00Z,fat burn,1
2023-11-22T08:25:00Z,fat burn,1
2023-11-22T08:26:00Z,fat burn,1
2023-11-22T08:27:00Z,fat burn,1
2023-11-22T08:28:00Z,fat burn,1
2023-11-22T08:29:00Z,fat burn,1
2023-11-22T08:30:00Z,fat burn,1
2023-11-22T08:31:00Z,fat burn,1
2023-11-22T08:32:00Z,fat burn,1
2023-11-22T08:33:00Z,fat burn,1
2023-11-22T08:34:00Z,fat burn,1
2023-11-22T08:35:00Z,fat burn,1
2023-11-22T08:36:00Z,fat burn,1
2023-11-22T08:37:00Z,fat burn,1
2023-11-22T08:38:00Z,fat burn,1
2023-11-22T08:39:00Z,fat burn,1
2023-11-22T08:40:00Z,fat burn,1
2023-11-22T08:41:00Z,fat burn,1
2023-11-22T08:42:00Z,fat burn,1
2023-11-22T08:43:00Z,fat burn,1
2023-11-22T08:44:00Z,fat burn,1
2023-11-22T08:45:00Z,fat burn,1
2023-11-22T08:46:00Z,fat burn,1
2023-11-22T08:47:00Z,fat burn,1
2023-11-22T08:48:00Z,fat burn,1
2023-11-22T08:49:00Z,fat burn,1
2023-11-22T08:50:00Z,fat burn,1
