timestamp,steps
2024-09-08T12:22:00Z,25
2024-09-08T12:23:00Z,47
2024-09-08T12:24:00Z,115
2024-09-08T12:25:00Z,152
2024-09-08T12:26:00Z,150
2024-09-08T12:27:00Z,184
2024-09-08T12:28:00Z,186
2024-09-08T12:29:00Z,188
2024-09-08T12:30:00Z,189
2024-09-08T12:31:00Z,189
2024-09-08T12:32:00Z,189
2024-09-08T12:33:00Z,186
2024-09-08T12:34:00Z,187
2024-09-08T12:35:00Z,167
2024-09-08T12:36:00Z,131
2024-09-08T12:37:00Z,181
2024-09-08T12:38:00Z,181
2024-09-08T12:39:00Z,182
2024-09-08T12:40:00Z,184
2024-09-08T12:41:00Z,185
2024-09-08T12:42:00Z,185
2024-09-08T12:43:00Z,184
2024-09-08T12:44:00Z,187
2024-09-08T12:45:00Z,127
2024-09-08T12:46:00Z,136
2024-09-08T12:47:00Z,184
2024-09-08T12:48:00Z,187
2024-09-08T12:49:00Z,187
2024-09-08T12:50:00Z,143
2024-09-08T12:51:00Z,110
2024-09-08T12:52:00Z,185
2024-09-08T12:53:00Z,185
2024-09-08T12:54:00Z,178
2024-09-08T12:55:00Z,151
2024-09-08T12:56:00Z,133
2024-09-08T12:57:00Z,186
2024-09-08T12:58:00Z,186
2024-09-08T12:59:00Z,183
2024-09-08T13:00:00Z,184
2024-09-08T13:01:00Z,144
2024-09-08T13:02:00Z,163
2024-09-08T13:03:00Z,186
2024-09-08T13:04:00Z,186
2024-09-08T13:05:00Z,185
2024-09-08T13:06:00Z,132
2024-09-08T13:07:00Z,127
2024-09-08T13:08:00Z,165
2024-09-08T13:09:00Z,177
2024-09-08T13:10:00Z,162
2024-09-08T13:11:00Z,136
2024-09-08T13:12:00Z,187
2024-09-08T13:13:00Z,185
2024-09-08T13:14:00Z,187
2024-09-08T13:15:00Z,158
2024-09-08T13:16:00Z,137
2024-09-08T13:17:00Z,187
2024-09-08T13:18:00Z,188
2024-09-08T13:19:00Z,190
2024-09-08T13:20:00Z,148
2024-09-08T13:21:00Z,127
2024-09-08T13:22:00Z,177
2024-09-08T13:23:00Z,190
2024-09-08T13:24:00Z,189
2024-09-08T13:25:00Z,160
2024-09-08T13:26:00Z,124
2024-09-08T13:27:00Z,126
2024-09-08T13:28:00Z,126
2024-09-08T13:29:00Z,125
2024-09-08T13:30:00Z,124
2024-09-08T13:31:00Z,125
2024-09-08T13:32:00Z,91
2024-09-10T20:49:00Z,19
2024-09-10T20:50:00Z,26
2024-09-10T21:57:00Z,4
2024-09-10T22:00:00Z,26
2024-09-10T22:01:00Z,15
2024-09-10T22:13:00Z,35
2024-09-10T22:14:00Z,14
2024-09-10T22:15:00Z,35
2024-09-10T22:16:00Z,61
2024-09-10T22:17:00Z,16
2024-09-10T22:18:00Z,20
2024-09-10T22:29:00Z,5
2024-09-10T22:31:00Z,73
2024-09-10T22:32:00Z,61
2024-09-10T22:33:00Z,41
2024-09-10T22:34:00Z,62
2024-09-10T22:35:00Z,57
2024-09-10T22:36:00Z,32
2024-09-10T22:37:00Z,34
2024-09-10T22:41:00Z,69
2024-09-10T22:42:00Z,15
2024-09-10T22:43:00Z,39
2024-09-10T23:35:00Z,44
2024-09-10T23:36:00Z,18
2024-09-10T23:37:00Z,35
2024-09-10T23:38:00Z,37
2024-09-10T23:39:00Z,95
2024-09-10T23:40:00Z,38
2024-09-10T23:45:00Z,6
2024-09-10T23:49:00Z,10
2024-09-10T23:50:00Z,71
2024-09-10T23:51:00Z,18
2024-09-10T23:52:00Z,12
2024-09-10T23:53:00Z,8
2024-09-10T23:57:00Z,23
2024-09-10T23:58:00Z,102
2024-09-10T23:59:00Z,33
2024-09-11T00:00:00Z,12
2024-09-11T00:08:00Z,15
2024-09-11T00:09:00Z,8
2024-09-11T00:10:00Z,7
2024-09-11T00:39:00Z,9
2024-09-11T00:42:00Z,21
2024-09-11T00:47:00Z,9
2024-09-11T01:07:00Z,15
2024-09-11T01:08:00Z,35
2024-09-11T01:10:00Z,17
2024-09-11T01:11:00Z,14
2024-09-11T01:15:00Z,12
2024-09-11T01:16:00Z,19
2024-09-11T01:17:00Z,58
2024-09-11T01:18:00Z,37
2024-09-11T01:32:00Z,3
2024-09-11T01:33:00Z,54
2024-09-11T01:34:00Z,6
2024-09-11T01:35:00Z,35
2024-09-11T01:36:00Z,32
2024-09-11T01:37:00Z,17
2024-09-11T01:38:00Z,18
2024-09-11T01:39:00Z,24
2024-09-11T01:40:00Z,34
2024-09-11T01:41:00Z,48
2024-09-11T01:42:00Z,10
2024-09-11T01:43:00Z,61
2024-09-11T01:46:00Z,39
2024-09-11T01:47:00Z,10
2024-09-11T01:50:00Z,26
2024-09-11T01:51:00Z,5
2024-09-11T01:52:00Z,13
2024-09-11T01:54:00Z,30
2024-09-11T01:55:00Z,50
2024-09-11T01:56:00Z,32
2024-09-11T01:57:00Z,75
2024-09-11T01:58:00Z,37
2024-09-11T01:59:00Z,57
2024-09-11T02:00:00Z,9
2024-09-11T02:06:00Z,35
2024-09-11T02:20:00Z,21
2024-09-11T02:21:00Z,6
2024-09-11T02:22:00Z,19
2024-09-11T02:29:00Z,13
2024-09-11T02:30:00Z,7
2024-09-11T02:32:00Z,43
2024-09-11T02:33:00Z,9
2024-09-11T02:34:00Z,31
2024-09-11T12:41:00Z,42
2024-09-11T12:42:00Z,72
2024-09-11T12:43:00Z,30
2024-09-11T12:44:00Z,61
2024-09-11T12:45:00Z,42
2024-09-11T12:50:00Z,29
2024-09-11T12:51:00Z,95
2024-09-11T12:52:00Z,50
2024-09-11T12:53:00Z,112
2024-09-11T12:54:00Z,65
2024-09-11T12:55:00Z,116
2024-09-11T12:56:00Z,37
2024-09-11T12:57:00Z,25
2024-09-11T12:58:00Z,35
2024-09-11T12:59:00Z,25
2024-09-11T13:00:00Z,42
2024-09-11T13:01:00Z,86
2024-09-11T13:02:00Z,111
2024-09-11T13:03:00Z,121
2024-09-11T13:04:00Z,92
2024-09-11T13:05:00Z,32
2024-09-11T13:06:00Z,8
2024-09-11T13:07:00Z,51
2024-09-11T13:08:00Z,6
2024-09-11T13:09:00Z,75
2024-09-11T13:10:00Z,68
2024-09-11T13:11:00Z,97
2024-09-11T13:12:00Z,114
2024-09-11T13:13:00Z,111
2024-09-11T13:14:00Z,110
2024-09-11T13:15:00Z,108
2024-09-11T13:16:00Z,82
2024-09-11T13:17:00Z,107
2024-09-11T13:18:00Z,73
2024-09-11T13:19:00Z,101
2024-09-11T13:20:00Z,25
2024-09-11T13:21:00Z,37
2024-09-11T13:22:00Z,1
2024-09-11T13:23:00Z,37
2024-09-11T13:24:00Z,4
2024-09-11T13:25:00Z,14
2024-09-11T13:27:00Z,4
2024-09-11T13:28:00Z,13
2024-09-11T13:30:00Z,47
2024-09-11T13:32:00Z,22
2024-09-11T13:35:00Z,34
2024-09-11T13:53:00Z,31
2024-09-11T13:54:00Z,26
2024-09-11T14:22:00Z,26
2024-09-11T14:41:00Z,27
2024-09-11T14:42:00Z,47
2024-09-11T14:43:00Z,4
2024-09-11T15:03:00Z,8
2024-09-11T15:04:00Z,43
2024-09-11T15:05:00Z,53
2024-09-11T15:06:00Z,14
2024-09-11T15:09:00Z,62
2024-09-11T15:10:00Z,67
2024-09-11T16:11:00Z,1
2024-09-11T16:12:00Z,42
2024-09-11T16:13:00Z,15
2024-09-11T16:19:00Z,68
2024-09-11T16:20:00Z,5
2024-09-11T16:30:00Z,13
2024-09-11T16:31:00Z,25
2024-09-11T16:33:00Z,28
2024-09-11T16:37:00Z,36
2024-09-11T16:38:00Z,23
2024-09-11T16:50:00Z,7
2024-09-11T16:51:00Z,36
2024-09-11T16:52:00Z,39
2024-09-11T16:53:00Z,28
2024-09-11T16:54:00Z,44
2024-09-11T16:55:00Z,65
2024-09-11T16:56:00Z,39
2024-09-11T16:57:00Z,14
2024-09-11T17:07:00Z,16
2024-09-11T20:14:00Z,35
2024-09-11T20:15:00Z,80
2024-09-11T20:16:00Z,21
2024-09-11T20:53:00Z,28
2024-09-11T21:50:00Z,63
2024-09-11T21:51:00Z,70
2024-09-11T21:52:00Z,65
2024-09-11T21:53:00Z,48
2024-09-11T22:24:00Z,8
2024-09-11T22:26:00Z,6
2024-09-11T22:27:00Z,22
2024-09-11T22:29:00Z,48
2024-09-11T22:30:00Z,28
2024-09-11T22:31:00Z,83
2024-09-11T22:32:00Z,83
2024-09-11T22:33:00Z,59
2024-09-11T22:34:00Z,36
2024-09-11T22:35:00Z,64
2024-09-11T22:36:00Z,54
2024-09-11T22:37:00Z,13
2024-09-11T22:38:00Z,81
2024-09-11T22:39:00Z,58
2024-09-11T22:40:00Z,10
2024-09-11T22:41:00Z,42
2024-09-11T22:42:00Z,19
2024-09-11T22:43:00Z,22
2024-09-11T22:44:00Z,59
2024-09-11T22:45:00Z,7
2024-09-11T22:46:00Z,16
2024-09-11T22:47:00Z,20
2024-09-11T22:48:00Z,20
2024-09-11T22:49:00Z,52
2024-09-11T22:50:00Z,64
2024-09-11T22:51:00Z,70
2024-09-11T22:52:00Z,17
2024-09-11T22:53:00Z,28
2024-09-11T22:56:00Z,7
2024-09-11T22:57:00Z,34
2024-09-11T22:59:00Z,5
2024-09-11T23:01:00Z,16
2024-09-11T23:03:00Z,74
2024-09-11T23:04:00Z,38
2024-09-11T23:23:00Z,35
2024-09-11T23:24:00Z,16
2024-09-11T23:25:00Z,5
2024-09-11T23:27:00Z,4
2024-09-11T23:28:00Z,7
2024-09-11T23:29:00Z,65
2024-09-11T23:30:00Z,13
2024-09-11T23:31:00Z,43
2024-09-11T23:32:00Z,14
2024-09-11T23:33:00Z,8
2024-09-11T23:34:00Z,30
2024-09-11T23:35:00Z,8
2024-09-11T23:36:00Z,67
2024-09-11T23:37:00Z,14
2024-09-11T23:39:00Z,23
2024-09-11T23:41:00Z,23
2024-09-11T23:49:00Z,4
2024-09-11T23:50:00Z,4
2024-09-11T23:52:00Z,40
2024-09-11T23:53:00Z,28
2024-09-11T23:54:00Z,6
2024-09-11T23:55:00Z,16
2024-09-11T23:56:00Z,32
2024-09-11T23:57:00Z,4
2024-09-12T00:02:00Z,9
2024-09-12T00:03:00Z,10
2024-09-12T00:04:00Z,17
2024-09-12T00:05:00Z,4
2024-09-12T00:06:00Z,7
2024-09-12T00:07:00Z,33
2024-09-12T00:08:00Z,1
2024-09-12T00:11:00Z,4
2024-09-12T00:12:00Z,32
2024-09-12T00:13:00Z,32
2024-09-12T00:19:00Z,10
2024-09-12T00:23:00Z,33
2024-09-12T00:24:00Z,10
2024-09-12T00:25:00Z,9
2024-09-12T00:26:00Z,14
2024-09-12T00:32:00Z,22
2024-09-12T00:41:00Z,35
2024-09-12T00:45:00Z,21
2024-09-12T00:48:00Z,36
2024-09-12T00:49:00Z,28
2024-09-12T00:54:00Z,56
2024-09-12T00:55:00Z,58
2024-09-12T00:56:00Z,45
2024-09-12T00:57:00Z,30
2024-09-12T00:58:00Z,16
2024-09-12T01:01:00Z,26
2024-09-12T01:02:00Z,25
2024-09-12T01:03:00Z,26
2024-09-12T01:04:00Z,27
2024-09-12T01:10:00Z,11
2024-09-12T01:11:00Z,16
2024-09-12T01:13:00Z,22
2024-09-12T01:14:00Z,57
2024-09-12T01:15:00Z,75
2024-09-12T01:16:00Z,34
2024-09-12T01:17:00Z,63
2024-09-12T01:18:00Z,5
2024-09-12T01:20:00Z,31
2024-09-12T01:22:00Z,32
2024-09-12T01:24:00Z,55
2024-09-12T01:25:00Z,44
2024-09-12T01:29:00Z,23
2024-09-12T01:34:00Z,8
2024-09-12T01:35:00Z,21
2024-09-12T01:59:00Z,33
2024-09-12T02:00:00Z,55
2024-09-12T02:01:00Z,5
2024-09-12T02:02:00Z,36
2024-09-12T02:03:00Z,38
2024-09-12T02:04:00Z,7
2024-09-12T02:07:00Z,26
2024-09-12T02:10:00Z,21
2024-09-12T02:11:00Z,10
2024-09-12T02:12:00Z,7
2024-09-12T02:25:00Z,44
2024-09-12T02:26:00Z,16
2024-09-12T02:30:00Z,13
2024-09-12T02:34:00Z,4
2024-09-12T11:02:00Z,14
2024-09-12T11:03:00Z,84
2024-09-12T11:04:00Z,58
2024-09-12T11:08:00Z,5
2024-09-12T11:09:00Z,47
2024-09-12T11:10:00Z,43
2024-09-12T11:15:00Z,15
2024-09-12T11:17:00Z,14
2024-09-12T11:18:00Z,17
2024-09-12T11:20:00Z,27
2024-09-12T11:26:00Z,6
2024-09-12T11:27:00Z,7
2024-09-12T11:33:00Z,5
2024-09-12T11:37:00Z,8
2024-09-12T11:40:00Z,14
2024-09-12T11:44:00Z,13
2024-09-12T11:45:00Z,4
2024-09-12T11:46:00Z,1
2024-09-12T12:04:00Z,38
2024-09-12T12:05:00Z,31
2024-09-12T12:30:00Z,33
2024-09-12T12:36:00Z,4
2024-09-12T12:45:00Z,47
2024-09-12T12:46:00Z,88
2024-09-12T12:47:00Z,1
2024-09-12T12:48:00Z,24
2024-09-12T12:51:00Z,117
2024-09-12T12:52:00Z,109
2024-09-12T12:53:00Z,60
2024-09-12T12:54:00Z,83
2024-09-12T12:55:00Z,79
2024-09-12T12:56:00Z,86
2024-09-12T12:57:00Z,26
2024-09-12T12:58:00Z,40
2024-09-12T12:59:00Z,76
2024-09-12T13:00:00Z,116
2024-09-12T13:01:00Z,31
2024-09-12T13:02:00Z,110
2024-09-12T13:03:00Z,21
2024-09-12T13:06:00Z,65
2024-09-12T13:07:00Z,4
2024-09-12T13:08:00Z,54
2024-09-12T13:09:00Z,86
2024-09-12T13:10:00Z,72
2024-09-12T13:11:00Z,100
2024-09-12T13:12:00Z,102
2024-09-12T13:13:00Z,99
2024-09-12T13:14:00Z,96
2024-09-12T13:15:00Z,107
2024-09-12T13:16:00Z,120
2024-09-12T13:17:00Z,185
2024-09-12T13:18:00Z,105
2024-09-12T13:19:00Z,3
2024-09-12T13:26:00Z,54
2024-09-12T13:27:00Z,57
2024-09-12T13:52:00Z,31
2024-09-12T13:53:00Z,53
2024-09-12T13:55:00Z,52
2024-09-12T13:59:00Z,31
2024-09-12T14:00:00Z,4
2024-09-12T14:59:00Z,22
2024-09-12T15:00:00Z,58
2024-09-12T15:35:00Z,28
2024-09-12T15:37:00Z,17
2024-09-12T15:43:00Z,28
2024-09-12T15:44:00Z,27
2024-09-12T15:45:00Z,16
2024-09-12T15:46:00Z,74
2024-09-12T15:47:00Z,7
2024-09-12T15:51:00Z,21
2024-09-12T15:52:00Z,34
2024-09-12T17:14:00Z,8
2024-09-12T17:15:00Z,16
2024-09-12T17:41:00Z,30
2024-09-12T17:42:00Z,28
2024-09-12T17:56:00Z,15
2024-09-12T17:57:00Z,27
2024-09-12T17:58:00Z,6
2024-09-12T17:59:00Z,21
2024-09-12T18:13:00Z,28
2024-09-12T18:14:00Z,33
2024-09-12T18:15:00Z,42
2024-09-12T18:16:00Z,43
2024-09-12T18:17:00Z,2
2024-09-12T18:41:00Z,20
2024-09-12T18:42:00Z,3
2024-09-12T19:43:00Z,47
2024-09-12T19:44:00Z,12
2024-09-12T19:45:00Z,24
2024-09-12T21:06:00Z,22
2024-09-12T21:07:00Z,75
2024-09-12T21:08:00Z,19
2024-09-12T21:09:00Z,49
2024-09-12T21:10:00Z,22
2024-09-12T21:12:00Z,50
2024-09-12T21:13:00Z,21
2024-09-12T21:20:00Z,57
2024-09-12T21:22:00Z,22
2024-09-12T21:23:00Z,40
2024-09-12T21:24:00Z,17
2024-09-12T21:25:00Z,9
2024-09-12T21:45:00Z,67
2024-09-12T21:46:00Z,58
2024-09-12T21:47:00Z,7
2024-09-12T21:48:00Z,34
2024-09-12T21:49:00Z,25
2024-09-12T22:00:00Z,6
2024-09-12T22:01:00Z,21
2024-09-12T22:05:00Z,28
2024-09-12T22:06:00Z,79
2024-09-12T22:07:00Z,34
2024-09-12T22:08:00Z,7
2024-09-12T22:10:00Z,21
2024-09-12T22:11:00Z,63
2024-09-12T22:12:00Z,34
2024-09-12T22:13:00Z,30
2024-09-12T22:14:00Z,1
2024-09-12T22:15:00Z,37
2024-09-12T22:16:00Z,3
2024-09-12T22:18:00Z,46
2024-09-12T22:19:00Z,81
2024-09-12T22:20:00Z,52
2024-09-12T22:22:00Z,19
2024-09-12T22:32:00Z,18
2024-09-12T22:33:00Z,7
2024-09-12T22:34:00Z,63
2024-09-12T22:37:00Z,9
2024-09-12T22:38:00Z,59
2024-09-12T22:40:00Z,20
2024-09-12T22:42:00Z,25
2024-09-12T22:43:00Z,10
2024-09-12T22:44:00Z,27
2024-09-12T22:45:00Z,17
2024-09-12T22:46:00Z,47
2024-09-12T22:47:00Z,32
2024-09-12T22:48:00Z,19
2024-09-12T22:49:00Z,22
2024-09-12T22:51:00Z,16
2024-09-12T22:52:00Z,2
2024-09-12T22:55:00Z,54
2024-09-12T22:56:00Z,45
