timestamp,distance
2024-05-01T16:38:00Z,32.20
2024-05-01T16:39:00Z,18.10
2024-05-01T16:40:00Z,52.30
2024-05-01T16:43:00Z,17.70
2024-05-01T16:44:00Z,37.40
2024-05-01T16:52:00Z,5.70
2024-05-01T16:54:00Z,4.30
2024-05-01T16:58:00Z,2.20
2024-05-01T17:01:00Z,5.00
2024-05-01T17:02:00Z,21.10
2024-05-01T17:34:00Z,1.50
2024-05-01T17:59:00Z,9.70
2024-05-01T18:00:00Z,4.30
2024-05-01T18:01:00Z,0.70
2024-05-01T18:03:00Z,3.50
2024-05-01T18:09:00Z,11.30
2024-05-01T18:10:00Z,46.50
2024-05-01T18:12:00Z,17.70
2024-05-01T18:13:00Z,7.30
2024-05-01T18:14:00Z,8.10
2024-05-01T18:15:00Z,16.30
2024-05-01T18:16:00Z,13.30
2024-05-01T18:18:00Z,11.30
2024-05-01T18:29:00Z,4.10
2024-05-01T18:36:00Z,5.20
2024-05-01T18:37:00Z,9.80
2024-05-01T18:39:00Z,47.10
2024-05-01T18:40:00Z,39.30
2024-05-01T18:41:00Z,29.60
2024-05-01T18:42:00Z,5.20
2024-05-01T18:43:00Z,21.60
2024-05-01T18:53:00Z,1.50
2024-05-01T19:01:00Z,2.20
2024-05-01T19:03:00Z,29.10
2024-05-01T19:04:00Z,20.90
2024-05-01T19:05:00Z,1.50
2024-05-01T19:06:00Z,35.90
2024-05-01T19:07:00Z,69.10
2024-05-01T19:08:00Z,5.80
2024-05-01T19:09:00Z,4.10
2024-05-01T19:10:00Z,26.20
2024-05-01T19:11:00Z,25.90
2024-05-01T19:13:00Z,7.00
2024-05-01T19:14:00Z,22.20
2024-05-01T19:15:00Z,15.20
2024-05-01T19:16:00Z,4.10
2024-05-01T19:17:00Z,21.50
2024-05-01T19:20:00Z,19.20
2024-05-01T19:21:00Z,27.70
2024-05-01T20:04:00Z,7.70
2024-05-01T20:08:00Z,32.30
2024-05-01T20:09:00Z,10.30
2024-05-03T09:20:00Z,8.10
2024-05-03T09:23:00Z,3.50
2024-05-03T09:28:00Z,13.10
2024-05-03T09:29:00Z,18.70
2024-05-03T09:30:00Z,43.80
2024-05-03T09:31:00Z,38.00
2024-05-03T09:32:00Z,12.10
2024-05-03T09:33:00Z,5.00
2024-05-03T09:42:00Z,16.90
2024-05-03T09:43:00Z,10.30
2024-05-03T09:44:00Z,3.50
2024-05-03T09:45:00Z,17.70
2024-05-03T09:46:00Z,19.40
2024-05-03T09:47:00Z,29.20
2024-05-03T09:48:00Z,9.50
2024-05-03T09:50:00Z,24.10
2024-05-03T09:51:00Z,24.50
2024-05-03T09:52:00Z,12.30
