timestamp,heart rate zone,total minutes
2025-02-01T13:19:00Z,fat burn,1
2025-02-01T13:20:00Z,fat burn,1
2025-02-01T13:21:00Z,fat burn,1
2025-02-01T13:22:00Z,fat burn,1
2025-02-01T13:23:00Z,fat burn,1
2025-02-01T13:24:00Z,fat burn,1
2025-02-01T13:25:00Z,fat burn,1
2025-02-01T13:27:00Z,fat burn,1
2025-02-01T13:28:00Z,fat burn,1
2025-02-01T13:43:00Z,fat burn,1
2025-02-01T13:44:00Z,fat burn,1
2025-02-01T14:06:00Z,fat burn,1
2025-02-01T14:30:00Z,fat burn,1
2025-02-01T14:32:00Z,fat burn,1
2025-02-01T14:33:00Z,fat burn,1
2025-02-01T14:34:00Z,fat burn,1
2025-02-01T14:35:00Z,fat burn,1
2025-02-01T14:36:00Z,fat burn,1
2025-02-01T14:37:00Z,fat burn,1
2025-02-01T14:46:00Z,fat burn,1
2025-02-01T14:47:00Z,fat burn,1
2025-02-01T14:48:00Z,fat burn,1
2025-02-01T14:49:00Z,fat burn,1
2025-02-01T14:50:00Z,fat burn,1
2025-02-01T14:51:00Z,fat burn,1
2025-02-01T14:52:00Z,fat burn,1
2025-02-01T14:53:00Z,fat burn,1
2025-02-01T14:54:00Z,fat burn,1
2025-02-01T14:55:00Z,cardio,2
2025-02-01T14:56:00Z,cardio,2
2025-02-01T14:57:00Z,cardio,2
2025-02-01T14:58:00Z,cardio,2
2025-02-01T14:59:00Z,cardio,2
2025-02-01T15:00:00Z,cardio,2
2025-02-01T15:01:00Z,cardio,2
2025-02-01T15:02:00Z,peak,2
2025-02-01T15:03:00Z,cardio,2
2025-02-01T15:04:00Z,cardio,2
2025-02-01T15:05:00Z,cardio,2
2025-02-01T15:06:00Z,peak,2
2025-02-01T15:07:00Z,cardio,2
2025-02-01T15:08:00Z,cardio,2
2025-02-01T15:09:00Z,peak,2
2025-02-01T15:10:00Z,peak,2
2025-02-01T15:11:00Z,cardio,2
2025-02-01T15:12:00Z,cardio,2
2025-02-01T15:13:00Z,cardio,2
2025-02-01T15:14:00Z,cardio,2
2025-02-01T15:15:00Z,cardio,2
2025-02-01T15:16:00Z,cardio,2
2025-02-01T15:17:00Z,cardio,2
2025-02-01T15:18:00Z,cardio,2
2025-02-01T15:19:00Z,cardio,2
2025-02-01T15:20:00Z,cardio,2
2025-02-01T15:21:00Z,fat burn,1
2025-02-01T15:22:00Z,fat burn,1
2025-02-01T15:23:00Z,fat burn,1
2025-02-01T15:24:00Z,fat burn,1
2025-02-01T15:25:00Z,fat burn,1
2025-02-01T15:32:00Z,fat burn,1
2025-02-01T15:33:00Z,fat burn,1
2025-02-01T15:34:00Z,fat burn,1
2025-02-01T15:35:00Z,fat burn,1
2025-02-01T15:36:00Z,fat burn,1
2025-02-01T15:37:00Z,fat burn,1
2025-02-01T15:39:00Z,fat burn,1
2025-02-01T15:40:00Z,fat burn,1
2025-02-01T15:41:00Z,fat burn,1
2025-02-01T15:42:00Z,fat burn,1
2025-02-01T16:07:00Z,fat burn,1
2025-02-01T16:08:00Z,fat burn,1
2025-02-01T16:09:00Z,fat burn,1
2025-02-01T16:10:00Z,fat burn,1
2025-02-01T16:11:00Z,fat burn,1
2025-02-01T16:14:00Z,fat burn,1
2025-02-01T16:15:00Z,fat burn,1
2025-02-01T16:16:00Z,fat burn,1
2025-02-01T16:17:00Z,fat burn,1
2025-02-01T16:19:00Z,fat burn,1
2025-02-01T16:20:00Z,fat burn,1
2025-02-01T16:21:00Z,fat burn,1
2025-02-01T16:22:00Z,fat burn,1
2025-02-01T16:23:00Z,fat burn,1
2025-02-01T16:24:00Z,fat burn,1
2025-02-01T16:25:00Z,fat burn,1
2025-02-01T16:26:00Z,fat burn,1
2025-02-01T16:27:00Z,fat burn,1
2025-02-01T16:28:00Z,fat burn,1
2025-02-01T16:29:00Z,fat burn,1
2025-02-01T16:30:00Z,fat burn,1
2025-02-01T16:31:00Z,fat burn,1
2025-02-01T16:32:00Z,fat burn,1
2025-02-01T16:33:00Z,fat burn,1
2025-02-01T16:34:00Z,fat burn,1
2025-02-01T16:35:00Z,fat burn,1
2025-02-01T16:37:00Z,fat burn,1
2025-02-01T16:38:00Z,fat burn,1
2025-02-01T16:41:00Z,fat burn,1
2025-02-01T16:45:00Z,fat burn,1
2025-02-01T16:46:00Z,fat burn,1
2025-02-01T17:00:00Z,fat burn,1
2025-02-01T17:17:00Z,fat burn,1
2025-02-01T17:20:00Z,fat burn,1
2025-02-01T17:21:00Z,fat burn,1
2025-02-01T17:22:00Z,fat burn,1
2025-02-01T17:23:00Z,fat burn,1
