timestamp,heart rate zone,total minutes
2024-10-01T11:13:00Z,fat burn,1
2024-10-01T11:14:00Z,fat burn,1
2024-10-01T11:15:00Z,fat burn,1
2024-10-01T11:16:00Z,fat burn,1
2024-10-01T11:17:00Z,cardio,2
2024-10-01T11:18:00Z,cardio,2
2024-10-01T11:19:00Z,fat burn,1
2024-10-01T11:20:00Z,fat burn,1
2024-10-01T11:21:00Z,cardio,2
2024-10-01T11:22:00Z,fat burn,1
2024-10-01T11:23:00Z,cardio,2
2024-10-01T11:24:00Z,cardio,2
2024-10-01T11:25:00Z,cardio,2
2024-10-01T11:26:00Z,cardio,2
2024-10-01T11:27:00Z,fat burn,1
2024-10-01T11:28:00Z,fat burn,1
2024-10-01T11:29:00Z,fat burn,1
2024-10-01T11:30:00Z,fat burn,1
2024-10-01T11:31:00Z,cardio,2
2024-10-01T11:32:00Z,cardio,2
2024-10-01T11:33:00Z,fat burn,1
2024-10-01T11:34:00Z,cardio,2
2024-10-01T11:35:00Z,cardio,2
2024-10-01T11:36:00Z,cardio,2
2024-10-01T11:37:00Z,fat burn,1
2024-10-01T11:38:00Z,cardio,2
2024-10-01T11:39:00Z,cardio,2
2024-10-01T11:40:00Z,cardio,2
2024-10-01T11:41:00Z,fat burn,1
2024-10-01T11:42:00Z,cardio,2
2024-10-01T11:43:00Z,cardio,2
2024-10-01T11:44:00Z,cardio,2
2024-10-01T11:45:00Z,cardio,2
2024-10-01T11:46:00Z,cardio,2
2024-10-01T11:47:00Z,fat burn,1
2024-10-01T11:48:00Z,fat burn,1
2024-10-01T11:49:00Z,fat burn,1
2024-10-01T11:50:00Z,fat burn,1
2024-10-01T11:51:00Z,fat burn,1
2024-10-01T11:52:00Z,fat burn,1
2024-10-02T11:23:00Z,fat burn,1
2024-10-02T11:24:00Z,fat burn,1
2024-10-02T11:26:00Z,fat burn,1
2024-10-02T11:27:00Z,fat burn,1
2024-10-02T11:28:00Z,fat burn,1
2024-10-02T11:29:00Z,fat burn,1
2024-10-02T11:30:00Z,fat burn,1
2024-10-02T11:31:00Z,fat burn,1
