timestamp,workout,background,total
2025-02-01T00:00:00Z,0.0,0.28,0.28
2025-02-01T00:01:00Z,0.0,0.26,0.26
2025-02-01T00:03:00Z,0.0,0.26,0.26
2025-02-01T00:05:00Z,0.0,0.24,0.24
2025-02-01T00:06:00Z,0.0,0.26,0.26
2025-02-01T00:07:00Z,0.0,0.26,0.26
2025-02-01T00:08:00Z,0.0,0.25,0.25
2025-02-01T00:24:00Z,0.0,0.27,0.27
2025-02-01T00:30:00Z,0.0,0.25,0.25
2025-02-01T00:31:00Z,0.0,0.23,0.23
2025-02-01T00:32:00Z,0.0,0.27,0.27
2025-02-01T00:45:00Z,0.0,0.24,0.24
2025-02-01T00:52:00Z,0.0,0.23,0.23
2025-02-01T00:56:00Z,0.0,0.23,0.23
2025-02-01T02:02:00Z,0.0,0.24,0.24
2025-02-01T02:05:00Z,0.0,0.28,0.28
2025-02-01T02:06:00Z,0.0,0.24,0.24
2025-02-01T13:17:00Z,0.0,0.32,0.32
2025-02-01T13:18:00Z,0.0,0.3,0.3
2025-02-01T13:19:00Z,0.0,0.61,0.61
2025-02-01T13:20:00Z,0.0,0.61,0.61
2025-02-01T13:21:00Z,0.0,0.36,0.36
2025-02-01T13:22:00Z,0.0,0.65,0.65
2025-02-01T13:23:00Z,0.0,0.59,0.59
2025-02-01T13:26:00Z,0.0,0.62,0.62
2025-02-01T13:27:00Z,0.0,0.37,0.37
2025-02-01T13:28:00Z,0.0,0.56,0.56
2025-02-01T13:29:00Z,0.0,0.32,0.32
2025-02-01T13:30:00Z,0.0,0.27,0.27
2025-02-01T13:38:00Z,0.0,0.26,0.26
2025-02-01T13:39:00Z,0.0,0.31,0.31
2025-02-01T13:43:00Z,0.0,0.78,0.78
2025-02-01T13:44:00Z,0.0,0.37,0.37
2025-02-01T13:45:00Z,0.0,0.34,0.34
2025-02-01T13:46:00Z,0.0,0.34,0.34
2025-02-01T14:06:00Z,0.0,0.62,0.62
2025-02-01T14:07:00Z,0.0,0.35,0.35
2025-02-01T14:08:00Z,0.0,0.28,0.28
2025-02-01T14:30:00Z,0.0,0.61,0.61
2025-02-01T14:31:00Z,0.0,0.34,0.34
2025-02-01T14:33:00Z,0.0,0.71,0.71
2025-02-01T14:34:00Z,0.0,0.7,0.7
2025-02-01T14:35:00Z,0.0,0.62,0.62
2025-02-01T14:36:00Z,0.0,0.6,0.6
2025-02-01T14:37:00Z,0.0,0.66,0.66
2025-02-01T14:38:00Z,0.0,0.3,0.3
2025-02-01T14:48:00Z,0.0,0.67,0.67
2025-02-01T14:49:00Z,0.79,0.0,0.79
2025-02-01T14:50:00Z,0.85,0.0,0.85
2025-02-01T14:51:00Z,0.83,0.0,0.83
2025-02-01T14:52:00Z,0.81,0.0,0.81
2025-02-01T14:53:00Z,0.9,0.0,0.9
2025-02-01T14:54:00Z,1.19,0.0,1.19
2025-02-01T14:55:00Z,1.1299,0.0,1.1299
2025-02-01T14:56:00Z,1.69,0.0,1.69
2025-02-01T14:57:00Z,2.68,0.0,2.68
2025-02-01T14:58:00Z,2.87,0.0,2.87
2025-02-01T14:59:00Z,1.5,0.0,1.5
2025-02-01T15:00:00Z,2.66,0.0,2.66
2025-02-01T15:01:00Z,2.94,0.0,2.94
2025-02-01T15:02:00Z,3.24,0.0,3.24
2025-02-01T15:03:00Z,1.3899,0.0,1.3899
2025-02-01T15:04:00Z,2.64,0.0,2.64
2025-02-01T15:05:00Z,3.02,0.0,3.02
2025-02-01T15:06:00Z,3.42,0.0,3.42
2025-02-01T15:07:00Z,1.65,0.0,1.65
2025-02-01T15:08:00Z,2.7799,0.0,2.7799
2025-02-01T15:09:00Z,3.09,0.0,3.09
2025-02-01T15:10:00Z,3.53,0.0,3.53
2025-02-01T15:11:00Z,1.92,0.0,1.92
2025-02-01T15:12:00Z,1.59,0.0,1.59
2025-02-01T15:13:00Z,1.44,0.0,1.44
2025-02-01T15:14:00Z,1.43,0.0,1.43
2025-02-01T15:15:00Z,1.3899,0.0,1.3899
2025-02-01T15:16:00Z,1.35,0.0,1.35
2025-02-01T15:17:00Z,1.0,0.0,1.0
2025-02-01T15:18:00Z,1.57,0.0,1.57
2025-02-01T15:19:00Z,1.34,0.0,1.34
2025-02-01T15:20:00Z,1.09,0.0,1.09
2025-02-01T15:21:00Z,1.26,0.0,1.26
2025-02-01T15:22:00Z,0.93,0.0,0.93
2025-02-01T15:23:00Z,1.02,0.0,1.02
2025-02-01T15:24:00Z,0.96,0.0,0.96
2025-02-01T15:25:00Z,0.0,0.92,0.92
2025-02-01T15:32:00Z,0.0,0.68,0.68
2025-02-01T15:33:00Z,0.0,0.9,0.9
2025-02-01T15:34:00Z,0.0,0.73,0.73
2025-02-01T15:35:00Z,0.0,0.87,0.87
2025-02-01T15:36:00Z,0.0,0.6899,0.6899
2025-02-01T15:37:00Z,0.0,0.72,0.72
2025-02-01T16:08:00Z,0.0,0.75,0.75
2025-02-01T16:09:00Z,0.0,0.6,0.6
2025-02-01T16:10:00Z,0.0,0.68,0.68
2025-02-01T16:11:00Z,0.0,0.23,0.23
2025-02-01T16:13:00Z,0.0,0.33,0.33
2025-02-01T16:14:00Z,0.0,0.98,0.98
2025-02-01T16:15:00Z,0.0,1.03,1.03
2025-02-01T16:16:00Z,0.0,0.6,0.6
2025-02-01T16:17:00Z,0.0,0.61,0.61
2025-02-01T16:19:00Z,0.0,0.6899,0.6899
2025-02-01T16:20:00Z,0.0,0.82,0.82
2025-02-01T16:21:00Z,0.0,0.93,0.93
2025-02-01T16:22:00Z,0.0,0.93,0.93
2025-02-01T16:23:00Z,0.0,1.17,1.17
2025-02-01T16:24:00Z,0.0,0.93,0.93
2025-02-01T16:25:00Z,0.0,0.85,0.85
2025-02-01T16:26:00Z,0.0,1.26,1.26
2025-02-01T16:27:00Z,0.0,0.75,0.75
2025-02-01T16:28:00Z,0.0,0.59,0.59
2025-02-01T16:29:00Z,0.0,0.79,0.79
2025-02-01T16:30:00Z,0.0,0.66,0.66
2025-02-01T16:31:00Z,0.0,0.58,0.58
2025-02-01T16:32:00Z,0.0,0.63,0.63
