timestamp,steps,distance millimeters,altitude gain millimeters
2023-07-13T07:01:01Z,1,0,0
2023-07-13T07:01:02Z,1,2200,0
2023-07-13T07:01:03Z,2,750,0
2023-07-13T07:01:04Z,2,1480,0
2023-07-13T07:01:05Z,2,1460,0
2023-07-13T07:01:06Z,2,1490,0
2023-07-13T07:01:07Z,2,1490,0
2023-07-13T07:01:08Z,2,1520,0
2023-07-13T07:01:09Z,2,1570,0
2023-07-13T07:01:10Z,1,1580,0
2023-07-13T07:01:11Z,2,1550,0
2023-07-13T07:01:12Z,2,790,0
2023-07-13T07:01:13Z,2,1540,0
2023-07-13T07:01:14Z,2,1550,0
2023-07-13T07:01:15Z,2,1550,-304
2023-07-13T07:01:16Z,1,0,0
2023-07-13T07:01:17Z,2,2190,0
2023-07-13T07:01:18Z,2,0,0
2023-07-13T07:01:19Z,2,2010,0
2023-07-13T07:01:20Z,1,1520,0
2023-07-13T07:01:21Z,2,0,0
2023-07-13T07:01:22Z,1,2270,0
2023-07-13T07:01:23Z,2,1330,0
2023-07-13T07:01:24Z,2,620,0
2023-07-13T07:01:25Z,2,1970,0
2023-07-13T07:01:26Z,2,1570,0
2023-07-13T07:01:27Z,2,1600,0
2023-07-13T07:01:28Z,1,730,0
2023-07-13T07:01:29Z,2,1470,0
2023-07-13T07:01:30Z,2,1490,0
2023-07-13T07:01:31Z,2,1550,0
2023-07-13T07:01:32Z,2,1570,0
2023-07-13T07:01:33Z,2,0,0
2023-07-13T07:01:34Z,1,2370,0
2023-07-13T07:01:35Z,2,1500,0
2023-07-13T07:01:36Z,3,0,0
2023-07-13T07:01:37Z,3,3720,0
2023-07-13T07:01:38Z,2,2020,0
2023-07-13T07:01:39Z,3,3100,0
2023-07-13T07:01:40Z,3,3120,0
2023-07-13T07:01:41Z,3,3140,0
2023-07-13T07:01:42Z,2,3220,0
2023-07-13T07:01:43Z,3,3160,0
2023-07-13T07:01:44Z,3,2080,0
2023-07-13T07:01:45Z,3,3180,0
2023-07-13T07:01:46Z,2,3120,0
2023-07-13T07:01:47Z,3,3140,0
2023-07-13T07:01:48Z,3,2060,0
