timestamp,steps
2023-03-01T00:11:00Z,59
2023-03-01T00:12:00Z,20
2023-03-01T00:13:00Z,1
2023-03-01T00:14:00Z,47
2023-03-01T00:15:00Z,46
2023-03-01T00:16:00Z,7
2023-03-01T00:17:00Z,4
2023-03-01T00:18:00Z,12
2023-03-01T00:19:00Z,13
2023-03-01T00:20:00Z,20
2023-03-01T00:21:00Z,10
2023-03-01T00:24:00Z,62
2023-03-01T00:27:00Z,11
2023-03-01T00:28:00Z,5
2023-03-01T00:29:00Z,46
2023-03-01T00:33:00Z,82
2023-03-01T00:34:00Z,1
2023-03-01T00:35:00Z,20
2023-03-01T00:36:00Z,64
2023-03-01T00:37:00Z,28
2023-03-01T00:38:00Z,12
2023-03-01T00:39:00Z,48
2023-03-01T00:40:00Z,95
2023-03-01T00:42:00Z,13
2023-03-01T00:43:00Z,27
2023-03-01T00:44:00Z,86
2023-03-01T00:45:00Z,122
2023-03-01T00:46:00Z,109
2023-03-01T00:47:00Z,17
2023-03-01T00:48:00Z,18
2023-03-01T00:50:00Z,74
2023-03-01T00:51:00Z,118
2023-03-01T00:52:00Z,117
2023-03-01T00:53:00Z,13
2023-03-01T00:54:00Z,53
2023-03-01T00:55:00Z,47
2023-03-01T00:56:00Z,12
2023-03-01T00:57:00Z,12
2023-03-01T00:58:00Z,50
2023-03-01T00:59:00Z,69
2023-03-01T01:00:00Z,74
2023-03-01T01:01:00Z,30
2023-03-01T01:07:00Z,10
2023-03-01T01:08:00Z,54
2023-03-01T01:09:00Z,75
2023-03-01T01:14:00Z,19
2023-03-01T01:15:00Z,99
2023-03-01T01:16:00Z,51
2023-03-01T01:17:00Z,12
2023-03-01T01:18:00Z,24
2023-03-01T01:41:00Z,11
2023-03-01T01:45:00Z,47
2023-03-01T01:46:00Z,41
2023-03-01T01:47:00Z,44
2023-03-01T01:48:00Z,9
2023-03-01T02:07:00Z,13
2023-03-01T02:13:00Z,2
2023-03-01T02:15:00Z,7
2023-03-01T02:17:00Z,2
2023-03-01T02:19:00Z,2
2023-03-01T02:20:00Z,3
2023-03-01T02:51:00Z,20
2023-03-01T02:52:00Z,84
2023-03-01T02:58:00Z,69
2023-03-01T02:59:00Z,14
2023-03-01T03:07:00Z,2
