timestamp,speed
2025-07-28T00:34:15Z,6.65
2025-07-28T00:34:16Z,6.74
2025-07-28T00:34:17Z,6.92
2025-07-28T00:34:18Z,7.58
2025-07-28T00:34:19Z,7.70
2025-07-28T00:34:20Z,7.66
2025-07-28T00:34:21Z,7.63
2025-07-28T00:34:22Z,7.63
2025-07-28T00:34:23Z,7.66
2025-07-28T00:34:24Z,7.66
2025-07-28T00:34:25Z,7.63
2025-07-28T00:34:26Z,7.62
2025-07-28T00:34:27Z,7.65
2025-07-28T00:34:28Z,7.67
2025-07-28T00:34:29Z,7.63
2025-07-28T00:34:30Z,7.68
2025-07-28T00:34:31Z,7.70
2025-07-28T00:34:32Z,7.65
2025-07-28T00:34:33Z,7.91
2025-07-28T00:34:34Z,7.99
2025-07-28T00:34:35Z,8.13
2025-07-28T00:34:36Z,8.18
2025-07-28T00:34:37Z,8.28
2025-07-28T00:34:38Z,8.38
2025-07-28T00:34:39Z,8.42
2025-07-28T00:34:40Z,8.45
2025-07-28T00:34:41Z,8.45
2025-07-28T00:34:42Z,8.46
2025-07-28T00:34:43Z,8.45
2025-07-28T00:34:44Z,8.30
2025-07-28T00:34:45Z,8.18
2025-07-28T00:34:46Z,8.20
2025-07-28T00:34:47Z,8.15
2025-07-28T00:34:48Z,8.28
2025-07-28T00:34:49Z,8.08
2025-07-28T00:34:50Z,8.12
2025-07-28T00:34:51Z,8.22
2025-07-28T00:34:52Z,8.21
2025-07-28T00:34:53Z,8.11
2025-07-28T00:34:54Z,8.11
2025-07-28T00:34:55Z,8.13
2025-07-28T00:34:56Z,8.12
2025-07-28T00:34:57Z,8.12
2025-07-28T00:34:58Z,8.12
2025-07-28T00:34:59Z,8.15
2025-07-28T00:35:00Z,8.15
2025-07-28T00:35:01Z,8.18
2025-07-28T00:35:02Z,8.20
2025-07-28T00:35:03Z,8.25
2025-07-28T00:35:04Z,8.37
2025-07-28T00:35:05Z,8.47
2025-07-28T00:35:06Z,8.54
2025-07-28T00:35:07Z,8.63
2025-07-28T00:35:08Z,8.77
2025-07-28T00:35:09Z,8.79
2025-07-28T00:35:10Z,8.72
2025-07-28T00:35:11Z,8.65
2025-07-28T00:35:12Z,8.64
2025-07-28T00:35:13Z,8.58
2025-07-28T00:35:14Z,8.51
2025-07-28T00:35:15Z,8.49
2025-07-28T00:35:16Z,8.55
2025-07-28T00:35:17Z,8.60
2025-07-28T00:35:18Z,8.56
2025-07-28T00:35:19Z,8.56
2025-07-28T00:35:20Z,8.54
2025-07-28T00:35:21Z,8.55
2025-07-28T00:35:22Z,8.40
2025-07-28T00:35:23Z,8.32
2025-07-28T00:35:24Z,8.38
2025-07-28T00:35:25Z,8.41
2025-07-28T00:35:26Z,8.40
2025-07-28T00:35:27Z,8.44
2025-07-28T00:35:28Z,8.50
2025-07-28T00:35:29Z,8.55
2025-07-28T00:35:30Z,8.54
2025-07-28T00:35:31Z,8.54
