timestamp,vertical oscillation
2024-10-31T11:39:30Z,8.4
2024-10-31T11:39:35Z,7.7
2024-10-31T11:39:40Z,8.5
2024-10-31T11:39:45Z,8.9
2024-10-31T11:39:50Z,9.7
2024-10-31T11:39:55Z,9.3
2024-10-31T11:40:00Z,8.8
2024-10-31T11:40:05Z,8.4
2024-10-31T11:40:10Z,7.8
2024-10-31T11:40:15Z,8.5
2024-10-31T11:40:20Z,8.9
2024-10-31T11:40:24Z,8.6
2024-10-31T11:41:15Z,8.7
2024-10-31T11:41:20Z,8.4
2024-10-31T11:41:25Z,8.6
2024-10-31T11:41:30Z,8.3
2024-10-31T11:41:35Z,8.3
2024-10-31T11:41:40Z,7.8
2024-10-31T11:41:45Z,7.8
2024-10-31T11:41:50Z,7.8
2024-10-31T11:41:55Z,7.8
2024-10-31T11:42:00Z,7.7
2024-10-31T11:42:05Z,7.7
2024-10-31T11:42:10Z,7.6
2024-10-31T11:42:15Z,7.6
2024-10-31T11:42:20Z,7.5
2024-10-31T11:42:25Z,7.4
2024-10-31T11:42:30Z,7.2
2024-10-31T11:42:35Z,7.3
2024-10-31T11:42:40Z,7.4
2024-10-31T11:42:45Z,7.5
2024-10-31T11:42:50Z,7.6
2024-10-31T11:42:55Z,7.5
2024-10-31T11:43:00Z,7.4
2024-10-31T11:43:05Z,7.1
2024-10-31T11:43:10Z,7.1
2024-10-31T11:43:15Z,7.3
2024-10-31T11:43:20Z,7.6
2024-10-31T11:43:25Z,7.3
2024-10-31T11:43:30Z,7.0
2024-10-31T11:43:35Z,6.8
2024-10-31T11:43:40Z,6.9
2024-10-31T11:43:45Z,7.0
2024-10-31T11:43:50Z,7.1
2024-10-31T11:43:55Z,7.3
2024-10-31T11:44:00Z,7.5
2024-10-31T11:44:05Z,7.2
2024-10-31T11:44:10Z,7.0
2024-10-31T11:44:15Z,6.9
2024-10-31T11:44:20Z,6.9
2024-10-31T11:44:25Z,7.0
2024-10-31T11:44:30Z,6.6
2024-10-31T11:44:35Z,6.4
2024-10-31T11:44:40Z,6.3
2024-10-31T11:44:45Z,6.6
2024-10-31T11:44:50Z,6.5
2024-10-31T11:44:55Z,6.5
2024-10-31T11:45:00Z,6.3
2024-10-31T11:45:05Z,6.4
2024-10-31T11:45:10Z,6.7
2024-10-31T11:45:15Z,7.0
2024-10-31T11:45:20Z,7.2
2024-10-31T11:45:25Z,7.2
2024-10-31T11:45:30Z,7.1
2024-10-31T11:45:34Z,6.8
2024-10-31T11:45:39Z,6.8
2024-10-31T11:45:45Z,6.8
2024-10-31T11:45:49Z,6.9
2024-10-31T11:45:54Z,6.8
2024-10-31T11:45:59Z,6.8
2024-10-31T11:46:04Z,6.8
2024-10-31T11:46:10Z,6.8
2024-10-31T11:46:15Z,7.0
2024-10-31T11:46:20Z,7.3
2024-10-31T11:46:25Z,7.6
2024-10-31T11:46:30Z,7.6
2024-10-31T11:46:35Z,7.4
2024-10-31T11:46:40Z,7.3
2024-10-31T11:46:45Z,7.2
2024-10-31T11:46:50Z,7.4
2024-10-31T11:46:55Z,7.4
2024-10-31T11:47:00Z,7.4
2024-10-31T11:47:05Z,7.5
2024-10-31T11:47:10Z,7.4
2024-10-31T11:47:15Z,7.5
2024-10-31T11:47:20Z,7.2
2024-10-31T11:47:25Z,7.4
2024-10-31T11:47:30Z,7.6
2024-10-31T11:47:35Z,7.8
2024-10-31T11:47:40Z,7.6
2024-10-31T11:47:45Z,7.3
2024-10-31T11:47:50Z,7.5
2024-10-31T11:47:55Z,7.4
2024-10-31T11:48:00Z,7.4
2024-10-31T11:48:05Z,6.9
2024-10-31T11:48:10Z,7.1
2024-10-31T11:48:15Z,7.4
2024-10-31T11:48:20Z,7.3
2024-10-31T11:48:25Z,7.4
2024-10-31T11:48:30Z,7.1
2024-10-31T11:48:35Z,7.2
2024-10-31T11:48:40Z,7.0
2024-10-31T11:48:45Z,7.2
2024-10-31T11:48:50Z,7.4
2024-10-31T11:48:55Z,7.5
2024-10-31T11:49:00Z,7.3
2024-10-31T11:49:05Z,7.2
2024-10-31T11:49:10Z,7.0
2024-10-31T11:49:15Z,7.1
2024-10-31T11:49:20Z,8.0
2024-10-31T11:49:25Z,9.2
2024-10-31T11:49:40Z,9.6
2024-10-31T11:49:45Z,9.8
2024-10-31T11:49:50Z,9.8
2024-10-31T11:49:55Z,9.8
2024-10-31T11:50:00Z,9.5
2024-10-31T11:50:05Z,9.1
2024-10-31T11:50:10Z,9.0
2024-10-31T11:50:16Z,9.1
2024-10-31T11:50:21Z,9.2
2024-10-31T11:50:25Z,9.1
2024-10-31T11:50:30Z,8.8
2024-10-31T11:50:35Z,9.1
2024-10-31T11:50:41Z,8.6
2024-10-31T11:50:45Z,8.7
2024-10-31T11:50:50Z,8.5
2024-10-31T11:50:55Z,9.3
2024-10-31T11:51:00Z,9.4
2024-10-31T11:51:05Z,9.5
2024-10-31T11:51:10Z,9.7
2024-10-31T11:51:15Z,9.8
2024-10-31T11:51:20Z,10.0
2024-10-31T11:51:25Z,9.4
