timestamp,speed
2025-07-29T23:41:03Z,5.03
2025-07-29T23:41:04Z,5.03
2025-07-29T23:41:05Z,4.97
2025-07-29T23:41:06Z,4.87
2025-07-29T23:41:07Z,4.88
2025-07-29T23:41:08Z,4.92
2025-07-29T23:41:09Z,4.93
2025-07-29T23:41:10Z,4.90
2025-07-29T23:41:11Z,4.83
2025-07-29T23:41:12Z,4.79
2025-07-29T23:41:13Z,4.77
2025-07-29T23:41:14Z,4.77
2025-07-29T23:41:15Z,4.80
2025-07-29T23:41:16Z,4.78
2025-07-29T23:41:17Z,4.82
2025-07-29T23:41:18Z,4.87
2025-07-29T23:41:19Z,4.85
2025-07-29T23:41:20Z,4.85
2025-07-29T23:41:21Z,4.95
2025-07-29T23:41:22Z,4.73
2025-07-29T23:41:23Z,4.81
2025-07-29T23:41:24Z,4.60
2025-07-29T23:41:25Z,4.66
2025-07-29T23:41:26Z,4.64
2025-07-29T23:41:27Z,4.80
2025-07-29T23:41:28Z,4.92
2025-07-29T23:41:29Z,5.09
2025-07-29T23:41:30Z,5.52
2025-07-29T23:41:31Z,6.05
2025-07-29T23:41:32Z,6.62
2025-07-29T23:41:33Z,6.97
2025-07-29T23:41:34Z,7.54
2025-07-29T23:41:35Z,7.86
2025-07-29T23:41:36Z,7.90
2025-07-29T23:41:37Z,7.88
2025-07-29T23:41:38Z,8.00
2025-07-29T23:41:39Z,8.07
2025-07-29T23:41:40Z,8.16
2025-07-29T23:41:41Z,8.22
2025-07-29T23:41:42Z,8.31
2025-07-29T23:41:43Z,8.40
2025-07-29T23:41:44Z,8.39
2025-07-29T23:41:45Z,8.34
2025-07-29T23:41:46Z,8.32
2025-07-29T23:41:47Z,8.28
2025-07-29T23:41:48Z,8.24
2025-07-29T23:41:49Z,8.28
2025-07-29T23:41:50Z,8.36
2025-07-29T23:41:51Z,8.52
2025-07-29T23:41:52Z,8.71
2025-07-29T23:41:53Z,8.87
2025-07-29T23:41:54Z,8.95
2025-07-29T23:41:55Z,8.96
2025-07-29T23:41:56Z,9.01
2025-07-29T23:41:57Z,8.99
2025-07-29T23:41:58Z,8.94
2025-07-29T23:41:59Z,8.90
2025-07-29T23:42:00Z,8.88
2025-07-29T23:42:01Z,8.79
2025-07-29T23:42:02Z,8.69
2025-07-29T23:42:03Z,8.67
2025-07-29T23:42:04Z,8.70
2025-07-29T23:42:05Z,8.74
2025-07-29T23:42:06Z,8.75
2025-07-29T23:42:07Z,8.84
2025-07-29T23:42:08Z,8.81
2025-07-29T23:42:09Z,8.76
2025-07-29T23:42:10Z,8.70
2025-07-29T23:42:11Z,8.62
2025-07-29T23:42:12Z,8.56
2025-07-29T23:42:13Z,8.50
2025-07-29T23:42:14Z,8.52
2025-07-29T23:42:15Z,8.54
2025-07-29T23:42:16Z,8.57
2025-07-29T23:42:17Z,8.58
2025-07-29T23:42:18Z,8.60
2025-07-29T23:42:19Z,8.61
2025-07-29T23:42:20Z,8.59
2025-07-29T23:42:21Z,8.61
2025-07-29T23:42:22Z,8.59
2025-07-29T23:42:23Z,8.61
2025-07-29T23:42:24Z,8.72
2025-07-29T23:42:25Z,8.86
2025-07-29T23:42:26Z,8.95
2025-07-29T23:42:27Z,9.03
2025-07-29T23:42:28Z,9.17
2025-07-29T23:42:29Z,9.21
2025-07-29T23:42:30Z,9.20
2025-07-29T23:42:31Z,9.17
2025-07-29T23:42:32Z,9.17
2025-07-29T23:42:33Z,9.17
2025-07-29T23:42:34Z,9.14
2025-07-29T23:42:35Z,9.12
2025-07-29T23:42:36Z,9.10
2025-07-29T23:42:37Z,8.97
2025-07-29T23:42:38Z,8.45
2025-07-29T23:42:40Z,7.87
2025-07-29T23:42:41Z,6.83
2025-07-29T23:42:42Z,6.48
2025-07-29T23:42:43Z,5.62
2025-07-29T23:42:44Z,5.45
2025-07-29T23:42:45Z,6.42
2025-07-29T23:42:46Z,7.75
2025-07-29T23:42:47Z,8.34
2025-07-29T23:42:48Z,9.08
2025-07-29T23:42:49Z,9.24
2025-07-29T23:42:50Z,9.27
2025-07-29T23:42:51Z,9.28
2025-07-29T23:42:52Z,9.28
2025-07-29T23:42:53Z,9.31
2025-07-29T23:42:54Z,9.32
2025-07-29T23:42:55Z,9.29
2025-07-29T23:42:56Z,9.29
2025-07-29T23:42:57Z,9.30
2025-07-29T23:42:58Z,9.31
2025-07-29T23:42:59Z,9.31
2025-07-29T23:43:00Z,9.32
2025-07-29T23:43:01Z,9.37
2025-07-29T23:43:02Z,9.35
2025-07-29T23:43:03Z,9.36
2025-07-29T23:43:04Z,9.42
2025-07-29T23:43:05Z,9.51
2025-07-29T23:43:06Z,9.55
2025-07-29T23:43:07Z,9.68
2025-07-29T23:43:08Z,9.79
2025-07-29T23:43:09Z,9.87
2025-07-29T23:43:10Z,9.94
2025-07-29T23:43:11Z,9.99
2025-07-29T23:43:12Z,10.00
2025-07-29T23:43:13Z,9.97
2025-07-29T23:43:14Z,9.96
2025-07-29T23:43:15Z,9.98
2025-07-29T23:43:16Z,9.94
2025-07-29T23:43:17Z,10.02
2025-07-29T23:43:18Z,10.07
2025-07-29T23:43:19Z,10.07
2025-07-29T23:43:20Z,10.04
2025-07-29T23:43:21Z,9.93
2025-07-29T23:43:22Z,9.84
2025-07-29T23:43:23Z,9.80
2025-07-29T23:43:24Z,9.78
2025-07-29T23:43:25Z,9.83
2025-07-29T23:43:26Z,9.90
2025-07-29T23:43:27Z,9.96
2025-07-29T23:43:28Z,9.98
2025-07-29T23:43:29Z,9.99
2025-07-29T23:43:30Z,9.99
2025-07-29T23:43:31Z,9.98
2025-07-29T23:43:32Z,9.99
2025-07-29T23:43:33Z,9.99
2025-07-29T23:43:34Z,9.98
2025-07-29T23:43:35Z,9.99
2025-07-29T23:43:36Z,9.99
2025-07-29T23:43:37Z,9.99
2025-07-29T23:43:38Z,10.10
2025-07-29T23:43:39Z,10.19
2025-07-29T23:43:40Z,10.20
2025-07-29T23:43:41Z,10.27
2025-07-29T23:43:42Z,10.34
2025-07-29T23:43:43Z,10.33
2025-07-29T23:43:44Z,10.32
2025-07-29T23:43:45Z,10.29
2025-07-29T23:43:46Z,10.34
2025-07-29T23:43:47Z,10.31
2025-07-29T23:43:48Z,10.26
2025-07-29T23:43:49Z,10.26
2025-07-29T23:43:50Z,10.30
2025-07-29T23:43:51Z,10.35
2025-07-29T23:43:52Z,10.32
2025-07-29T23:43:53Z,10.40
2025-07-29T23:43:54Z,10.37
2025-07-29T23:43:55Z,10.28
2025-07-29T23:43:56Z,10.08
2025-07-29T23:43:57Z,9.87
2025-07-29T23:43:58Z,9.73
2025-07-29T23:43:59Z,9.63
2025-07-29T23:44:00Z,9.62
2025-07-29T23:44:01Z,9.68
2025-07-29T23:44:02Z,9.86
2025-07-29T23:44:03Z,9.98
2025-07-29T23:44:04Z,10.03
2025-07-29T23:44:05Z,10.02
2025-07-29T23:44:06Z,10.00
2025-07-29T23:44:07Z,10.03
2025-07-29T23:44:08Z,10.01
2025-07-29T23:44:09Z,9.98
2025-07-29T23:44:10Z,9.95
2025-07-29T23:44:11Z,9.90
2025-07-29T23:44:12Z,9.83
2025-07-29T23:44:13Z,9.72
2025-07-29T23:44:14Z,9.63
2025-07-29T23:44:15Z,9.58
2025-07-29T23:44:16Z,9.58
2025-07-29T23:44:17Z,9.61
2025-07-29T23:44:18Z,9.61
2025-07-29T23:44:19Z,9.61
2025-07-29T23:44:20Z,9.58
2025-07-29T23:44:21Z,9.62
2025-07-29T23:44:22Z,9.63
2025-07-29T23:44:23Z,9.64
2025-07-29T23:44:24Z,9.67
2025-07-29T23:44:25Z,9.78
2025-07-29T23:44:26Z,9.79
2025-07-29T23:44:27Z,9.77
2025-07-29T23:44:28Z,9.87
2025-07-29T23:44:29Z,9.90
2025-07-29T23:44:30Z,9.87
2025-07-29T23:44:31Z,9.81
2025-07-29T23:44:32Z,9.80
2025-07-29T23:44:33Z,9.81
2025-07-29T23:44:34Z,9.69
2025-07-29T23:44:35Z,9.72
2025-07-29T23:44:36Z,9.73
2025-07-29T23:44:37Z,9.75
2025-07-29T23:44:38Z,9.73
2025-07-29T23:44:39Z,9.71
2025-07-29T23:44:40Z,9.68
