timestamp,level
2025-04-08T14:45:00Z,SEDENTARY
2025-04-08T14:48:00Z,SEDENTARY
2025-04-08T14:49:00Z,SEDENTARY
2025-04-08T14:50:00Z,SEDENTARY
2025-04-08T14:51:00Z,SEDENTARY
2025-04-08T14:53:00Z,SEDENTARY
2025-04-08T14:54:00Z,SEDENTARY
2025-04-08T14:56:00Z,SEDENTARY
2025-04-08T14:57:00Z,SEDENTARY
2025-04-08T14:58:00Z,SEDENTARY
2025-04-08T14:59:00Z,SEDENTARY
2025-04-08T15:00:00Z,SEDENTARY
2025-04-08T15:01:00Z,SEDENTARY
2025-04-08T15:02:00Z,SEDENTARY
2025-04-08T15:03:00Z,SEDENTARY
2025-04-08T15:04:00Z,SEDENTARY
2025-04-08T15:05:00Z,LIGHTLY_ACTIVE
2025-04-08T15:06:00Z,LIGHTLY_ACTIVE
2025-04-08T15:07:00Z,LIGHTLY_ACTIVE
2025-04-08T15:08:00Z,SEDENTARY
2025-04-08T15:09:00Z,SEDENTARY
2025-04-08T15:10:00Z,SEDENTARY
2025-04-08T15:11:00Z,LIGHTLY_ACTIVE
2025-04-08T15:12:00Z,SEDENTARY
2025-04-08T15:14:00Z,SEDENTARY
2025-04-08T15:16:00Z,SEDENTARY
2025-04-08T15:17:00Z,SEDENTARY
2025-04-08T15:18:00Z,SEDENTARY
2025-04-08T15:19:00Z,SEDENTARY
2025-04-08T15:20:00Z,LIGHTLY_ACTIVE
2025-04-08T15:21:00Z,LIGHTLY_ACTIVE
2025-04-08T15:22:00Z,LIGHTLY_ACTIVE
2025-04-08T15:23:00Z,SEDENTARY
2025-04-08T15:24:00Z,SEDENTARY
2025-04-08T15:25:00Z,SEDENTARY
2025-04-08T15:26:00Z,SEDENTARY
2025-04-08T15:27:00Z,SEDENTARY
2025-04-08T15:30:00Z,SEDENTARY
2025-04-08T15:32:00Z,SEDENTARY
2025-04-08T15:33:00Z,SEDENTARY
2025-04-08T15:35:00Z,SEDENTARY
2025-04-08T15:36:00Z,SEDENTARY
2025-04-08T15:37:00Z,SEDENTARY
2025-04-08T15:38:00Z,SEDENTARY
2025-04-08T15:39:00Z,LIGHTLY_ACTIVE
2025-04-08T15:40:00Z,LIGHTLY_ACTIVE
2025-04-08T15:42:00Z,SEDENTARY
2025-04-08T15:43:00Z,SEDENTARY
2025-04-08T15:44:00Z,SEDENTARY
2025-04-08T15:45:00Z,SEDENTARY
2025-04-08T15:47:00Z,SEDENTARY
2025-04-08T15:52:00Z,SEDENTARY
2025-04-08T15:53:00Z,LIGHTLY_ACTIVE
2025-04-08T15:55:00Z,SEDENTARY
2025-04-08T15:56:00Z,SEDENTARY
2025-04-08T16:00:00Z,SEDENTARY
2025-04-08T16:01:00Z,SEDENTARY
2025-04-08T16:02:00Z,LIGHTLY_ACTIVE
2025-04-08T16:03:00Z,LIGHTLY_ACTIVE
2025-04-08T16:04:00Z,LIGHTLY_ACTIVE
2025-04-08T16:05:00Z,LIGHTLY_ACTIVE
2025-04-08T16:06:00Z,LIGHTLY_ACTIVE
2025-04-08T16:07:00Z,SEDENTARY
2025-04-08T16:08:00Z,LIGHTLY_ACTIVE
2025-04-08T16:10:00Z,SEDENTARY
2025-04-08T16:11:00Z,SEDENTARY
2025-04-08T16:13:00Z,SEDENTARY
2025-04-08T16:17:00Z,SEDENTARY
2025-04-08T16:18:00Z,SEDENTARY
2025-04-08T16:19:00Z,SEDENTARY
2025-04-08T16:20:00Z,SEDENTARY
2025-04-08T16:21:00Z,LIGHTLY_ACTIVE
2025-04-08T16:22:00Z,LIGHTLY_ACTIVE
2025-04-08T16:28:00Z,SEDENTARY
2025-04-08T16:31:00Z,SEDENTARY
2025-04-08T16:32:00Z,SEDENTARY
2025-04-08T16:33:00Z,SEDENTARY
2025-04-08T16:35:00Z,SEDENTARY
2025-04-08T16:36:00Z,LIGHTLY_ACTIVE
2025-04-08T16:37:00Z,SEDENTARY
2025-04-08T16:38:00Z,LIGHTLY_ACTIVE
2025-04-08T16:39:00Z,SEDENTARY
2025-04-08T16:40:00Z,SEDENTARY
2025-04-08T16:42:00Z,SEDENTARY
2025-04-08T16:43:00Z,SEDENTARY
2025-04-08T16:44:00Z,LIGHTLY_ACTIVE
2025-04-08T16:45:00Z,SEDENTARY
2025-04-08T16:48:00Z,SEDENTARY
2025-04-08T16:49:00Z,SEDENTARY
2025-04-08T16:53:00Z,SEDENTARY
2025-04-08T16:54:00Z,SEDENTARY
2025-04-08T16:57:00Z,SEDENTARY
2025-04-08T16:58:00Z,SEDENTARY
2025-04-08T16:59:00Z,SEDENTARY
2025-04-08T17:00:00Z,SEDENTARY
2025-04-08T17:01:00Z,SEDENTARY
2025-04-08T17:02:00Z,SEDENTARY
2025-04-08T17:03:00Z,SEDENTARY
2025-04-08T17:04:00Z,SEDENTARY
2025-04-08T17:06:00Z,SEDENTARY
2025-04-08T17:07:00Z,SEDENTARY
2025-04-08T17:08:00Z,LIGHTLY_ACTIVE
2025-04-08T17:09:00Z,LIGHTLY_ACTIVE
2025-04-08T17:11:00Z,SEDENTARY
2025-04-08T17:12:00Z,LIGHTLY_ACTIVE
2025-04-08T17:13:00Z,LIGHTLY_ACTIVE
2025-04-08T17:14:00Z,LIGHTLY_ACTIVE
2025-04-08T17:15:00Z,LIGHTLY_ACTIVE
2025-04-08T17:17:00Z,SEDENTARY
2025-04-08T17:18:00Z,LIGHTLY_ACTIVE
2025-04-08T17:19:00Z,SEDENTARY
2025-04-08T17:20:00Z,SEDENTARY
2025-04-08T17:21:00Z,SEDENTARY
2025-04-08T17:22:00Z,SEDENTARY
2025-04-08T17:23:00Z,LIGHTLY_ACTIVE
2025-04-08T17:24:00Z,LIGHTLY_ACTIVE
2025-04-08T17:25:00Z,LIGHTLY_ACTIVE
2025-04-08T17:26:00Z,LIGHTLY_ACTIVE
2025-04-08T17:27:00Z,SEDENTARY
2025-04-08T17:28:00Z,SEDENTARY
2025-04-08T17:29:00Z,SEDENTARY
2025-04-08T17:30:00Z,SEDENTARY
2025-04-08T17:31:00Z,LIGHTLY_ACTIVE
2025-04-08T17:32:00Z,SEDENTARY
2025-04-08T17:33:00Z,SEDENTARY
2025-04-08T17:34:00Z,LIGHTLY_ACTIVE
