timestamp,stride length
2025-05-22T00:00:04Z,69.70
2025-05-22T00:00:07Z,69.90
2025-05-22T00:00:11Z,70.40
2025-05-22T00:00:14Z,70.10
2025-05-22T00:00:17Z,69.90
2025-05-22T00:00:21Z,69.80
2025-05-22T00:00:25Z,68.70
2025-05-22T00:00:28Z,68.70
2025-05-22T00:00:32Z,68.70
2025-05-22T00:00:35Z,71.20
2025-05-22T00:00:39Z,72.20
2025-05-22T00:00:41Z,72.10
2025-05-22T00:00:45Z,72.10
2025-05-22T00:00:49Z,70.60
2025-05-22T00:00:52Z,69.80
2025-05-22T00:00:55Z,72.20
2025-05-22T00:00:59Z,72.20
2025-05-22T00:01:02Z,72.20
2025-05-22T00:01:05Z,71.80
2025-05-22T00:01:08Z,71.90
2025-05-22T00:01:12Z,72.30
2025-05-22T00:01:15Z,72.30
2025-05-22T00:01:19Z,72.20
2025-05-22T00:01:22Z,72.20
2025-05-22T00:01:25Z,72.50
2025-05-22T00:01:29Z,70.10
2025-05-22T00:01:32Z,70.60
2025-05-22T00:01:35Z,72.50
2025-05-22T00:01:38Z,72.10
2025-05-22T00:01:41Z,72.80
2025-05-22T00:01:45Z,73.10
2025-05-22T00:01:48Z,72.90
2025-05-22T00:01:51Z,71.80
2025-05-22T00:01:55Z,70.10
2025-05-22T00:01:58Z,68.00
2025-05-22T00:02:01Z,68.50
2025-05-22T00:02:04Z,70.70
2025-05-22T00:02:08Z,70.70
2025-05-22T00:02:10Z,70.70
2025-05-22T00:02:14Z,71.00
2025-05-22T00:02:16Z,71.10
2025-05-22T00:02:20Z,70.50
2025-05-22T00:02:22Z,68.00
2025-05-22T00:02:26Z,69.10
2025-05-22T00:02:29Z,72.00
2025-05-22T00:02:32Z,69.10
2025-05-22T00:02:36Z,69.40
2025-05-22T00:02:38Z,72.50
2025-05-22T00:02:42Z,74.60
2025-05-22T00:02:45Z,75.40
2025-05-22T00:02:47Z,74.70
2025-05-22T00:02:50Z,74.40
2025-05-22T00:02:54Z,75.30
2025-05-22T00:02:58Z,75.70
2025-05-22T00:03:01Z,75.00
2025-05-22T00:03:04Z,73.30
2025-05-22T00:03:07Z,68.40
2025-05-22T00:03:10Z,66.40
2025-05-22T00:03:13Z,74.20
2025-05-22T00:03:16Z,75.00
2025-05-22T00:03:19Z,74.10
2025-05-22T00:03:24Z,71.30
2025-05-22T00:03:28Z,67.20
2025-05-22T00:03:31Z,73.50
2025-05-22T00:03:34Z,75.00
2025-05-22T00:03:36Z,74.10
2025-05-22T00:03:40Z,72.90
2025-05-22T00:03:43Z,68.00
2025-05-22T00:03:47Z,71.60
2025-05-22T00:03:50Z,74.90
2025-05-22T00:03:53Z,75.40
2025-05-22T00:03:56Z,75.60
2025-05-22T00:03:59Z,74.90
2025-05-22T00:04:02Z,75.30
2025-05-22T00:04:05Z,75.10
2025-05-22T00:04:08Z,74.90
2025-05-22T00:04:11Z,74.30
2025-05-22T00:04:14Z,74.40
2025-05-22T00:04:18Z,74.20
2025-05-22T00:04:21Z,72.50
2025-05-22T00:04:24Z,69.70
2025-05-22T00:04:28Z,67.40
2025-05-22T00:04:31Z,66.70
2025-05-22T00:04:37Z,69.30
2025-05-22T00:04:39Z,73.40
2025-05-22T00:04:41Z,73.50
2025-05-22T00:04:45Z,73.70
2025-05-22T00:04:48Z,73.70
2025-05-22T00:04:51Z,73.70
2025-05-22T00:04:54Z,72.50
2025-05-22T00:04:57Z,71.20
2025-05-22T00:05:00Z,71.50
2025-05-22T00:05:03Z,71.40
2025-05-22T00:05:07Z,71.40
2025-05-22T00:05:09Z,71.10
2025-05-22T00:05:13Z,70.30
2025-05-22T00:05:15Z,70.50
2025-05-22T00:05:18Z,71.20
2025-05-22T00:05:21Z,71.10
2025-05-22T00:05:24Z,71.10
2025-05-22T00:05:28Z,70.90
2025-05-22T00:05:30Z,81.00
2025-05-22T00:05:35Z,86.70
2025-05-22T00:05:40Z,73.90
2025-05-22T00:05:41Z,72.80
2025-05-22T00:05:44Z,72.80
2025-05-22T00:05:48Z,72.80
2025-05-22T00:05:51Z,71.80
2025-05-22T00:05:53Z,71.00
2025-05-22T00:05:57Z,72.10
2025-05-22T00:06:00Z,72.40
2025-05-22T00:06:03Z,72.20
2025-05-22T00:06:05Z,71.90
2025-05-22T00:06:09Z,72.30
2025-05-22T00:06:12Z,72.80
2025-05-22T00:06:15Z,72.70
2025-05-22T00:06:18Z,72.60
2025-05-22T00:06:21Z,73.10
2025-05-22T00:06:25Z,72.50
2025-05-22T00:06:27Z,72.20
2025-05-22T00:06:31Z,85.30
2025-05-22T00:06:34Z,91.80
2025-05-22T00:06:36Z,91.80
2025-05-22T00:06:39Z,90.70
2025-05-22T00:06:43Z,91.60
2025-05-22T00:06:46Z,91.80
2025-05-22T00:06:49Z,91.50
2025-05-22T00:06:53Z,91.20
2025-05-22T00:06:56Z,91.20
2025-05-22T00:06:59Z,91.20
2025-05-22T00:07:02Z,91.20
2025-05-22T00:07:06Z,93.60
2025-05-22T00:07:09Z,94.50
2025-05-22T00:07:12Z,93.80
2025-05-22T00:07:16Z,93.80
2025-05-22T00:07:19Z,94.50
2025-05-22T00:07:22Z,93.80
2025-05-22T00:07:25Z,93.70
2025-05-22T00:07:29Z,94.10
2025-05-22T00:07:32Z,94.50
2025-05-22T00:07:35Z,94.50
2025-05-22T00:07:38Z,94.00
2025-05-22T00:07:42Z,94.50
2025-05-22T00:07:45Z,96.00
2025-05-22T00:07:48Z,95.00
2025-05-22T00:07:51Z,93.40
2025-05-22T00:07:55Z,93.70
2025-05-22T00:07:58Z,94.90
2025-05-22T00:08:01Z,94.90
2025-05-22T00:08:04Z,96.60
2025-05-22T00:08:07Z,96.10
2025-05-22T00:08:11Z,93.40
2025-05-22T00:08:14Z,92.00
2025-05-22T00:08:17Z,92.00
2025-05-22T00:08:20Z,89.80
2025-05-22T00:08:24Z,92.00
2025-05-22T00:08:28Z,81.90
2025-05-22T00:08:31Z,73.00
2025-05-22T00:08:34Z,72.30
2025-05-22T00:08:37Z,72.10
2025-05-22T00:08:41Z,72.50
2025-05-22T00:08:44Z,72.50
2025-05-22T00:08:47Z,71.10
2025-05-22T00:08:51Z,71.70
2025-05-22T00:08:54Z,70.30
2025-05-22T00:08:58Z,70.00
2025-05-22T00:09:01Z,67.40
2025-05-22T00:09:04Z,68.60
2025-05-22T00:09:07Z,71.30
2025-05-22T00:09:10Z,71.20
2025-05-22T00:09:14Z,70.30
2025-05-22T00:09:17Z,70.10
2025-05-22T00:09:21Z,69.90
2025-05-22T00:09:24Z,70.80
2025-05-22T00:09:28Z,70.00
2025-05-22T00:09:31Z,70.20
2025-05-22T00:09:35Z,70.20
2025-05-22T00:09:37Z,71.30
2025-05-22T00:09:41Z,71.80
2025-05-22T00:09:44Z,70.90
2025-05-22T00:09:48Z,70.40
2025-05-22T00:09:51Z,71.60
2025-05-22T00:09:55Z,74.10
2025-05-22T00:09:58Z,74.70
2025-05-22T00:10:02Z,74.70
2025-05-22T00:10:05Z,74.70
2025-05-22T00:10:10Z,74.70
2025-05-22T00:10:11Z,71.60
2025-05-22T00:10:15Z,71.30
2025-05-22T00:10:19Z,72.50
2025-05-22T00:10:21Z,70.20
2025-05-22T00:10:24Z,73.10
2025-05-22T00:10:28Z,73.10
2025-05-22T00:10:31Z,73.40
2025-05-22T00:10:35Z,73.80
2025-05-22T00:10:38Z,73.40
2025-05-22T00:10:41Z,72.30
2025-05-22T00:10:44Z,72.30
2025-05-22T00:10:47Z,72.70
2025-05-22T00:10:50Z,72.80
2025-05-22T00:10:53Z,72.70
2025-05-22T00:10:57Z,72.20
2025-05-22T00:11:00Z,70.80
2025-05-22T00:11:04Z,70.50
2025-05-22T00:11:07Z,70.30
2025-05-22T00:11:10Z,68.20
2025-05-22T00:11:14Z,69.20
2025-05-22T00:11:16Z,70.20
2025-05-22T00:11:21Z,69.30
2025-05-22T00:11:23Z,66.30
2025-05-22T00:11:27Z,69.70
2025-05-22T00:11:30Z,70.10
2025-05-22T00:11:34Z,70.50
2025-05-22T00:11:37Z,70.50
2025-05-22T00:11:41Z,70.20
2025-05-22T00:11:44Z,68.00
2025-05-22T00:11:47Z,69.90
2025-05-22T00:11:51Z,70.20
2025-05-22T00:11:54Z,70.10
2025-05-22T00:11:58Z,70.00
2025-05-22T00:12:01Z,71.10
2025-05-22T00:12:04Z,68.00
2025-05-22T00:12:07Z,67.80
2025-05-22T00:12:12Z,72.30
2025-05-22T00:12:15Z,72.30
2025-05-22T00:12:17Z,72.30
2025-05-22T00:12:21Z,72.30
2025-05-22T00:12:25Z,72.30
2025-05-22T00:12:27Z,69.60
2025-05-22T00:12:31Z,68.60
2025-05-22T00:12:34Z,68.70
2025-05-22T00:12:38Z,69.00
2025-05-22T00:12:40Z,69.30
2025-05-22T00:12:44Z,69.30
2025-05-22T00:12:47Z,68.60
2025-05-22T00:12:50Z,68.80
2025-05-22T00:12:53Z,69.20
2025-05-22T00:12:56Z,69.20
2025-05-22T00:12:59Z,68.10
2025-05-22T00:13:03Z,67.60
2025-05-22T00:13:06Z,68.10
2025-05-22T00:13:10Z,68.10
2025-05-22T00:13:13Z,68.00
2025-05-22T00:13:16Z,67.90
2025-05-22T00:13:20Z,67.00
2025-05-22T00:13:23Z,67.20
2025-05-22T00:13:27Z,67.60
2025-05-22T00:13:30Z,66.70
2025-05-22T00:13:33Z,69.80
2025-05-22T00:13:36Z,70.80
2025-05-22T00:13:40Z,70.80
2025-05-22T00:13:44Z,70.60
2025-05-22T00:13:45Z,82.80
2025-05-22T00:13:49Z,92.30
2025-05-22T00:13:52Z,91.70
2025-05-22T00:13:55Z,92.00
2025-05-22T00:13:59Z,92.00
2025-05-22T00:14:02Z,91.90
2025-05-22T00:14:05Z,91.50
2025-05-22T00:14:08Z,91.00
2025-05-22T00:14:12Z,91.00
2025-05-22T00:14:15Z,91.00
2025-05-22T00:14:18Z,91.10
2025-05-22T00:14:21Z,90.20
2025-05-22T00:14:25Z,89.30
2025-05-22T00:14:28Z,89.00
2025-05-22T00:14:31Z,88.80
2025-05-22T00:14:34Z,88.30
2025-05-22T00:14:38Z,88.50
2025-05-22T00:14:41Z,88.70
2025-05-22T00:14:44Z,88.70
2025-05-22T00:14:48Z,89.40
2025-05-22T00:14:51Z,89.60
2025-05-22T00:14:54Z,88.90
2025-05-22T00:14:57Z,89.30
2025-05-22T00:15:01Z,89.10
2025-05-22T00:15:04Z,88.60
2025-05-22T00:15:07Z,88.60
2025-05-22T00:15:10Z,88.60
2025-05-22T00:15:13Z,87.90
2025-05-22T00:15:16Z,88.20
2025-05-22T00:15:20Z,88.80
2025-05-22T00:15:23Z,88.20
2025-05-22T00:15:26Z,87.90
2025-05-22T00:15:30Z,89.20
2025-05-22T00:15:33Z,89.80
2025-05-22T00:15:36Z,89.60
2025-05-22T00:15:39Z,89.30
2025-05-22T00:15:43Z,89.60
2025-05-22T00:15:46Z,89.20
2025-05-22T00:15:49Z,89.20
2025-05-22T00:15:53Z,89.40
2025-05-22T00:15:56Z,89.20
2025-05-22T00:15:59Z,89.10
2025-05-22T00:16:02Z,88.80
2025-05-22T00:16:05Z,88.50
2025-05-22T00:16:08Z,89.30
2025-05-22T00:16:11Z,89.30
2025-05-22T00:16:15Z,89.30
2025-05-22T00:16:18Z,89.20
2025-05-22T00:16:21Z,88.40
2025-05-22T00:16:25Z,88.90
2025-05-22T00:16:28Z,89.40
2025-05-22T00:16:31Z,89.70
2025-05-22T00:16:34Z,88.80
2025-05-22T00:16:38Z,89.10
2025-05-22T00:16:41Z,88.00
2025-05-22T00:16:44Z,88.00
2025-05-22T00:16:47Z,89.70
2025-05-22T00:16:51Z,87.70
2025-05-22T00:16:54Z,88.80
2025-05-22T00:16:57Z,88.40
2025-05-22T00:17:00Z,88.40
2025-05-22T00:17:04Z,87.40
2025-05-22T00:17:07Z,87.40
2025-05-22T00:17:10Z,88.20
2025-05-22T00:17:13Z,88.50
2025-05-22T00:17:16Z,87.50
2025-05-22T00:17:20Z,86.90
2025-05-22T00:17:23Z,86.80
2025-05-22T00:17:26Z,86.90
2025-05-22T00:17:29Z,87.70
2025-05-22T00:17:33Z,88.50
2025-05-22T00:17:36Z,88.30
2025-05-22T00:17:40Z,77.00
2025-05-22T00:17:43Z,68.60
2025-05-22T00:17:46Z,70.90
2025-05-22T00:17:49Z,70.80
