timestamp,stride length
2025-05-30T22:55:45Z,66.00
2025-05-30T22:55:48Z,67.70
2025-05-30T22:55:52Z,69.30
2025-05-30T22:55:55Z,70.20
2025-05-30T22:55:59Z,69.40
2025-05-30T22:56:02Z,68.10
2025-05-30T22:56:06Z,70.30
2025-05-30T22:56:09Z,67.80
2025-05-30T22:56:12Z,67.40
2025-05-30T22:56:15Z,70.10
2025-05-30T22:56:19Z,69.70
2025-05-30T22:56:21Z,68.50
2025-05-30T22:56:24Z,67.30
2025-05-30T22:56:30Z,70.30
2025-05-30T22:56:32Z,72.70
2025-05-30T22:56:34Z,69.90
2025-05-30T22:56:37Z,74.70
2025-05-30T22:56:40Z,76.70
2025-05-30T22:56:43Z,71.20
2025-05-30T22:56:46Z,70.60
2025-05-30T22:56:49Z,70.60
2025-05-30T22:56:54Z,68.30
2025-05-30T22:56:57Z,69.10
2025-05-30T22:57:00Z,70.90
2025-05-30T22:57:04Z,70.40
2025-05-30T22:57:06Z,67.70
2025-05-30T22:57:09Z,69.10
2025-05-30T22:57:13Z,70.20
2025-05-30T22:57:16Z,70.00
2025-05-30T22:57:21Z,71.00
2025-05-30T22:57:22Z,73.10
2025-05-30T22:57:25Z,84.00
2025-05-30T22:57:28Z,84.00
2025-05-30T22:57:31Z,84.00
2025-05-30T22:57:34Z,84.00
2025-05-30T22:57:37Z,84.00
2025-05-30T22:57:41Z,83.80
2025-05-30T22:57:44Z,82.70
2025-05-30T22:57:47Z,84.40
2025-05-30T22:57:50Z,85.60
2025-05-30T22:57:53Z,86.50
2025-05-30T22:57:56Z,86.50
2025-05-30T22:57:59Z,84.40
2025-05-30T22:58:02Z,83.10
2025-05-30T22:58:06Z,83.80
2025-05-30T22:58:08Z,83.50
2025-05-30T22:58:11Z,84.00
2025-05-30T22:58:15Z,83.40
2025-05-30T22:58:17Z,82.90
2025-05-30T22:58:21Z,82.40
2025-05-30T22:58:24Z,82.90
2025-05-30T22:58:27Z,82.70
2025-05-30T22:58:30Z,82.60
2025-05-30T22:58:33Z,82.30
2025-05-30T22:58:36Z,80.60
2025-05-30T22:58:40Z,81.80
2025-05-30T22:58:42Z,81.10
2025-05-30T22:58:46Z,80.50
2025-05-30T22:58:49Z,79.90
2025-05-30T22:58:52Z,79.50
2025-05-30T22:58:55Z,79.50
2025-05-30T22:58:58Z,81.40
2025-05-30T22:59:02Z,79.10
2025-05-30T22:59:04Z,80.50
2025-05-30T22:59:08Z,82.10
2025-05-30T22:59:11Z,79.70
2025-05-30T22:59:14Z,80.60
2025-05-30T22:59:17Z,79.30
2025-05-30T22:59:20Z,80.00
2025-05-30T22:59:24Z,79.90
2025-05-30T22:59:26Z,80.90
2025-05-30T22:59:30Z,79.30
2025-05-30T22:59:33Z,80.40
2025-05-30T22:59:36Z,78.40
2025-05-30T22:59:39Z,77.50
2025-05-30T22:59:42Z,77.50
2025-05-30T22:59:46Z,76.90
2025-05-30T22:59:49Z,76.90
2025-05-30T22:59:52Z,80.20
2025-05-30T22:59:55Z,80.70
2025-05-30T22:59:58Z,82.30
2025-05-30T23:00:01Z,79.60
2025-05-30T23:00:05Z,80.70
2025-05-30T23:00:08Z,80.70
2025-05-30T23:00:11Z,80.10
2025-05-30T23:00:14Z,80.10
2025-05-30T23:00:17Z,81.60
2025-05-30T23:00:20Z,81.10
2025-05-30T23:00:23Z,82.10
2025-05-30T23:00:26Z,79.70
2025-05-30T23:00:29Z,78.10
2025-05-30T23:00:32Z,78.20
2025-05-30T23:00:36Z,77.90
2025-05-30T23:00:39Z,78.10
2025-05-30T23:00:42Z,77.50
2025-05-30T23:00:45Z,76.80
2025-05-30T23:00:48Z,76.80
2025-05-30T23:00:51Z,76.40
2025-05-30T23:00:54Z,77.00
2025-05-30T23:00:57Z,77.20
2025-05-30T23:01:00Z,76.00
2025-05-30T23:01:04Z,75.80
2025-05-30T23:01:06Z,75.80
2025-05-30T23:01:10Z,75.70
2025-05-30T23:01:13Z,75.70
2025-05-30T23:01:15Z,75.50
2025-05-30T23:01:19Z,75.50
2025-05-30T23:01:22Z,75.50
2025-05-30T23:01:25Z,75.50
2025-05-30T23:01:28Z,75.50
2025-05-30T23:01:31Z,75.40
2025-05-30T23:01:34Z,75.60
2025-05-30T23:01:37Z,75.50
2025-05-30T23:01:41Z,75.50
2025-05-30T23:01:44Z,75.40
2025-05-30T23:01:47Z,75.00
2025-05-30T23:01:50Z,74.90
2025-05-30T23:01:53Z,74.90
2025-05-30T23:01:56Z,74.90
2025-05-30T23:01:59Z,74.90
2025-05-30T23:02:02Z,74.90
2025-05-30T23:02:05Z,75.40
2025-05-30T23:02:09Z,76.30
2025-05-30T23:02:11Z,76.40
2025-05-30T23:02:14Z,76.30
2025-05-30T23:02:18Z,76.30
2025-05-30T23:02:21Z,76.40
2025-05-30T23:02:24Z,76.10
2025-05-30T23:02:27Z,73.60
2025-05-30T23:02:30Z,73.10
2025-05-30T23:02:33Z,76.00
2025-05-30T23:02:36Z,75.30
2025-05-30T23:02:40Z,75.60
2025-05-30T23:02:43Z,75.00
2025-05-30T23:02:46Z,75.00
2025-05-30T23:02:49Z,74.80
2025-05-30T23:02:52Z,74.60
2025-05-30T23:02:55Z,75.60
2025-05-30T23:02:58Z,75.10
2025-05-30T23:03:02Z,75.10
2025-05-30T23:03:05Z,75.10
2025-05-30T23:03:08Z,75.40
2025-05-30T23:03:11Z,76.30
2025-05-30T23:03:14Z,76.50
2025-05-30T23:03:17Z,76.30
2025-05-30T23:03:20Z,75.40
2025-05-30T23:03:23Z,75.30
2025-05-30T23:03:27Z,75.00
2025-05-30T23:03:29Z,75.00
2025-05-30T23:03:33Z,75.00
2025-05-30T23:03:36Z,75.20
2025-05-30T23:03:39Z,75.60
2025-05-30T23:03:43Z,72.20
2025-05-30T23:03:46Z,70.20
2025-05-30T23:03:50Z,75.10
2025-05-30T23:03:52Z,74.10
2025-05-30T23:03:55Z,76.00
2025-05-30T23:03:58Z,76.00
2025-05-30T23:04:01Z,75.50
2025-05-30T23:04:04Z,76.20
2025-05-30T23:04:08Z,76.20
2025-05-30T23:04:11Z,76.30
2025-05-30T23:04:14Z,76.00
2025-05-30T23:04:17Z,76.60
2025-05-30T23:04:20Z,76.90
2025-05-30T23:04:24Z,76.90
2025-05-30T23:04:26Z,75.90
2025-05-30T23:04:29Z,75.50
2025-05-30T23:04:33Z,75.70
2025-05-30T23:04:35Z,76.60
2025-05-30T23:04:39Z,76.30
2025-05-30T23:04:42Z,76.30
2025-05-30T23:04:45Z,76.80
2025-05-30T23:04:48Z,76.60
2025-05-30T23:04:51Z,76.80
2025-05-30T23:04:54Z,77.50
2025-05-30T23:04:57Z,77.50
2025-05-30T23:05:00Z,77.50
2025-05-30T23:05:03Z,77.50
2025-05-30T23:05:06Z,77.50
2025-05-30T23:05:09Z,78.50
2025-05-30T23:05:12Z,78.60
2025-05-30T23:05:15Z,78.60
2025-05-30T23:05:18Z,78.60
2025-05-30T23:05:21Z,78.30
2025-05-30T23:05:24Z,78.90
2025-05-30T23:05:28Z,80.50
2025-05-30T23:05:30Z,80.50
2025-05-30T23:05:34Z,79.00
2025-05-30T23:05:37Z,78.70
2025-05-30T23:05:40Z,79.30
2025-05-30T23:05:43Z,78.50
2025-05-30T23:05:46Z,80.00
2025-05-30T23:05:49Z,79.80
2025-05-30T23:05:52Z,78.50
2025-05-30T23:05:55Z,79.00
2025-05-30T23:05:59Z,79.00
2025-05-30T23:06:02Z,79.50
2025-05-30T23:06:04Z,80.00
2025-05-30T23:06:08Z,80.00
2025-05-30T23:06:11Z,80.00
2025-05-30T23:06:14Z,79.20
2025-05-30T23:06:17Z,78.30
2025-05-30T23:06:20Z,78.70
2025-05-30T23:06:23Z,78.60
2025-05-30T23:06:26Z,78.80
2025-05-30T23:06:29Z,78.80
2025-05-30T23:06:32Z,78.70
2025-05-30T23:06:35Z,79.70
2025-05-30T23:06:38Z,80.20
2025-05-30T23:06:41Z,79.40
2025-05-30T23:06:45Z,78.60
2025-05-30T23:06:48Z,79.40
2025-05-30T23:06:50Z,80.10
2025-05-30T23:06:54Z,80.10
2025-05-30T23:06:57Z,80.10
2025-05-30T23:06:59Z,80.10
2025-05-30T23:07:03Z,80.10
2025-05-30T23:07:06Z,78.80
2025-05-30T23:07:09Z,77.50
2025-05-30T23:07:12Z,77.50
2025-05-30T23:07:15Z,77.50
2025-05-30T23:07:19Z,77.50
2025-05-30T23:07:21Z,77.50
2025-05-30T23:07:24Z,77.50
2025-05-30T23:07:28Z,81.30
2025-05-30T23:07:31Z,85.90
2025-05-30T23:07:34Z,85.90
2025-05-30T23:07:38Z,87.40
2025-05-30T23:07:41Z,90.40
2025-05-30T23:07:44Z,90.10
2025-05-30T23:07:47Z,90.50
2025-05-30T23:07:51Z,89.70
2025-05-30T23:07:54Z,89.70
2025-05-30T23:07:57Z,89.70
2025-05-30T23:08:00Z,88.60
2025-05-30T23:08:03Z,88.50
2025-05-30T23:08:06Z,93.20
2025-05-30T23:08:09Z,93.20
2025-05-30T23:08:12Z,93.20
2025-05-30T23:08:15Z,93.20
2025-05-30T23:08:18Z,94.30
2025-05-30T23:08:21Z,98.30
2025-05-30T23:08:24Z,98.30
2025-05-30T23:08:27Z,98.30
2025-05-30T23:08:30Z,98.30
2025-05-30T23:08:33Z,98.30
2025-05-30T23:08:36Z,91.10
2025-05-30T23:08:39Z,90.30
2025-05-30T23:08:42Z,90.30
2025-05-30T23:08:46Z,90.30
2025-05-30T23:08:49Z,90.30
2025-05-30T23:08:52Z,88.20
2025-05-30T23:08:55Z,86.20
2025-05-30T23:08:58Z,86.20
2025-05-30T23:09:01Z,85.30
2025-05-30T23:09:04Z,82.70
2025-05-30T23:09:08Z,81.40
2025-05-30T23:09:11Z,82.00
2025-05-30T23:09:13Z,82.00
2025-05-30T23:09:16Z,81.60
2025-05-30T23:09:20Z,82.00
2025-05-30T23:09:22Z,82.00
2025-05-30T23:09:25Z,81.20
2025-05-30T23:09:29Z,80.10
2025-05-30T23:09:32Z,80.10
2025-05-30T23:09:35Z,80.80
2025-05-30T23:09:38Z,80.80
2025-05-30T23:09:41Z,81.50
2025-05-30T23:09:44Z,82.20
2025-05-30T23:09:47Z,82.20
2025-05-30T23:09:50Z,82.20
2025-05-30T23:09:53Z,82.20
2025-05-30T23:09:56Z,81.90
2025-05-30T23:09:59Z,81.40
2025-05-30T23:10:02Z,81.40
2025-05-30T23:10:05Z,81.40
2025-05-30T23:10:08Z,80.20
2025-05-30T23:10:11Z,78.70
2025-05-30T23:10:15Z,81.00
2025-05-30T23:10:18Z,81.50
2025-05-30T23:10:21Z,79.50
2025-05-30T23:10:24Z,79.00
2025-05-30T23:10:27Z,82.50
2025-05-30T23:10:30Z,82.60
2025-05-30T23:10:33Z,82.10
2025-05-30T23:10:36Z,81.60
2025-05-30T23:10:40Z,82.10
2025-05-30T23:10:42Z,81.60
2025-05-30T23:10:45Z,81.40
2025-05-30T23:10:49Z,79.80
2025-05-30T23:10:52Z,79.50
2025-05-30T23:10:55Z,78.90
2025-05-30T23:10:58Z,79.80
2025-05-30T23:11:01Z,80.10
2025-05-30T23:11:04Z,80.20
2025-05-30T23:11:07Z,80.60
2025-05-30T23:11:12Z,79.80
2025-05-30T23:11:14Z,73.70
2025-05-30T23:11:18Z,72.10
2025-05-30T23:11:20Z,74.90
2025-05-30T23:11:23Z,80.30
2025-05-30T23:11:26Z,79.70
2025-05-30T23:11:29Z,79.40
2025-05-30T23:11:32Z,80.00
2025-05-30T23:11:36Z,80.60
2025-05-30T23:11:38Z,79.90
2025-05-30T23:11:41Z,80.00
2025-05-30T23:11:45Z,80.30
2025-05-30T23:11:47Z,80.30
2025-05-30T23:11:50Z,80.00
2025-05-30T23:11:54Z,80.50
2025-05-30T23:11:57Z,80.90
2025-05-30T23:12:00Z,80.60
2025-05-30T23:12:03Z,80.90
2025-05-30T23:12:06Z,80.90
2025-05-30T23:12:09Z,80.90
2025-05-30T23:12:12Z,81.20
2025-05-30T23:12:15Z,81.30
2025-05-30T23:12:18Z,81.30
2025-05-30T23:12:21Z,79.80
2025-05-30T23:12:24Z,81.30
2025-05-30T23:12:27Z,82.70
2025-05-30T23:12:30Z,84.20
2025-05-30T23:12:33Z,84.20
2025-05-30T23:12:36Z,84.20
2025-05-30T23:12:39Z,84.20
2025-05-30T23:12:42Z,84.20
2025-05-30T23:12:45Z,83.90
2025-05-30T23:12:48Z,83.90
2025-05-30T23:12:51Z,83.90
2025-05-30T23:12:54Z,83.90
2025-05-30T23:12:57Z,83.90
2025-05-30T23:13:00Z,83.00
2025-05-30T23:13:04Z,82.50
2025-05-30T23:13:06Z,82.50
2025-05-30T23:13:09Z,82.50
2025-05-30T23:13:13Z,82.50
2025-05-30T23:13:16Z,82.60
2025-05-30T23:13:18Z,83.30
2025-05-30T23:13:22Z,82.80
2025-05-30T23:13:25Z,81.00
2025-05-30T23:13:27Z,83.30
2025-05-30T23:13:31Z,83.30
2025-05-30T23:13:34Z,82.50
2025-05-30T23:13:37Z,81.30
2025-05-30T23:13:40Z,81.30
2025-05-30T23:13:43Z,81.30
2025-05-30T23:13:46Z,78.30
2025-05-30T23:13:49Z,79.80
2025-05-30T23:13:52Z,80.00
2025-05-30T23:13:55Z,79.70
2025-05-30T23:13:58Z,79.90
2025-05-30T23:14:01Z,79.70
2025-05-30T23:14:04Z,79.90
2025-05-30T23:14:08Z,79.90
2025-05-30T23:14:11Z,79.90
2025-05-30T23:14:14Z,79.90
2025-05-30T23:14:17Z,79.90
2025-05-30T23:14:20Z,79.90
2025-05-30T23:14:23Z,79.80
2025-05-30T23:14:26Z,79.50
2025-05-30T23:14:29Z,79.50
