timestamp,heart rate zone,total minutes
2024-04-04T10:15:00Z,fat burn,1
2024-04-04T10:21:00Z,fat burn,1
2024-04-04T10:38:00Z,fat burn,1
2024-04-04T10:40:00Z,fat burn,1
2024-04-04T10:41:00Z,fat burn,1
2024-04-04T10:47:00Z,fat burn,1
2024-04-04T10:48:00Z,cardio,2
2024-04-04T10:49:00Z,cardio,2
2024-04-04T10:50:00Z,fat burn,1
2024-04-06T10:59:00Z,fat burn,1
2024-04-06T11:00:00Z,fat burn,1
2024-04-06T11:01:00Z,cardio,2
2024-04-06T11:02:00Z,cardio,2
2024-04-06T11:06:00Z,fat burn,1
2024-04-06T11:07:00Z,cardio,2
2024-04-06T11:08:00Z,cardio,2
2024-04-06T11:09:00Z,cardio,2
2024-04-06T11:10:00Z,cardio,2
2024-04-06T11:11:00Z,cardio,2
2024-04-06T11:12:00Z,cardio,2
2024-04-06T11:13:00Z,cardio,2
2024-04-06T11:14:00Z,fat burn,1
2024-04-06T11:16:00Z,fat burn,1
2024-04-06T11:17:00Z,cardio,2
2024-04-06T11:18:00Z,cardio,2
2024-04-06T11:19:00Z,cardio,2
2024-04-06T11:20:00Z,cardio,2
2024-04-06T11:21:00Z,cardio,2
2024-04-06T11:22:00Z,cardio,2
2024-04-06T11:23:00Z,cardio,2
2024-04-06T11:24:00Z,cardio,2
2024-04-06T11:25:00Z,cardio,2
2024-04-06T11:26:00Z,cardio,2
2024-04-06T11:27:00Z,cardio,2
2024-04-06T11:28:00Z,cardio,2
2024-04-06T11:29:00Z,cardio,2
2024-04-06T11:30:00Z,cardio,2
2024-04-06T11:31:00Z,cardio,2
2024-04-06T11:32:00Z,cardio,2
2024-04-06T11:33:00Z,cardio,2
2024-04-06T11:34:00Z,cardio,2
2024-04-06T11:35:00Z,cardio,2
2024-04-06T11:36:00Z,cardio,2
2024-04-06T11:37:00Z,cardio,2
2024-04-06T11:38:00Z,cardio,2
2024-04-06T11:39:00Z,cardio,2
2024-04-06T11:40:00Z,cardio,2
2024-04-06T11:41:00Z,cardio,2
2024-04-06T11:42:00Z,cardio,2
2024-04-06T11:43:00Z,cardio,2
2024-04-06T11:44:00Z,cardio,2
2024-04-06T11:45:00Z,cardio,2
2024-04-06T11:46:00Z,cardio,2
2024-04-06T11:47:00Z,cardio,2
2024-04-06T11:48:00Z,cardio,2
2024-04-06T11:49:00Z,cardio,2
2024-04-06T11:50:00Z,cardio,2
2024-04-06T11:51:00Z,fat burn,1
2024-04-06T11:52:00Z,fat burn,1
2024-04-06T11:53:00Z,fat burn,1
2024-04-06T11:54:00Z,fat burn,1
2024-04-06T11:55:00Z,cardio,2
2024-04-06T11:56:00Z,cardio,2
2024-04-06T11:57:00Z,cardio,2
2024-04-06T11:58:00Z,cardio,2
2024-04-06T11:59:00Z,cardio,2
2024-04-06T12:00:00Z,cardio,2
2024-04-06T12:01:00Z,cardio,2
2024-04-06T12:02:00Z,cardio,2
2024-04-06T12:03:00Z,cardio,2
2024-04-06T12:04:00Z,cardio,2
2024-04-06T12:05:00Z,cardio,2
2024-04-06T12:06:00Z,cardio,2
2024-04-06T12:07:00Z,cardio,2
2024-04-06T12:08:00Z,peak,2
2024-04-06T12:09:00Z,cardio,2
2024-04-06T12:10:00Z,cardio,2
2024-04-06T12:11:00Z,cardio,2
2024-04-06T12:12:00Z,cardio,2
2024-04-06T12:13:00Z,cardio,2
2024-04-06T12:14:00Z,cardio,2
2024-04-06T12:15:00Z,cardio,2
2024-04-06T12:16:00Z,cardio,2
2024-04-06T12:17:00Z,cardio,2
2024-04-06T12:18:00Z,cardio,2
2024-04-06T12:19:00Z,cardio,2
2024-04-06T12:20:00Z,cardio,2
2024-04-06T12:21:00Z,cardio,2
2024-04-06T12:22:00Z,cardio,2
2024-04-06T12:23:00Z,cardio,2
2024-04-06T12:24:00Z,cardio,2
2024-04-06T12:25:00Z,cardio,2
2024-04-06T12:26:00Z,fat burn,1
2024-04-06T12:27:00Z,fat burn,1
2024-04-06T12:28:00Z,fat burn,1
2024-04-06T12:29:00Z,fat burn,1
2024-04-06T12:30:00Z,fat burn,1
2024-04-06T12:31:00Z,fat burn,1
2024-04-06T12:32:00Z,fat burn,1
2024-04-06T12:33:00Z,fat burn,1
2024-04-08T10:21:00Z,fat burn,1
2024-04-08T10:22:00Z,cardio,2
2024-04-08T10:23:00Z,cardio,2
2024-04-08T10:24:00Z,fat burn,1
2024-04-08T10:25:00Z,fat burn,1
2024-04-08T10:26:00Z,cardio,2
2024-04-08T10:27:00Z,cardio,2
2024-04-08T10:28:00Z,fat burn,1
2024-04-08T10:29:00Z,fat burn,1
2024-04-08T10:30:00Z,cardio,2
2024-04-08T10:31:00Z,cardio,2
2024-04-08T10:32:00Z,cardio,2
2024-04-08T10:33:00Z,fat burn,1
2024-04-08T10:35:00Z,fat burn,1
2024-04-08T10:36:00Z,fat burn,1
2024-04-08T10:37:00Z,fat burn,1
2024-04-08T10:38:00Z,fat burn,1
2024-04-08T10:39:00Z,cardio,2
2024-04-08T10:40:00Z,cardio,2
2024-04-08T10:41:00Z,fat burn,1
2024-04-08T10:42:00Z,fat burn,1
2024-04-08T10:45:00Z,fat burn,1
2024-04-08T10:46:00Z,fat burn,1
2024-04-08T10:47:00Z,fat burn,1
2024-04-08T10:48:00Z,fat burn,1
2024-04-08T10:49:00Z,fat burn,1
2024-04-08T10:50:00Z,fat burn,1
2024-04-08T10:51:00Z,fat burn,1
2024-04-08T10:52:00Z,fat burn,1
2024-04-08T10:57:00Z,fat burn,1
2024-04-11T10:01:00Z,cardio,2
2024-04-11T10:02:00Z,cardio,2
2024-04-11T10:03:00Z,cardio,2
2024-04-11T10:04:00Z,cardio,2
2024-04-11T10:05:00Z,cardio,2
2024-04-11T10:06:00Z,cardio,2
2024-04-11T10:07:00Z,cardio,2
2024-04-11T10:08:00Z,cardio,2
2024-04-11T10:09:00Z,cardio,2
2024-04-11T10:10:00Z,cardio,2
2024-04-11T10:11:00Z,fat burn,1
2024-04-11T10:12:00Z,fat burn,1
2024-04-11T10:13:00Z,cardio,2
2024-04-11T10:14:00Z,cardio,2
