timestamp,gain
2024-01-01T04:52:00Z,6096
2024-01-01T10:21:00Z,3048
2024-01-01T12:14:00Z,3048
2024-01-01T13:41:00Z,3048
2024-01-02T05:22:00Z,3048
2024-01-02T09:21:00Z,3048
2024-01-02T10:04:00Z,3048
2024-01-02T10:11:00Z,3048
2024-01-02T10:20:00Z,3048
2024-01-02T10:23:00Z,3048
2024-01-02T12:27:00Z,3048
2024-01-02T13:25:00Z,3048
2024-01-03T01:28:00Z,3048
2024-01-03T03:24:00Z,3048
2024-01-03T03:25:00Z,3048
2024-01-03T03:50:00Z,3048
2024-01-03T07:28:00Z,3048
2024-01-03T10:20:00Z,3048
2024-01-04T00:56:00Z,3048
2024-01-04T01:29:00Z,3048
2024-01-04T04:13:00Z,3048
2024-01-04T05:10:00Z,3048
2024-01-04T05:26:00Z,3048
2024-01-04T06:50:00Z,3048
2024-01-04T15:59:00Z,9144
2024-01-04T16:00:00Z,9144
2024-01-05T15:23:00Z,3048
2024-01-05T15:49:00Z,3048
2024-01-06T00:48:00Z,3048
2024-01-06T07:44:00Z,3048
2024-01-06T07:46:00Z,3048
2024-01-06T07:50:00Z,3048
2024-01-07T00:21:00Z,6096
2024-01-07T00:22:00Z,9144
2024-01-08T01:43:00Z,3048
2024-01-08T02:09:00Z,3048
2024-01-08T05:26:00Z,3048
2024-01-08T07:59:00Z,3048
2024-01-08T10:00:00Z,3048
2024-01-09T23:53:00Z,3048
2024-01-10T00:29:00Z,3048
2024-01-10T00:32:00Z,3048
2024-01-10T00:36:00Z,3048
2024-01-12T04:56:00Z,3048
2024-01-12T06:34:00Z,3048
2024-01-12T10:05:00Z,3048
2024-01-14T00:43:00Z,3048
2024-01-14T00:58:00Z,3048
2024-01-14T01:56:00Z,3048
2024-01-14T02:25:00Z,3048
2024-01-14T05:05:00Z,3048
2024-01-15T01:34:00Z,3048
2024-01-15T10:03:00Z,3048
2024-01-15T16:34:00Z,3048
2024-01-15T17:23:00Z,3048
2024-01-16T01:11:00Z,3048
2024-01-16T03:26:00Z,3048
2024-01-17T10:29:00Z,3048
2024-01-17T13:22:00Z,3048
2024-01-17T14:48:00Z,3048
2024-01-17T16:01:00Z,3048
2024-01-18T01:51:00Z,3048
2024-01-18T01:55:00Z,3048
2024-01-18T04:49:00Z,3048
2024-01-18T05:24:00Z,3048
2024-01-18T10:15:00Z,3048
2024-01-19T10:09:00Z,3048
2024-01-22T08:19:00Z,3048
2024-01-23T01:28:00Z,3048
2024-01-23T01:32:00Z,3048
2024-01-24T05:03:00Z,3048
2024-01-24T05:14:00Z,3048
2024-01-24T06:54:00Z,3048
2024-01-24T10:07:00Z,3048
2024-01-25T01:29:00Z,3048
2024-01-25T04:24:00Z,3048
2024-01-25T05:02:00Z,3048
2024-01-25T05:44:00Z,3048
2024-01-25T06:11:00Z,3048
2024-01-26T05:37:00Z,3048
2024-01-26T09:54:00Z,3048
2024-01-27T05:18:00Z,3048
2024-01-27T06:18:00Z,3048
2024-01-28T09:46:00Z,3048
2024-01-28T11:52:00Z,3048
2024-01-28T14:02:00Z,3048
2024-01-28T14:40:00Z,3048
2024-01-29T05:06:00Z,3048
2024-01-29T07:37:00Z,3048
2024-01-29T10:17:00Z,3048
2024-01-29T13:33:00Z,3048
2024-01-29T16:30:00Z,3048
2024-01-30T01:59:00Z,3048
2024-01-31T01:19:00Z,3048
2024-01-31T09:05:00Z,3048
2024-01-31T10:10:00Z,3048
