timestamp,average percentage,lower bound percentage,upper bound percentage,baseline percentage,standard deviation percentage
2025-06-22T00:00:00Z,92.6,88.0,94.8,94.2,0.7
2025-06-28T00:00:00Z,93.7,91.2,95.7,94.2,0.7
2025-06-29T00:00:00Z,93.9,92.9,95.1,94.2,0.7
2025-06-30T00:00:00Z,94.0,90.8,96.9,94.2,0.7
