timestamp,steps,distance millimeters,altitude gain millimeters
2024-01-09T23:59:37Z,0,0,0
2024-01-09T23:59:38Z,1,0,0
2024-01-09T23:59:39Z,1,0,0
2024-01-09T23:59:40Z,2,0,0
2024-01-09T23:59:41Z,2,0,0
2024-01-09T23:59:42Z,2,5060,-5486
2024-01-09T23:59:43Z,3,2190,0
2024-01-09T23:59:44Z,1,0,3657
2024-01-09T23:59:45Z,2,2190,0
2024-01-09T23:59:46Z,2,0,-1828
2024-01-09T23:59:47Z,1,0,0
2024-01-09T23:59:48Z,3,0,-2133
2024-01-09T23:59:49Z,2,2190,609
2024-01-09T23:59:50Z,2,4170,1828
2024-01-09T23:59:51Z,1,1490,914
2024-01-09T23:59:52Z,2,700,0
2024-01-09T23:59:53Z,2,1340,-1219
2024-01-09T23:59:54Z,2,670,-609
2024-01-09T23:59:55Z,2,1340,-609
2024-01-09T23:59:56Z,1,1990,-609
2024-01-09T23:59:57Z,2,1400,-304
2024-01-09T23:59:58Z,2,1400,-609
2024-01-09T23:59:59Z,2,1400,914
