timestamp,speed
2025-08-07T00:40:55Z,9.86
2025-08-07T00:40:56Z,9.18
2025-08-07T00:40:57Z,9.43
2025-08-07T00:40:58Z,9.45
2025-08-07T00:40:59Z,9.70
2025-08-07T00:41:00Z,9.90
2025-08-07T00:41:01Z,10.06
2025-08-07T00:41:02Z,10.09
2025-08-07T00:41:03Z,10.05
2025-08-07T00:41:04Z,9.93
2025-08-07T00:41:05Z,9.93
2025-08-07T00:41:06Z,9.90
2025-08-07T00:41:07Z,9.90
2025-08-07T00:41:08Z,9.86
2025-08-07T00:41:09Z,9.91
2025-08-07T00:41:10Z,9.85
2025-08-07T00:41:11Z,9.79
2025-08-07T00:41:12Z,9.76
2025-08-07T00:41:13Z,9.80
2025-08-07T00:41:14Z,9.86
2025-08-07T00:41:15Z,9.91
2025-08-07T00:41:16Z,9.90
2025-08-07T00:41:17Z,9.85
2025-08-07T00:41:18Z,9.79
2025-08-07T00:41:19Z,9.75
2025-08-07T00:41:20Z,9.63
2025-08-07T00:41:21Z,9.45
2025-08-07T00:41:22Z,9.46
2025-08-07T00:41:23Z,9.51
2025-08-07T00:41:24Z,9.53
2025-08-07T00:41:25Z,9.50
2025-08-07T00:41:26Z,9.60
2025-08-07T00:41:27Z,9.67
2025-08-07T00:41:28Z,9.68
2025-08-07T00:41:29Z,9.64
2025-08-07T00:41:30Z,9.64
2025-08-07T00:41:31Z,9.65
2025-08-07T00:41:32Z,9.69
2025-08-07T00:41:33Z,9.66
2025-08-07T00:41:34Z,9.73
2025-08-07T00:41:35Z,9.75
2025-08-07T00:41:36Z,9.77
2025-08-07T00:41:37Z,9.81
2025-08-07T00:41:38Z,9.83
2025-08-07T00:41:39Z,9.87
2025-08-07T00:41:40Z,9.87
2025-08-07T00:41:41Z,9.88
2025-08-07T00:41:42Z,9.91
2025-08-07T00:41:43Z,9.92
2025-08-07T00:41:44Z,9.93
2025-08-07T00:41:45Z,9.90
2025-08-07T00:41:46Z,9.88
2025-08-07T00:41:47Z,9.86
2025-08-07T00:41:48Z,9.81
2025-08-07T00:41:49Z,9.84
2025-08-07T00:41:50Z,9.84
2025-08-07T00:41:51Z,9.85
2025-08-07T00:41:52Z,9.83
2025-08-07T00:41:53Z,9.83
2025-08-07T00:41:54Z,9.72
2025-08-07T00:41:55Z,9.60
2025-08-07T00:41:56Z,9.45
2025-08-07T00:41:57Z,9.35
2025-08-07T00:41:58Z,9.18
2025-08-07T00:41:59Z,9.09
2025-08-07T00:42:00Z,9.09
2025-08-07T00:42:01Z,9.09
2025-08-07T00:42:02Z,9.10
2025-08-07T00:42:03Z,9.14
2025-08-07T00:42:04Z,9.15
2025-08-07T00:42:05Z,9.17
2025-08-07T00:42:06Z,9.18
2025-08-07T00:42:07Z,9.15
2025-08-07T00:42:08Z,9.12
2025-08-07T00:42:09Z,9.10
2025-08-07T00:42:10Z,9.04
2025-08-07T00:42:11Z,8.93
2025-08-07T00:42:12Z,8.85
2025-08-07T00:42:13Z,8.75
2025-08-07T00:42:14Z,8.67
2025-08-07T00:42:15Z,8.55
2025-08-07T00:42:16Z,8.55
2025-08-07T00:42:17Z,8.54
2025-08-07T00:42:18Z,8.56
2025-08-07T00:42:19Z,8.54
2025-08-07T00:42:20Z,8.59
2025-08-07T00:42:21Z,8.61
2025-08-07T00:42:22Z,8.65
2025-08-07T00:42:23Z,8.66
2025-08-07T00:42:24Z,8.64
2025-08-07T00:42:25Z,8.65
2025-08-07T00:42:26Z,8.65
2025-08-07T00:42:27Z,8.70
2025-08-07T00:42:28Z,8.69
2025-08-07T00:42:29Z,8.74
2025-08-07T00:42:30Z,8.78
2025-08-07T00:42:31Z,8.81
2025-08-07T00:42:32Z,8.82
2025-08-07T00:42:33Z,8.82
2025-08-07T00:42:34Z,8.85
2025-08-07T00:42:35Z,8.82
2025-08-07T00:42:36Z,8.82
2025-08-07T00:42:37Z,8.78
2025-08-07T00:42:38Z,8.78
2025-08-07T00:42:39Z,8.77
2025-08-07T00:42:40Z,8.86
2025-08-07T00:42:41Z,8.91
2025-08-07T00:42:42Z,8.94
2025-08-07T00:42:43Z,8.99
2025-08-07T00:42:44Z,8.97
2025-08-07T00:42:45Z,8.92
2025-08-07T00:42:46Z,8.78
2025-08-07T00:42:47Z,8.67
2025-08-07T00:42:48Z,8.52
2025-08-07T00:42:49Z,8.47
2025-08-07T00:42:50Z,8.45
2025-08-07T00:42:51Z,8.44
2025-08-07T00:42:52Z,8.45
2025-08-07T00:42:53Z,8.55
2025-08-07T00:42:54Z,8.56
2025-08-07T00:42:55Z,8.56
2025-08-07T00:42:56Z,8.56
2025-08-07T00:42:57Z,8.55
2025-08-07T00:42:58Z,8.49
2025-08-07T00:42:59Z,8.40
2025-08-07T00:43:00Z,8.45
2025-08-07T00:43:01Z,8.53
2025-08-07T00:43:02Z,8.62
2025-08-07T00:43:03Z,8.79
2025-08-07T00:43:04Z,8.93
2025-08-07T00:43:05Z,9.01
2025-08-07T00:43:06Z,9.07
2025-08-07T00:43:07Z,9.02
2025-08-07T00:43:08Z,8.95
2025-08-07T00:43:09Z,8.87
2025-08-07T00:43:10Z,8.75
2025-08-07T00:43:11Z,8.63
2025-08-07T00:43:12Z,8.64
2025-08-07T00:43:13Z,8.64
2025-08-07T00:43:14Z,8.64
2025-08-07T00:43:15Z,8.64
2025-08-07T00:43:16Z,8.65
2025-08-07T00:43:17Z,8.67
2025-08-07T00:43:18Z,8.66
2025-08-07T00:43:19Z,8.66
2025-08-07T00:43:20Z,8.64
2025-08-07T00:43:21Z,8.67
2025-08-07T00:43:22Z,8.63
2025-08-07T00:43:23Z,8.62
2025-08-07T00:43:24Z,8.61
2025-08-07T00:43:25Z,8.79
2025-08-07T00:43:26Z,8.77
2025-08-07T00:43:27Z,8.79
2025-08-07T00:43:28Z,8.78
