timestamp,speed
2025-06-15T00:00:00Z,5.90
2025-06-15T00:00:02Z,5.84
2025-06-15T00:00:03Z,5.63
2025-06-15T00:00:04Z,5.79
2025-06-15T00:00:05Z,5.78
2025-06-15T00:00:06Z,5.57
2025-06-15T00:00:07Z,5.65
2025-06-15T00:00:08Z,5.88
2025-06-15T00:00:09Z,5.78
2025-06-15T00:00:10Z,5.55
2025-06-15T00:00:11Z,5.52
2025-06-15T00:00:12Z,5.48
2025-06-15T00:00:13Z,5.22
2025-06-15T00:00:14Z,5.52
2025-06-15T00:00:15Z,6.26
2025-06-15T00:00:16Z,7.64
2025-06-15T00:00:17Z,8.81
2025-06-15T00:00:18Z,9.66
2025-06-15T00:00:19Z,10.41
2025-06-15T00:00:20Z,10.63
2025-06-15T00:00:21Z,10.75
2025-06-15T00:00:22Z,10.78
2025-06-15T00:00:23Z,10.75
2025-06-15T00:00:24Z,10.73
2025-06-15T00:00:25Z,10.73
2025-06-15T00:00:26Z,10.77
2025-06-15T00:00:27Z,10.74
2025-06-15T00:00:28Z,10.74
2025-06-15T00:00:29Z,10.76
2025-06-15T00:00:30Z,10.79
2025-06-15T00:00:31Z,10.79
2025-06-15T00:00:32Z,10.80
2025-06-15T00:00:33Z,10.83
2025-06-15T00:00:34Z,10.84
2025-06-15T00:00:35Z,10.87
2025-06-15T00:00:36Z,10.88
2025-06-15T00:00:37Z,10.91
2025-06-15T00:00:38Z,10.90
2025-06-15T00:00:39Z,10.90
2025-06-15T00:00:40Z,10.94
2025-06-15T00:00:41Z,10.95
2025-06-15T00:00:42Z,10.95
2025-06-15T00:00:43Z,10.96
2025-06-15T00:00:44Z,10.99
2025-06-15T00:00:45Z,10.98
2025-06-15T00:00:46Z,10.94
2025-06-15T00:00:47Z,10.92
2025-06-15T00:00:48Z,10.95
2025-06-15T00:00:49Z,10.89
2025-06-15T00:00:50Z,10.85
2025-06-15T00:00:51Z,10.80
2025-06-15T00:00:52Z,10.74
2025-06-15T00:00:55Z,10.21
2025-06-15T00:00:56Z,8.68
2025-06-15T00:00:57Z,6.93
2025-06-15T00:00:58Z,6.06
2025-06-15T00:00:59Z,5.25
2025-06-15T00:01:00Z,5.32
2025-06-15T00:01:01Z,5.36
2025-06-15T00:01:02Z,5.34
2025-06-15T00:01:03Z,5.40
2025-06-15T00:01:04Z,5.50
