timestamp,steps,distance millimeters,altitude gain millimeters
2025-07-28T00:00:00Z,0,0,0
2025-07-28T00:00:01Z,0,0,0
2025-07-28T00:00:02Z,0,0,0
2025-07-28T00:00:03Z,0,0,0
2025-07-28T00:00:04Z,0,4840,0
2025-07-28T00:00:05Z,0,680,0
2025-07-28T00:00:06Z,0,1140,0
2025-07-28T00:00:07Z,0,600,0
2025-07-28T00:00:08Z,0,0,0
2025-07-28T00:00:09Z,0,0,0
2025-07-28T00:00:10Z,0,0,0
2025-07-28T00:00:26Z,0,3480,0
2025-07-28T00:00:27Z,0,1120,0
2025-07-28T00:00:28Z,0,550,0
2025-07-28T00:00:29Z,0,0,0
2025-07-28T00:00:30Z,0,570,0
2025-07-28T00:00:31Z,0,0,0
2025-07-28T00:00:32Z,0,0,0
2025-07-28T00:00:33Z,0,0,0
2025-07-28T00:01:27Z,0,4280,0
2025-07-28T00:01:28Z,0,1160,0
2025-07-28T00:01:29Z,0,580,0
2025-07-28T00:01:30Z,0,600,0
2025-07-28T00:01:31Z,0,0,0
2025-07-28T00:01:32Z,0,0,0
2025-07-28T00:01:33Z,0,0,0
2025-07-28T00:03:06Z,0,4160,0
2025-07-28T00:03:07Z,0,0,0
2025-07-28T00:03:08Z,0,0,0
2025-07-28T00:03:09Z,0,1910,0
2025-07-28T00:03:10Z,0,610,0
2025-07-28T00:03:11Z,0,1160,0
2025-07-28T00:03:12Z,0,0,0
2025-07-28T00:03:13Z,0,2440,0
2025-07-28T00:03:14Z,0,560,0
2025-07-28T00:03:15Z,0,560,0
2025-07-28T00:03:16Z,0,1120,0
2025-07-28T00:03:17Z,0,560,0
2025-07-28T00:03:18Z,0,0,0
2025-07-28T00:03:19Z,0,0,0
2025-07-28T00:03:20Z,0,0,0
2025-07-28T00:03:22Z,0,2960,0
2025-07-28T00:03:23Z,0,1210,0
2025-07-28T00:03:24Z,0,0,0
2025-07-28T00:03:25Z,0,1190,0
2025-07-28T00:03:26Z,0,1200,0
2025-07-28T00:03:27Z,0,600,0
2025-07-28T00:03:28Z,0,610,0
2025-07-28T00:03:29Z,0,1210,0
2025-07-28T00:03:30Z,0,0,0
2025-07-28T00:03:31Z,0,1190,0
2025-07-28T00:03:32Z,0,590,0
2025-07-28T00:03:33Z,0,1170,0
2025-07-28T00:03:34Z,0,590,0
2025-07-28T00:03:35Z,0,600,0
2025-07-28T00:03:36Z,0,600,0
2025-07-28T00:03:39Z,0,740,0
2025-07-28T00:03:40Z,0,2820,0
2025-07-28T00:03:41Z,0,1190,0
2025-07-28T00:03:42Z,0,590,0
2025-07-28T00:03:43Z,0,1180,0
2025-07-28T00:03:44Z,0,590,0
2025-07-28T00:03:45Z,0,580,0
2025-07-28T00:03:46Z,0,0,0
2025-07-28T00:03:47Z,0,1160,0
2025-07-28T00:03:48Z,0,580,0
2025-07-28T00:03:49Z,0,580,0
2025-07-28T00:03:50Z,0,580,0
2025-07-28T00:03:51Z,0,1190,0
2025-07-28T00:03:52Z,0,1220,0
2025-07-28T00:03:53Z,0,610,0
2025-07-28T00:03:54Z,0,600,0
2025-07-28T00:03:55Z,0,600,0
2025-07-28T00:03:56Z,0,0,0
2025-07-28T00:03:57Z,0,0,0
2025-07-28T00:03:58Z,0,1140,0
2025-07-28T00:03:59Z,0,570,0
2025-07-28T00:04:00Z,0,0,0
2025-07-28T00:04:01Z,0,0,0
2025-07-28T00:04:02Z,0,2220,0
2025-07-28T00:04:03Z,0,740,0
2025-07-28T00:04:04Z,0,570,0
2025-07-28T00:04:05Z,0,1160,0
2025-07-28T00:04:06Z,0,590,0
2025-07-28T00:04:07Z,0,570,0
2025-07-28T00:04:08Z,0,1160,0
2025-07-28T00:04:09Z,0,580,0
2025-07-28T00:04:10Z,0,1700,0
2025-07-28T00:04:11Z,0,1280,0
2025-07-28T00:04:12Z,0,0,0
2025-07-28T00:04:13Z,0,600,0
2025-07-28T00:04:14Z,0,600,0
2025-07-28T00:04:15Z,0,1170,0
2025-07-28T00:04:16Z,0,1190,0
2025-07-28T00:04:17Z,0,1400,0
2025-07-28T00:04:18Z,0,1440,0
2025-07-28T00:04:19Z,0,760,0
2025-07-28T00:04:20Z,0,1720,0
2025-07-28T00:04:21Z,0,1190,0
2025-07-28T00:04:22Z,0,0,0
2025-07-28T00:04:23Z,0,1880,0
2025-07-28T00:04:24Z,0,1360,0
2025-07-28T00:04:25Z,0,1400,0
2025-07-28T00:04:26Z,0,1280,0
2025-07-28T00:04:28Z,0,570,0
2025-07-28T00:04:29Z,0,1200,0
2025-07-28T00:04:30Z,0,1210,0
2025-07-28T00:04:31Z,0,1130,0
2025-07-28T00:04:32Z,0,600,0
2025-07-28T00:04:33Z,0,0,0
2025-07-28T00:04:34Z,0,0,0
2025-07-28T00:04:35Z,0,0,0
2025-07-28T00:04:36Z,0,4490,0
2025-07-28T00:04:37Z,0,1360,0
2025-07-28T00:04:38Z,0,0,0
2025-07-28T00:04:39Z,0,0,0
2025-07-28T00:04:40Z,0,0,0
2025-07-28T00:04:50Z,0,4140,0
2025-07-28T00:04:51Z,0,0,0
2025-07-28T00:04:52Z,0,0,0
2025-07-28T00:04:53Z,0,1140,0
2025-07-28T00:04:54Z,0,570,0
2025-07-28T00:04:55Z,0,0,0
2025-07-28T00:04:56Z,0,0,0
2025-07-28T00:04:57Z,0,0,0
2025-07-28T00:04:58Z,0,0,0
2025-07-28T00:04:59Z,0,0,0
2025-07-28T00:05:00Z,0,0,0
2025-07-28T00:05:01Z,0,0,0
2025-07-28T00:05:02Z,0,0,0
2025-07-28T00:05:03Z,0,0,0
2025-07-28T00:05:04Z,0,4160,0
2025-07-28T00:05:05Z,0,1360,0
2025-07-28T00:05:06Z,0,2080,0
2025-07-28T00:05:07Z,0,600,0
2025-07-28T00:05:08Z,0,620,0
2025-07-28T00:05:09Z,0,0,0
2025-07-28T00:05:10Z,0,0,0
2025-07-28T00:05:11Z,0,0,0
2025-07-28T00:06:36Z,0,4240,0
2025-07-28T00:06:37Z,0,0,0
2025-07-28T00:06:38Z,0,680,0
2025-07-28T00:06:39Z,0,0,0
2025-07-28T00:06:40Z,0,0,0
2025-07-28T00:06:41Z,0,0,0
2025-07-28T00:09:17Z,0,4710,0
2025-07-28T00:09:18Z,0,0,0
2025-07-28T00:09:19Z,0,1170,0
2025-07-28T00:09:20Z,0,1150,0
2025-07-28T00:09:21Z,0,570,0
2025-07-28T00:09:22Z,0,1120,0
2025-07-28T00:09:23Z,0,610,0
2025-07-28T00:09:24Z,0,1760,0
2025-07-28T00:09:25Z,0,600,0
2025-07-28T00:09:26Z,0,1180,0
2025-07-28T00:09:27Z,0,0,0
2025-07-28T00:09:28Z,0,0,0
2025-07-28T00:09:29Z,0,0,0
2025-07-28T00:09:30Z,0,2220,0
2025-07-28T00:09:31Z,0,1310,0
2025-07-28T00:09:32Z,0,1150,0
2025-07-28T00:09:33Z,0,680,0
2025-07-28T00:09:34Z,0,720,0
2025-07-28T00:09:35Z,0,1140,0
2025-07-28T00:09:36Z,0,1230,0
2025-07-28T00:09:37Z,0,1170,0
2025-07-28T00:09:38Z,0,0,0
2025-07-28T00:09:39Z,0,0,0
2025-07-28T00:09:40Z,0,1710,0
2025-07-28T00:09:41Z,0,0,0
2025-07-28T00:09:42Z,0,0,0
2025-07-28T00:09:43Z,0,0,0
2025-07-28T00:09:44Z,0,740,0
2025-07-28T00:09:45Z,0,2800,0
2025-07-28T00:09:46Z,0,1220,0
2025-07-28T00:09:47Z,0,610,0
