timestamp,heart rate zone,total minutes
2023-04-01T08:14:00Z,fat burn,1
2023-04-01T08:15:00Z,cardio,2
2023-04-01T08:16:00Z,fat burn,1
2023-04-01T08:17:00Z,fat burn,1
2023-04-01T08:18:00Z,fat burn,1
2023-04-01T08:19:00Z,cardio,2
2023-04-01T08:20:00Z,cardio,2
2023-04-01T08:21:00Z,cardio,2
2023-04-01T08:22:00Z,cardio,2
2023-04-01T08:23:00Z,cardio,2
2023-04-01T08:24:00Z,cardio,2
2023-04-01T08:25:00Z,cardio,2
2023-04-01T08:26:00Z,cardio,2
2023-04-01T08:27:00Z,cardio,2
2023-04-01T08:28:00Z,cardio,2
2023-04-01T08:29:00Z,cardio,2
2023-04-01T08:30:00Z,cardio,2
2023-04-01T08:31:00Z,cardio,2
2023-04-01T08:32:00Z,cardio,2
2023-04-01T08:33:00Z,cardio,2
2023-04-01T08:34:00Z,cardio,2
2023-04-01T08:35:00Z,cardio,2
2023-04-01T08:36:00Z,cardio,2
2023-04-01T08:37:00Z,fat burn,1
2023-04-01T08:38:00Z,fat burn,1
2023-04-01T08:41:00Z,fat burn,1
2023-04-01T08:42:00Z,fat burn,1
2023-04-01T08:43:00Z,fat burn,1
2023-04-01T08:44:00Z,fat burn,1
2023-04-01T08:45:00Z,fat burn,1
2023-04-01T08:46:00Z,fat burn,1
2023-04-01T08:58:00Z,fat burn,1
2023-04-01T08:59:00Z,fat burn,1
2023-04-04T07:09:00Z,fat burn,1
2023-04-04T07:11:00Z,fat burn,1
2023-04-04T07:12:00Z,fat burn,1
2023-04-04T07:13:00Z,cardio,2
2023-04-04T07:14:00Z,cardio,2
2023-04-04T07:15:00Z,fat burn,1
2023-04-04T07:16:00Z,fat burn,1
2023-04-04T07:17:00Z,fat burn,1
2023-04-04T07:18:00Z,fat burn,1
2023-04-04T07:19:00Z,fat burn,1
2023-04-04T07:20:00Z,fat burn,1
2023-04-04T07:21:00Z,fat burn,1
2023-04-04T07:22:00Z,fat burn,1
2023-04-04T07:23:00Z,fat burn,1
2023-04-04T07:24:00Z,fat burn,1
2023-04-04T07:25:00Z,fat burn,1
2023-04-04T07:26:00Z,fat burn,1
2023-04-04T07:27:00Z,fat burn,1
2023-04-04T07:28:00Z,fat burn,1
2023-04-04T07:29:00Z,fat burn,1
2023-04-04T07:30:00Z,fat burn,1
2023-04-04T07:32:00Z,fat burn,1
2023-04-04T07:33:00Z,fat burn,1
2023-04-04T07:34:00Z,fat burn,1
2023-04-04T07:35:00Z,fat burn,1
2023-04-04T07:36:00Z,fat burn,1
2023-04-04T07:37:00Z,fat burn,1
2023-04-04T07:38:00Z,fat burn,1
2023-04-04T07:39:00Z,fat burn,1
2023-04-04T07:40:00Z,fat burn,1
2023-04-04T07:41:00Z,fat burn,1
2023-04-04T07:42:00Z,fat burn,1
2023-04-04T07:43:00Z,fat burn,1
2023-04-04T07:44:00Z,fat burn,1
2023-04-04T07:45:00Z,fat burn,1
2023-04-04T07:46:00Z,cardio,2
2023-04-04T07:47:00Z,fat burn,1
2023-04-04T07:48:00Z,fat burn,1
2023-04-04T07:49:00Z,cardio,2
2023-04-04T07:50:00Z,fat burn,1
2023-04-04T07:51:00Z,fat burn,1
2023-04-04T07:52:00Z,fat burn,1
2023-04-04T07:53:00Z,fat burn,1
2023-04-04T07:54:00Z,fat burn,1
2023-04-04T07:55:00Z,fat burn,1
2023-04-04T07:56:00Z,fat burn,1
2023-04-04T07:57:00Z,fat burn,1
2023-04-04T07:58:00Z,fat burn,1
2023-04-04T08:13:00Z,fat burn,1
