timestamp,distance
2024-09-08T12:22:00Z,15.90
2024-09-08T12:23:00Z,31.50
2024-09-08T12:24:00Z,96.80
2024-09-08T12:25:00Z,138.00
2024-09-08T12:26:00Z,134.40
2024-09-08T12:27:00Z,181.60
2024-09-08T12:28:00Z,176.60
2024-09-08T12:29:00Z,178.00
2024-09-08T12:30:00Z,185.30
2024-09-08T12:31:00Z,188.00
2024-09-08T12:32:00Z,185.70
2024-09-08T12:33:00Z,183.10
2024-09-08T12:34:00Z,188.90
2024-09-08T12:35:00Z,161.40
2024-09-08T12:36:00Z,98.40
2024-09-08T12:37:00Z,178.50
2024-09-08T12:38:00Z,178.70
2024-09-08T12:39:00Z,179.80
2024-09-08T12:40:00Z,184.00
2024-09-08T12:41:00Z,184.60
2024-09-08T12:42:00Z,184.20
2024-09-08T12:43:00Z,185.60
2024-09-08T12:44:00Z,189.20
2024-09-08T12:45:00Z,98.10
2024-09-08T12:46:00Z,108.50
2024-09-08T12:47:00Z,189.10
2024-09-08T12:48:00Z,187.20
2024-09-08T12:49:00Z,186.00
2024-09-08T12:50:00Z,125.90
2024-09-08T12:51:00Z,89.40
2024-09-08T12:52:00Z,189.70
2024-09-08T12:53:00Z,188.10
2024-09-08T12:54:00Z,179.50
2024-09-08T12:55:00Z,134.80
2024-09-08T12:56:00Z,106.10
2024-09-08T12:57:00Z,188.20
2024-09-08T12:58:00Z,188.00
2024-09-08T12:59:00Z,178.80
2024-09-08T13:00:00Z,185.20
2024-09-08T13:01:00Z,123.30
2024-09-08T13:02:00Z,153.60
2024-09-08T13:03:00Z,189.20
2024-09-08T13:04:00Z,190.90
2024-09-08T13:05:00Z,190.80
2024-09-08T13:06:00Z,104.70
2024-09-08T13:07:00Z,96.90
2024-09-08T13:08:00Z,156.40
2024-09-08T13:09:00Z,180.80
2024-09-08T13:10:00Z,156.50
2024-09-08T13:11:00Z,112.00
2024-09-08T13:12:00Z,192.60
2024-09-08T13:13:00Z,190.70
2024-09-08T13:14:00Z,186.80
2024-09-08T13:15:00Z,144.00
2024-09-08T13:16:00Z,113.70
2024-09-08T13:17:00Z,188.50
2024-09-08T13:18:00Z,190.10
2024-09-08T13:19:00Z,187.80
2024-09-08T13:20:00Z,132.20
2024-09-08T13:21:00Z,95.80
2024-09-08T13:22:00Z,171.40
2024-09-08T13:23:00Z,198.30
2024-09-08T13:24:00Z,192.80
2024-09-08T13:25:00Z,148.20
2024-09-08T13:26:00Z,95.20
2024-09-08T13:27:00Z,96.00
2024-09-08T13:28:00Z,97.90
2024-09-08T13:29:00Z,95.20
2024-09-08T13:30:00Z,93.90
2024-09-08T13:31:00Z,96.80
2024-09-08T13:32:00Z,71.50
2024-09-10T20:49:00Z,12.20
2024-09-10T20:50:00Z,18.90
2024-09-10T21:57:00Z,3.00
2024-09-10T22:00:00Z,18.50
2024-09-10T22:01:00Z,10.40
2024-09-10T22:13:00Z,22.00
2024-09-10T22:14:00Z,12.50
2024-09-10T22:15:00Z,24.20
2024-09-10T22:16:00Z,44.40
2024-09-10T22:17:00Z,10.80
2024-09-10T22:18:00Z,13.40
2024-09-10T22:29:00Z,3.60
2024-09-10T22:31:00Z,47.10
2024-09-10T22:32:00Z,42.60
2024-09-10T22:33:00Z,28.20
2024-09-10T22:34:00Z,39.80
2024-09-10T22:35:00Z,38.50
2024-09-10T22:36:00Z,20.30
2024-09-10T22:37:00Z,25.20
2024-09-10T22:41:00Z,46.10
2024-09-10T22:42:00Z,12.00
2024-09-10T22:43:00Z,24.40
2024-09-10T22:44:00Z,1.50
2024-09-10T23:35:00Z,27.30
2024-09-10T23:36:00Z,14.10
2024-09-10T23:37:00Z,23.20
2024-09-10T23:38:00Z,24.70
2024-09-10T23:39:00Z,67.20
2024-09-10T23:40:00Z,26.80
2024-09-10T23:45:00Z,4.40
2024-09-10T23:49:00Z,3.70
2024-09-10T23:50:00Z,52.20
2024-09-10T23:51:00Z,14.90
2024-09-10T23:52:00Z,8.60
2024-09-10T23:53:00Z,5.90
2024-09-10T23:57:00Z,14.30
2024-09-10T23:58:00Z,69.50
2024-09-10T23:59:00Z,22.30
2024-09-11T00:00:00Z,10.10
2024-09-11T00:08:00Z,9.90
2024-09-11T00:09:00Z,5.90
2024-09-11T00:10:00Z,5.00
2024-09-11T00:39:00Z,6.30
2024-09-11T00:42:00Z,14.20
2024-09-11T00:47:00Z,6.40
2024-09-11T01:07:00Z,9.70
2024-09-11T01:08:00Z,29.10
2024-09-11T01:10:00Z,9.40
2024-09-11T01:11:00Z,11.10
2024-09-11T01:15:00Z,8.50
2024-09-11T01:16:00Z,11.70
2024-09-11T01:17:00Z,38.70
2024-09-11T01:18:00Z,23.70
2024-09-11T01:32:00Z,2.20
2024-09-11T01:33:00Z,35.20
2024-09-11T01:34:00Z,4.80
2024-09-11T01:35:00Z,23.20
2024-09-11T01:36:00Z,20.50
2024-09-11T01:37:00Z,13.70
2024-09-11T01:38:00Z,12.40
2024-09-11T01:39:00Z,16.00
2024-09-11T01:40:00Z,22.60
2024-09-11T01:41:00Z,33.40
2024-09-11T01:42:00Z,5.80
2024-09-11T01:43:00Z,42.10
2024-09-11T01:46:00Z,25.80
2024-09-11T01:47:00Z,7.00
2024-09-11T01:50:00Z,17.10
2024-09-11T01:52:00Z,10.20
2024-09-11T01:53:00Z,2.00
2024-09-11T01:54:00Z,19.80
2024-09-11T01:55:00Z,34.00
2024-09-11T01:56:00Z,17.90
2024-09-11T01:57:00Z,50.30
2024-09-11T01:58:00Z,26.90
2024-09-11T01:59:00Z,36.10
2024-09-11T02:00:00Z,7.40
2024-09-11T02:06:00Z,23.40
2024-09-11T02:20:00Z,14.20
2024-09-11T02:21:00Z,4.40
2024-09-11T02:22:00Z,13.40
2024-09-11T02:29:00Z,8.50
2024-09-11T02:30:00Z,4.90
2024-09-11T02:32:00Z,29.40
2024-09-11T02:33:00Z,4.30
2024-09-11T02:34:00Z,23.40
2024-09-11T12:41:00Z,27.20
2024-09-11T12:42:00Z,48.50
2024-09-11T12:43:00Z,22.00
2024-09-11T12:44:00Z,40.70
2024-09-11T12:45:00Z,25.30
2024-09-11T12:50:00Z,21.10
2024-09-11T12:51:00Z,65.90
2024-09-11T12:52:00Z,36.40
2024-09-11T12:53:00Z,79.70
2024-09-11T12:54:00Z,45.70
2024-09-11T12:55:00Z,82.60
2024-09-11T12:56:00Z,25.90
2024-09-11T12:57:00Z,17.80
2024-09-11T12:58:00Z,27.40
2024-09-11T12:59:00Z,16.50
2024-09-11T13:00:00Z,29.80
2024-09-11T13:01:00Z,58.10
2024-09-11T13:02:00Z,76.90
2024-09-11T13:03:00Z,88.60
2024-09-11T13:04:00Z,68.90
2024-09-11T13:05:00Z,23.20
2024-09-11T13:06:00Z,3.00
2024-09-11T13:07:00Z,33.90
2024-09-11T13:08:00Z,4.20
2024-09-11T13:09:00Z,48.30
2024-09-11T13:10:00Z,47.30
2024-09-11T13:11:00Z,65.40
2024-09-11T13:12:00Z,83.00
2024-09-11T13:13:00Z,79.20
