timestamp,steps per minute
2025-07-07T23:06:00Z,113
2025-07-07T23:06:01Z,113
2025-07-07T23:06:02Z,113
2025-07-07T23:06:03Z,114
2025-07-07T23:06:04Z,113
2025-07-07T23:06:05Z,114
2025-07-07T23:06:06Z,113
2025-07-07T23:06:07Z,113
2025-07-07T23:06:08Z,115
2025-07-07T23:06:09Z,114
2025-07-07T23:06:10Z,115
2025-07-07T23:06:11Z,115
2025-07-07T23:06:12Z,115
2025-07-07T23:06:13Z,115
2025-07-07T23:06:14Z,115
2025-07-07T23:06:15Z,115
2025-07-07T23:06:16Z,116
2025-07-07T23:06:17Z,116
2025-07-07T23:06:18Z,115
2025-07-07T23:06:19Z,113
2025-07-07T23:06:20Z,113
2025-07-07T23:06:21Z,116
2025-07-07T23:06:22Z,117
2025-07-07T23:06:23Z,116
2025-07-07T23:06:24Z,116
2025-07-07T23:06:25Z,116
2025-07-07T23:06:26Z,116
2025-07-07T23:06:27Z,117
2025-07-07T23:06:29Z,119
2025-07-07T23:06:30Z,124
2025-07-07T23:06:31Z,138
2025-07-07T23:06:32Z,154
2025-07-07T23:06:33Z,166
2025-07-07T23:06:34Z,172
2025-07-07T23:06:35Z,176
2025-07-07T23:06:36Z,176
2025-07-07T23:06:37Z,177
2025-07-07T23:06:38Z,178
2025-07-07T23:06:39Z,180
2025-07-07T23:06:40Z,181
2025-07-07T23:06:41Z,182
2025-07-07T23:06:42Z,183
2025-07-07T23:06:43Z,182
2025-07-07T23:06:44Z,182
2025-07-07T23:06:45Z,181
2025-07-07T23:06:46Z,182
2025-07-07T23:06:47Z,182
2025-07-07T23:06:48Z,181
2025-07-07T23:06:49Z,180
2025-07-07T23:06:50Z,179
2025-07-07T23:06:51Z,178
2025-07-07T23:06:52Z,178
2025-07-07T23:06:53Z,177
2025-07-07T23:06:54Z,176
2025-07-07T23:06:55Z,176
2025-07-07T23:06:56Z,176
2025-07-07T23:06:57Z,176
2025-07-07T23:06:58Z,179
2025-07-07T23:06:59Z,180
2025-07-07T23:07:00Z,178
2025-07-07T23:07:01Z,178
2025-07-07T23:07:02Z,178
2025-07-07T23:07:03Z,179
2025-07-07T23:07:04Z,173
2025-07-07T23:07:05Z,168
2025-07-07T23:07:06Z,160
2025-07-07T23:07:07Z,153
2025-07-07T23:07:08Z,146
2025-07-07T23:07:09Z,138
2025-07-07T23:07:10Z,132
2025-07-07T23:07:11Z,129
2025-07-07T23:07:12Z,126
2025-07-07T23:07:13Z,124
2025-07-07T23:07:14Z,123
2025-07-07T23:07:15Z,122
2025-07-07T23:07:16Z,121
2025-07-07T23:07:17Z,121
2025-07-07T23:07:18Z,124
2025-07-07T23:07:19Z,133
2025-07-07T23:07:20Z,147
2025-07-07T23:07:21Z,153
2025-07-07T23:07:22Z,159
2025-07-07T23:07:23Z,165
2025-07-07T23:07:24Z,169
2025-07-07T23:07:25Z,170
2025-07-07T23:07:26Z,172
2025-07-07T23:07:27Z,170
2025-07-07T23:07:28Z,168
2025-07-07T23:07:29Z,166
2025-07-07T23:07:30Z,163
2025-07-07T23:07:31Z,161
