timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2025-02-01T00:00:00Z,38.522,0.0
2025-02-01T00:05:00Z,47.08,0.0
2025-02-01T00:10:00Z,40.247,0.0
2025-02-01T00:15:00Z,45.311,0.0
2025-02-01T00:20:00Z,41.824,0.0
2025-02-01T00:25:00Z,43.063,0.0
2025-02-01T00:30:00Z,40.495,0.0
2025-02-01T00:35:00Z,43.585,0.0
2025-02-01T00:40:00Z,21.793,0.0
2025-02-01T00:45:00Z,16.314,0.0
2025-02-01T00:50:00Z,16.108,0.0
2025-02-01T00:55:00Z,18.087,0.0
2025-02-01T01:00:00Z,33.174,0.0
2025-02-01T01:05:00Z,35.379,0.0
2025-02-01T01:10:00Z,38.704,0.0
2025-02-01T01:15:00Z,49.448,0.0
2025-02-01T01:20:00Z,32.754,0.0
2025-02-01T01:25:00Z,42.485,0.0
2025-02-01T01:30:00Z,35.841,0.0
2025-02-01T01:35:00Z,37.242,0.0
2025-02-01T01:40:00Z,35.145,0.0
2025-02-01T01:45:00Z,23.281,0.0
2025-02-01T01:50:00Z,24.039,0.0
2025-02-01T01:55:00Z,29.653,0.0
2025-02-01T02:00:00Z,27.619,0.0
2025-02-01T02:05:00Z,25.562,0.0
2025-02-01T02:10:00Z,21.865,0.0
2025-02-01T02:15:00Z,23.947,0.0
2025-02-01T02:20:00Z,34.193,0.0
2025-02-01T02:25:00Z,30.392,0.0
2025-02-01T02:30:00Z,30.03,0.0
2025-02-01T02:35:00Z,32.128,0.0
2025-02-01T02:40:00Z,31.66,0.0
2025-02-01T02:45:00Z,31.019,0.0
2025-02-01T02:50:00Z,26.744,0.0
2025-02-01T02:55:00Z,25.405,0.0
2025-02-01T03:00:00Z,27.179,0.0
2025-02-01T03:05:00Z,20.455,0.0
2025-02-01T03:10:00Z,21.982,0.0
2025-02-01T03:15:00Z,30.281,0.0
2025-02-01T03:20:00Z,35.406,0.0
2025-02-01T03:25:00Z,23.645,0.0
2025-02-01T03:30:00Z,10.007,0.0
2025-02-01T03:35:00Z,18.355,0.0
2025-02-01T03:40:00Z,18.494,0.0
2025-02-01T03:45:00Z,19.028,0.0
2025-02-01T03:50:00Z,16.31,0.0
2025-02-01T03:55:00Z,22.329,0.0
2025-02-01T04:00:00Z,21.073,0.0
2025-02-01T04:05:00Z,19.861,0.0
2025-02-01T04:10:00Z,17.212,0.0
2025-02-01T04:15:00Z,17.601,0.0
2025-02-01T04:20:00Z,23.163,0.0
2025-02-01T04:25:00Z,20.744,0.0
2025-02-01T04:30:00Z,25.19,0.0
2025-02-01T04:35:00Z,20.243,0.0
2025-02-01T04:40:00Z,19.393,0.0
2025-02-01T04:45:00Z,18.534,0.0
2025-02-01T04:50:00Z,19.411,0.0
2025-02-01T04:55:00Z,13.229,0.0
2025-02-01T05:00:00Z,13.929,0.0
2025-02-01T05:10:00Z,17.11,0.0
2025-02-01T05:15:00Z,14.562,0.0
2025-02-01T05:20:00Z,17.355,0.0
2025-02-01T05:25:00Z,19.748,0.0
2025-02-01T05:30:00Z,20.048,0.0
2025-02-01T05:35:00Z,13.741,0.0
2025-02-01T05:40:00Z,16.262,0.0
2025-02-01T05:45:00Z,14.967,0.0
2025-02-01T05:50:00Z,15.06,0.0
2025-02-01T05:55:00Z,18.475,0.0
2025-02-01T06:00:00Z,15.168,0.0
2025-02-01T06:05:00Z,13.858,0.0
2025-02-01T06:10:00Z,12.29,0.0
2025-02-01T06:15:00Z,13.088,0.0
2025-02-01T06:20:00Z,11.032,0.0
2025-02-01T06:25:00Z,8.092,0.0
2025-02-01T06:30:00Z,11.234,0.0
2025-02-01T06:35:00Z,12.704,0.0
2025-02-01T06:40:00Z,10.99,0.0
2025-02-01T06:45:00Z,11.98,0.0
2025-02-01T06:50:00Z,12.294,0.0
2025-02-01T06:55:00Z,10.171,0.0
2025-02-01T07:00:00Z,11.503,0.0
2025-02-01T07:05:00Z,10.428,0.0
2025-02-01T07:10:00Z,8.299,0.0
2025-02-05T22:30:00Z,40.656,0.0
2025-02-05T22:35:00Z,30.323,0.0
2025-02-05T22:40:00Z,18.991,0.0
2025-02-05T22:45:00Z,45.463,0.0
2025-02-05T22:50:00Z,46.316,0.0
2025-02-05T22:55:00Z,46.791,0.0
2025-02-05T23:00:00Z,54.566,0.0
2025-02-05T23:05:00Z,58.308,0.0
2025-02-05T23:10:00Z,49.415,0.0
2025-02-05T23:15:00Z,47.572,0.0
2025-02-05T23:20:00Z,47.997,0.0
2025-02-05T23:25:00Z,44.482,0.0
2025-02-05T23:30:00Z,53.665,0.0
2025-02-05T23:35:00Z,57.317,0.0
2025-02-05T23:40:00Z,54.161,0.0
2025-02-05T23:45:00Z,50.859,0.0
2025-02-05T23:50:00Z,53.111,0.0
2025-02-06T00:00:00Z,49.446,0.0
2025-02-06T00:05:00Z,51.296,0.0
2025-02-06T00:10:00Z,57.016,0.0
2025-02-06T00:15:00Z,48.953,0.0
2025-02-06T00:20:00Z,58.574,0.0
2025-02-06T00:25:00Z,48.523,0.0
2025-02-06T00:30:00Z,23.121,0.0
2025-02-06T00:35:00Z,21.807,0.0
