timestamp,oxygen saturation percentage
2024-04-29T18:56:40Z,97.5
2024-04-29T18:57:40Z,97.5
2024-04-29T18:58:40Z,100.0
2024-04-29T18:59:40Z,97.6
2024-04-29T19:00:40Z,97.5
2024-04-29T19:03:40Z,97.1
2024-04-29T19:04:40Z,97.6
2024-04-29T19:06:40Z,97.3
2024-04-29T19:07:40Z,96.7
2024-04-29T19:08:40Z,96.5
2024-04-29T19:09:40Z,96.0
2024-04-29T19:10:40Z,95.7
2024-04-29T19:11:40Z,95.5
2024-04-29T19:12:40Z,95.5
2024-04-29T19:13:40Z,95.3
2024-04-29T19:14:40Z,95.4
2024-04-29T19:16:40Z,95.4
2024-04-29T19:17:40Z,95.2
2024-04-29T19:18:40Z,94.5
2024-04-29T19:19:40Z,94.4
2024-04-29T19:20:40Z,94.5
2024-04-29T19:21:40Z,94.5
2024-04-29T19:22:40Z,94.7
2024-04-29T19:23:40Z,94.7
2024-04-29T19:24:40Z,94.8
2024-04-29T19:26:40Z,94.8
2024-04-29T19:27:40Z,94.1
2024-04-29T19:29:40Z,93.6
2024-04-29T19:30:40Z,93.4
2024-04-29T19:32:40Z,93.6
2024-04-29T19:33:40Z,93.8
2024-04-29T19:34:40Z,93.9
2024-04-29T19:35:40Z,93.9
2024-04-29T19:36:40Z,93.9
2024-04-29T19:38:40Z,94.4
2024-04-29T19:39:40Z,94.5
2024-04-29T19:40:40Z,94.8
2024-04-29T19:42:40Z,94.5
2024-04-29T19:43:40Z,94.9
2024-04-29T19:45:40Z,96.3
2024-04-29T19:46:40Z,96.3
2024-04-29T19:47:40Z,96.5
2024-04-29T19:48:40Z,96.3
2024-04-29T19:49:40Z,96.2
2024-04-29T19:50:40Z,96.2
2024-04-29T19:51:40Z,96.1
2024-04-29T19:52:40Z,95.5
2024-04-29T19:53:40Z,95.4
2024-04-29T19:54:40Z,95.4
2024-04-29T19:56:40Z,95.5
2024-04-29T19:58:40Z,95.1
2024-04-29T19:59:40Z,94.8
2024-04-29T20:01:40Z,95.0
2024-04-29T20:02:40Z,95.2
2024-04-29T20:03:40Z,95.0
2024-04-29T20:09:40Z,93.3
