timestamp,vertical oscillation
2025-07-07T23:06:37Z,7.3
2025-07-07T23:06:42Z,6.9
2025-07-07T23:06:47Z,7.0
2025-07-07T23:06:52Z,7.0
2025-07-07T23:06:57Z,7.6
2025-07-07T23:07:02Z,8.0
2025-07-07T23:07:07Z,8.4
2025-07-07T23:07:12Z,8.9
2025-07-07T23:07:17Z,9.4
2025-07-07T23:07:22Z,9.1
2025-07-07T23:07:27Z,8.4
2025-07-07T23:07:32Z,8.0
2025-07-07T23:07:37Z,8.4
2025-07-07T23:07:42Z,8.6
2025-07-07T23:07:47Z,8.3
2025-07-07T23:07:53Z,8.3
2025-07-07T23:07:58Z,8.1
2025-07-07T23:08:48Z,7.4
2025-07-07T23:08:53Z,8.6
2025-07-07T23:09:09Z,6.6
2025-07-07T23:09:14Z,6.7
2025-07-07T23:09:19Z,6.7
2025-07-07T23:09:24Z,6.5
2025-07-07T23:09:29Z,6.4
2025-07-07T23:09:34Z,6.2
2025-07-07T23:09:38Z,6.2
2025-07-07T23:09:44Z,6.0
2025-07-07T23:09:49Z,6.2
2025-07-07T23:09:54Z,6.3
2025-07-07T23:09:59Z,6.4
2025-07-07T23:10:04Z,6.5
2025-07-07T23:10:09Z,6.4
2025-07-07T23:10:14Z,6.3
2025-07-07T23:10:19Z,6.2
2025-07-07T23:10:24Z,6.3
2025-07-07T23:10:29Z,6.1
2025-07-07T23:10:34Z,6.0
2025-07-07T23:10:39Z,5.8
2025-07-07T23:10:44Z,5.9
2025-07-07T23:10:49Z,5.9
2025-07-07T23:10:54Z,6.0
2025-07-07T23:10:59Z,6.2
2025-07-07T23:11:04Z,6.2
2025-07-07T23:11:09Z,6.1
2025-07-07T23:11:14Z,6.2
2025-07-07T23:11:19Z,6.5
2025-07-07T23:11:24Z,6.8
2025-07-07T23:11:29Z,6.6
2025-07-07T23:11:34Z,6.6
2025-07-07T23:11:39Z,6.3
2025-07-07T23:11:44Z,6.2
2025-07-07T23:11:49Z,6.0
2025-07-07T23:11:54Z,5.9
2025-07-07T23:11:59Z,5.8
2025-07-07T23:12:04Z,5.8
2025-07-07T23:12:09Z,5.9
2025-07-07T23:12:14Z,5.9
2025-07-07T23:12:19Z,6.1
2025-07-07T23:12:24Z,6.2
2025-07-07T23:12:29Z,6.4
2025-07-07T23:12:34Z,6.5
2025-07-07T23:12:39Z,6.4
2025-07-07T23:12:44Z,6.1
2025-07-07T23:12:49Z,5.9
2025-07-07T23:12:54Z,5.8
2025-07-07T23:12:59Z,6.0
2025-07-07T23:13:04Z,6.4
2025-07-07T23:13:09Z,6.6
2025-07-07T23:13:14Z,6.5
2025-07-07T23:13:19Z,6.2
2025-07-07T23:13:24Z,6.8
2025-07-07T23:13:29Z,6.8
2025-07-07T23:13:34Z,7.0
2025-07-07T23:13:39Z,6.3
2025-07-07T23:13:44Z,6.2
2025-07-07T23:13:49Z,6.2
2025-07-07T23:13:54Z,6.5
2025-07-07T23:13:59Z,7.0
2025-07-07T23:14:04Z,6.9
2025-07-07T23:14:09Z,6.8
2025-07-07T23:14:14Z,6.8
2025-07-07T23:14:19Z,6.9
2025-07-07T23:14:24Z,6.6
2025-07-07T23:14:29Z,6.4
