timestamp,stride length
2025-07-31T00:00:50Z,61.50
2025-07-31T00:01:35Z,60.00
2025-07-31T00:01:39Z,61.00
2025-07-31T00:03:12Z,67.20
2025-07-31T00:03:15Z,67.20
2025-07-31T00:03:19Z,61.80
2025-07-31T00:03:22Z,61.80
2025-07-31T00:03:26Z,61.40
2025-07-31T00:03:29Z,64.10
2025-07-31T00:03:44Z,59.60
2025-07-31T00:03:48Z,59.30
2025-07-31T00:03:49Z,59.00
2025-07-31T00:03:53Z,60.80
2025-07-31T00:04:51Z,58.60
2025-07-31T00:05:09Z,59.10
2025-07-31T00:05:14Z,60.00
2025-07-31T00:07:02Z,59.60
2025-07-31T00:07:06Z,62.00
2025-07-31T00:08:40Z,61.90
2025-07-31T00:08:43Z,59.60
2025-07-31T00:41:57Z,81.80
2025-07-31T00:42:00Z,84.10
2025-07-31T00:42:03Z,84.30
2025-07-31T00:42:07Z,84.30
2025-07-31T00:42:10Z,84.30
2025-07-31T00:42:13Z,84.20
2025-07-31T00:42:17Z,80.00
2025-07-31T00:42:20Z,80.70
2025-07-31T00:42:23Z,83.30
2025-07-31T00:42:26Z,82.00
2025-07-31T00:42:29Z,82.50
2025-07-31T00:42:33Z,85.10
2025-07-31T00:42:36Z,85.30
2025-07-31T00:42:39Z,80.80
2025-07-31T00:42:42Z,85.00
2025-07-31T00:42:45Z,85.00
2025-07-31T00:42:48Z,85.80
2025-07-31T00:42:51Z,86.60
2025-07-31T00:42:55Z,86.10
2025-07-31T00:42:58Z,86.40
2025-07-31T00:43:01Z,86.60
2025-07-31T00:43:04Z,86.60
2025-07-31T00:43:07Z,86.60
2025-07-31T00:43:11Z,83.50
2025-07-31T00:43:14Z,81.50
2025-07-31T00:43:17Z,81.50
2025-07-31T00:43:20Z,81.50
2025-07-31T00:43:23Z,81.50
2025-07-31T00:43:26Z,80.80
2025-07-31T00:43:29Z,79.20
2025-07-31T00:43:32Z,79.20
2025-07-31T00:43:36Z,79.20
2025-07-31T00:43:38Z,79.20
2025-07-31T00:43:42Z,79.20
2025-07-31T00:43:45Z,83.70
2025-07-31T00:43:48Z,84.20
2025-07-31T00:43:51Z,84.20
2025-07-31T00:43:54Z,84.20
