timestamp,oxygen saturation percentage
2025-06-01T00:05:50Z,95.1
2025-06-01T00:06:50Z,94.2
2025-06-01T00:07:50Z,94.9
2025-06-01T00:08:50Z,95.0
2025-06-01T00:10:50Z,94.5
2025-06-01T00:11:50Z,94.5
2025-06-01T00:12:50Z,94.4
2025-06-01T00:13:50Z,94.2
2025-06-01T00:14:50Z,94.2
2025-06-01T00:15:50Z,94.3
2025-06-01T00:16:50Z,94.3
2025-06-01T00:17:50Z,94.1
2025-06-01T00:18:50Z,94.1
2025-06-01T00:20:50Z,94.5
2025-06-01T00:21:50Z,94.7
2025-06-01T00:22:50Z,94.9
2025-06-01T00:23:50Z,95.1
2025-06-01T00:24:50Z,95.2
2025-06-01T00:25:50Z,95.1
2025-06-01T00:26:50Z,95.2
2025-06-01T00:27:50Z,95.1
2025-06-01T00:28:50Z,95.2
2025-06-06T01:30:50Z,97.9
2025-06-10T10:53:20Z,94.9
2025-06-13T03:25:20Z,95.2
2025-06-14T00:07:20Z,91.4
2025-06-14T09:03:21Z,97.0
2025-06-14T09:06:21Z,94.5
2025-06-15T12:58:20Z,91.1
2025-06-16T02:34:50Z,93.6
2025-06-16T02:35:50Z,93.6
2025-06-16T02:36:50Z,93.5
2025-06-16T02:37:50Z,93.3
2025-06-16T02:38:50Z,93.2
2025-06-16T18:53:50Z,90.7
2025-06-16T18:54:50Z,91.7
2025-06-16T18:55:50Z,92.5
2025-06-16T18:56:50Z,93.6
2025-06-16T18:57:50Z,94.7
2025-06-16T18:58:50Z,95.5
2025-06-16T18:59:50Z,95.9
2025-06-16T19:01:50Z,95.1
2025-06-16T19:02:50Z,94.5
2025-06-16T19:04:50Z,94.0
2025-06-16T19:05:50Z,93.3
2025-06-16T19:06:50Z,92.7
2025-06-16T19:07:50Z,92.4
2025-06-16T19:08:50Z,92.2
2025-06-16T19:09:50Z,92.0
2025-06-16T19:10:50Z,91.8
2025-06-16T19:11:50Z,92.0
2025-06-16T19:12:50Z,92.1
2025-06-16T19:13:50Z,92.2
2025-06-16T19:14:50Z,92.3
