timestamp,heart rate zone,total minutes
2022-12-15T17:13:00Z,fat burn,1
2022-12-15T17:17:00Z,fat burn,1
2022-12-15T17:18:00Z,fat burn,1
2022-12-15T17:27:00Z,fat burn,1
2022-12-15T17:28:00Z,fat burn,1
2022-12-15T18:05:00Z,fat burn,1
2022-12-21T03:08:00Z,fat burn,1
2022-12-21T03:18:00Z,fat burn,1
2022-12-27T13:48:00Z,fat burn,1
2022-12-27T14:24:00Z,fat burn,1
2022-12-27T14:25:00Z,fat burn,1
2022-12-27T14:26:00Z,fat burn,1
2022-12-27T14:27:00Z,fat burn,1
2022-12-27T14:28:00Z,fat burn,1
2022-12-27T14:29:00Z,fat burn,1
2022-12-27T14:30:00Z,fat burn,1
2022-12-27T14:31:00Z,fat burn,1
2022-12-27T14:33:00Z,fat burn,1
2022-12-27T14:34:00Z,fat burn,1
2022-12-27T14:35:00Z,fat burn,1
2022-12-27T14:36:00Z,fat burn,1
2022-12-27T14:37:00Z,fat burn,1
2022-12-27T14:40:00Z,fat burn,1
2022-12-27T14:41:00Z,fat burn,1
2022-12-27T14:42:00Z,fat burn,1
2022-12-27T14:43:00Z,fat burn,1
2022-12-27T14:59:00Z,fat burn,1
2022-12-27T15:03:00Z,fat burn,1
2022-12-27T15:04:00Z,fat burn,1
2022-12-27T15:13:00Z,fat burn,1
2022-12-27T15:14:00Z,fat burn,1
2022-12-27T15:15:00Z,fat burn,1
2022-12-27T15:16:00Z,fat burn,1
2022-12-27T15:17:00Z,fat burn,1
2022-12-27T15:18:00Z,fat burn,1
2022-12-27T15:19:00Z,fat burn,1
2022-12-27T15:20:00Z,fat burn,1
2022-12-27T15:21:00Z,fat burn,1
2022-12-27T15:22:00Z,fat burn,1
2022-12-27T15:23:00Z,fat burn,1
2022-12-27T15:24:00Z,fat burn,1
2022-12-27T15:25:00Z,fat burn,1
2022-12-27T15:26:00Z,fat burn,1
2022-12-27T15:27:00Z,fat burn,1
2022-12-27T15:28:00Z,fat burn,1
2022-12-27T15:29:00Z,fat burn,1
2022-12-27T15:30:00Z,fat burn,1
2022-12-27T15:31:00Z,cardio,2
2022-12-27T15:32:00Z,cardio,2
2022-12-27T15:33:00Z,fat burn,1
2022-12-27T15:34:00Z,fat burn,1
2022-12-27T15:35:00Z,cardio,2
2022-12-27T15:36:00Z,cardio,2
2022-12-27T15:37:00Z,fat burn,1
2022-12-27T15:38:00Z,fat burn,1
2022-12-27T15:39:00Z,fat burn,1
2022-12-27T15:40:00Z,fat burn,1
2022-12-27T15:41:00Z,fat burn,1
2022-12-27T15:42:00Z,fat burn,1
2022-12-27T15:43:00Z,fat burn,1
2022-12-27T15:44:00Z,fat burn,1
2022-12-27T15:45:00Z,fat burn,1
2022-12-27T15:46:00Z,fat burn,1
2022-12-27T15:47:00Z,fat burn,1
2022-12-27T15:48:00Z,fat burn,1
2022-12-27T15:49:00Z,fat burn,1
2022-12-27T15:50:00Z,fat burn,1
2022-12-27T15:51:00Z,fat burn,1
2022-12-27T15:52:00Z,fat burn,1
2022-12-27T15:53:00Z,fat burn,1
2022-12-27T15:56:00Z,fat burn,1
2022-12-27T15:59:00Z,fat burn,1
2022-12-27T16:00:00Z,fat burn,1
2022-12-27T16:01:00Z,fat burn,1
2022-12-27T16:02:00Z,fat burn,1
2022-12-27T16:03:00Z,fat burn,1
2022-12-27T16:04:00Z,fat burn,1
2022-12-27T16:05:00Z,fat burn,1
2022-12-27T16:19:00Z,fat burn,1
2022-12-27T16:20:00Z,fat burn,1
2022-12-27T16:21:00Z,fat burn,1
2022-12-27T16:22:00Z,fat burn,1
2022-12-27T16:23:00Z,fat burn,1
2022-12-27T16:24:00Z,fat burn,1
2022-12-27T16:25:00Z,fat burn,1
2022-12-27T16:26:00Z,fat burn,1
2022-12-27T16:27:00Z,fat burn,1
2022-12-27T16:28:00Z,fat burn,1
2022-12-27T16:29:00Z,fat burn,1
2022-12-27T16:30:00Z,fat burn,1
2022-12-27T16:31:00Z,fat burn,1
2022-12-27T16:32:00Z,fat burn,1
2022-12-27T16:33:00Z,fat burn,1
2022-12-27T16:34:00Z,fat burn,1
2022-12-27T16:35:00Z,fat burn,1
2022-12-27T16:36:00Z,fat burn,1
2022-12-27T16:37:00Z,fat burn,1
2022-12-27T16:38:00Z,fat burn,1
2022-12-27T16:39:00Z,fat burn,1
2022-12-27T16:40:00Z,fat burn,1
2022-12-27T16:41:00Z,fat burn,1
2022-12-27T16:42:00Z,fat burn,1
2022-12-27T16:45:00Z,fat burn,1
2022-12-27T16:46:00Z,fat burn,1
