timestamp,beats per minute
2023-07-20T06:53:12Z,124.0
2023-07-20T06:53:15Z,125.0
2023-07-20T06:53:17Z,124.0
2023-07-20T06:53:19Z,121.0
2023-07-20T06:53:21Z,120.0
2023-07-20T06:53:24Z,120.0
2023-07-20T06:53:27Z,118.0
2023-07-20T06:53:29Z,114.0
2023-07-20T06:53:30Z,113.0
2023-07-20T06:53:31Z,104.0
2023-07-20T06:53:33Z,91.0
2023-07-20T06:53:38Z,85.0
2023-07-20T06:53:48Z,82.0
2023-07-20T06:53:58Z,81.0
2023-07-20T06:54:08Z,83.0
2023-07-20T06:54:18Z,85.0
2023-07-20T06:54:28Z,84.0
2023-07-20T06:54:33Z,88.0
2023-07-20T06:54:38Z,90.0
2023-07-20T06:54:48Z,91.0
2023-07-20T06:54:53Z,89.0
2023-07-20T06:55:08Z,90.0
2023-07-20T06:55:18Z,89.0
2023-07-20T06:55:23Z,88.0
2023-07-20T06:55:28Z,86.0
2023-07-20T06:55:38Z,90.0
2023-07-20T06:55:48Z,94.0
2023-07-20T06:55:53Z,93.0
2023-07-20T06:55:58Z,90.0
2023-07-20T06:56:03Z,83.0
2023-07-20T06:56:08Z,80.0
2023-07-20T06:56:13Z,79.0
2023-07-20T06:56:18Z,81.0
2023-07-20T06:56:23Z,83.0
2023-07-20T06:56:28Z,82.0
2023-07-20T06:56:33Z,83.0
2023-07-20T06:56:43Z,82.0
2023-07-20T06:56:48Z,85.0
2023-07-20T06:56:53Z,85.0
2023-07-20T06:56:58Z,83.0
2023-07-20T06:57:08Z,84.0
2023-07-20T06:57:13Z,90.0
2023-07-20T06:57:18Z,93.0
2023-07-20T06:57:23Z,91.0
2023-07-20T06:57:28Z,88.0
2023-07-20T06:57:33Z,86.0
2023-07-20T06:57:38Z,82.0
2023-07-20T06:57:43Z,81.0
2023-07-20T06:57:48Z,84.0
2023-07-20T06:57:53Z,83.0
2023-07-20T06:57:58Z,78.0
2023-07-20T06:58:03Z,76.0
2023-07-20T06:58:08Z,79.0
2023-07-20T06:58:13Z,77.0
2023-07-20T06:58:18Z,74.0
2023-07-20T06:58:28Z,73.0
2023-07-20T06:58:35Z,74.0
2023-07-20T06:58:40Z,78.0
2023-07-20T06:58:50Z,76.0
2023-07-20T06:58:55Z,75.0
2023-07-20T06:59:10Z,76.0
2023-07-20T06:59:20Z,75.0
2023-07-20T06:59:30Z,76.0
2023-07-20T06:59:35Z,78.0
2023-07-20T06:59:40Z,77.0
2023-07-20T06:59:45Z,76.0
2023-07-20T06:59:50Z,75.0
2023-07-20T06:59:55Z,76.0
2023-07-20T07:00:00Z,77.0
2023-07-20T07:00:05Z,78.0
2023-07-20T07:00:10Z,77.0
2023-07-20T07:00:20Z,78.0
2023-07-20T07:00:25Z,77.0
2023-07-20T07:00:30Z,79.0
2023-07-20T07:00:35Z,81.0
2023-07-20T07:00:40Z,80.0
2023-07-20T07:00:45Z,81.0
2023-07-20T07:00:50Z,85.0
2023-07-20T07:01:00Z,83.0
2023-07-20T07:01:05Z,82.0
2023-07-20T07:01:10Z,83.0
2023-07-20T07:01:15Z,84.0
2023-07-20T07:01:20Z,85.0
2023-07-20T07:01:25Z,86.0
2023-07-20T07:01:30Z,87.0
2023-07-20T07:01:35Z,88.0
2023-07-20T07:01:40Z,92.0
2023-07-20T07:01:45Z,90.0
2023-07-20T07:01:52Z,90.0
2023-07-20T07:01:57Z,88.0
2023-07-20T07:02:06Z,85.0
2023-07-20T07:02:07Z,84.0
2023-07-20T07:02:13Z,83.0
2023-07-20T07:02:18Z,81.0
2023-07-20T07:02:23Z,81.0
2023-07-20T07:02:26Z,81.0
2023-07-20T07:02:27Z,84.0
2023-07-20T07:02:28Z,87.0
2023-07-20T07:02:29Z,89.0
2023-07-20T07:02:31Z,90.0
2023-07-20T07:02:32Z,93.0
2023-07-20T07:02:33Z,91.0
2023-07-20T07:02:35Z,90.0
2023-07-20T07:02:36Z,92.0
2023-07-20T07:02:38Z,91.0
2023-07-20T07:02:40Z,93.0
2023-07-20T07:02:41Z,92.0
2023-07-20T07:02:44Z,94.0
2023-07-20T07:02:46Z,93.0
2023-07-20T07:02:49Z,92.0
2023-07-20T07:02:51Z,93.0
2023-07-20T07:02:54Z,95.0
2023-07-20T07:02:55Z,94.0
2023-07-20T07:02:56Z,95.0
2023-07-20T07:02:58Z,94.0
2023-07-20T07:02:59Z,95.0
2023-07-20T07:03:01Z,97.0
2023-07-20T07:03:04Z,101.0
2023-07-20T07:03:05Z,102.0
2023-07-20T07:03:06Z,103.0
2023-07-20T07:03:09Z,104.0
2023-07-20T07:03:10Z,107.0
2023-07-20T07:03:12Z,109.0
2023-07-20T07:03:13Z,112.0
2023-07-20T07:03:14Z,117.0
2023-07-20T07:03:15Z,119.0
2023-07-20T07:03:17Z,120.0
2023-07-20T07:03:18Z,122.0
2023-07-20T07:03:19Z,123.0
2023-07-20T07:03:20Z,124.0
2023-07-20T07:03:23Z,124.0
2023-07-20T07:03:24Z,123.0
2023-07-20T07:03:25Z,119.0
2023-07-20T07:03:28Z,121.0
2023-07-20T07:03:29Z,122.0
2023-07-20T07:03:32Z,123.0
2023-07-20T07:03:33Z,125.0
2023-07-20T07:03:34Z,127.0
2023-07-20T07:03:36Z,129.0
2023-07-20T07:03:37Z,128.0
2023-07-20T07:03:38Z,127.0
2023-07-20T07:03:40Z,129.0
2023-07-20T07:03:41Z,131.0
2023-07-20T07:03:42Z,130.0
2023-07-20T07:03:43Z,133.0
2023-07-20T07:03:45Z,134.0
2023-07-20T07:03:47Z,133.0
2023-07-20T07:03:48Z,132.0
2023-07-20T07:03:49Z,132.0
2023-07-20T07:03:52Z,133.0
2023-07-20T07:03:54Z,132.0
2023-07-20T07:03:55Z,134.0
2023-07-20T07:03:56Z,135.0
2023-07-20T07:03:59Z,136.0
2023-07-20T07:04:01Z,137.0
2023-07-20T07:04:02Z,138.0
2023-07-20T07:04:04Z,139.0
2023-07-20T07:04:05Z,138.0
2023-07-20T07:04:06Z,139.0
2023-07-20T07:04:08Z,140.0
2023-07-20T07:04:10Z,141.0
2023-07-20T07:04:11Z,144.0
2023-07-20T07:04:13Z,143.0
2023-07-20T07:04:14Z,144.0
2023-07-20T07:04:15Z,145.0
2023-07-20T07:04:17Z,144.0
2023-07-20T07:04:18Z,145.0
2023-07-20T07:04:19Z,146.0
2023-07-20T07:04:22Z,146.0
2023-07-20T07:04:23Z,145.0
2023-07-20T07:04:24Z,143.0
2023-07-20T07:04:27Z,143.0
2023-07-20T07:04:28Z,144.0
2023-07-20T07:04:31Z,144.0
2023-07-20T07:04:34Z,142.0
2023-07-20T07:04:35Z,142.0
2023-07-20T07:04:37Z,144.0
2023-07-20T07:04:39Z,143.0
2023-07-20T07:04:41Z,144.0
2023-07-20T07:04:44Z,144.0
2023-07-20T07:04:45Z,146.0
2023-07-20T07:04:46Z,145.0
2023-07-20T07:04:48Z,146.0
2023-07-20T07:04:50Z,147.0
