timestamp,stride length
2025-07-17T08:59:13Z,67.50
2025-07-17T08:59:16Z,67.50
2025-07-17T08:59:20Z,67.20
2025-07-17T08:59:24Z,67.20
2025-07-17T08:59:26Z,67.50
2025-07-17T08:59:31Z,66.90
2025-07-17T08:59:33Z,68.10
2025-07-17T08:59:36Z,68.70
2025-07-17T08:59:40Z,67.80
2025-07-17T08:59:43Z,67.80
2025-07-17T08:59:46Z,67.50
2025-07-17T08:59:50Z,67.50
2025-07-17T08:59:54Z,66.50
2025-07-17T08:59:57Z,65.20
2025-07-17T09:00:00Z,67.50
2025-07-17T09:00:03Z,67.80
2025-07-17T09:00:07Z,68.10
2025-07-17T09:00:10Z,68.10
2025-07-17T09:00:13Z,67.80
2025-07-17T09:00:17Z,67.80
2025-07-17T09:00:20Z,67.80
2025-07-17T09:00:23Z,68.40
2025-07-17T09:00:27Z,68.10
2025-07-17T09:00:30Z,67.50
2025-07-17T09:00:32Z,67.50
2025-07-17T09:00:36Z,67.80
2025-07-17T09:00:40Z,67.90
2025-07-17T09:00:43Z,70.50
2025-07-17T09:00:45Z,70.90
2025-07-17T09:00:49Z,68.50
2025-07-17T09:00:52Z,68.90
2025-07-17T09:00:55Z,81.10
2025-07-17T09:00:58Z,79.80
2025-07-17T09:01:01Z,73.90
2025-07-17T09:01:04Z,73.90
2025-07-17T09:01:08Z,73.90
2025-07-17T09:01:11Z,73.90
2025-07-17T09:01:14Z,74.90
2025-07-17T09:01:17Z,77.90
2025-07-17T09:01:20Z,74.90
2025-07-17T09:01:23Z,73.90
2025-07-17T09:01:26Z,74.90
2025-07-17T09:01:29Z,75.90
2025-07-17T09:01:32Z,74.90
2025-07-17T09:01:35Z,73.90
2025-07-17T09:01:38Z,73.90
2025-07-17T09:01:41Z,78.90
2025-07-17T09:01:44Z,74.90
2025-07-17T09:01:47Z,73.90
2025-07-17T09:01:50Z,74.90
2025-07-17T09:01:53Z,74.90
2025-07-17T09:01:57Z,73.90
2025-07-17T09:01:59Z,76.90
2025-07-17T09:02:02Z,76.90
2025-07-17T09:02:06Z,75.90
2025-07-17T09:02:09Z,73.90
2025-07-17T09:02:11Z,73.90
2025-07-17T09:02:15Z,73.90
2025-07-17T09:02:18Z,73.90
2025-07-17T09:02:21Z,73.90
2025-07-17T09:02:24Z,73.90
2025-07-17T09:02:27Z,74.90
2025-07-17T09:02:30Z,73.90
2025-07-17T09:02:33Z,74.90
2025-07-17T09:02:36Z,73.90
2025-07-17T09:02:39Z,73.90
2025-07-17T09:02:42Z,77.90
2025-07-17T09:02:45Z,78.90
2025-07-17T09:02:48Z,75.90
2025-07-17T09:02:52Z,78.90
2025-07-17T09:02:55Z,80.80
2025-07-17T09:02:58Z,75.90
2025-07-17T09:03:01Z,79.80
2025-07-17T09:03:04Z,77.90
2025-07-17T09:03:07Z,75.90
2025-07-17T09:03:10Z,76.90
2025-07-17T09:03:13Z,75.90
2025-07-17T09:03:16Z,78.90
2025-07-17T09:03:19Z,74.90
2025-07-17T09:03:22Z,73.90
2025-07-17T09:03:26Z,73.90
2025-07-17T09:03:28Z,73.90
2025-07-17T09:03:31Z,73.90
2025-07-17T09:03:35Z,73.90
2025-07-17T09:03:38Z,75.90
2025-07-17T09:03:40Z,76.90
2025-07-17T09:03:44Z,73.90
2025-07-17T09:03:47Z,73.90
2025-07-17T09:03:50Z,73.90
2025-07-17T09:03:53Z,77.90
2025-07-17T09:03:56Z,73.90
2025-07-17T09:03:59Z,73.90
2025-07-17T09:04:02Z,73.90
2025-07-17T09:04:05Z,74.90
2025-07-17T09:04:08Z,73.90
2025-07-17T09:04:12Z,75.90
2025-07-17T09:04:14Z,74.90
2025-07-17T09:04:17Z,73.90
2025-07-17T09:04:21Z,73.90
2025-07-17T09:04:24Z,73.90
2025-07-17T09:04:27Z,73.90
2025-07-17T09:04:30Z,73.90
2025-07-17T09:04:33Z,73.90
2025-07-17T09:04:36Z,73.90
2025-07-17T09:04:39Z,73.90
2025-07-17T09:04:42Z,73.90
2025-07-17T09:04:46Z,73.90
2025-07-17T09:04:48Z,73.90
2025-07-17T09:04:52Z,73.90
2025-07-17T09:04:55Z,74.90
2025-07-17T09:04:57Z,73.90
2025-07-17T09:05:00Z,73.90
2025-07-17T09:05:04Z,78.90
2025-07-17T09:05:07Z,76.90
2025-07-17T09:05:10Z,73.90
2025-07-17T09:05:13Z,74.50
2025-07-17T09:05:16Z,77.60
2025-07-17T09:05:20Z,80.00
2025-07-17T09:05:23Z,77.00
2025-07-17T09:05:26Z,74.50
2025-07-17T09:05:30Z,73.90
2025-07-17T09:05:32Z,73.90
2025-07-17T09:05:36Z,73.90
2025-07-17T09:05:39Z,75.70
2025-07-17T09:05:42Z,73.90
2025-07-17T09:05:45Z,73.90
2025-07-17T09:05:49Z,73.90
2025-07-17T09:05:52Z,73.90
2025-07-17T09:05:54Z,74.90
2025-07-17T09:05:58Z,73.90
2025-07-17T09:06:01Z,75.90
2025-07-17T09:06:04Z,73.90
2025-07-17T09:06:07Z,75.90
2025-07-17T09:06:10Z,73.90
2025-07-17T09:06:13Z,77.00
2025-07-17T09:06:16Z,80.40
2025-07-17T09:06:19Z,80.40
2025-07-17T09:06:22Z,80.40
2025-07-17T09:06:25Z,80.00
2025-07-17T09:06:28Z,75.50
2025-07-17T09:06:32Z,74.50
2025-07-17T09:06:35Z,74.50
2025-07-17T09:06:38Z,73.90
2025-07-17T09:06:42Z,75.70
2025-07-17T09:06:45Z,74.50
2025-07-17T09:06:48Z,73.90
2025-07-17T09:06:51Z,73.90
2025-07-17T09:06:55Z,73.90
2025-07-17T09:06:58Z,73.90
2025-07-17T09:07:01Z,73.90
2025-07-17T09:07:04Z,73.90
2025-07-17T09:07:07Z,74.90
2025-07-17T09:07:10Z,73.90
2025-07-17T09:07:13Z,73.90
2025-07-17T09:07:16Z,73.90
2025-07-17T09:07:20Z,73.90
2025-07-17T09:07:23Z,73.90
2025-07-17T09:07:26Z,73.90
2025-07-17T09:07:30Z,73.90
2025-07-17T09:07:33Z,75.70
2025-07-17T09:07:36Z,75.70
2025-07-17T09:07:39Z,73.90
2025-07-17T09:07:43Z,73.90
2025-07-17T09:07:46Z,73.90
2025-07-17T09:07:49Z,73.90
2025-07-17T09:07:52Z,73.90
2025-07-17T09:07:55Z,73.90
2025-07-17T09:07:58Z,73.90
2025-07-17T09:08:02Z,73.90
2025-07-17T09:08:05Z,73.90
2025-07-17T09:08:08Z,73.90
2025-07-17T09:08:11Z,73.90
2025-07-17T09:08:14Z,73.90
2025-07-17T09:08:17Z,73.90
2025-07-17T09:08:20Z,73.90
2025-07-17T09:08:24Z,73.90
2025-07-17T09:08:27Z,73.90
2025-07-17T09:08:30Z,73.90
2025-07-17T09:08:33Z,73.90
2025-07-17T09:08:36Z,73.90
2025-07-17T09:08:39Z,73.90
2025-07-17T09:08:42Z,73.90
2025-07-17T09:08:45Z,73.90
2025-07-17T09:08:49Z,73.90
2025-07-17T09:08:51Z,73.90
2025-07-17T09:08:55Z,73.90
2025-07-17T09:08:58Z,73.90
2025-07-17T09:09:01Z,73.90
2025-07-17T09:09:03Z,73.90
2025-07-17T09:09:07Z,73.90
2025-07-17T09:09:10Z,73.90
2025-07-17T09:09:14Z,74.50
2025-07-17T09:09:17Z,73.90
