timestamp,heart rate zone,total minutes
2023-09-06T07:08:00Z,cardio,2
2023-09-06T07:09:00Z,cardio,2
2023-09-06T07:10:00Z,fat burn,1
2023-09-06T07:11:00Z,cardio,2
2023-09-06T07:12:00Z,cardio,2
2023-09-06T07:13:00Z,cardio,2
2023-09-06T07:14:00Z,cardio,2
2023-09-06T07:15:00Z,fat burn,1
2023-09-06T07:23:00Z,fat burn,1
2023-09-06T07:26:00Z,fat burn,1
2023-09-06T07:27:00Z,fat burn,1
2023-09-06T07:28:00Z,fat burn,1
2023-09-06T07:29:00Z,fat burn,1
2023-09-06T07:31:00Z,fat burn,1
2023-09-06T07:32:00Z,fat burn,1
2023-09-06T07:35:00Z,fat burn,1
2023-09-06T07:36:00Z,fat burn,1
2023-09-06T07:39:00Z,fat burn,1
2023-09-06T07:40:00Z,fat burn,1
2023-09-06T07:46:00Z,fat burn,1
2023-09-06T07:47:00Z,fat burn,1
2023-09-06T07:48:00Z,fat burn,1
2023-09-06T07:49:00Z,fat burn,1
2023-09-06T07:50:00Z,fat burn,1
2023-09-06T07:51:00Z,fat burn,1
2023-09-06T07:52:00Z,fat burn,1
2023-09-06T07:53:00Z,fat burn,1
2023-09-06T07:54:00Z,fat burn,1
2023-09-06T07:55:00Z,fat burn,1
2023-09-06T07:56:00Z,fat burn,1
2023-09-06T07:58:00Z,fat burn,1
2023-09-06T07:59:00Z,fat burn,1
2023-09-06T08:00:00Z,fat burn,1
2023-09-06T08:01:00Z,fat burn,1
2023-09-06T08:02:00Z,fat burn,1
2023-09-06T08:03:00Z,fat burn,1
2023-09-06T08:04:00Z,fat burn,1
2023-09-06T08:05:00Z,fat burn,1
2023-09-06T08:06:00Z,fat burn,1
2023-09-06T08:07:00Z,fat burn,1
2023-09-06T08:08:00Z,fat burn,1
2023-09-06T08:09:00Z,fat burn,1
2023-09-06T08:10:00Z,fat burn,1
2023-09-15T10:41:00Z,fat burn,1
2023-09-15T14:25:00Z,fat burn,1
2023-09-15T21:35:00Z,cardio,2
2023-09-15T21:37:00Z,fat burn,1
2023-09-15T21:38:00Z,cardio,2
2023-09-15T21:39:00Z,fat burn,1
2023-09-15T21:42:00Z,fat burn,1
2023-09-15T21:43:00Z,fat burn,1
2023-09-15T21:44:00Z,fat burn,1
2023-09-15T21:45:00Z,fat burn,1
2023-09-15T21:46:00Z,fat burn,1
2023-09-15T21:49:00Z,fat burn,1
2023-09-15T21:50:00Z,fat burn,1
2023-09-15T21:51:00Z,fat burn,1
2023-09-15T21:52:00Z,fat burn,1
2023-09-15T21:53:00Z,fat burn,1
2023-09-15T21:54:00Z,fat burn,1
2023-09-15T21:55:00Z,cardio,2
2023-09-15T21:56:00Z,cardio,2
2023-09-15T21:57:00Z,cardio,2
2023-09-15T21:58:00Z,cardio,2
2023-09-15T21:59:00Z,cardio,2
2023-09-15T22:00:00Z,cardio,2
2023-09-15T22:01:00Z,cardio,2
2023-09-15T22:02:00Z,cardio,2
2023-09-15T22:03:00Z,cardio,2
2023-09-15T22:04:00Z,cardio,2
2023-09-15T22:05:00Z,cardio,2
2023-09-15T22:06:00Z,cardio,2
2023-09-15T22:07:00Z,cardio,2
2023-09-15T22:08:00Z,cardio,2
2023-09-15T22:09:00Z,cardio,2
2023-09-15T22:10:00Z,cardio,2
2023-09-15T22:11:00Z,cardio,2
2023-09-15T22:12:00Z,cardio,2
2023-09-15T22:13:00Z,cardio,2
2023-09-15T22:14:00Z,fat burn,1
2023-09-15T22:15:00Z,fat burn,1
2023-09-15T22:16:00Z,fat burn,1
2023-09-15T22:17:00Z,fat burn,1
2023-09-15T22:18:00Z,fat burn,1
2023-09-15T22:19:00Z,fat burn,1
2023-09-15T22:20:00Z,fat burn,1
2023-09-15T22:21:00Z,fat burn,1
2023-09-15T22:22:00Z,fat burn,1
2023-09-15T22:23:00Z,fat burn,1
2023-09-15T22:24:00Z,fat burn,1
2023-09-15T22:25:00Z,cardio,2
2023-09-15T22:26:00Z,cardio,2
2023-09-15T22:27:00Z,cardio,2
2023-09-15T22:28:00Z,cardio,2
2023-09-15T22:29:00Z,cardio,2
2023-09-15T22:30:00Z,cardio,2
2023-09-15T22:31:00Z,cardio,2
2023-09-15T22:32:00Z,cardio,2
2023-09-15T22:33:00Z,fat burn,1
2023-09-15T22:34:00Z,cardio,2
2023-09-15T22:35:00Z,fat burn,1
2023-09-15T22:36:00Z,cardio,2
2023-09-15T22:37:00Z,fat burn,1
2023-09-15T22:38:00Z,fat burn,1
2023-09-15T22:39:00Z,cardio,2
2023-09-15T22:40:00Z,fat burn,1
