timestamp,temperature celsius
2024-12-26T00:00:00Z,31.32
2024-12-26T00:01:00Z,31.310000000000002
2024-12-26T00:02:00Z,31.53
2024-12-26T00:03:00Z,31.650000000000002
2024-12-26T00:04:00Z,31.75
2024-12-26T00:05:00Z,31.830000000000002
2024-12-26T00:06:00Z,31.71
2024-12-26T00:07:00Z,31.71
2024-12-26T00:08:00Z,31.69
2024-12-26T00:09:00Z,31.6
2024-12-26T00:10:00Z,31.62
2024-12-26T00:11:00Z,31.64
2024-12-26T00:12:00Z,31.78
2024-12-26T00:13:00Z,32.0
2024-12-26T00:14:00Z,32.28
2024-12-26T00:15:00Z,32.760000000000005
2024-12-26T00:16:00Z,32.84
2024-12-26T00:17:00Z,32.96
2024-12-26T00:18:00Z,33.13
2024-12-26T00:19:00Z,33.120000000000005
2024-12-26T00:20:00Z,33.24
2024-12-26T00:21:00Z,33.21
2024-12-26T00:22:00Z,33.440000000000005
2024-12-26T00:23:00Z,33.64
2024-12-26T00:24:00Z,33.59
2024-12-26T00:25:00Z,33.410000000000004
2024-12-26T00:26:00Z,33.4
2024-12-26T00:27:00Z,33.43
2024-12-26T00:28:00Z,33.33
2024-12-26T00:29:00Z,33.190000000000005
2024-12-26T00:30:00Z,33.08
2024-12-26T00:31:00Z,33.27
2024-12-26T00:32:00Z,33.45
2024-12-26T00:33:00Z,33.46
2024-12-26T00:34:00Z,33.31
2024-12-26T00:35:00Z,33.04
2024-12-26T00:36:00Z,32.78
2024-12-26T00:37:00Z,32.43
2024-12-26T00:38:00Z,32.31
2024-12-26T00:39:00Z,32.07
2024-12-26T00:40:00Z,31.860000000000003
2024-12-26T00:41:00Z,31.64
2024-12-26T00:42:00Z,31.42
2024-12-26T00:43:00Z,31.520000000000003
2024-12-26T00:44:00Z,31.28
2024-12-26T00:45:00Z,31.060000000000002
2024-12-26T00:46:00Z,30.92
2024-12-26T00:47:00Z,30.67
2024-12-26T00:48:00Z,30.330000000000002
2024-12-26T00:49:00Z,30.28
2024-12-26T00:50:00Z,30.07
2024-12-26T00:51:00Z,30.110000000000003
2024-12-26T00:52:00Z,30.07
2024-12-26T00:53:00Z,30.03
2024-12-26T00:54:00Z,29.900000000000002
2024-12-26T00:55:00Z,29.950000000000003
2024-12-26T00:56:00Z,30.05
2024-12-26T00:57:00Z,29.950000000000003
2024-12-26T00:58:00Z,29.85
2024-12-26T00:59:00Z,29.740000000000002
2024-12-26T01:00:00Z,29.810000000000002
2024-12-26T01:01:00Z,29.96
2024-12-26T01:02:00Z,29.89
2024-12-26T01:03:00Z,29.76
2024-12-26T01:04:00Z,29.700000000000003
2024-12-26T01:05:00Z,29.810000000000002
2024-12-26T01:06:00Z,29.85
2024-12-26T01:07:00Z,29.94
2024-12-26T01:08:00Z,30.240000000000002
2024-12-26T01:09:00Z,30.0
2024-12-26T01:10:00Z,29.970000000000002
2024-12-26T01:11:00Z,29.8
2024-12-26T01:12:00Z,29.770000000000003
2024-12-26T01:13:00Z,29.43
2024-12-26T01:14:00Z,29.57
2024-12-26T01:15:00Z,29.6
2024-12-26T01:16:00Z,29.64
2024-12-26T01:17:00Z,29.990000000000002
2024-12-26T01:18:00Z,30.630000000000003
2024-12-26T01:19:00Z,30.57
2024-12-26T01:20:00Z,30.3
2024-12-26T01:21:00Z,30.19
2024-12-26T01:22:00Z,29.900000000000002
2024-12-26T01:23:00Z,29.520000000000003
2024-12-26T01:24:00Z,29.130000000000003
2024-12-26T01:25:00Z,29.080000000000002
2024-12-26T01:26:00Z,28.92
2024-12-26T01:27:00Z,28.75
2024-12-26T01:28:00Z,28.78
2024-12-26T01:29:00Z,28.770000000000003
2024-12-26T01:30:00Z,28.790000000000003
2024-12-26T01:31:00Z,28.740000000000002
2024-12-26T01:32:00Z,28.75
2024-12-26T01:33:00Z,28.75
2024-12-26T01:34:00Z,28.76
2024-12-26T01:35:00Z,28.810000000000002
2024-12-26T01:36:00Z,28.84
2024-12-26T01:37:00Z,28.89
2024-12-26T01:38:00Z,28.900000000000002
2024-12-26T01:39:00Z,28.85
2024-12-26T01:40:00Z,28.990000000000002
2024-12-26T01:41:00Z,29.03
2024-12-26T01:42:00Z,29.03
2024-12-26T01:43:00Z,28.990000000000002
2024-12-26T01:44:00Z,29.03
2024-12-26T01:45:00Z,29.05
2024-12-26T01:46:00Z,29.110000000000003
2024-12-26T01:47:00Z,29.14
2024-12-26T01:48:00Z,29.150000000000002
2024-12-26T01:49:00Z,29.0
2024-12-26T01:50:00Z,29.110000000000003
2024-12-26T01:51:00Z,29.080000000000002
2024-12-26T01:52:00Z,29.42
2024-12-26T01:53:00Z,29.310000000000002
2024-12-26T01:54:00Z,29.48
2024-12-26T01:55:00Z,29.490000000000002
2024-12-26T01:56:00Z,29.360000000000003
2024-12-26T01:57:00Z,29.28
