timestamp,steps,distance millimeters,altitude gain millimeters
2024-01-10T00:00:00Z,2,1400,0
2024-01-10T00:00:01Z,2,1370,914
2024-01-10T00:00:02Z,1,1340,0
2024-01-10T00:00:03Z,2,670,0
2024-01-10T00:00:04Z,2,0,0
2024-01-10T00:00:05Z,1,1920,0
2024-01-10T00:00:06Z,2,1310,0
2024-01-10T00:00:07Z,2,0,0
2024-01-10T00:00:08Z,2,1280,0
2024-01-10T00:00:09Z,1,1260,-914
2024-01-10T00:00:10Z,2,1320,0
2024-01-10T00:00:11Z,2,1400,0
2024-01-10T00:00:12Z,2,1400,-914
2024-01-10T00:00:13Z,2,1370,-304
2024-01-10T00:00:14Z,2,1370,304
2024-01-10T00:00:15Z,3,1400,0
2024-01-10T00:00:16Z,1,1400,-304
2024-01-10T00:00:17Z,2,1490,0
2024-01-10T00:00:18Z,2,2100,609
2024-01-10T00:00:19Z,1,0,0
2024-01-10T00:00:20Z,2,1400,609
2024-01-10T00:00:21Z,2,1260,0
2024-01-10T00:00:22Z,2,1380,914
2024-01-10T00:00:23Z,2,1400,0
2024-01-10T00:00:24Z,2,1440,0
2024-01-10T00:00:25Z,2,1420,609
2024-01-10T00:00:26Z,2,1490,0
2024-01-10T00:00:27Z,2,1400,-304
2024-01-10T00:00:28Z,1,1400,-609
2024-01-10T00:00:29Z,3,1400,-304
2024-01-10T00:00:30Z,2,1420,-609
2024-01-10T00:00:31Z,2,1400,0
2024-01-10T00:00:32Z,2,1400,609
2024-01-10T00:00:33Z,1,1400,1219
2024-01-10T00:00:34Z,3,1400,609
2024-01-10T00:00:35Z,1,1400,0
2024-01-10T00:00:36Z,2,1400,0
2024-01-10T00:00:37Z,3,1400,0
2024-01-10T00:00:38Z,2,1400,609
2024-01-10T00:00:39Z,2,1790,304
2024-01-10T00:00:40Z,2,2680,304
2024-01-10T00:00:41Z,2,1400,0
2024-01-10T00:00:42Z,2,1490,609
2024-01-10T00:00:43Z,2,1400,0
2024-01-10T00:00:44Z,2,1420,0
2024-01-10T00:00:45Z,2,1400,304
2024-01-10T00:00:46Z,2,1400,0
2024-01-10T00:00:47Z,2,1400,0
2024-01-10T00:00:48Z,2,1490,0
2024-01-10T00:00:49Z,2,1400,0
2024-01-10T00:00:50Z,2,1420,0
2024-01-10T00:00:51Z,2,1400,0
2024-01-10T00:00:52Z,2,1400,0
2024-01-10T00:00:53Z,2,1400,0
2024-01-10T00:00:54Z,2,1400,0
2024-01-10T00:00:55Z,1,0,0
2024-01-10T00:00:56Z,2,1400,-304
2024-01-10T00:00:57Z,2,1420,0
2024-01-10T00:00:58Z,2,1400,0
2024-01-10T00:00:59Z,2,1400,0
2024-01-10T00:01:00Z,2,1400,-304
2024-01-10T00:01:01Z,2,1400,0
2024-01-10T00:01:02Z,3,1360,0
2024-01-10T00:01:03Z,2,3010,0
2024-01-10T00:01:04Z,1,0,0
2024-01-10T00:01:05Z,2,2460,0
2024-01-10T00:01:06Z,2,700,0
2024-01-10T00:01:07Z,2,1370,0
2024-01-10T00:01:08Z,2,1440,0
2024-01-10T00:01:09Z,2,1360,-304
2024-01-10T00:01:10Z,2,1400,0
2024-01-10T00:01:11Z,2,1400,0
2024-01-10T00:01:12Z,2,1470,0
2024-01-10T00:01:13Z,2,1580,-304
2024-01-10T00:01:14Z,2,1360,0
2024-01-10T00:01:15Z,2,1400,0
2024-01-10T00:01:16Z,2,1360,0
2024-01-10T00:01:17Z,2,1470,0
2024-01-10T00:01:18Z,2,1470,0
2024-01-10T00:01:19Z,1,1360,0
2024-01-10T00:01:20Z,2,1440,0
2024-01-10T00:01:21Z,2,1440,0
2024-01-10T00:01:22Z,2,1440,0
2024-01-10T00:01:23Z,2,1400,0
2024-01-10T00:01:24Z,2,1360,0
2024-01-10T00:01:25Z,2,1360,0
2024-01-10T00:01:26Z,2,1360,0
2024-01-10T00:01:27Z,2,1380,0
2024-01-10T00:01:28Z,1,0,0
2024-01-10T00:01:29Z,2,1410,0
2024-01-10T00:01:30Z,3,1440,304
2024-01-10T00:01:31Z,2,1410,0
2024-01-10T00:01:32Z,2,2960,0
2024-01-10T00:01:33Z,3,1480,0
2024-01-10T00:01:34Z,3,2700,0
2024-01-10T00:01:35Z,3,3120,0
2024-01-10T00:01:36Z,3,2880,0
2024-01-10T00:01:37Z,2,3120,0
2024-01-10T00:01:38Z,3,2880,304
2024-01-10T00:01:39Z,3,2400,0
2024-01-10T00:01:40Z,3,2400,0
2024-01-10T00:01:41Z,3,2400,0
2024-01-10T00:01:42Z,3,2400,0
2024-01-10T00:01:43Z,3,2400,0
2024-01-10T00:01:44Z,3,2400,0
2024-01-10T00:01:45Z,3,1600,0
2024-01-10T00:01:46Z,3,2400,0
2024-01-10T00:01:47Z,3,2400,0
2024-01-10T00:01:48Z,3,2400,0
2024-01-10T00:01:49Z,3,2400,0
2024-01-10T00:01:50Z,3,2400,0
2024-01-10T00:01:51Z,3,2400,0
2024-01-10T00:01:52Z,3,2400,0
2024-01-10T00:01:53Z,3,2440,0
2024-01-10T00:01:54Z,3,2520,0
2024-01-10T00:01:55Z,3,2520,0
2024-01-10T00:01:56Z,3,3360,0
2024-01-10T00:01:57Z,3,2520,0
2024-01-10T00:01:58Z,3,2520,0
2024-01-10T00:01:59Z,3,2520,0
2024-01-10T00:02:00Z,3,2520,0
