timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2025-06-23T00:30:00Z,13.622,0.0
2025-06-23T00:35:00Z,16.121,0.0
2025-06-23T00:40:00Z,16.284,0.0
2025-06-23T00:45:00Z,19.022,0.0
2025-06-23T00:50:00Z,20.889,0.0
2025-06-23T00:55:00Z,22.432,0.0
2025-06-23T01:00:00Z,19.33,0.0
2025-06-23T01:05:00Z,20.874,0.0
2025-06-23T01:10:00Z,25.187,0.0
2025-06-23T01:15:00Z,24.567,0.0
2025-06-23T01:20:00Z,27.827,0.0
2025-06-23T01:25:00Z,25.605,0.0
2025-06-23T01:30:00Z,28.046,0.0
2025-06-23T01:40:00Z,16.553,0.0
2025-06-23T01:45:00Z,11.553,0.0
2025-06-23T01:50:00Z,14.753,0.0
2025-06-23T01:55:00Z,12.588,0.0
2025-06-23T02:00:00Z,14.229,0.0
2025-06-23T02:05:00Z,11.443,0.0
2025-06-23T02:10:00Z,14.514,0.0
2025-06-23T02:15:00Z,14.867,0.0
2025-06-23T02:20:00Z,17.539,0.0
2025-06-23T02:25:00Z,15.724,0.0
2025-06-23T02:30:00Z,16.5,0.0
2025-06-23T02:35:00Z,20.359,0.0
2025-06-23T02:40:00Z,21.361,0.0
2025-06-23T02:45:00Z,22.465,0.0
2025-06-23T02:50:00Z,22.735,0.0
2025-06-23T02:55:00Z,23.843,0.0
2025-06-23T03:00:00Z,14.862,0.0
2025-06-23T03:05:00Z,10.269,0.0
2025-06-23T03:10:00Z,12.72,0.0
2025-06-23T03:15:00Z,13.849,0.0
2025-06-23T03:20:00Z,15.549,0.0
2025-06-23T03:25:00Z,16.692,0.0
2025-06-23T03:30:00Z,16.474,0.0
2025-06-23T03:35:00Z,20.387,0.0
2025-06-23T03:40:00Z,20.257,0.0
2025-06-23T03:45:00Z,13.508,0.0
2025-06-23T03:50:00Z,12.46,0.0
2025-06-23T03:55:00Z,17.496,0.0
2025-06-23T04:00:00Z,17.462,0.0
2025-06-23T04:05:00Z,15.453,0.0
2025-06-23T04:10:00Z,15.828,0.0
2025-06-23T04:15:00Z,13.712,0.0
2025-06-23T04:20:00Z,12.331,0.0
2025-06-23T04:25:00Z,15.355,0.0
2025-06-23T04:30:00Z,16.983,0.0
2025-06-23T04:35:00Z,15.145,0.0
2025-06-23T04:40:00Z,16.071,0.0
2025-06-23T04:45:00Z,16.668,0.0
2025-06-23T04:50:00Z,19.586,0.0
2025-06-23T04:55:00Z,12.253,0.0
2025-06-23T05:00:00Z,10.117,0.0
2025-06-23T05:05:00Z,15.181,0.0
2025-06-23T05:10:00Z,12.544,0.0
2025-06-28T23:15:00Z,20.773,0.0
2025-06-28T23:20:00Z,31.228,0.0
2025-06-28T23:25:00Z,29.602,0.0
2025-06-28T23:30:00Z,29.438,0.0
2025-06-28T23:35:00Z,32.617,0.0
2025-06-28T23:40:00Z,30.157,0.0
2025-06-28T23:45:00Z,34.972,0.0
2025-06-28T23:50:00Z,41.739,0.0
2025-06-28T23:55:00Z,36.521,0.0
2025-06-29T00:00:00Z,35.206,0.0
2025-06-29T00:05:00Z,29.77,0.0
2025-06-29T00:15:00Z,27.547,0.0
2025-06-29T00:20:00Z,11.864,0.0
2025-06-29T00:25:00Z,17.162,0.0
2025-06-29T00:30:00Z,12.574,0.0
2025-06-29T00:35:00Z,15.813,0.0
2025-06-29T00:40:00Z,21.902,0.0
2025-06-29T00:45:00Z,23.351,0.0
2025-06-29T00:50:00Z,23.231,0.0
2025-06-29T00:55:00Z,25.795,0.0
2025-06-29T01:05:00Z,27.104,0.0
2025-06-29T01:10:00Z,22.238,0.0
2025-06-29T01:15:00Z,28.471,0.0
2025-06-29T01:20:00Z,27.843,0.0
2025-06-29T01:25:00Z,27.648,0.0
2025-06-29T01:30:00Z,32.037,0.0
2025-06-29T01:35:00Z,33.081,0.0
2025-06-29T01:40:00Z,28.65,0.0
2025-06-29T01:45:00Z,29.715,0.0
2025-06-29T01:50:00Z,27.123,0.0
2025-06-29T01:55:00Z,23.153,0.0
2025-06-29T02:00:00Z,23.693,0.0
2025-06-29T02:05:00Z,19.133,0.0
2025-06-29T02:10:00Z,22.286,0.0
2025-06-29T02:15:00Z,18.702,0.0
2025-06-29T02:20:00Z,26.738,0.0
2025-06-29T02:25:00Z,23.566,0.0
2025-06-29T02:30:00Z,31.858,0.0
2025-06-29T02:35:00Z,28.082,0.0
2025-06-29T02:40:00Z,21.084,0.0
2025-06-29T02:45:00Z,32.379,0.0
2025-06-29T02:50:00Z,39.488,0.0
2025-06-29T02:55:00Z,41.814,0.0
2025-06-29T03:00:00Z,37.354,0.0
2025-06-29T03:05:00Z,34.375,0.0
2025-06-29T03:10:00Z,32.805,0.0
2025-06-29T03:15:00Z,37.03,0.0
2025-06-29T03:20:00Z,23.232,0.0
2025-06-29T03:25:00Z,11.713,0.0
2025-06-29T03:30:00Z,22.318,0.0
2025-06-29T03:35:00Z,28.879,0.0
2025-06-29T03:40:00Z,24.123,0.0
2025-06-29T03:45:00Z,29.423,0.0
2025-06-29T03:50:00Z,27.814,0.0
2025-06-29T03:55:00Z,26.853,0.0
2025-06-29T04:00:00Z,28.576,0.0
2025-06-29T04:05:00Z,27.136,0.0
2025-06-29T04:10:00Z,18.407,0.0
2025-06-29T04:15:00Z,28.627,0.0
2025-06-29T04:20:00Z,32.098,0.0
2025-06-29T04:25:00Z,30.651,0.0
2025-06-29T04:30:00Z,22.543,0.0
2025-06-29T04:35:00Z,25.521,0.0
2025-06-29T04:40:00Z,27.38,0.0
2025-06-29T04:45:00Z,25.172,0.0
2025-06-29T04:50:00Z,32.402,0.0
2025-06-29T04:55:00Z,30.671,0.0
2025-06-29T05:00:00Z,29.343,0.0
2025-06-29T05:05:00Z,25.768,0.0
2025-06-29T05:10:00Z,26.809,0.0
2025-06-29T05:15:00Z,36.796,0.0
2025-06-29T05:20:00Z,37.16,0.0
2025-06-29T05:25:00Z,25.307,0.0
2025-06-29T05:30:00Z,15.425,0.0
2025-06-29T05:35:00Z,10.494,0.0
2025-06-29T05:40:00Z,14.771,0.0
2025-06-29T05:45:00Z,19.365,0.0
2025-06-29T05:50:00Z,24.342,0.0
2025-06-29T05:55:00Z,34.697,0.0
2025-06-29T06:00:00Z,31.677,0.0
2025-06-29T06:05:00Z,36.667,0.0
2025-06-29T06:10:00Z,24.688,0.0
2025-06-29T06:20:00Z,29.038,0.0
2025-06-30T00:55:00Z,33.704,0.0
2025-06-30T01:00:00Z,53.701,0.0
2025-06-30T01:05:00Z,57.823,0.0
2025-06-30T01:10:00Z,46.685,0.0
2025-06-30T01:15:00Z,29.492,0.0
2025-06-30T01:20:00Z,36.634,0.0
2025-06-30T01:25:00Z,40.736,0.0
2025-06-30T01:30:00Z,45.978,0.0
2025-06-30T01:35:00Z,41.199,0.0
2025-06-30T01:40:00Z,43.096,0.0
2025-06-30T01:45:00Z,39.449,0.0
2025-06-30T02:05:00Z,39.405,0.0
2025-06-30T02:10:00Z,51.276,0.0
2025-06-30T02:15:00Z,54.013,0.0
2025-06-30T02:20:00Z,51.61,0.0
2025-06-30T02:25:00Z,40.117,0.0
2025-06-30T02:30:00Z,41.557,0.0
2025-06-30T02:35:00Z,40.131,0.0
2025-06-30T02:40:00Z,36.744,0.0
2025-06-30T02:45:00Z,41.278,0.0
2025-06-30T02:50:00Z,40.516,0.0
2025-06-30T02:55:00Z,51.767,0.0
2025-06-30T03:00:00Z,42.344,0.0
2025-06-30T03:05:00Z,47.002,0.0
2025-06-30T03:10:00Z,63.398,0.0
2025-06-30T03:15:00Z,55.065,0.0
2025-06-30T03:20:00Z,59.94,0.0
2025-06-30T03:25:00Z,45.597,0.0
2025-06-30T03:30:00Z,19.606,0.0
2025-06-30T03:35:00Z,14.938,0.0
2025-06-30T03:40:00Z,16.4,0.0
2025-06-30T03:45:00Z,29.1,0.0
2025-06-30T03:50:00Z,34.668,0.0
2025-06-30T03:55:00Z,42.227,0.0
2025-06-30T04:20:00Z,57.718,0.0
2025-06-30T04:25:00Z,68.663,0.0
2025-06-30T04:30:00Z,57.075,0.0
2025-06-30T04:35:00Z,61.469,0.0
2025-06-30T04:40:00Z,67.069,0.0
2025-06-30T04:45:00Z,56.418,0.0
2025-06-30T04:50:00Z,53.499,0.0
2025-06-30T04:55:00Z,40.444,0.0
2025-06-30T05:00:00Z,39.569,0.0
2025-06-30T05:05:00Z,40.551,0.0
2025-06-30T05:10:00Z,50.472,0.0
2025-06-30T05:15:00Z,53.59,0.0
2025-06-30T05:20:00Z,47.924,0.0
2025-06-30T05:25:00Z,50.631,0.0
2025-06-30T05:30:00Z,41.488,0.0
2025-06-30T05:35:00Z,19.334,0.0
2025-06-30T05:40:00Z,35.679,0.0
2025-06-30T05:45:00Z,45.804,0.0
2025-06-30T05:50:00Z,62.655,0.0
2025-06-30T05:55:00Z,67.022,0.0
2025-06-30T06:00:00Z,50.76,0.0
2025-06-30T06:05:00Z,43.351,0.0
2025-06-30T06:10:00Z,49.519,0.0
2025-06-30T06:15:00Z,49.421,0.0
2025-06-30T06:20:00Z,48.21,0.0
2025-06-30T06:25:00Z,62.865,0.0
2025-06-30T06:30:00Z,49.846,0.0
2025-06-30T06:35:00Z,52.32,0.0
2025-06-30T06:40:00Z,53.151,0.0
2025-06-30T23:15:00Z,29.399,0.0
2025-06-30T23:20:00Z,29.293,0.0
2025-06-30T23:35:00Z,32.522,0.0
2025-06-30T23:40:00Z,43.151,0.0
2025-06-30T23:45:00Z,38.209,0.0
2025-06-30T23:50:00Z,37.06,0.0
2025-06-30T23:55:00Z,34.734,0.0
