timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2023-09-15T03:20:00Z,28.443,0.0
2023-09-15T03:25:00Z,30.508,0.0
2023-09-15T03:30:00Z,31.038,0.0
2023-09-15T03:35:00Z,26.411,0.0
2023-09-15T03:40:00Z,24.205,0.0
2023-09-15T03:45:00Z,27.93,0.0
2023-09-15T03:50:00Z,36.168,0.0
2023-09-15T03:55:00Z,32.745,0.0
2023-09-15T04:00:00Z,34.155,0.0
2023-09-15T04:05:00Z,31.8,0.0
2023-09-15T04:10:00Z,28.006,0.0
2023-09-15T04:15:00Z,27.065,0.0
2023-09-15T04:20:00Z,26.101,0.0
2023-09-15T04:25:00Z,22.361,0.0
2023-09-15T04:30:00Z,25.38,0.0
2023-09-15T04:35:00Z,26.509,0.0
2023-09-15T04:40:00Z,9.017,0.0
2023-09-15T04:45:00Z,14.611,0.0
2023-09-15T04:50:00Z,21.001,0.0
2023-09-15T04:55:00Z,17.026,0.0
2023-09-15T05:00:00Z,21.295,0.0
2023-09-15T05:05:00Z,20.479,0.0
2023-09-15T05:10:00Z,20.048,0.0
2023-09-15T05:15:00Z,21.474,0.0
2023-09-15T05:20:00Z,17.301,0.0
2023-09-15T05:25:00Z,18.277,0.0
2023-09-15T05:30:00Z,20.451,0.0
2023-09-15T05:35:00Z,35.507,0.0
2023-09-15T05:40:00Z,21.237,0.0
2023-09-15T05:45:00Z,23.063,0.0
2023-09-15T05:50:00Z,27.61,0.0
2023-09-15T05:55:00Z,9.819,0.0
2023-09-15T06:00:00Z,10.455,0.0
2023-09-15T06:05:00Z,10.836,0.0
2023-09-15T06:10:00Z,11.638,0.0
2023-09-15T06:15:00Z,17.517,0.0
