timestamp,gain
2025-06-14T10:03:00Z,3048
2025-06-14T10:07:00Z,3048
2025-06-14T10:14:00Z,6096
2025-06-14T10:17:00Z,6096
2025-06-14T10:30:00Z,3048
2025-06-14T23:25:00Z,6096
2025-06-14T23:26:00Z,9144
2025-06-14T23:27:00Z,9144
2025-06-14T23:28:00Z,6096
2025-06-14T23:29:00Z,6096
2025-06-14T23:30:00Z,3048
2025-06-14T23:33:00Z,3048
2025-06-14T23:34:00Z,3048
2025-06-14T23:40:00Z,6096
2025-06-14T23:41:00Z,6096
2025-06-14T23:42:00Z,6096
2025-06-14T23:43:00Z,6096
2025-06-14T23:44:00Z,9144
2025-06-14T23:45:00Z,3048
2025-06-14T23:49:00Z,3048
2025-06-14T23:53:00Z,3048
2025-06-15T00:00:00Z,6096
2025-06-15T00:01:00Z,6096
2025-06-15T00:02:00Z,3048
2025-06-15T00:03:00Z,6096
2025-06-15T00:04:00Z,3048
2025-06-15T00:05:00Z,3048
2025-06-15T03:18:00Z,3048
2025-06-15T11:46:00Z,6096
2025-06-15T15:05:00Z,3048
2025-06-16T00:32:00Z,3048
2025-06-16T00:57:00Z,3048
2025-06-16T01:50:00Z,3048
2025-06-16T02:20:00Z,3048
2025-06-16T04:12:00Z,3048
2025-06-16T06:52:00Z,3048
2025-06-18T08:50:00Z,3048
2025-06-18T10:21:00Z,3048
2025-06-18T10:59:00Z,3048
2025-06-18T11:09:00Z,3048
2025-06-18T12:07:00Z,3048
2025-06-18T16:33:00Z,3048
2025-06-19T01:43:00Z,3048
2025-06-19T05:42:00Z,3048
2025-06-19T07:50:00Z,3048
2025-06-19T07:54:00Z,3048
2025-06-19T12:26:00Z,3048
2025-06-20T00:48:00Z,3048
2025-06-20T13:16:00Z,3048
2025-06-20T15:35:00Z,3048
2025-06-20T17:27:00Z,3048
2025-06-21T02:27:00Z,3048
2025-06-21T03:43:00Z,3048
2025-06-22T12:36:00Z,3048
2025-06-22T13:03:00Z,3048
2025-06-22T14:00:00Z,6096
2025-06-26T05:36:00Z,3048
2025-06-26T07:04:00Z,3048
2025-06-26T08:26:00Z,3048
2025-06-26T15:13:00Z,3048
2025-06-26T15:38:00Z,3048
2025-06-26T16:54:00Z,3048
2025-06-27T01:12:00Z,3048
2025-06-27T01:37:00Z,3048
2025-06-27T05:51:00Z,3048
2025-06-27T07:56:00Z,3048
2025-06-27T08:42:00Z,3048
2025-06-27T09:57:00Z,3048
2025-06-27T14:55:00Z,3048
2025-06-28T06:09:00Z,3048
2025-06-28T15:56:00Z,3048
2025-06-29T07:11:00Z,3048
2025-06-29T07:16:00Z,3048
2025-06-29T09:00:00Z,3048
2025-06-29T13:57:00Z,3048
2025-06-29T17:43:00Z,3048
2025-06-29T21:11:00Z,3048
2025-06-30T01:43:00Z,3048
2025-06-30T05:28:00Z,3048
2025-06-30T09:29:00Z,3048
2025-06-30T10:31:00Z,3048
2025-06-30T10:40:00Z,3048
2025-06-30T14:44:00Z,3048
2025-06-30T14:56:00Z,3048
