timestamp,light,moderate,very
2024-04-02T21:35:00Z,1,0,0
2024-04-02T21:36:00Z,1,0,0
2024-04-02T21:37:00Z,1,0,0
2024-04-02T21:38:00Z,1,0,0
2024-04-02T21:47:00Z,1,0,0
2024-04-02T21:54:00Z,1,0,0
2024-04-02T21:55:00Z,1,0,0
2024-04-02T21:59:00Z,1,0,0
2024-04-02T22:00:00Z,1,0,0
2024-04-02T22:01:00Z,1,0,0
2024-04-02T22:03:00Z,1,0,0
2024-04-02T22:07:00Z,1,0,0
2024-04-02T22:22:00Z,1,0,0
2024-04-02T22:23:00Z,1,0,0
2024-04-02T22:24:00Z,1,0,0
2024-04-04T10:11:00Z,1,0,0
2024-04-04T10:14:00Z,1,0,0
2024-04-04T10:15:00Z,1,0,0
2024-04-04T10:16:00Z,1,0,0
2024-04-04T10:17:00Z,1,0,0
2024-04-04T10:18:00Z,1,0,0
2024-04-04T10:19:00Z,1,0,0
2024-04-04T10:20:00Z,1,0,0
2024-04-04T10:21:00Z,1,0,0
2024-04-04T10:22:00Z,1,0,0
2024-04-04T10:23:00Z,1,0,0
2024-04-04T10:26:00Z,1,0,0
2024-04-04T10:27:00Z,1,0,0
2024-04-04T10:29:00Z,1,0,0
2024-04-04T10:30:00Z,1,0,0
2024-04-04T10:31:00Z,1,0,0
2024-04-04T10:32:00Z,1,0,0
2024-04-04T10:33:00Z,1,0,0
2024-04-04T10:35:00Z,0,1,0
2024-04-04T10:37:00Z,0,1,0
2024-04-04T10:38:00Z,0,0,1
2024-04-04T10:40:00Z,0,0,1
2024-04-04T10:41:00Z,0,0,1
2024-04-04T10:42:00Z,0,1,0
2024-04-04T10:43:00Z,1,0,0
2024-04-04T10:44:00Z,0,1,0
2024-04-04T10:45:00Z,0,1,0
2024-04-04T10:46:00Z,1,0,0
2024-04-04T10:47:00Z,0,0,1
2024-04-04T10:48:00Z,0,0,1
2024-04-04T10:49:00Z,0,0,1
2024-04-04T10:50:00Z,0,1,0
2024-04-04T10:51:00Z,0,1,0
2024-04-04T10:52:00Z,1,0,0
2024-04-04T10:53:00Z,0,1,0
2024-04-04T10:54:00Z,0,1,0
2024-04-04T10:55:00Z,0,1,0
2024-04-04T12:18:00Z,1,0,0
2024-04-04T12:25:00Z,1,0,0
2024-04-04T12:26:00Z,1,0,0
2024-04-04T12:27:00Z,1,0,0
2024-04-04T12:28:00Z,1,0,0
2024-04-04T12:30:00Z,1,0,0
2024-04-04T12:31:00Z,1,0,0
2024-04-04T12:32:00Z,1,0,0
2024-04-04T12:33:00Z,1,0,0
2024-04-04T12:34:00Z,1,0,0
2024-04-04T12:35:00Z,1,0,0
2024-04-04T12:36:00Z,1,0,0
2024-04-04T12:37:00Z,1,0,0
2024-04-04T12:38:00Z,1,0,0
2024-04-04T12:41:00Z,1,0,0
2024-04-04T12:42:00Z,1,0,0
2024-04-04T12:43:00Z,1,0,0
2024-04-04T12:44:00Z,1,0,0
2024-04-04T12:45:00Z,1,0,0
2024-04-04T13:02:00Z,1,0,0
2024-04-04T13:06:00Z,1,0,0
2024-04-04T13:07:00Z,1,0,0
2024-04-04T13:08:00Z,1,0,0
2024-04-04T13:09:00Z,1,0,0
2024-04-04T13:10:00Z,1,0,0
2024-04-04T13:11:00Z,1,0,0
2024-04-04T13:12:00Z,1,0,0
2024-04-04T13:13:00Z,1,0,0
2024-04-04T13:14:00Z,1,0,0
2024-04-04T13:15:00Z,1,0,0
2024-04-04T13:16:00Z,1,0,0
2024-04-04T13:28:00Z,1,0,0
2024-04-04T13:29:00Z,1,0,0
2024-04-04T13:31:00Z,1,0,0
2024-04-04T13:32:00Z,1,0,0
2024-04-04T13:35:00Z,1,0,0
2024-04-04T13:46:00Z,1,0,0
2024-04-04T13:47:00Z,1,0,0
2024-04-04T13:48:00Z,1,0,0
2024-04-04T13:49:00Z,1,0,0
2024-04-04T13:50:00Z,1,0,0
2024-04-04T13:51:00Z,1,0,0
2024-04-04T13:52:00Z,1,0,0
2024-04-04T13:53:00Z,1,0,0
2024-04-04T13:55:00Z,1,0,0
2024-04-04T13:56:00Z,1,0,0
2024-04-04T13:57:00Z,1,0,0
2024-04-04T13:58:00Z,1,0,0
2024-04-04T13:59:00Z,1,0,0
2024-04-04T14:00:00Z,1,0,0
2024-04-04T14:01:00Z,1,0,0
2024-04-04T14:02:00Z,1,0,0
2024-04-04T14:03:00Z,1,0,0
2024-04-04T14:04:00Z,1,0,0
2024-04-05T13:43:00Z,1,0,0
2024-04-05T13:44:00Z,1,0,0
2024-04-05T13:45:00Z,1,0,0
2024-04-05T13:46:00Z,1,0,0
2024-04-05T13:47:00Z,1,0,0
2024-04-05T13:48:00Z,1,0,0
2024-04-05T13:49:00Z,1,0,0
2024-04-05T13:50:00Z,1,0,0
2024-04-05T13:51:00Z,1,0,0
2024-04-05T13:52:00Z,1,0,0
2024-04-05T13:53:00Z,1,0,0
2024-04-05T13:54:00Z,1,0,0
2024-04-05T13:55:00Z,1,0,0
2024-04-05T13:56:00Z,1,0,0
2024-04-05T13:57:00Z,1,0,0
