timestamp,vertical oscillation
2025-06-14T00:23:54Z,8.0
2025-06-14T00:23:59Z,7.8
2025-06-14T00:24:04Z,7.8
2025-06-14T00:24:09Z,7.5
2025-06-14T00:24:14Z,7.5
2025-06-14T00:24:19Z,7.4
2025-06-14T00:24:24Z,7.3
2025-06-14T00:24:29Z,7.2
2025-06-14T00:24:34Z,7.2
2025-06-14T00:24:39Z,7.4
2025-06-14T00:24:44Z,7.4
2025-06-14T00:24:50Z,7.1
2025-06-14T00:24:54Z,7.1
2025-06-14T00:25:00Z,7.2
2025-06-14T00:25:05Z,7.4
2025-06-14T00:25:10Z,7.4
2025-06-14T00:25:15Z,7.3
2025-06-14T00:25:19Z,7.3
2025-06-14T00:25:24Z,7.3
2025-06-14T00:25:30Z,7.2
2025-06-14T00:25:35Z,7.1
2025-06-14T00:25:40Z,7.1
2025-06-14T00:25:44Z,6.9
2025-06-14T00:25:49Z,7.1
2025-06-14T00:25:54Z,7.2
2025-06-14T00:26:00Z,7.4
2025-06-14T00:26:05Z,7.3
2025-06-14T00:26:10Z,7.3
2025-06-14T00:26:14Z,7.3
2025-06-14T00:26:19Z,7.3
2025-06-14T00:26:24Z,7.2
2025-06-14T00:26:29Z,7.2
2025-06-14T00:26:35Z,7.3
2025-06-14T00:26:40Z,7.3
2025-06-14T00:26:45Z,7.3
2025-06-14T00:26:49Z,7.4
2025-06-14T00:26:54Z,7.3
2025-06-14T00:26:59Z,7.1
2025-06-14T00:27:04Z,6.9
2025-06-14T00:27:09Z,7.0
2025-06-14T00:27:14Z,7.0
2025-06-14T00:27:19Z,6.9
2025-06-14T00:27:24Z,6.7
2025-06-14T00:27:29Z,6.8
2025-06-14T00:27:35Z,7.2
2025-06-14T00:27:40Z,7.3
2025-06-14T00:27:44Z,7.3
2025-06-14T00:27:50Z,7.1
2025-06-14T00:27:55Z,6.9
2025-06-14T00:28:00Z,6.9
2025-06-14T00:28:05Z,7.0
2025-06-14T00:28:10Z,7.2
2025-06-14T00:28:14Z,7.2
2025-06-14T00:28:19Z,7.2
2025-06-14T00:28:24Z,7.0
2025-06-14T00:28:29Z,7.1
2025-06-14T00:28:34Z,7.0
2025-06-14T00:28:40Z,7.3
2025-06-14T00:28:44Z,7.0
2025-06-14T00:28:50Z,7.2
2025-06-14T00:28:55Z,7.2
2025-06-14T00:29:00Z,7.6
2025-06-14T00:29:05Z,7.6
2025-06-14T00:29:10Z,7.3
2025-06-14T00:29:15Z,7.1
2025-06-14T00:29:20Z,7.6
2025-06-14T00:29:25Z,8.6
2025-06-14T00:29:30Z,9.3
2025-06-14T00:29:35Z,9.7
2025-06-14T00:29:40Z,9.6
2025-06-14T00:29:45Z,9.6
2025-06-14T00:29:50Z,9.6
2025-06-14T00:29:55Z,9.2
2025-06-14T00:30:00Z,8.8
2025-06-14T00:30:15Z,8.6
2025-06-14T00:30:37Z,9.6
2025-06-14T00:31:36Z,7.5
2025-06-14T00:31:41Z,7.3
2025-06-14T00:31:46Z,7.2
2025-06-14T00:31:51Z,7.3
2025-06-14T00:31:56Z,7.4
2025-06-14T00:32:01Z,7.5
2025-06-14T00:32:06Z,7.4
2025-06-14T00:32:11Z,7.6
2025-06-14T00:32:16Z,7.8
2025-06-14T00:32:20Z,7.7
2025-06-14T00:32:25Z,7.7
2025-06-14T00:32:30Z,7.5
2025-06-14T00:32:35Z,7.5
2025-06-14T00:32:41Z,7.4
2025-06-14T00:32:46Z,7.3
2025-06-14T00:32:51Z,7.2
2025-06-14T00:32:56Z,7.2
2025-06-14T00:33:01Z,7.3
2025-06-14T00:33:06Z,7.6
2025-06-14T00:33:11Z,7.7
2025-06-14T00:33:16Z,7.7
2025-06-14T00:33:21Z,7.5
2025-06-14T00:33:26Z,7.5
2025-06-14T00:33:31Z,7.3
2025-06-14T00:33:35Z,7.3
2025-06-14T00:33:40Z,7.3
2025-06-14T00:33:45Z,7.4
2025-06-14T00:33:51Z,7.5
2025-06-14T00:33:56Z,7.2
2025-06-14T00:34:01Z,7.3
2025-06-14T00:34:06Z,7.2
2025-06-14T00:34:10Z,7.3
2025-06-14T00:34:16Z,7.4
2025-06-14T00:34:21Z,7.7
2025-06-14T00:34:26Z,7.9
2025-06-14T00:34:31Z,8.3
2025-06-14T00:34:36Z,9.0
2025-06-14T00:34:41Z,9.1
2025-06-14T00:34:46Z,9.2
2025-06-14T00:34:51Z,9.1
2025-06-14T00:34:56Z,9.4
2025-06-14T00:35:01Z,9.1
2025-06-14T00:35:06Z,8.2
2025-06-14T00:35:10Z,8.0
2025-06-14T00:35:15Z,8.4
2025-06-14T00:35:21Z,9.3
2025-06-14T00:35:37Z,8.4
2025-06-14T00:37:28Z,10.8
2025-06-14T00:37:42Z,7.6
2025-06-14T00:37:47Z,7.6
2025-06-14T00:37:52Z,7.5
2025-06-14T00:37:57Z,7.5
2025-06-14T00:38:02Z,7.5
2025-06-14T00:38:07Z,7.4
2025-06-14T00:38:12Z,7.3
2025-06-14T00:38:18Z,7.4
2025-06-14T00:38:23Z,7.4
2025-06-14T00:38:28Z,7.1
2025-06-14T00:38:32Z,6.9
2025-06-14T00:38:37Z,6.9
2025-06-14T00:38:42Z,7.1
2025-06-14T00:38:47Z,7.2
2025-06-14T00:38:52Z,7.2
2025-06-14T00:38:57Z,7.6
2025-06-14T00:39:02Z,7.7
2025-06-14T00:39:07Z,7.6
2025-06-14T00:39:13Z,7.0
2025-06-14T00:39:17Z,7.0
2025-06-14T00:39:23Z,7.2
2025-06-14T00:39:28Z,7.4
2025-06-14T00:39:33Z,7.5
2025-06-14T00:39:38Z,7.5
2025-06-14T00:39:43Z,7.6
2025-06-14T00:39:48Z,7.6
2025-06-14T00:39:52Z,7.7
2025-06-14T00:39:57Z,7.7
2025-06-14T00:40:02Z,7.6
2025-06-14T00:40:07Z,7.4
2025-06-14T00:40:12Z,7.4
2025-06-14T00:40:17Z,7.4
2025-06-14T00:40:22Z,7.4
2025-06-14T00:40:27Z,7.5
2025-06-14T00:40:32Z,7.6
2025-06-14T00:40:37Z,7.6
2025-06-14T00:40:42Z,7.7
2025-06-14T00:40:47Z,7.7
2025-06-14T00:40:52Z,7.7
2025-06-14T00:40:57Z,8.3
2025-06-14T00:41:03Z,8.8
2025-06-14T00:41:08Z,9.4
2025-06-14T00:41:12Z,9.4
2025-06-14T00:41:17Z,9.6
2025-06-14T00:41:22Z,9.5
2025-06-14T00:41:27Z,9.7
2025-06-14T00:41:32Z,9.5
2025-06-14T00:41:37Z,9.7
2025-06-14T00:41:42Z,9.6
2025-06-14T00:42:20Z,10.2
2025-06-14T00:42:25Z,10.0
2025-06-14T00:42:40Z,7.6
2025-06-14T00:42:44Z,7.4
2025-06-14T00:42:49Z,7.5
2025-06-14T00:42:54Z,7.3
2025-06-14T00:42:59Z,7.5
2025-06-14T00:43:04Z,7.5
2025-06-14T00:43:09Z,7.6
2025-06-14T00:43:14Z,7.5
2025-06-14T00:43:19Z,7.4
2025-06-14T00:43:25Z,7.6
2025-06-14T00:43:30Z,7.7
2025-06-14T00:43:35Z,7.6
2025-06-14T00:43:39Z,7.4
2025-06-14T00:43:44Z,7.1
2025-06-14T00:43:49Z,7.2
2025-06-14T00:43:55Z,7.3
2025-06-14T00:44:00Z,7.5
2025-06-14T00:44:04Z,7.3
2025-06-14T00:44:09Z,7.4
2025-06-14T00:44:14Z,7.5
2025-06-14T00:44:19Z,7.6
2025-06-14T00:44:24Z,7.7
2025-06-14T00:44:29Z,7.4
