timestamp,beats per minute
2023-06-27T06:46:12Z,88.0
2023-06-27T06:46:17Z,84.0
2023-06-27T06:46:22Z,81.0
2023-06-27T06:46:27Z,84.0
2023-06-27T06:46:32Z,86.0
2023-06-27T06:46:37Z,83.0
2023-06-27T06:46:42Z,83.0
2023-06-27T06:46:47Z,86.0
2023-06-27T06:46:52Z,84.0
2023-06-27T06:46:57Z,79.0
2023-06-27T06:47:02Z,74.0
2023-06-27T06:47:12Z,75.0
2023-06-27T06:47:17Z,77.0
2023-06-27T06:47:26Z,80.0
2023-06-27T06:47:36Z,79.0
2023-06-27T06:47:46Z,77.0
2023-06-27T06:47:51Z,74.0
2023-06-27T06:47:56Z,76.0
2023-06-27T06:48:01Z,77.0
2023-06-27T06:48:11Z,77.0
2023-06-27T06:48:16Z,77.0
2023-06-27T06:48:21Z,76.0
2023-06-27T06:48:26Z,77.0
2023-06-27T06:48:31Z,76.0
2023-06-27T06:48:41Z,77.0
2023-06-27T06:48:46Z,78.0
2023-06-27T06:48:51Z,87.0
2023-06-27T06:48:56Z,93.0
2023-06-27T06:49:01Z,91.0
2023-06-27T06:49:06Z,88.0
2023-06-27T06:49:11Z,85.0
2023-06-27T06:49:21Z,86.0
2023-06-27T06:49:26Z,88.0
2023-06-27T06:49:31Z,87.0
2023-06-27T06:49:46Z,86.0
2023-06-27T06:49:56Z,83.0
2023-06-27T06:50:06Z,86.0
2023-06-27T06:50:11Z,88.0
2023-06-27T06:50:16Z,89.0
2023-06-27T06:50:21Z,87.0
2023-06-27T06:50:31Z,84.0
2023-06-27T06:50:36Z,86.0
2023-06-27T06:50:41Z,89.0
2023-06-27T06:50:46Z,90.0
2023-06-27T06:50:51Z,92.0
2023-06-27T06:50:56Z,91.0
2023-06-27T06:51:01Z,92.0
2023-06-27T06:51:06Z,91.0
2023-06-27T06:51:11Z,92.0
2023-06-27T06:51:16Z,90.0
2023-06-27T06:51:21Z,92.0
2023-06-27T06:51:26Z,94.0
2023-06-27T06:51:34Z,91.0
2023-06-27T06:51:39Z,90.0
2023-06-27T06:51:44Z,94.0
2023-06-27T06:51:49Z,92.0
2023-06-27T06:51:54Z,91.0
2023-06-27T06:51:59Z,90.0
2023-06-27T06:52:04Z,91.0
2023-06-27T06:52:19Z,93.0
2023-06-27T06:52:24Z,91.0
2023-06-27T06:52:34Z,94.0
2023-06-27T06:52:39Z,95.0
2023-06-27T06:52:44Z,94.0
2023-06-27T06:52:49Z,91.0
2023-06-27T06:52:54Z,89.0
2023-06-27T06:52:59Z,88.0
2023-06-27T06:53:04Z,90.0
2023-06-27T06:53:09Z,91.0
2023-06-27T06:53:14Z,86.0
2023-06-27T06:53:19Z,84.0
2023-06-27T06:53:24Z,85.0
2023-06-27T06:53:34Z,84.0
2023-06-27T06:53:39Z,86.0
2023-06-27T06:53:44Z,81.0
2023-06-27T06:53:49Z,79.0
2023-06-27T06:53:54Z,80.0
2023-06-27T06:54:04Z,79.0
2023-06-27T06:54:09Z,80.0
2023-06-27T06:54:14Z,81.0
2023-06-27T06:54:19Z,82.0
2023-06-27T06:54:24Z,80.0
2023-06-27T06:54:34Z,82.0
2023-06-27T06:54:49Z,83.0
2023-06-27T06:54:59Z,84.0
2023-06-27T06:55:04Z,85.0
2023-06-27T06:55:09Z,86.0
2023-06-27T06:55:14Z,85.0
2023-06-27T06:55:19Z,82.0
2023-06-27T06:55:34Z,82.0
2023-06-27T06:55:39Z,81.0
2023-06-27T06:55:44Z,79.0
2023-06-27T06:55:49Z,82.0
2023-06-27T06:56:04Z,82.0
2023-06-27T06:56:09Z,84.0
2023-06-27T06:56:24Z,86.0
2023-06-27T06:56:34Z,90.0
2023-06-27T06:56:39Z,93.0
2023-06-27T06:56:44Z,92.0
2023-06-27T06:56:49Z,90.0
2023-06-27T06:56:54Z,91.0
2023-06-27T06:56:59Z,88.0
2023-06-27T06:57:04Z,87.0
2023-06-27T06:57:09Z,90.0
2023-06-27T06:57:14Z,94.0
2023-06-27T06:57:19Z,98.0
2023-06-27T06:57:24Z,99.0
2023-06-27T06:57:29Z,100.0
2023-06-27T06:57:36Z,101.0
2023-06-27T06:57:41Z,103.0
2023-06-27T06:57:46Z,107.0
2023-06-27T06:57:51Z,111.0
2023-06-27T06:57:56Z,112.0
2023-06-27T06:58:01Z,107.0
2023-06-27T06:58:06Z,104.0
2023-06-27T06:58:11Z,97.0
2023-06-27T06:58:16Z,95.0
2023-06-27T06:58:26Z,96.0
2023-06-27T06:58:31Z,98.0
2023-06-27T06:58:36Z,105.0
2023-06-27T06:58:41Z,118.0
2023-06-27T06:58:46Z,123.0
2023-06-27T06:58:51Z,121.0
2023-06-27T06:58:56Z,115.0
2023-06-27T06:59:01Z,113.0
2023-06-27T06:59:06Z,108.0
2023-06-27T06:59:11Z,104.0
2023-06-27T06:59:16Z,105.0
