timestamp,latitude,longitude,altitude
2023-12-17T11:38:29Z,16.068030,108.191975,22.3
2023-12-17T11:38:30Z,16.068148,108.191973,16.8
2023-12-17T11:38:31Z,16.068200,108.191970,15.5
2023-12-17T11:38:32Z,16.068250,108.191968,14.4
2023-12-17T11:38:33Z,16.068303,108.191960,13.4
2023-12-17T11:38:34Z,16.068358,108.191963,12.7
2023-12-17T11:38:35Z,16.068413,108.191957,11.5
2023-12-17T11:38:36Z,16.068465,108.191948,10.1
2023-12-17T11:38:37Z,16.068532,108.191945,8.9
2023-12-17T11:38:38Z,16.068590,108.191938,8.8
2023-12-17T11:38:39Z,16.068658,108.191937,8.3
2023-12-17T11:38:40Z,16.068725,108.191923,7.7
2023-12-17T11:38:41Z,16.068792,108.191913,7.5
2023-12-17T11:38:42Z,16.068853,108.191907,7.6
2023-12-17T11:38:43Z,16.068917,108.191898,7.4
2023-12-17T11:38:44Z,16.068985,108.191883,8.5
2023-12-17T11:38:45Z,16.069053,108.191885,9.8
2023-12-17T11:38:46Z,16.069082,108.191865,9.8
2023-12-17T11:38:47Z,16.069138,108.191862,8.5
2023-12-17T11:38:48Z,16.069197,108.191843,9.8
2023-12-17T11:38:49Z,16.069263,108.191848,9.2
2023-12-17T11:38:50Z,16.069348,108.191855,8.8
2023-12-17T11:38:51Z,16.069408,108.191840,8.0
2023-12-17T11:38:52Z,16.069480,108.191825,8.3
2023-12-17T11:38:53Z,16.069527,108.191763,9.4
2023-12-17T11:38:54Z,16.069552,108.191735,11.9
2023-12-17T11:38:55Z,16.069560,108.191687,12.0
2023-12-17T11:38:56Z,16.069572,108.191687,10.6
2023-12-17T11:38:57Z,16.069542,108.191673,10.4
2023-12-17T11:38:58Z,16.069525,108.191628,10.1
2023-12-17T11:38:59Z,16.069548,108.191615,9.4
2023-12-17T11:39:00Z,16.069552,108.191528,9.8
2023-12-17T11:39:01Z,16.069573,108.191473,11.0
2023-12-17T11:39:02Z,16.069633,108.191370,11.5
2023-12-17T11:39:03Z,16.069620,108.191328,13.5
2023-12-17T11:39:04Z,16.069605,108.191257,15.1
2023-12-17T11:39:05Z,16.069630,108.191205,15.4
2023-12-17T11:39:06Z,16.069637,108.191145,14.5
2023-12-17T11:39:07Z,16.069633,108.191090,13.7
2023-12-17T11:39:08Z,16.069652,108.191022,12.3
2023-12-17T11:39:09Z,16.069655,108.190968,11.8
2023-12-17T11:39:10Z,16.069663,108.190893,12.5
2023-12-17T11:39:11Z,16.069633,108.190803,12.3
2023-12-17T11:39:12Z,16.069637,108.190742,11.5
2023-12-17T11:39:13Z,16.069663,108.190667,9.8
2023-12-17T11:39:14Z,16.069670,108.190590,9.2
2023-12-17T11:39:15Z,16.069688,108.190505,8.8
2023-12-17T11:39:16Z,16.069708,108.190415,7.8
2023-12-17T11:39:17Z,16.069717,108.190375,9.4
2023-12-17T11:39:18Z,16.069715,108.190302,11.3
2023-12-17T11:39:19Z,16.069738,108.190237,12.2
2023-12-17T11:39:20Z,16.069745,108.190168,12.4
2023-12-17T11:39:21Z,16.069747,108.190092,12.0
2023-12-17T11:39:22Z,16.069757,108.190015,12.3
2023-12-17T11:39:23Z,16.069767,108.189937,11.6
2023-12-17T11:39:24Z,16.069777,108.189865,13.3
2023-12-17T11:39:25Z,16.069785,108.189788,13.1
2023-12-17T11:39:26Z,16.069792,108.189710,12.4
2023-12-17T11:39:27Z,16.069797,108.189635,12.0
2023-12-17T11:39:28Z,16.069808,108.189558,12.5
2023-12-17T11:39:29Z,16.069822,108.189478,12.3
2023-12-17T11:39:30Z,16.069830,108.189397,12.1
2023-12-17T11:39:31Z,16.069842,108.189322,11.8
2023-12-17T11:39:32Z,16.069852,108.189243,11.6
2023-12-17T11:39:33Z,16.069862,108.189168,11.3
2023-12-17T11:39:34Z,16.069875,108.189092,11.1
2023-12-17T11:39:35Z,16.069890,108.189018,11.7
2023-12-17T11:39:36Z,16.069897,108.188943,12.1
2023-12-17T11:39:37Z,16.069905,108.188868,11.7
2023-12-17T11:39:38Z,16.069912,108.188788,11.3
2023-12-17T11:39:39Z,16.069920,108.188715,11.4
2023-12-17T11:39:40Z,16.069923,108.188637,10.5
2023-12-17T11:39:41Z,16.069932,108.188557,10.0
2023-12-17T11:39:42Z,16.069943,108.188473,9.5
2023-12-17T11:39:43Z,16.069960,108.188397,9.19
2023-12-17T11:39:44Z,16.069975,108.188333,9.69
2023-12-17T11:39:45Z,16.069980,108.188273,9.39
2023-12-17T11:39:46Z,16.069987,108.188207,9.19
2023-12-17T11:39:47Z,16.069993,108.188147,8.89
2023-12-17T11:39:48Z,16.069995,108.188080,8.99
2023-12-17T11:39:49Z,16.070008,108.188007,8.39
2023-12-17T11:39:50Z,16.070022,108.187937,8.2
2023-12-17T11:39:51Z,16.070032,108.187867,8.5
2023-12-17T11:39:52Z,16.070040,108.187803,8.8
2023-12-17T11:39:53Z,16.070047,108.187732,8.6
2023-12-17T11:39:54Z,16.070045,108.187678,8.8
2023-12-17T11:39:55Z,16.070052,108.187635,8.4
2023-12-17T11:39:56Z,16.070062,108.187593,8.3
2023-12-17T11:39:57Z,16.070073,108.187563,9.6
2023-12-17T11:39:58Z,16.070078,108.187537,10.1
2023-12-17T11:39:59Z,16.070078,108.187518,10.1
2023-12-17T11:40:04Z,16.070070,108.187513,13.0
